#saved Fri Feb 13 20:33:51 2026
#saving x array=energy, y array=flat
#GP17_station5_19119_11cm_022_A_fl.avg: GP17_station5_19119_11cm_022_A_fl.avg
#------------------------------------------
# energy, GP17_station5_19119_11cm_022_A_fl.avg
 7118.40000,  0.08308929
 7118.60000,  0.08960525
 7118.80000,  0.09757017
 7119.00000,  0.10608753
 7119.20000,  0.11507357
 7119.40000,  0.12488826
 7119.60000,  0.13631149
 7119.80000,  0.14848439
 7120.00000,  0.16207815
 7120.20000,  0.17773216
 7120.40000,  0.19548989
 7120.60000,  0.21451579
 7120.80000,  0.23524407
 7121.00000,  0.25763604
 7121.20000,  0.27990500
 7121.40000,  0.30169628
 7121.60000,  0.32140186
 7121.80000,  0.34138048
 7122.00000,  0.35983167
 7122.20000,  0.37682649
 7122.40000,  0.39387379
 7122.60000,  0.41165643
 7122.80000,  0.42998145
 7123.00000,  0.44867811
 7123.20000,  0.47182027
 7123.40000,  0.49399592
 7123.60000,  0.52253364
 7123.80000,  0.54783890
 7124.00000,  0.57826562
 7124.20000,  0.61235053
 7124.40000,  0.64423522
 7124.60000,  0.67549874
 7124.80000,  0.71049996
 7125.00000,  0.74095760
 7125.20000,  0.76934225
 7125.40000,  0.79686802
 7125.60000,  0.81940486
 7125.80000,  0.84143273
 7126.00000,  0.86180115
 7126.20000,  0.87905215
 7126.40000,  0.89714081
 7126.60000,  0.91691541
 7126.80000,  0.93605910
 7127.00000,  0.95591321
 7127.20000,  0.97684886
 7127.40000,  1.00024980
 7127.60000,  1.02286608
 7127.80000,  1.04906101
 7128.00000,  1.07740313
 7128.20000,  1.10478033
 7128.40000,  1.13350946
 7128.60000,  1.16160237
 7128.80000,  1.18847588
 7129.00000,  1.21393382
 7129.20000,  1.24055813
 7129.40000,  1.25919804
 7129.60000,  1.28289578
 7129.80000,  1.30146675
 7130.00000,  1.31748228
 7130.20000,  1.33041751
 7130.40000,  1.34210152
 7130.60000,  1.35064160
 7130.80000,  1.35532202
 7131.00000,  1.35646618
 7131.20000,  1.35703245
 7131.40000,  1.35616194
 7131.60000,  1.35549289
 7131.80000,  1.35183365
 7132.00000,  1.35286114
 7132.20000,  1.35274874
 7132.40000,  1.35162901
 7132.60000,  1.35241788
 7132.80000,  1.35081037
 7133.00000,  1.35171057
 7133.20000,  1.34922826
 7133.40000,  1.34526146
 7133.60000,  1.34061073
 7133.80000,  1.33230710
 7134.00000,  1.32637334
 7134.20000,  1.31868999
 7134.40000,  1.30938432
 7134.60000,  1.29807458
 7134.80000,  1.28875298
 7135.00000,  1.27492491
 7135.20000,  1.26491407
 7135.40000,  1.25503576
 7135.60000,  1.24301025
 7135.80000,  1.23018947
 7136.00000,  1.21915536
 7136.20000,  1.20639289
 7136.40000,  1.19536406
 7136.60000,  1.18568717
 7136.80000,  1.17477497
 7137.00000,  1.16722404
 7137.20000,  1.15767437
 7137.40000,  1.14912140
 7137.60000,  1.14278985
 7137.80000,  1.13852066
 7138.00000,  1.13015853
 7138.20000,  1.12225234
 7138.40000,  1.11965846
 7138.60000,  1.11470001
 7138.80000,  1.11004375
 7139.00000,  1.10583283
 7139.20000,  1.10039719
 7139.40000,  1.09708224
 7139.60000,  1.09347038
 7139.75000,  1.08870707
 7140.37000,  1.08159256
 7141.01000,  1.06965272
 7141.67000,  1.06692121
 7142.34000,  1.05933553
 7143.04000,  1.05262617
 7143.75000,  1.04478443
 7144.49000,  1.03737364
 7145.24000,  1.03527736
 7146.01000,  1.03214111
 7146.80000,  1.02497473
 7147.61000,  1.01552777
 7148.44000,  1.00128190
 7149.29000,  0.97645824
 7150.15000,  0.95065589
 7151.04000,  0.92683249
 7151.95000,  0.90039975
 7152.87000,  0.88196411
 7153.81000,  0.86713803
 7154.77000,  0.85646756
 7155.76000,  0.84918093
 7156.76000,  0.84299912
 7157.77000,  0.84178708
 7158.81000,  0.83937815
 7159.87000,  0.84123080
 7160.95000,  0.84297641
 7162.04000,  0.84962282
 7163.16000,  0.85794051
 7164.29000,  0.87005091
 7165.44000,  0.88293960
 7166.61000,  0.89732230
 7167.81000,  0.91084198
 7169.02000,  0.92666454
 7170.24000,  0.93999723
 7171.49000,  0.95519722
 7172.76000,  0.97067175
 7174.04000,  0.98775459
 7175.35000,  1.00366680
 7176.67000,  1.02125091
 7178.02000,  1.03336466
 7179.38000,  1.04234692
 7180.76000,  1.04883612
 7182.16000,  1.05381305
 7183.58000,  1.05776545
 7185.02000,  1.05840298
 7186.47000,  1.05532575
 7187.95000,  1.05301814
 7189.45000,  1.04929360
 7190.96000,  1.04528448
 7192.49000,  1.03972586
 7194.05000,  1.03312357
 7195.62000,  1.02524523
 7197.21000,  1.02091228
 7198.82000,  1.01288784
 7200.45000,  1.00591164
 7202.10000,  0.99847266
 7203.76000,  0.99227587
 7205.45000,  0.98465882
 7207.15000,  0.98010771
 7208.88000,  0.97621457
 7210.62000,  0.97198362
 7212.38000,  0.96968085
 7214.16000,  0.96733929
 7215.96000,  0.96645400
 7217.78000,  0.96743319
 7219.62000,  0.97214835
 7221.48000,  0.97436994
 7223.35000,  0.97815160
 7225.25000,  0.97869422
 7227.17000,  0.98026353
 7229.10000,  0.97995735
 7231.05000,  0.97739604
 7233.02000,  0.97605222
 7235.01000,  0.97467995
 7237.02000,  0.97495986
 7239.05000,  0.97726833
 7241.10000,  0.97836068
 7243.17000,  0.98277517
 7245.25000,  0.98746119
 7247.36000,  0.99208358
 7249.48000,  0.99608677
 7251.63000,  0.99912497
 7253.79000,  1.00541417
 7255.97000,  1.00780440
 7258.17000,  1.01260469
 7260.39000,  1.01648022
 7262.63000,  1.01958470
 7264.88000,  1.02246746
 7267.16000,  1.02150086
 7269.46000,  1.02161343
 7271.77000,  1.01961679
 7274.10000,  1.01850310
 7276.46000,  1.01860836
 7278.83000,  1.01695424
 7281.22000,  1.01495829
 7283.63000,  1.01298099
 7286.06000,  1.01013162
 7288.51000,  1.00683959
 7290.97000,  1.00423215
 7293.46000,  1.00051065
 7295.96000,  0.99803037
 7298.49000,  0.99549101
 7301.03000,  0.99334982
 7303.59000,  0.99140200
 7306.17000,  0.98942483
 7308.77000,  0.98779471
 7311.39000,  0.98864818
 7314.03000,  0.98868225
 7316.69000,  0.99065907
 7319.37000,  0.99250565
 7322.06000,  0.99556135
 7324.78000,  0.99725866
 7327.51000,  1.00040361
 7330.26000,  1.00218819
 7333.04000,  1.00305958
 7335.83000,  1.00334797
 7338.64000,  1.00279014
 7341.46000,  1.00336172
 7344.31000,  1.00204974
 7347.18000,  1.00122216
 7350.07000,  1.00135079
 7352.97000,  1.00102879
 7355.90000,  1.00056732
 7358.84000,  1.00001568
 7361.80000,  0.99864933
 7364.78000,  0.99742785
 7367.78000,  0.99749107
 7370.80000,  0.99828227
 7373.84000,  1.00017252
 7376.90000,  1.00117896
 7379.97000,  1.00194655
 7383.07000,  1.00473207
 7386.19000,  1.00549378
 7389.32000,  1.00597413
 7392.47000,  1.00662021
 7395.64000,  1.00587327
 7398.83000,  1.00527606
 7402.04000,  1.00437261
 7405.27000,  1.00315225
 7408.52000,  1.00183763
 7411.79000,  0.99937896
 7415.07000,  0.99847836
 7418.38000,  0.99621267
 7421.70000,  0.99499602
 7425.05000,  0.99440761
 7428.41000,  0.99427968
 7431.79000,  0.99338918
 7435.19000,  0.99333717
 7438.61000,  0.99348212
 7442.05000,  0.99429582
 7445.51000,  0.99413469
 7448.98000,  0.99613038
 7452.48000,  0.99769888
 7455.99000,  0.99773411
 7459.53000,  0.99819562
 7463.08000,  1.00025181
 7466.65000,  1.00078683
 7470.24000,  1.00115789
 7473.85000,  1.00183148
 7477.48000,  1.00286589
 7481.13000,  1.00244256
 7484.80000,  1.00207774
 7488.48000,  1.00131920
 7492.19000,  1.00147420
 7495.91000,  1.00015384
 7499.66000,  0.99931749
 7503.42000,  0.99956111
 7507.20000,  0.99821944
 7511.00000,  0.99782665
 7514.82000,  0.99747078
 7518.66000,  0.99735856
 7522.52000,  0.99684843
 7526.39000,  0.99799594
 7530.29000,  0.99865148
 7534.20000,  0.99891280
 7538.14000,  0.99996505
 7542.09000,  1.00059650
 7546.06000,  1.00158789
 7550.05000,  1.00118960
 7554.06000,  1.00098149
 7558.09000,  1.00167924
 7562.14000,  1.00109320
 7566.21000,  1.00072899
 7570.29000,  1.00016635
 7574.40000,  0.99913229
 7578.52000,  0.99833976
 7582.67000,  0.99891008
 7586.83000,  0.99796697
 7591.01000,  0.99819969
 7595.21000,  0.99850544
 7599.43000,  0.99813661
 7603.67000,  0.99812169
 7607.93000,  0.99798876
 7612.20000,  0.99866429
 7616.50000,  0.99885188
 7620.81000,  0.99978421
 7625.15000,  0.99999519
 7629.50000,  1.00100913
 7633.87000,  1.00026652
 7638.26000,  1.00101195
 7642.67000,  1.00132613
 7647.10000,  1.00176039
 7651.55000,  1.00170498
 7656.02000,  1.00172181
 7660.50000,  1.00222849
 7665.01000,  1.00136641
 7669.54000,  1.00117550
 7674.08000,  1.00092821
 7678.64000,  1.00044008
 7683.22000,  1.00040560
 7687.82000,  1.00028390
 7692.44000,  0.99989999
 7697.08000,  1.00011798
 7701.74000,  0.99971311
 7706.42000,  0.99987290
 7711.11000,  0.99986990
 7715.83000,  1.00047493
 7720.56000,  1.00014831
 7725.31000,  0.99990367
 7730.08000,  0.99969324
 7734.88000,  0.99996330
 7739.69000,  1.00026641
 7744.52000,  1.00090574
 7749.36000,  0.99995042
 7754.23000,  1.00129910
 7759.12000,  1.00068286
 7764.02000,  1.00005172
 7768.95000,  0.99996419
 7773.89000,  0.99963898
