#saved Fri Feb 13 20:33:51 2026
#saving x array=energy, y array=flat
#GP17_station15_19908_9cm_040_A_fl.avg: GP17_station15_19908_9cm_040_A_fl.avg
#------------------------------------------
# energy, GP17_station15_19908_9cm_040_A_fl.avg
 6830.00000,  7.84142e-4
 6835.00000,  6.93124e-4
 6840.00000,  8.37093e-4
 6845.00000,  6.49742e-4
 6850.00000,  4.76824e-4
 6855.00000,  4.90123e-4
 6860.00000,  4.65206e-4
 6865.00000,  3.51882e-4
 6870.00000,  4.71303e-4
 6875.00000,  3.19106e-4
 6880.00000,  3.41044e-4
 6885.00000,  2.83760e-4
 6890.00000,  3.07120e-4
 6895.00000,  2.69409e-4
 6900.00000,  2.26067e-4
 6905.00000,  1.98525e-4
 6910.00000,  6.41523e-5
 6915.00000,  8.08416e-5
 6920.00000,  1.05568e-4
 6925.00000,  3.07339e-5
 6930.00000,  6.78164e-5
 6935.00000,  8.56440e-6
 6940.00000,  7.62639e-5
 6945.00000, -4.57531e-5
 6950.00000,  8.90853e-5
 6955.00000,  1.19005e-5
 6960.00000, -8.46387e-5
 6965.00000, -1.28910e-4
 6970.00000, -6.90837e-5
 6975.00000, -2.16360e-4
 6980.00000, -8.28882e-5
 6985.00000,  4.82324e-5
 6990.00000, -1.92535e-4
 6995.00000, -1.52883e-4
 7000.00000,  2.11310e-4
 7005.00000,  1.15427e-4
 7010.00000,  5.90180e-5
 7015.00000,  9.88054e-6
 7020.00000,  1.39252e-4
 7025.00000,  5.28269e-5
 7030.00000,  1.76895e-4
 7035.00000,  2.30160e-4
 7040.00000,  4.56303e-4
 7045.00000,  5.36742e-4
 7050.00000,  7.36368e-4
 7055.00000,  8.15822e-4
 7060.00000,  8.28848e-4
 7065.00000,  0.00130786
 7070.00000,  0.00148813
 7075.00000,  0.00218364
 7080.00000,  0.00264045
 7085.00000,  0.00297676
 7090.00000,  0.00416636
 7095.00000,  0.00531637
 7095.20000,  0.00539407
 7095.40000,  0.00547254
 7095.60000,  0.00545456
 7095.80000,  0.00558939
 7096.00000,  0.00582231
 7096.20000,  0.00578016
 7096.40000,  0.00582348
 7096.60000,  0.00599401
 7096.80000,  0.00601108
 7097.00000,  0.00591639
 7097.20000,  0.00610667
 7097.40000,  0.00608546
 7097.60000,  0.00625824
 7097.80000,  0.00637968
 7098.00000,  0.00648302
 7098.20000,  0.00661222
 7098.40000,  0.00649326
 7098.60000,  0.00673985
 7098.80000,  0.00691481
 7099.00000,  0.00691613
 7099.20000,  0.00710012
 7099.40000,  0.00717842
 7099.60000,  0.00746432
 7099.80000,  0.00722841
 7100.00000,  0.00738063
 7100.20000,  0.00760223
 7100.40000,  0.00758414
 7100.60000,  0.00815828
 7100.80000,  0.00778459
 7101.00000,  0.00788597
