#saved Fri Feb 13 20:33:51 2026
#saving x array=energy, y array=flat
#GP17_station15_19908_15cm_042_A_fl.avg: GP17_station15_19908_15cm_042_A_fl.avg
#------------------------------------------
# energy, GP17_station15_19908_15cm_042_A_fl.avg
 7097.40000,  0.00648243
 7097.60000,  0.00645830
 7097.80000,  0.00658077
 7098.00000,  0.00644503
 7098.20000,  0.00661062
 7098.40000,  0.00660997
 7098.60000,  0.00701668
 7098.80000,  0.00711702
 7099.00000,  0.00711410
 7099.20000,  0.00735861
 7099.40000,  0.00739936
 7099.60000,  0.00751438
 7099.80000,  0.00743196
 7100.00000,  0.00791925
 7100.20000,  0.00748227
 7100.40000,  0.00768041
 7100.60000,  0.00801641
 7100.80000,  0.00827959
 7101.00000,  0.00832741
 7101.20000,  0.00835774
 7101.40000,  0.00821703
 7101.60000,  0.00846165
 7101.80000,  0.00889825
 7102.00000,  0.00878674
 7102.20000,  0.00889097
 7102.40000,  0.00913164
 7102.60000,  0.00900588
 7102.80000,  0.00938192
 7103.00000,  0.00930809
 7103.20000,  0.00961467
 7103.40000,  0.00988735
 7103.60000,  0.01034403
 7103.80000,  0.00984136
 7104.00000,  0.01019873
 7104.20000,  0.01025055
 7104.40000,  0.01016759
 7104.60000,  0.01089701
 7104.80000,  0.01067555
 7105.00000,  0.01079780
 7105.20000,  0.01111426
 7105.40000,  0.01143590
 7105.60000,  0.01130101
 7105.80000,  0.01134489
 7106.00000,  0.01159949
 7106.20000,  0.01215387
 7106.40000,  0.01211771
 7106.60000,  0.01254665
 7106.80000,  0.01269773
 7107.00000,  0.01304965
 7107.20000,  0.01257056
 7107.40000,  0.01320779
 7107.60000,  0.01352830
 7107.80000,  0.01364866
 7108.00000,  0.01390720
 7108.20000,  0.01431898
 7108.40000,  0.01479332
 7108.60000,  0.01498590
 7108.80000,  0.01566124
 7109.00000,  0.01529194
 7109.20000,  0.01615835
 7109.40000,  0.01618534
 7109.60000,  0.01672250
 7109.80000,  0.01743022
 7110.00000,  0.01755280
 7110.20000,  0.01829226
 7110.40000,  0.01893947
 7110.60000,  0.01959981
 7110.80000,  0.02074818
 7111.00000,  0.02124049
 7111.20000,  0.02271153
 7111.40000,  0.02370511
 7111.60000,  0.02545245
 7111.80000,  0.02748661
 7112.00000,  0.02979594
 7112.20000,  0.03134589
 7112.40000,  0.03397648
 7112.60000,  0.03515622
 7112.80000,  0.03710116
 7113.00000,  0.03865343
 7113.20000,  0.04105177
 7113.40000,  0.04402882
 7113.60000,  0.04620413
 7113.80000,  0.04951346
 7114.00000,  0.05179834
 7114.20000,  0.05392615
 7114.40000,  0.05455669
 7114.60000,  0.05594396
 7114.80000,  0.05670835
 7115.00000,  0.05709114
 7115.20000,  0.05699032
 7115.40000,  0.05771693
 7115.60000,  0.05746390
 7115.80000,  0.05734472
 7116.00000,  0.05584756
 7116.20000,  0.05504613
 7116.40000,  0.05456262
 7116.60000,  0.05537506
 7116.80000,  0.05658529
 7117.00000,  0.05794017
 7117.20000,  0.06017432
 7117.40000,  0.06300866
 7117.60000,  0.06609399
 7117.80000,  0.07109005
 7118.00000,  0.07585562
 7118.20000,  0.08289896
 7118.40000,  0.08994175
 7118.60000,  0.09914949
 7118.80000,  0.10896283
 7119.00000,  0.11923226
 7119.20000,  0.12963393
 7119.40000,  0.14327249
 7119.60000,  0.15617483
 7119.80000,  0.17193354
 7120.00000,  0.19004233
 7120.20000,  0.20794439
 7120.40000,  0.22914973
 7120.60000,  0.25269113
 7120.80000,  0.27972202
 7121.00000,  0.31034820
 7121.20000,  0.33855305
 7121.40000,  0.37014052
 7121.60000,  0.39498650
 7121.80000,  0.41911784
 7122.00000,  0.44320762
 7122.20000,  0.46210499
 7122.40000,  0.48153401
 7122.60000,  0.49820004
 7122.80000,  0.51524713
 7123.00000,  0.53297918
 7123.20000,  0.55049478
 7123.40000,  0.57471410
 7123.60000,  0.59978083
 7123.80000,  0.62784858
 7124.00000,  0.66014799
 7124.20000,  0.69646316
 7124.40000,  0.73309138
 7124.60000,  0.77193258
 7124.80000,  0.81292610
 7125.00000,  0.84815507
 7125.20000,  0.88301160
 7125.40000,  0.91595201
 7125.60000,  0.94161655
 7125.80000,  0.96767511
 7126.00000,  0.98610697
 7126.20000,  1.00181847
 7126.40000,  1.01550050
 7126.60000,  1.02644598
 7126.80000,  1.04076491
 7127.00000,  1.05240666
 7127.20000,  1.06648809
 7127.40000,  1.08115784
 7127.60000,  1.09824568
 7127.80000,  1.11532272
 7128.00000,  1.13549253
 7128.20000,  1.16069822
 7128.40000,  1.18153192
 7128.60000,  1.20856196
 7128.80000,  1.22851046
 7129.00000,  1.26272999
 7129.20000,  1.28306709
 7129.40000,  1.31051813
 7129.60000,  1.33182138
 7129.80000,  1.35702163
 7130.00000,  1.37291116
 7130.20000,  1.39228209
 7130.40000,  1.40454987
 7130.60000,  1.41686083
 7130.80000,  1.41607740
 7131.00000,  1.41577435
 7131.20000,  1.41348500
 7131.40000,  1.40451891
 7131.60000,  1.39573634
 7131.80000,  1.38408768
 7132.00000,  1.37439291
 7132.20000,  1.36575066
 7132.40000,  1.35457157
 7132.60000,  1.34730567
 7132.80000,  1.33790235
 7133.00000,  1.33153244
 7133.20000,  1.32408301
 7133.40000,  1.31647166
 7133.60000,  1.30775920
 7133.80000,  1.29922486
 7134.00000,  1.29113311
 7134.20000,  1.28232349
 7134.40000,  1.27382691
 7134.60000,  1.26045637
 7134.80000,  1.25053485
 7135.00000,  1.24044599
 7135.20000,  1.23076194
 7135.40000,  1.21582611
 7135.60000,  1.20215868
 7135.80000,  1.19295500
 7136.00000,  1.17853731
 7136.20000,  1.16818394
 7136.40000,  1.15610877
 7136.60000,  1.14376371
 7136.80000,  1.13228765
 7137.00000,  1.12224732
 7137.20000,  1.11427424
 7137.40000,  1.10755338
 7137.60000,  1.09816614
 7137.80000,  1.09319946
 7138.00000,  1.08709930
 7138.20000,  1.08308798
 7138.40000,  1.07290188
 7138.60000,  1.06862067
 7138.80000,  1.06697885
 7139.00000,  1.06372315
 7139.20000,  1.06082370
 7139.40000,  1.05639133
 7139.60000,  1.05314642
 7139.75000,  1.05044691
 7140.37000,  1.04851577
 7141.01000,  1.03674372
 7141.67000,  1.04448788
 7142.34000,  1.04799163
 7143.04000,  1.04528370
 7143.75000,  1.03981969
 7144.49000,  1.03197082
 7145.24000,  1.02460976
 7146.01000,  1.01742556
 7146.80000,  1.00772485
 7147.61000,  0.99401250
 7148.44000,  0.97528458
 7149.29000,  0.95151949
 7150.15000,  0.92680104
 7151.04000,  0.89922811
 7151.95000,  0.87861128
 7152.87000,  0.86430614
 7153.81000,  0.85316263
 7154.77000,  0.84786871
 7155.76000,  0.84886366
 7156.76000,  0.84725898
 7157.77000,  0.84799339
 7158.81000,  0.85125458
 7159.87000,  0.85727794
 7160.95000,  0.86168608
 7162.04000,  0.87380922
 7163.16000,  0.88770344
 7164.29000,  0.89875510
 7165.44000,  0.91275781
 7166.61000,  0.92780623
 7167.81000,  0.93912023
 7169.02000,  0.95246560
 7170.24000,  0.96177553
 7171.49000,  0.97417886
 7172.76000,  0.98663473
 7174.04000,  1.00078729
 7175.35000,  1.02071580
 7176.67000,  1.03501656
 7178.02000,  1.04598223
 7179.38000,  1.05217293
 7180.76000,  1.05990043
 7182.16000,  1.06382117
 7183.58000,  1.06365446
 7185.02000,  1.06168345
 7186.47000,  1.06030258
 7187.95000,  1.05505758
 7189.45000,  1.04820796
 7190.96000,  1.04486310
 7192.49000,  1.03662112
 7194.05000,  1.02653903
 7195.62000,  1.02097641
 7197.21000,  1.01381992
 7198.82000,  1.00386048
 7200.45000,  0.99592888
 7202.10000,  0.98974442
 7203.76000,  0.98382615
 7205.45000,  0.97955988
 7207.15000,  0.97499843
 7208.88000,  0.97203498
 7210.62000,  0.97246823
 7212.38000,  0.97216031
 7214.16000,  0.97124074
 7215.96000,  0.97144750
 7217.78000,  0.97684492
 7219.62000,  0.97780921
 7221.48000,  0.98253919
 7223.35000,  0.98460978
 7225.25000,  0.98531500
 7227.17000,  0.98219695
 7229.10000,  0.98156872
 7231.05000,  0.97669080
 7233.02000,  0.97721393
 7235.01000,  0.97602417
 7237.02000,  0.97694295
 7239.05000,  0.97909047
 7241.10000,  0.98328713
 7243.17000,  0.98962466
 7245.25000,  0.99528898
 7247.36000,  1.00153085
 7249.48000,  1.00616031
 7251.63000,  1.00930544
 7253.79000,  1.01378516
 7255.97000,  1.01538600
 7258.17000,  1.02008837
 7260.39000,  1.02299671
 7262.63000,  1.02551437
 7264.88000,  1.02599312
 7267.16000,  1.02427494
 7269.46000,  1.02069251
 7271.77000,  1.02025274
 7274.10000,  1.01819697
 7276.46000,  1.01698840
 7278.83000,  1.01606717
 7281.22000,  1.01286600
 7283.63000,  1.01063956
 7286.06000,  1.00679704
 7288.51000,  1.00343265
 7290.97000,  1.00120834
 7293.46000,  0.99747238
 7295.96000,  0.99589660
 7298.49000,  0.99374289
 7301.03000,  0.99248093
 7303.59000,  0.99033681
 7306.17000,  0.99035474
 7308.77000,  0.98791442
 7311.39000,  0.98987066
 7314.03000,  0.99015666
 7316.69000,  0.99443437
 7319.37000,  0.99541174
 7322.06000,  0.99797701
 7324.78000,  1.00161578
 7327.51000,  1.00428399
 7330.26000,  1.00555172
 7333.04000,  1.00521030
 7335.83000,  1.00553913
 7338.64000,  1.00622699
 7341.46000,  1.00528573
 7344.31000,  1.00326960
 7347.18000,  1.00329107
 7350.07000,  1.00163664
 7352.97000,  1.00229860
 7355.90000,  1.00247392
 7358.84000,  1.00078792
 7361.80000,  0.99996816
 7364.78000,  1.00026832
 7367.78000,  0.99965350
 7370.80000,  0.99772967
 7373.84000,  0.99893896
 7376.90000,  1.00050163
 7379.97000,  1.00273428
 7383.07000,  1.00339519
 7386.19000,  1.00606104
 7389.32000,  1.00624467
 7392.47000,  1.00712703
 7395.64000,  1.00602010
 7398.83000,  1.00520704
 7402.04000,  1.00393215
 7405.27000,  1.00123466
 7408.52000,  1.00031528
 7411.79000,  0.99783831
 7415.07000,  0.99609050
 7418.38000,  0.99438990
 7421.70000,  0.99451412
 7425.05000,  0.99436704
 7428.41000,  0.99461440
 7431.79000,  0.99376282
 7435.19000,  0.99303753
 7438.61000,  0.99455432
 7442.05000,  0.99477779
 7445.51000,  0.99539194
 7448.98000,  0.99661092
 7452.48000,  0.99661382
 7455.99000,  0.99790158
 7459.53000,  0.99793002
 7463.08000,  0.99896802
 7466.65000,  1.00022923
 7470.24000,  1.00114690
 7473.85000,  1.00294623
 7477.48000,  1.00302559
 7481.13000,  1.00280991
 7484.80000,  1.00189434
 7488.48000,  1.00115157
 7492.19000,  0.99954862
 7495.91000,  0.99940303
 7499.66000,  0.99820290
 7503.42000,  0.99805528
 7507.20000,  0.99599317
 7511.00000,  0.99616184
 7514.82000,  0.99581934
 7518.66000,  0.99552697
 7522.52000,  0.99666648
 7526.39000,  0.99699081
 7530.29000,  0.99726969
 7534.20000,  0.99729470
 7538.14000,  1.00010788
 7542.09000,  1.00028144
 7546.06000,  0.99983026
 7550.05000,  1.00074059
 7554.06000,  1.00071847
 7558.09000,  0.99981783
 7562.14000,  0.99964711
 7566.21000,  0.99946683
 7570.29000,  0.99989606
 7574.40000,  0.99820684
 7578.52000,  0.99843869
 7582.67000,  0.99765310
 7586.83000,  0.99744455
 7591.01000,  0.99818702
 7595.21000,  0.99854190
 7599.43000,  0.99858472
 7603.67000,  0.99842879
 7607.93000,  0.99866243
 7612.20000,  0.99884145
 7616.50000,  0.99916323
 7620.81000,  0.99910110
 7625.15000,  0.99931120
 7629.50000,  0.99973646
 7633.87000,  0.99942841
 7638.26000,  1.00002248
 7642.67000,  1.00052009
 7647.10000,  1.00169306
 7651.55000,  1.00112866
 7656.02000,  1.00200600
 7660.50000,  1.00179212
 7665.01000,  1.00115927
 7669.54000,  1.00092634
 7674.08000,  1.00026601
 7678.64000,  0.99981123
 7683.22000,  1.00063069
 7687.82000,  1.00016052
 7692.44000,  1.00024665
 7697.08000,  1.00011720
 7701.74000,  1.00004201
 7706.42000,  1.00043665
 7711.11000,  1.00078691
 7715.83000,  1.00072317
 7720.56000,  1.00003206
 7725.31000,  1.00005895
 7730.08000,  1.00080919
 7734.88000,  1.00112909
 7739.69000,  1.00118313
 7744.52000,  1.00064883
 7749.36000,  1.00238007
 7754.23000,  1.00223967
 7759.12000,  1.00024241
 7764.02000,  1.00221622
 7768.95000,  1.00197282
 7773.89000,  1.00126906
