#saved Fri Feb 13 20:33:51 2026
#saving x array=energy, y array=flat
#GP17_station5_19119_3cm_016_A_fl.avg: GP17_station5_19119_3cm_016_A_fl.avg
#------------------------------------------
# energy, GP17_station5_19119_3cm_016_A_fl.avg
 6830.00000,  6.14535e-4
 6835.00000,  6.40681e-4
 6840.00000,  5.21571e-4
 6845.00000,  6.87975e-4
 6850.00000,  5.41000e-4
 6855.00000,  6.04666e-4
 6860.00000,  2.95751e-4
 6865.00000,  3.24522e-4
 6870.00000,  2.76812e-4
 6875.00000,  5.00725e-4
 6880.00000,  7.29800e-5
 6885.00000,  4.31984e-4
 6890.00000,  2.22419e-4
 6895.00000, -1.01002e-5
 6900.00000,  1.82221e-4
 6905.00000,  8.19139e-5
 6910.00000,  1.00776e-4
 6915.00000, -8.67861e-6
 6920.00000,  1.28081e-4
 6925.00000,  8.55376e-5
 6930.00000, -4.63612e-5
 6935.00000,  5.91453e-5
 6940.00000,  3.80301e-5
 6945.00000, -2.31468e-5
 6950.00000,  5.05137e-5
 6955.00000,  7.17469e-5
 6960.00000, -1.95821e-5
 6965.00000, -2.98561e-5
 6970.00000, -6.29984e-5
 6975.00000, -2.36399e-4
 6980.00000, -6.99103e-5
 6985.00000, -7.76850e-6
 6990.00000, -4.84299e-4
 6995.00000,  1.02794e-4
 7000.00000,  3.23853e-5
 7005.00000, -1.10355e-4
 7010.00000,  3.47053e-5
 7015.00000,  1.99584e-4
 7020.00000,  2.88152e-4
 7025.00000,  4.98736e-5
 7030.00000,  1.60631e-4
 7035.00000,  2.58854e-4
 7040.00000,  3.73508e-4
 7045.00000,  3.69501e-4
 7050.00000,  6.02392e-4
 7055.00000,  7.64222e-4
 7060.00000,  0.00112484
 7065.00000,  0.00123517
 7070.00000,  0.00163390
 7075.00000,  0.00174127
 7080.00000,  0.00237274
 7085.00000,  0.00296153
 7090.00000,  0.00404249
 7095.00000,  0.00514759
 7095.20000,  0.00521974
 7095.40000,  0.00521066
 7095.60000,  0.00536640
 7095.80000,  0.00537858
 7096.00000,  0.00565705
 7096.20000,  0.00545512
 7096.40000,  0.00526039
 7096.60000,  0.00573349
 7096.80000,  0.00565632
 7097.00000,  0.00555873
 7097.20000,  0.00549486
 7097.40000,  0.00580365
 7097.60000,  0.00603477
 7097.80000,  0.00604619
 7098.00000,  0.00600992
 7098.20000,  0.00609757
 7098.40000,  0.00637257
 7098.60000,  0.00677596
 7098.80000,  0.00659444
 7099.00000,  0.00658325
 7099.20000,  0.00655605
 7099.40000,  0.00673940
 7099.60000,  0.00704582
 7099.80000,  0.00695459
 7100.00000,  0.00698125
 7100.20000,  0.00701046
 7100.40000,  0.00727758
 7100.60000,  0.00716830
 7100.80000,  0.00732150
 7101.00000,  0.00742584
 7101.20000,  0.00767703
 7101.40000,  0.00773122
 7101.60000,  0.00774950
 7101.80000,  0.00786104
 7102.00000,  0.00817135
 7102.20000,  0.00848133
 7102.40000,  0.00811576
 7102.60000,  0.00848613
 7102.80000,  0.00830588
 7103.00000,  0.00876966
 7103.20000,  0.00895293
 7103.40000,  0.00906505
 7103.60000,  0.00905234
 7103.80000,  0.00929921
 7104.00000,  0.00940930
 7104.20000,  0.00953667
 7104.40000,  0.00951828
 7104.60000,  0.00978032
 7104.80000,  0.01005633
 7105.00000,  0.01000109
 7105.20000,  0.01006697
 7105.40000,  0.01026032
 7105.60000,  0.01060299
 7105.80000,  0.01046958
 7106.00000,  0.01095149
 7106.20000,  0.01120675
 7106.40000,  0.01124248
 7106.60000,  0.01150358
 7106.80000,  0.01199659
 7107.00000,  0.01201961
 7107.20000,  0.01239675
 7107.40000,  0.01230332
 7107.60000,  0.01251327
 7107.80000,  0.01278013
 7108.00000,  0.01303980
 7108.20000,  0.01329294
 7108.40000,  0.01362697
 7108.60000,  0.01387919
 7108.80000,  0.01431070
 7109.00000,  0.01461865
 7109.20000,  0.01525047
 7109.40000,  0.01530043
 7109.60000,  0.01555027
 7109.80000,  0.01640163
 7110.00000,  0.01655025
 7110.20000,  0.01689233
 7110.40000,  0.01755498
 7110.60000,  0.01848647
 7110.80000,  0.01900209
 7111.00000,  0.02004588
 7111.20000,  0.02131640
 7111.40000,  0.02255609
 7111.60000,  0.02379113
 7111.80000,  0.02620718
 7112.00000,  0.02853777
 7112.20000,  0.03017689
 7112.40000,  0.03230480
 7112.60000,  0.03405683
 7112.80000,  0.03600654
 7113.00000,  0.03885056
 7113.20000,  0.04223181
 7113.40000,  0.04567388
 7113.60000,  0.04926383
 7113.80000,  0.05253439
 7114.00000,  0.05536960
 7114.20000,  0.05657558
 7114.40000,  0.05806674
 7114.60000,  0.05897256
 7114.80000,  0.05972643
 7115.00000,  0.05993232
 7115.20000,  0.06068043
 7115.40000,  0.05992949
 7115.60000,  0.05851911
 7115.80000,  0.05650525
 7116.00000,  0.05483730
 7116.20000,  0.05367677
 7116.40000,  0.05377416
 7116.60000,  0.05368250
 7116.80000,  0.05479007
 7117.00000,  0.05650991
 7117.20000,  0.05832724
 7117.40000,  0.06201179
 7117.60000,  0.06493602
 7117.80000,  0.06924454
 7118.00000,  0.07433887
 7118.20000,  0.08022783
 7118.40000,  0.08689939
 7118.60000,  0.09502350
 7118.80000,  0.10346777
 7119.00000,  0.11148940
 7119.20000,  0.12199688
 7119.40000,  0.13222656
 7119.60000,  0.14386051
 7119.80000,  0.15789816
 7120.00000,  0.17128364
 7120.20000,  0.18754712
 7120.40000,  0.20712310
 7120.60000,  0.22604437
 7120.80000,  0.24623102
 7121.00000,  0.26894671
 7121.20000,  0.29018783
 7121.40000,  0.31152974
 7121.60000,  0.33138098
 7121.80000,  0.34962044
 7122.00000,  0.36869925
 7122.20000,  0.38660670
 7122.40000,  0.40344104
 7122.60000,  0.42302125
 7122.80000,  0.44093040
 7123.00000,  0.45970938
 7123.20000,  0.48391997
 7123.40000,  0.51207744
 7123.60000,  0.53834871
 7123.80000,  0.56638337
 7124.00000,  0.59877399
 7124.20000,  0.63428738
 7124.40000,  0.66832366
 7124.60000,  0.70258620
 7124.80000,  0.73448145
 7125.00000,  0.76714575
 7125.20000,  0.79569208
 7125.40000,  0.82225988
 7125.60000,  0.84602845
 7125.80000,  0.86491085
 7126.00000,  0.88549565
 7126.20000,  0.90835032
 7126.40000,  0.92382788
 7126.60000,  0.94452277
 7126.80000,  0.96354066
 7127.00000,  0.98310907
 7127.20000,  1.00577738
 7127.40000,  1.03017350
 7127.60000,  1.05611957
 7127.80000,  1.08513167
 7128.00000,  1.11126406
 7128.20000,  1.13816719
 7128.40000,  1.16736560
 7128.60000,  1.19628450
 7128.80000,  1.22357722
 7129.00000,  1.25075136
 7129.20000,  1.27684984
 7129.40000,  1.29934023
 7129.60000,  1.32456632
 7129.80000,  1.34416854
 7130.00000,  1.35889220
 7130.20000,  1.37641933
 7130.40000,  1.38403692
 7130.60000,  1.39243371
 7130.80000,  1.39688363
 7131.00000,  1.39893661
 7131.20000,  1.40085408
 7131.40000,  1.39692745
 7131.60000,  1.39286530
 7131.80000,  1.39120007
 7132.00000,  1.38930616
 7132.20000,  1.38808134
 7132.40000,  1.38588250
 7132.60000,  1.38480166
 7132.80000,  1.38208616
 7133.00000,  1.38340223
 7133.20000,  1.37751059
 7133.40000,  1.37254214
 7133.60000,  1.36635405
 7133.80000,  1.36062331
 7134.00000,  1.35064079
 7134.20000,  1.34240302
 7134.40000,  1.33063338
 7134.60000,  1.31993938
 7134.80000,  1.31014317
 7135.00000,  1.29702684
 7135.20000,  1.28601945
 7135.40000,  1.27372466
 7135.60000,  1.26248011
 7135.80000,  1.24675509
 7136.00000,  1.23601024
 7136.20000,  1.22274142
 7136.40000,  1.20993842
 7136.60000,  1.19653408
 7136.80000,  1.18935494
 7137.00000,  1.18153211
 7137.20000,  1.17225249
 7137.40000,  1.16331164
 7137.60000,  1.15651363
 7137.80000,  1.14869924
 7138.00000,  1.14228235
 7138.20000,  1.13626353
 7138.40000,  1.13372575
 7138.60000,  1.12609767
 7138.80000,  1.12081570
 7139.00000,  1.11692275
 7139.20000,  1.11162382
 7139.40000,  1.11033953
 7139.60000,  1.10517611
 7139.75000,  1.10270315
 7140.37000,  1.09140819
 7141.01000,  1.08471507
 7141.67000,  1.07894793
 7142.34000,  1.07052691
 7143.04000,  1.06320691
 7143.75000,  1.05649385
 7144.49000,  1.04992473
 7145.24000,  1.04263279
 7146.01000,  1.03479308
 7146.80000,  1.03080136
 7147.61000,  1.01846974
 7148.44000,  1.00083883
 7149.29000,  0.97868784
 7150.15000,  0.95054586
 7151.04000,  0.92413159
 7151.95000,  0.90127731
 7152.87000,  0.88345108
 7153.81000,  0.86911706
 7154.77000,  0.85835994
 7155.76000,  0.85140556
 7156.76000,  0.84679432
 7157.77000,  0.84514451
 7158.81000,  0.84293552
 7159.87000,  0.84520118
 7160.95000,  0.84725774
 7162.04000,  0.85385106
 7163.16000,  0.86263781
 7164.29000,  0.87666430
 7165.44000,  0.88903333
 7166.61000,  0.90257378
 7167.81000,  0.91907836
 7169.02000,  0.93323380
 7170.24000,  0.94721680
 7171.49000,  0.96220741
 7172.76000,  0.97992781
 7174.04000,  0.99333406
 7175.35000,  1.01359197
 7176.67000,  1.03118731
 7178.02000,  1.04148990
 7179.38000,  1.05118804
 7180.76000,  1.05653524
 7182.16000,  1.06197810
 7183.58000,  1.06350196
 7185.02000,  1.06246196
 7186.47000,  1.05822574
 7187.95000,  1.05670785
 7189.45000,  1.05354927
 7190.96000,  1.04882062
 7192.49000,  1.04190072
 7194.05000,  1.03705540
 7195.62000,  1.02973373
 7197.21000,  1.02579383
 7198.82000,  1.01936619
 7200.45000,  1.01159421
 7202.10000,  1.00215603
 7203.76000,  0.99652595
 7205.45000,  0.99099692
 7207.15000,  0.98742110
 7208.88000,  0.98150702
 7210.62000,  0.98012092
 7212.38000,  0.97501041
 7214.16000,  0.97456894
 7215.96000,  0.97369773
 7217.78000,  0.97507320
 7219.62000,  0.97593421
 7221.48000,  0.97887247
 7223.35000,  0.97986779
 7225.25000,  0.98102327
 7227.17000,  0.98225710
 7229.10000,  0.98032832
 7231.05000,  0.97863880
 7233.02000,  0.97678197
 7235.01000,  0.97686678
 7237.02000,  0.97725009
 7239.05000,  0.97926162
 7241.10000,  0.98222379
 7243.17000,  0.98829634
 7245.25000,  0.99195998
 7247.36000,  0.99778242
 7249.48000,  1.00037436
 7251.63000,  1.00502342
 7253.79000,  1.00832222
 7255.97000,  1.01228357
 7258.17000,  1.01604354
 7260.39000,  1.01982234
 7262.63000,  1.02330655
 7264.88000,  1.02345854
 7267.16000,  1.02479513
 7269.46000,  1.02406692
 7271.77000,  1.02455466
 7274.10000,  1.02065687
 7276.46000,  1.02105199
 7278.83000,  1.01802160
 7281.22000,  1.01873654
 7283.63000,  1.01552325
 7286.06000,  1.01325178
 7288.51000,  1.00888148
 7290.97000,  1.00634529
 7293.46000,  1.00226624
 7295.96000,  1.00075812
 7298.49000,  0.99876579
 7301.03000,  0.99604967
 7303.59000,  0.99378398
