#saved Fri Feb 13 20:33:51 2026
#saving x array=energy, y array=flat
#GP17_station27_20892_11cm_032_A_fl.avg: GP17_station27_20892_11cm_032_A_fl.avg
#------------------------------------------
# energy, GP17_station27_20892_11cm_032_A_fl.avg
 6830.00000,  3.95423e-4
 6835.00000,  4.92422e-4
 6840.00000,  4.05488e-4
 6845.00000,  2.71359e-4
 6850.00000,  2.74744e-4
 6855.00000,  3.30508e-4
 6860.00000,  2.67462e-4
 6865.00000,  2.71622e-4
 6870.00000,  2.27085e-4
 6875.00000,  1.90980e-4
 6880.00000,  2.00857e-4
 6885.00000,  3.38279e-5
 6890.00000,  1.37029e-4
 6895.00000,  2.12804e-4
 6900.00000,  7.18919e-5
 6905.00000,  4.15524e-5
 6910.00000, -5.82706e-5
 6915.00000,  1.40676e-4
 6920.00000,  1.69354e-4
 6925.00000,  5.25718e-5
 6930.00000,  8.13467e-5
 6935.00000,  1.04065e-4
 6940.00000,  7.77883e-6
 6945.00000,  5.94726e-5
 6950.00000,  3.00053e-5
 6955.00000, -7.54385e-5
 6960.00000, -8.07755e-5
 6965.00000, -1.23229e-4
 6970.00000, -1.61466e-4
 6975.00000, -1.45774e-4
 6980.00000, -2.19916e-4
 6985.00000, -1.90269e-4
 6990.00000, -1.47588e-4
 6995.00000,  6.43929e-5
 7000.00000,  1.14536e-4
 7005.00000, -8.49655e-6
 7010.00000,  1.15055e-4
 7015.00000,  1.68251e-4
 7020.00000,  1.86124e-4
 7025.00000,  1.77201e-4
 7030.00000,  4.98931e-4
 7035.00000,  4.14322e-4
 7040.00000,  5.32399e-4
 7045.00000,  5.51628e-4
 7050.00000,  8.45981e-4
 7055.00000,  9.64542e-4
 7060.00000,  0.00102753
 7065.00000,  0.00131093
 7070.00000,  0.00166246
 7075.00000,  0.00198865
 7080.00000,  0.00266041
 7085.00000,  0.00333445
 7090.00000,  0.00415681
 7095.00000,  0.00556043
 7095.20000,  0.00552136
 7095.40000,  0.00550084
 7095.60000,  0.00566872
 7095.80000,  0.00592521
 7096.00000,  0.00552152
 7096.20000,  0.00593981
 7096.40000,  0.00568187
 7096.60000,  0.00614454
 7096.80000,  0.00606709
 7097.00000,  0.00614498
 7097.20000,  0.00621634
 7097.40000,  0.00607531
 7097.60000,  0.00643080
 7097.80000,  0.00637705
 7098.00000,  0.00674068
 7098.20000,  0.00653725
 7098.40000,  0.00672029
 7098.60000,  0.00681509
 7098.80000,  0.00675388
 7099.00000,  0.00697873
 7099.20000,  0.00695444
 7099.40000,  0.00703049
 7099.60000,  0.00738017
 7099.80000,  0.00742681
 7100.00000,  0.00738100
 7100.20000,  0.00751481
 7100.40000,  0.00768225
 7100.60000,  0.00758295
 7100.80000,  0.00794808
 7101.00000,  0.00808548
 7101.20000,  0.00809350
 7101.40000,  0.00810419
 7101.60000,  0.00847024
 7101.80000,  0.00827577
 7102.00000,  0.00832373
 7102.20000,  0.00879836
 7102.40000,  0.00873923
 7102.60000,  0.00902364
 7102.80000,  0.00914490
 7103.00000,  0.00933603
 7103.20000,  0.00956418
 7103.40000,  0.00937393
 7103.60000,  0.00966939
 7103.80000,  0.00968914
 7104.00000,  0.00980720
 7104.20000,  0.01001486
 7104.40000,  0.01036196
 7104.60000,  0.01034988
 7104.80000,  0.01032568
 7105.00000,  0.01075584
 7105.20000,  0.01058192
 7105.40000,  0.01089336
 7105.60000,  0.01106778
 7105.80000,  0.01131958
 7106.00000,  0.01148072
 7106.20000,  0.01180311
 7106.40000,  0.01171510
 7106.60000,  0.01214085
 7106.80000,  0.01250622
 7107.00000,  0.01250397
 7107.20000,  0.01282167
 7107.40000,  0.01313597
 7107.60000,  0.01323558
 7107.80000,  0.01376284
 7108.00000,  0.01400993
 7108.20000,  0.01421405
 7108.40000,  0.01423763
 7108.60000,  0.01479169
 7108.80000,  0.01486139
 7109.00000,  0.01576834
 7109.20000,  0.01571895
 7109.40000,  0.01642006
 7109.60000,  0.01662602
 7109.80000,  0.01720430
 7110.00000,  0.01758514
 7110.20000,  0.01805876
 7110.40000,  0.01874727
 7110.60000,  0.01953701
 7110.80000,  0.02032646
 7111.00000,  0.02079674
 7111.20000,  0.02230302
 7111.40000,  0.02355559
 7111.60000,  0.02525211
 7111.80000,  0.02701054
 7112.00000,  0.02931812
 7112.20000,  0.03156657
 7112.40000,  0.03399421
 7112.60000,  0.03603054
 7112.80000,  0.03893284
 7113.00000,  0.04134328
 7113.20000,  0.04468016
 7113.40000,  0.04869638
 7113.60000,  0.05273101
 7113.80000,  0.05726569
 7114.00000,  0.06063214
 7114.20000,  0.06308764
 7114.40000,  0.06521656
 7114.60000,  0.06636670
 7114.80000,  0.06699063
 7115.00000,  0.06738149
 7115.20000,  0.06776460
 7115.40000,  0.06633503
 7115.60000,  0.06512641
 7115.80000,  0.06327674
 7116.00000,  0.06074823
 7116.20000,  0.05967480
 7116.40000,  0.05928361
 7116.60000,  0.05931203
 7116.80000,  0.06026496
 7117.00000,  0.06204162
 7117.20000,  0.06402469
 7117.40000,  0.06655724
 7117.60000,  0.06993289
 7117.80000,  0.07452135
 7118.00000,  0.07913113
 7118.20000,  0.08460777
 7118.40000,  0.09036543
 7118.60000,  0.09767752
 7118.80000,  0.10521007
 7119.00000,  0.11411291
 7119.20000,  0.12266349
 7119.40000,  0.13291627
 7119.60000,  0.14395158
 7119.80000,  0.15722452
 7120.00000,  0.17066318
 7120.20000,  0.18529768
 7120.40000,  0.20368886
 7120.60000,  0.22142590
 7120.80000,  0.24036461
 7121.00000,  0.26244316
 7121.20000,  0.28211062
 7121.40000,  0.30458408
 7121.60000,  0.32419872
 7121.80000,  0.34232776
 7122.00000,  0.36245796
 7122.20000,  0.38075756
 7122.40000,  0.39815203
 7122.60000,  0.41710188
 7122.80000,  0.43628771
 7123.00000,  0.45565087
 7123.20000,  0.47948251
 7123.40000,  0.50229999
 7123.60000,  0.52910042
 7123.80000,  0.55761613
 7124.00000,  0.58712031
 7124.20000,  0.61845607
 7124.40000,  0.64824235
 7124.60000,  0.67862945
 7124.80000,  0.70886149
 7125.00000,  0.73738792
 7125.20000,  0.76295862
 7125.40000,  0.79068553
 7125.60000,  0.81158521
 7125.80000,  0.83186950
 7126.00000,  0.85243482
 7126.20000,  0.87132845
 7126.40000,  0.88938381
 7126.60000,  0.90725503
 7126.80000,  0.92646357
 7127.00000,  0.94561397
 7127.20000,  0.96439609
 7127.40000,  0.98546525
 7127.60000,  1.00797349
 7127.80000,  1.03131514
 7128.00000,  1.05652711
 7128.20000,  1.07851686
 7128.40000,  1.10585111
 7128.60000,  1.12956580
 7128.80000,  1.15487948
 7129.00000,  1.17693217
 7129.20000,  1.19950331
 7129.40000,  1.21604671
 7129.60000,  1.23575417
 7129.80000,  1.25504006
 7130.00000,  1.26778461
 7130.20000,  1.28572829
 7130.40000,  1.29661217
 7130.60000,  1.30195285
 7130.80000,  1.30951757
 7131.00000,  1.31431070
 7131.20000,  1.31647758
 7131.40000,  1.31808238
 7131.60000,  1.31856788
 7131.80000,  1.31702797
 7132.00000,  1.32010574
 7132.20000,  1.32404600
 7132.40000,  1.32253028
 7132.60000,  1.32317077
 7132.80000,  1.32546838
 7133.00000,  1.32233425
 7133.20000,  1.32214613
 7133.40000,  1.31771825
 7133.60000,  1.31715216
 7133.80000,  1.31075700
 7134.00000,  1.30432307
 7134.20000,  1.29560208
 7134.40000,  1.28730263
 7134.60000,  1.27746232
 7134.80000,  1.26674982
 7135.00000,  1.25768475
 7135.20000,  1.24432662
 7135.40000,  1.23509194
 7135.60000,  1.22273194
 7135.80000,  1.21126349
 7136.00000,  1.20093371
 7136.20000,  1.19098670
 7136.40000,  1.18235280
 7136.60000,  1.17077770
 7136.80000,  1.16418855
 7137.00000,  1.15333540
 7137.20000,  1.14882007
 7137.40000,  1.13655203
 7137.60000,  1.13571920
 7137.80000,  1.12927535
 7138.00000,  1.12293324
 7138.20000,  1.11818527
 7138.40000,  1.11320955
 7138.60000,  1.10890249
 7138.80000,  1.10550151
 7139.00000,  1.10280311
 7139.20000,  1.09342769
 7139.40000,  1.09277404
 7139.60000,  1.08853476
 7139.75000,  1.08537467
 7140.37000,  1.07597540
 7141.01000,  1.06708918
 7141.67000,  1.06011634
 7142.34000,  1.05542777
 7143.04000,  1.04875417
 7143.75000,  1.04128311
 7144.49000,  1.03215649
 7145.24000,  1.02772228
 7146.01000,  1.02345216
 7146.80000,  1.01948665
 7147.61000,  1.00850428
 7148.44000,  0.99264186
 7149.29000,  0.97147299
 7150.15000,  0.94780099
 7151.04000,  0.92411105
 7151.95000,  0.90210657
 7152.87000,  0.88344736
 7153.81000,  0.87001560
 7154.77000,  0.85926258
 7155.76000,  0.85315282
 7156.76000,  0.84570275
 7157.77000,  0.84194675
 7158.81000,  0.83959236
 7159.87000,  0.83814804
 7160.95000,  0.84190682
 7162.04000,  0.84654925
 7163.16000,  0.85600925
 7164.29000,  0.86507853
 7165.44000,  0.87711224
 7166.61000,  0.89306006
 7167.81000,  0.90785094
 7169.02000,  0.92118017
 7170.24000,  0.93573214
 7171.49000,  0.95138505
 7172.76000,  0.96595633
 7174.04000,  0.98214760
 7175.35000,  0.99872262
 7176.67000,  1.01643305
 7178.02000,  1.02361041
 7179.38000,  1.03085230
 7180.76000,  1.03903296
 7182.16000,  1.04252199
 7183.58000,  1.04312669
 7185.02000,  1.04255264
 7186.47000,  1.03986742
 7187.95000,  1.03717807
 7189.45000,  1.03556301
 7190.96000,  1.03201116
 7192.49000,  1.02617083
 7194.05000,  1.02303967
 7195.62000,  1.01743865
 7197.21000,  1.01145333
 7198.82000,  1.00538409
 7200.45000,  0.99913883
 7202.10000,  0.99295497
 7203.76000,  0.98977647
 7205.45000,  0.98100669
 7207.15000,  0.97878910
 7208.88000,  0.97505516
 7210.62000,  0.97183110
 7212.38000,  0.97067910
 7214.16000,  0.97061552
 7215.96000,  0.97121877
 7217.78000,  0.97141798
 7219.62000,  0.97237602
 7221.48000,  0.97615701
 7223.35000,  0.97570401
 7225.25000,  0.97795471
 7227.17000,  0.97672436
 7229.10000,  0.97668197
 7231.05000,  0.97255279
 7233.02000,  0.97225422
 7235.01000,  0.97036902
 7237.02000,  0.96982865
 7239.05000,  0.97073483
 7241.10000,  0.97305845
 7243.17000,  0.97632946
 7245.25000,  0.98057986
 7247.36000,  0.98458265
 7249.48000,  0.98944848
 7251.63000,  0.99334464
 7253.79000,  0.99892265
 7255.97000,  1.00205604
 7258.17000,  1.00677132
 7260.39000,  1.01026294
 7262.63000,  1.01374223
 7264.88000,  1.01454718
 7267.16000,  1.01620887
 7269.46000,  1.01560499
 7271.77000,  1.01536958
 7274.10000,  1.01495691
 7276.46000,  1.01556554
 7278.83000,  1.01303930
 7281.22000,  1.01314602
 7283.63000,  1.00995484
 7286.06000,  1.00708042
 7288.51000,  1.00324835
 7290.97000,  1.00090863
 7293.46000,  0.99764687
 7295.96000,  0.99507789
 7298.49000,  0.99334565
 7301.03000,  0.99225281
 7303.59000,  0.98982414
 7306.17000,  0.98814797
 7308.77000,  0.98687538
 7311.39000,  0.98754717
 7314.03000,  0.98819121
 7316.69000,  0.98999942
 7319.37000,  0.99199783
 7322.06000,  0.99402967
 7324.78000,  0.99755185
 7327.51000,  0.99956654
 7330.26000,  1.00076823
 7333.04000,  1.00202585
 7335.83000,  1.00193575
 7338.64000,  1.00211789
 7341.46000,  1.00153854
 7344.31000,  1.00045282
 7347.18000,  1.00040962
 7350.07000,  0.99997947
 7352.97000,  0.99893302
 7355.90000,  0.99877061
 7358.84000,  0.99741521
 7361.80000,  0.99765931
 7364.78000,  0.99724971
 7367.78000,  0.99741228
 7370.80000,  0.99829715
 7373.84000,  0.99926468
 7376.90000,  0.99992719
 7379.97000,  1.00079673
 7383.07000,  1.00226389
 7386.19000,  1.00331440
 7389.32000,  1.00488193
 7392.47000,  1.00590674
 7395.64000,  1.00575403
 7398.83000,  1.00447219
 7402.04000,  1.00443059
 7405.27000,  1.00289634
 7408.52000,  1.00166219
 7411.79000,  0.99985591
 7415.07000,  0.99855174
 7418.38000,  0.99725817
 7421.70000,  0.99595785
 7425.05000,  0.99567583
 7428.41000,  0.99655471
 7431.79000,  0.99569337
 7435.19000,  0.99518014
 7438.61000,  0.99540258
 7442.05000,  0.99622012
 7445.51000,  0.99639227
 7448.98000,  0.99691584
 7452.48000,  0.99811799
 7455.99000,  0.99835834
 7459.53000,  0.99918506
 7463.08000,  1.00063918
 7466.65000,  1.00109869
 7470.24000,  1.00198322
 7473.85000,  1.00268218
 7477.48000,  1.00317130
 7481.13000,  1.00172552
 7484.80000,  1.00284619
 7488.48000,  1.00166242
 7492.19000,  1.00135994
 7495.91000,  1.00035189
 7499.66000,  0.99982280
 7503.42000,  0.99936816
 7507.20000,  0.99918770
 7511.00000,  0.99850124
 7514.82000,  0.99901915
 7518.66000,  0.99938464
 7522.52000,  0.99903072
 7526.39000,  0.99993807
 7530.29000,  0.99954548
 7534.20000,  1.00059332
 7538.14000,  1.00204180
 7542.09000,  1.00106394
 7546.06000,  1.00127053
 7550.05000,  1.00237563
 7554.06000,  1.00174808
 7558.09000,  1.00131631
 7562.14000,  1.00175375
 7566.21000,  1.00071515
 7570.29000,  1.00101470
 7574.40000,  1.00042044
 7578.52000,  0.99957492
 7582.67000,  0.99955554
 7586.83000,  0.99969179
 7591.01000,  0.99905901
 7595.21000,  1.00016221
 7599.43000,  0.99934786
 7603.67000,  0.99945047
 7607.93000,  0.99945725
 7612.20000,  0.99950787
 7616.50000,  1.00013199
 7620.81000,  0.99981619
 7625.15000,  1.00093620
 7629.50000,  1.00142143
 7633.87000,  1.00077347
 7638.26000,  1.00085776
 7642.67000,  1.00136894
 7647.10000,  1.00184177
 7651.55000,  1.00177709
 7656.02000,  1.00110215
 7660.50000,  1.00035406
 7665.01000,  1.00138985
 7669.54000,  1.00048749
 7674.08000,  1.00066498
 7678.64000,  1.00100710
 7683.22000,  0.99978879
 7687.82000,  1.00094931
 7692.44000,  1.00014222
 7697.08000,  1.00019232
 7701.74000,  1.00047932
 7706.42000,  1.00036838
 7711.11000,  1.00000428
 7715.83000,  1.00015353
 7720.56000,  0.99977329
 7725.31000,  0.99945997
 7730.08000,  0.99915533
 7734.88000,  0.99819104
