#saved Fri Feb 13 20:33:51 2026
#saving x array=energy, y array=flat
#GP17_station15_19908_11cm_041_A_fl.avg: GP17_station15_19908_11cm_041_A_fl.avg
#------------------------------------------
# energy, GP17_station15_19908_11cm_041_A_fl.avg
 7099.80000,  0.00727924
 7100.00000,  0.00745204
 7100.20000,  0.00778331
 7100.40000,  0.00793577
 7100.60000,  0.00782092
 7100.80000,  0.00794386
 7101.00000,  0.00810407
 7101.20000,  0.00808000
 7101.40000,  0.00854936
 7101.60000,  0.00832817
 7101.80000,  0.00861872
 7102.00000,  0.00886717
 7102.20000,  0.00862118
 7102.40000,  0.00869454
 7102.60000,  0.00907078
 7102.80000,  0.00915677
 7103.00000,  0.00922577
 7103.20000,  0.00935508
 7103.40000,  0.00979535
 7103.60000,  0.00987773
 7103.80000,  0.00992724
 7104.00000,  0.00996758
 7104.20000,  0.01015938
 7104.40000,  0.01042577
 7104.60000,  0.01034447
 7104.80000,  0.01051913
 7105.00000,  0.01057379
 7105.20000,  0.01106057
 7105.40000,  0.01095299
 7105.60000,  0.01142506
 7105.80000,  0.01159021
 7106.00000,  0.01180022
 7106.20000,  0.01211752
 7106.40000,  0.01188725
 7106.60000,  0.01229057
 7106.80000,  0.01238112
 7107.00000,  0.01306343
 7107.20000,  0.01276207
 7107.40000,  0.01332158
 7107.60000,  0.01366830
 7107.80000,  0.01371729
 7108.00000,  0.01388705
 7108.20000,  0.01449578
 7108.40000,  0.01463210
 7108.60000,  0.01510969
 7108.80000,  0.01519972
 7109.00000,  0.01549117
 7109.20000,  0.01606793
 7109.40000,  0.01650591
 7109.60000,  0.01680384
 7109.80000,  0.01722181
 7110.00000,  0.01762683
 7110.20000,  0.01838644
 7110.40000,  0.01873576
 7110.60000,  0.01969977
 7110.80000,  0.02046814
 7111.00000,  0.02108020
 7111.20000,  0.02207644
 7111.40000,  0.02362779
 7111.60000,  0.02535950
 7111.80000,  0.02713107
 7112.00000,  0.02945665
 7112.20000,  0.03156732
 7112.40000,  0.03333847
 7112.60000,  0.03512900
 7112.80000,  0.03689904
 7113.00000,  0.03865309
 7113.20000,  0.04166009
 7113.40000,  0.04484336
 7113.60000,  0.04766773
 7113.80000,  0.05094337
 7114.00000,  0.05358563
 7114.20000,  0.05622578
 7114.40000,  0.05745158
 7114.60000,  0.05767184
 7114.80000,  0.05850954
 7115.00000,  0.05905365
 7115.20000,  0.05956432
 7115.40000,  0.05997942
 7115.60000,  0.05905291
 7115.80000,  0.05823949
 7116.00000,  0.05713301
 7116.20000,  0.05599467
 7116.40000,  0.05536175
 7116.60000,  0.05535584
 7116.80000,  0.05673136
 7117.00000,  0.05801131
 7117.20000,  0.06070508
 7117.40000,  0.06354166
 7117.60000,  0.06694366
 7117.80000,  0.07160179
 7118.00000,  0.07722086
 7118.20000,  0.08333369
 7118.40000,  0.09054018
 7118.60000,  0.09901927
 7118.80000,  0.10949405
 7119.00000,  0.12022419
 7119.20000,  0.13102441
 7119.40000,  0.14416011
 7119.60000,  0.15771416
 7119.80000,  0.17279510
 7120.00000,  0.18935941
 7120.20000,  0.20744637
 7120.40000,  0.23046229
 7120.60000,  0.25456711
 7120.80000,  0.28010644
 7121.00000,  0.30919862
 7121.20000,  0.33800093
 7121.40000,  0.36802061
 7121.60000,  0.39307734
 7121.80000,  0.41647340
 7122.00000,  0.43972504
 7122.20000,  0.45844431
 7122.40000,  0.47510949
 7122.60000,  0.49242398
 7122.80000,  0.50872761
 7123.00000,  0.52695897
 7123.20000,  0.54915145
 7123.40000,  0.57000073
 7123.60000,  0.59508136
 7123.80000,  0.62288025
 7124.00000,  0.65421499
 7124.20000,  0.68932450
 7124.40000,  0.72538965
 7124.60000,  0.76041421
 7124.80000,  0.79941893
 7125.00000,  0.83378881
 7125.20000,  0.86468123
 7125.40000,  0.89505867
 7125.60000,  0.91975007
 7125.80000,  0.94073041
 7126.00000,  0.96121700
 7126.20000,  0.97738199
 7126.40000,  0.99137556
 7126.60000,  1.00790156
 7126.80000,  1.02254815
 7127.00000,  1.03750267
 7127.20000,  1.05013710
 7127.40000,  1.06644013
 7127.60000,  1.08457479
 7127.80000,  1.10677091
 7128.00000,  1.12844143
 7128.20000,  1.15029245
 7128.40000,  1.17540858
 7128.60000,  1.20096004
 7128.80000,  1.22721231
 7129.00000,  1.25105955
 7129.20000,  1.27362731
 7129.40000,  1.29809572
 7129.60000,  1.32521337
 7129.80000,  1.34348606
 7130.00000,  1.36247017
 7130.20000,  1.37694686
 7130.40000,  1.38790363
 7130.60000,  1.39575987
 7130.80000,  1.40031386
 7131.00000,  1.40077454
 7131.20000,  1.39881958
 7131.40000,  1.39326505
 7131.60000,  1.38548601
 7131.80000,  1.37776006
 7132.00000,  1.36844669
 7132.20000,  1.36200024
 7132.40000,  1.35592541
 7132.60000,  1.35244674
 7132.80000,  1.34510835
 7133.00000,  1.33960691
 7133.20000,  1.33608046
 7133.40000,  1.32895974
 7133.60000,  1.32317161
 7133.80000,  1.31476609
 7134.00000,  1.30769847
 7134.20000,  1.29561375
 7134.40000,  1.28745776
 7134.60000,  1.27644548
 7134.80000,  1.26548097
 7135.00000,  1.25692149
 7135.20000,  1.24469873
 7135.40000,  1.23433947
 7135.60000,  1.22124602
 7135.80000,  1.20915068
 7136.00000,  1.19813839
 7136.20000,  1.18592625
 7136.40000,  1.17297614
 7136.60000,  1.16209659
 7136.80000,  1.15415296
 7137.00000,  1.14453696
 7137.20000,  1.13906737
 7137.40000,  1.13077334
 7137.60000,  1.12162985
 7137.80000,  1.11628768
 7138.00000,  1.10931030
 7138.20000,  1.10551838
 7138.40000,  1.09850915
 7138.60000,  1.09459512
 7138.80000,  1.08898218
 7139.00000,  1.08715463
 7139.20000,  1.08105325
 7139.40000,  1.07830192
 7139.60000,  1.07652745
 7139.75000,  1.07311013
 7140.37000,  1.06766238
 7141.01000,  1.05810844
 7141.67000,  1.06186747
 7142.34000,  1.06175770
 7143.04000,  1.05954481
 7143.75000,  1.05302776
 7144.49000,  1.04667989
 7145.24000,  1.03818337
 7146.01000,  1.03391594
 7146.80000,  1.02446989
 7147.61000,  1.01308376
 7148.44000,  0.99482011
 7149.29000,  0.97217951
 7150.15000,  0.94568603
 7151.04000,  0.91935110
 7151.95000,  0.89811065
 7152.87000,  0.87962714
 7153.81000,  0.86940233
 7154.77000,  0.86124582
 7155.76000,  0.85636960
 7156.76000,  0.85422908
 7157.77000,  0.85370406
 7158.81000,  0.85515329
 7159.87000,  0.85916456
 7160.95000,  0.86486717
 7162.04000,  0.87495130
 7163.16000,  0.88445602
 7164.29000,  0.89839535
 7165.44000,  0.91165285
 7166.61000,  0.92428694
 7167.81000,  0.93841214
 7169.02000,  0.94994272
 7170.24000,  0.96181991
 7171.49000,  0.97383440
 7172.76000,  0.98996117
 7174.04000,  1.00493739
 7175.35000,  1.02148437
 7176.67000,  1.03698697
 7178.02000,  1.04803451
 7179.38000,  1.05611046
 7180.76000,  1.06268699
 7182.16000,  1.06681375
 7183.58000,  1.06862879
 7185.02000,  1.06979386
 7186.47000,  1.06709541
 7187.95000,  1.06054182
 7189.45000,  1.05837658
 7190.96000,  1.05091969
 7192.49000,  1.04403391
 7194.05000,  1.03672265
 7195.62000,  1.02823959
 7197.21000,  1.01843761
 7198.82000,  1.01284346
 7200.45000,  1.00524020
 7202.10000,  0.99715685
 7203.76000,  0.99178264
 7205.45000,  0.98683241
 7207.15000,  0.98150674
 7208.88000,  0.98068774
 7210.62000,  0.97799614
 7212.38000,  0.97603491
 7214.16000,  0.97681089
 7215.96000,  0.97787128
 7217.78000,  0.98045311
 7219.62000,  0.98371752
 7221.48000,  0.98615143
 7223.35000,  0.98932480
 7225.25000,  0.99129225
 7227.17000,  0.98919596
 7229.10000,  0.98556683
 7231.05000,  0.98399535
 7233.02000,  0.98127481
 7235.01000,  0.98035177
 7237.02000,  0.98009007
 7239.05000,  0.98155154
 7241.10000,  0.98658905
 7243.17000,  0.98921394
 7245.25000,  0.99639552
 7247.36000,  1.00043335
 7249.48000,  1.00416474
 7251.63000,  1.00810241
 7253.79000,  1.01384666
 7255.97000,  1.01578199
 7258.17000,  1.02084209
 7260.39000,  1.02519377
 7262.63000,  1.02630460
 7264.88000,  1.02830885
 7267.16000,  1.02702067
 7269.46000,  1.02592663
 7271.77000,  1.02454207
 7274.10000,  1.02357463
 7276.46000,  1.02217636
 7278.83000,  1.01975492
 7281.22000,  1.01773997
 7283.63000,  1.01409812
 7286.06000,  1.01212633
 7288.51000,  1.00628190
 7290.97000,  1.00456411
 7293.46000,  1.00161382
 7295.96000,  0.99790580
 7298.49000,  0.99703734
 7301.03000,  0.99446084
 7303.59000,  0.99162187
 7306.17000,  0.99159971
 7308.77000,  0.99000373
 7311.39000,  0.99115024
 7314.03000,  0.99232097
 7316.69000,  0.99370174
 7319.37000,  0.99729408
 7322.06000,  0.99995879
 7324.78000,  1.00321200
 7327.51000,  1.00415722
 7330.26000,  1.00609291
 7333.04000,  1.00726858
 7335.83000,  1.00706004
 7338.64000,  1.00682263
 7341.46000,  1.00605576
 7344.31000,  1.00431650
 7347.18000,  1.00336066
 7350.07000,  1.00147338
 7352.97000,  1.00305971
 7355.90000,  1.00179423
 7358.84000,  1.00083282
 7361.80000,  0.99968325
 7364.78000,  0.99947635
 7367.78000,  0.99899104
 7370.80000,  0.99912985
 7373.84000,  0.99956362
 7376.90000,  1.00135417
 7379.97000,  1.00306122
 7383.07000,  1.00502758
 7386.19000,  1.00569085
 7389.32000,  1.00587244
 7392.47000,  1.00656666
 7395.64000,  1.00612237
 7398.83000,  1.00667383
 7402.04000,  1.00372424
 7405.27000,  1.00231192
 7408.52000,  1.00047782
 7411.79000,  0.99844492
 7415.07000,  0.99574451
 7418.38000,  0.99423779
 7421.70000,  0.99445264
 7425.05000,  0.99281376
 7428.41000,  0.99337958
 7431.79000,  0.99300332
 7435.19000,  0.99318745
 7438.61000,  0.99319931
 7442.05000,  0.99279469
 7445.51000,  0.99351321
 7448.98000,  0.99530028
 7452.48000,  0.99571143
 7455.99000,  0.99672923
 7459.53000,  0.99693386
 7463.08000,  0.99832383
 7466.65000,  0.99996094
 7470.24000,  1.00087894
 7473.85000,  1.00190603
 7477.48000,  1.00268652
 7481.13000,  1.00181348
 7484.80000,  1.00063543
 7488.48000,  1.00026046
 7492.19000,  0.99841928
 7495.91000,  0.99819878
 7499.66000,  0.99728190
 7503.42000,  0.99631332
 7507.20000,  0.99540605
 7511.00000,  0.99540953
 7514.82000,  0.99470981
 7518.66000,  0.99487306
 7522.52000,  0.99481091
 7526.39000,  0.99542442
 7530.29000,  0.99696610
 7534.20000,  0.99721375
 7538.14000,  0.99860725
 7542.09000,  0.99885007
 7546.06000,  0.99909046
 7550.05000,  0.99960451
 7554.06000,  0.99974449
 7558.09000,  0.99891048
 7562.14000,  0.99973578
 7566.21000,  0.99833415
 7570.29000,  0.99812313
 7574.40000,  0.99844209
 7578.52000,  0.99733958
 7582.67000,  0.99739352
 7586.83000,  0.99736388
 7591.01000,  0.99760788
 7595.21000,  0.99735038
 7599.43000,  0.99739836
 7603.67000,  0.99738549
 7607.93000,  0.99711003
 7612.20000,  0.99786590
 7616.50000,  0.99797310
 7620.81000,  0.99781090
 7625.15000,  0.99915021
 7629.50000,  0.99943437
 7633.87000,  0.99953025
 7638.26000,  1.00035102
 7642.67000,  0.99943325
 7647.10000,  1.00077469
 7651.55000,  1.00097220
 7656.02000,  1.00169285
 7660.50000,  1.00110350
 7665.01000,  1.00100691
 7669.54000,  1.00059992
 7674.08000,  1.00102249
 7678.64000,  1.00077364
 7683.22000,  1.00085678
 7687.82000,  1.00104892
 7692.44000,  1.00024048
 7697.08000,  1.00085769
 7701.74000,  1.00131845
 7706.42000,  1.00052909
 7711.11000,  1.00124352
 7715.83000,  1.00182422
 7720.56000,  1.00206647
 7725.31000,  1.00128687
 7730.08000,  1.00122150
 7734.88000,  1.00168071
 7739.69000,  1.00200852
 7744.52000,  1.00211083
 7749.36000,  1.00289402
 7754.23000,  1.00346383
 7759.12000,  1.00283657
 7764.02000,  1.00273623
 7768.95000,  1.00241718
 7773.89000,  1.00292234
