#saved Fri Feb 13 20:33:51 2026
#saving x array=energy, y array=flat
#GP17_station5_19119_5cm_017_A_fl.avg: GP17_station5_19119_5cm_017_A_fl.avg
#------------------------------------------
# energy, GP17_station5_19119_5cm_017_A_fl.avg
 7379.97000,  1.00304238
 7383.07000,  1.00385644
 7386.19000,  1.00592885
 7389.32000,  1.00691870
 7392.47000,  1.00749093
 7395.64000,  1.00752157
 7398.83000,  1.00621306
 7402.04000,  1.00534906
 7405.27000,  1.00365776
 7408.52000,  1.00192592
 7411.79000,  0.99949606
 7415.07000,  0.99761084
 7418.38000,  0.99652776
 7421.70000,  0.99501928
 7425.05000,  0.99515350
 7428.41000,  0.99458207
 7431.79000,  0.99442252
 7435.19000,  0.99320908
 7438.61000,  0.99256913
 7442.05000,  0.99351573
 7445.51000,  0.99482559
 7448.98000,  0.99523024
 7452.48000,  0.99626960
 7455.99000,  0.99705573
 7459.53000,  0.99765739
 7463.08000,  0.99927753
 7466.65000,  1.00047936
 7470.24000,  1.00054075
 7473.85000,  1.00162256
 7477.48000,  1.00293261
 7481.13000,  1.00265485
 7484.80000,  1.00129038
 7488.48000,  1.00166091
 7492.19000,  1.00093051
 7495.91000,  0.99960708
 7499.66000,  0.99862145
 7503.42000,  0.99754389
 7507.20000,  0.99842410
 7511.00000,  0.99712344
 7514.82000,  0.99649794
 7518.66000,  0.99661222
 7522.52000,  0.99624839
 7526.39000,  0.99663849
 7530.29000,  0.99763011
 7534.20000,  0.99834634
 7538.14000,  0.99901195
 7542.09000,  0.99989249
 7546.06000,  1.00032163
 7550.05000,  1.00064962
 7554.06000,  1.00077403
 7558.09000,  1.00157857
 7562.14000,  1.00003471
 7566.21000,  0.99939723
 7570.29000,  0.99954030
 7574.40000,  0.99832287
 7578.52000,  0.99786974
 7582.67000,  0.99776427
 7586.83000,  0.99760933
 7591.01000,  0.99755223
 7595.21000,  0.99799709
 7599.43000,  0.99763978
 7603.67000,  0.99816157
 7607.93000,  0.99764399
 7612.20000,  0.99820302
 7616.50000,  0.99850039
 7620.81000,  0.99959946
 7625.15000,  1.00008651
 7629.50000,  0.99999027
 7633.87000,  1.00007769
 7638.26000,  1.00122710
 7642.67000,  1.00083028
 7647.10000,  1.00138219
 7651.55000,  1.00180505
 7656.02000,  1.00164613
 7660.50000,  1.00181440
 7665.01000,  1.00128937
 7669.54000,  1.00109315
 7674.08000,  1.00051806
 7678.64000,  1.00028249
 7683.22000,  1.00005767
 7687.82000,  1.00012916
 7692.44000,  0.99954310
 7697.08000,  1.00033103
 7701.74000,  1.00022960
 7706.42000,  1.00034885
 7711.11000,  0.99958241
 7715.83000,  1.00052551
 7720.56000,  1.00058823
 7725.31000,  1.00046731
 7730.08000,  1.00075547
 7734.88000,  1.00136266
 7739.69000,  1.00201617
 7744.52000,  1.00138655
 7749.36000,  1.00142290
 7754.23000,  1.00103981
 7759.12000,  1.00121640
 7764.02000,  1.00129365
 7768.95000,  1.00098361
 7773.89000,  1.00138786
