#saved Fri Feb 13 20:33:51 2026
#saving x array=energy, y array=flat
#GP17_station15_19908_3cm_036_A_fl.avg: GP17_station15_19908_3cm_036_A_fl.avg
#------------------------------------------
# energy, GP17_station15_19908_3cm_036_A_fl.avg
 7283.63000,  1.01616382
 7286.06000,  1.01298831
 7288.51000,  1.01024002
 7290.97000,  1.00516892
 7293.46000,  1.00141086
 7295.96000,  0.99950791
 7298.49000,  0.99564432
 7301.03000,  0.99563637
 7303.59000,  0.99171088
 7306.17000,  0.98990995
 7308.77000,  0.98994055
 7311.39000,  0.99050431
 7314.03000,  0.99242974
 7316.69000,  0.99272100
 7319.37000,  0.99525294
 7322.06000,  0.99643690
 7324.78000,  0.99907513
 7327.51000,  1.00177484
 7330.26000,  1.00291610
 7333.04000,  1.00346551
 7335.83000,  1.00336405
 7338.64000,  1.00296704
 7341.46000,  1.00167665
 7344.31000,  1.00088554
 7347.18000,  0.99936437
 7350.07000,  0.99922483
 7352.97000,  1.00006105
 7355.90000,  0.99881997
 7358.84000,  0.99877690
 7361.80000,  0.99838258
 7364.78000,  0.99754098
 7367.78000,  0.99858103
 7370.80000,  0.99876963
 7373.84000,  0.99964757
 7376.90000,  1.00204337
 7379.97000,  1.00215628
 7383.07000,  1.00440500
 7386.19000,  1.00405923
 7389.32000,  1.00785153
 7392.47000,  1.00616969
 7395.64000,  1.00596517
 7398.83000,  1.00656604
 7402.04000,  1.00573426
 7405.27000,  1.00411645
 7408.52000,  1.00174292
 7411.79000,  0.99877529
 7415.07000,  0.99807133
 7418.38000,  0.99601706
 7421.70000,  0.99578689
 7425.05000,  0.99550977
 7428.41000,  0.99460147
 7431.79000,  0.99376581
 7435.19000,  0.99409902
 7438.61000,  0.99335804
 7442.05000,  0.99332110
 7445.51000,  0.99519561
 7448.98000,  0.99535772
 7452.48000,  0.99575557
 7455.99000,  0.99722964
 7459.53000,  0.99842916
 7463.08000,  0.99991675
 7466.65000,  1.00006221
 7470.24000,  1.00144198
 7473.85000,  1.00255058
 7477.48000,  1.00170567
 7481.13000,  1.00238803
 7484.80000,  1.00164223
 7488.48000,  1.00186639
 7492.19000,  1.00108320
 7495.91000,  0.99922390
 7499.66000,  0.99781719
 7503.42000,  0.99938092
 7507.20000,  0.99747538
 7511.00000,  0.99676347
 7514.82000,  0.99691678
 7518.66000,  0.99789995
 7522.52000,  0.99692425
 7526.39000,  0.99774177
 7530.29000,  0.99848625
 7534.20000,  0.99920520
 7538.14000,  0.99905790
 7542.09000,  0.99994593
 7546.06000,  1.00043600
 7550.05000,  1.00083120
 7554.06000,  1.00027773
 7558.09000,  1.00010926
 7562.14000,  1.00048238
 7566.21000,  0.99929040
 7570.29000,  1.00054814
 7574.40000,  0.99962080
 7578.52000,  0.99875861
 7582.67000,  0.99734809
 7586.83000,  0.99783148
 7591.01000,  0.99855821
 7595.21000,  0.99855827
 7599.43000,  0.99861469
 7603.67000,  0.99823740
 7607.93000,  0.99781536
 7612.20000,  0.99921133
 7616.50000,  0.99839661
 7620.81000,  0.99874308
 7625.15000,  0.99968769
 7629.50000,  1.00032837
 7633.87000,  0.99938331
 7638.26000,  0.99991394
 7642.67000,  1.00059662
 7647.10000,  1.00045629
 7651.55000,  1.00049323
 7656.02000,  1.00097008
 7660.50000,  1.00088015
 7665.01000,  1.00024629
 7669.54000,  1.00024929
 7674.08000,  1.00095346
 7678.64000,  0.99894500
 7683.22000,  1.00045291
 7687.82000,  1.00056163
 7692.44000,  0.99989757
 7697.08000,  0.99963779
 7701.74000,  1.00033292
 7706.42000,  1.00014403
 7711.11000,  1.00047424
 7715.83000,  1.00016920
 7720.56000,  1.00177248
 7725.31000,  1.00032434
 7730.08000,  0.99965916
 7734.88000,  1.00006108
 7739.69000,  1.00064850
 7744.52000,  1.00163989
 7749.36000,  1.00107888
 7754.23000,  1.00166060
 7759.12000,  1.00274722
 7764.02000,  1.00264509
 7768.95000,  1.00164459
 7773.89000,  1.00157710
