#saved Fri Feb 13 20:33:51 2026
#saving x array=energy, y array=flat
#GP17_station27_20892_15cm_033_A_fl.avg: GP17_station27_20892_15cm_033_A_fl.avg
#------------------------------------------
# energy, GP17_station27_20892_15cm_033_A_fl.avg
 6830.00000,  2.47333e-4
 6835.00000,  2.91999e-4
 6840.00000,  2.52492e-4
 6845.00000,  1.57070e-4
 6850.00000,  2.87156e-5
 6855.00000,  2.24412e-4
 6860.00000,  3.32654e-4
 6865.00000, -1.99593e-5
 6870.00000,  1.92801e-4
 6875.00000,  1.72148e-4
 6880.00000,  3.25112e-4
 6885.00000,  8.34345e-5
 6890.00000,  1.18412e-5
 6895.00000, -1.15971e-5
 6900.00000,  2.27706e-5
 6905.00000,  1.25490e-4
 6910.00000,  1.53739e-4
 6915.00000,  1.70248e-4
 6920.00000,  1.53575e-4
 6925.00000, -3.28454e-6
 6930.00000, -4.99546e-5
 6935.00000,  4.80393e-5
 6940.00000, -1.15934e-4
 6945.00000,  7.41911e-5
 6950.00000,  7.35867e-5
 6955.00000,  4.45270e-5
 6960.00000, -5.97997e-5
 6965.00000,  1.03164e-4
 6970.00000, -1.78909e-4
 6975.00000, -2.95264e-5
 6980.00000,  6.93063e-6
 6985.00000, -1.10231e-4
 6990.00000, -2.03265e-4
 6995.00000, -7.32838e-5
 7000.00000, -1.03090e-4
 7005.00000,  2.09015e-4
 7010.00000, -6.57448e-5
 7015.00000,  6.30424e-5
 7020.00000,  2.16952e-4
 7025.00000,  7.57626e-5
 7030.00000,  1.93805e-4
 7035.00000,  5.04068e-4
 7040.00000,  4.81874e-4
 7045.00000,  4.15355e-4
 7050.00000,  8.47449e-4
 7055.00000,  9.85837e-4
 7060.00000,  0.00107428
 7065.00000,  0.00147926
 7070.00000,  0.00188509
 7075.00000,  0.00226181
 7080.00000,  0.00264740
 7085.00000,  0.00367008
 7090.00000,  0.00452055
 7095.00000,  0.00551200
 7095.20000,  0.00567639
 7095.40000,  0.00578422
 7095.60000,  0.00583628
 7095.80000,  0.00611808
 7096.00000,  0.00607159
 7096.20000,  0.00613519
 7096.40000,  0.00613632
 7096.60000,  0.00635095
 7096.80000,  0.00620373
 7097.00000,  0.00626674
 7097.20000,  0.00628497
 7097.40000,  0.00657970
 7097.60000,  0.00679767
 7097.80000,  0.00649006
 7098.00000,  0.00674802
 7098.20000,  0.00677750
 7098.40000,  0.00703273
 7098.60000,  0.00682233
 7098.80000,  0.00709154
 7099.00000,  0.00727832
 7099.20000,  0.00726511
 7099.40000,  0.00740746
 7099.60000,  0.00755738
 7099.80000,  0.00747348
 7100.00000,  0.00795232
 7100.20000,  0.00773322
 7100.40000,  0.00780617
 7100.60000,  0.00794251
 7100.80000,  0.00801427
 7101.00000,  0.00855783
 7101.20000,  0.00857124
 7101.40000,  0.00843849
 7101.60000,  0.00864666
 7101.80000,  0.00862371
 7102.00000,  0.00869263
 7102.20000,  0.00872783
 7102.40000,  0.00915723
 7102.60000,  0.00952583
 7102.80000,  0.00932831
 7103.00000,  0.00978258
 7103.20000,  0.00975539
 7103.40000,  0.00984322
 7103.60000,  0.01007587
 7103.80000,  0.00984885
 7104.00000,  0.01028272
 7104.20000,  0.01013719
 7104.40000,  0.01046808
 7104.60000,  0.01064566
 7104.80000,  0.01081254
 7105.00000,  0.01085470
 7105.20000,  0.01078245
 7105.40000,  0.01112130
 7105.60000,  0.01134698
 7105.80000,  0.01165578
 7106.00000,  0.01169009
 7106.20000,  0.01207685
 7106.40000,  0.01245620
 7106.60000,  0.01266869
 7106.80000,  0.01274941
 7107.00000,  0.01330317
 7107.20000,  0.01306964
 7107.40000,  0.01331705
 7107.60000,  0.01372088
 7107.80000,  0.01395402
 7108.00000,  0.01417855
 7108.20000,  0.01452363
 7108.40000,  0.01475682
 7108.60000,  0.01505125
 7108.80000,  0.01524996
 7109.00000,  0.01588829
 7109.20000,  0.01602060
 7109.40000,  0.01648919
 7109.60000,  0.01693336
 7109.80000,  0.01739912
 7110.00000,  0.01792009
 7110.20000,  0.01863190
 7110.40000,  0.01897021
 7110.60000,  0.01982921
 7110.80000,  0.02034940
 7111.00000,  0.02147594
 7111.20000,  0.02265776
 7111.40000,  0.02390061
 7111.60000,  0.02573570
 7111.80000,  0.02761004
 7112.00000,  0.02985669
 7112.20000,  0.03199882
 7112.40000,  0.03456519
 7112.60000,  0.03658703
 7112.80000,  0.03945501
 7113.00000,  0.04175489
 7113.20000,  0.04515169
 7113.40000,  0.04959068
 7113.60000,  0.05373865
 7113.80000,  0.05856268
 7114.00000,  0.06187342
 7114.20000,  0.06472001
 7114.40000,  0.06695273
 7114.60000,  0.06783283
 7114.80000,  0.06905569
 7115.00000,  0.06982734
 7115.20000,  0.06922697
 7115.40000,  0.06828086
 7115.60000,  0.06703727
 7115.80000,  0.06413760
 7116.00000,  0.06230002
 7116.20000,  0.06084152
 7116.40000,  0.06081076
 7116.60000,  0.06059941
 7116.80000,  0.06087359
 7117.00000,  0.06253522
