# Results for GP17_station15_19908_7cm_038_A_fl.avg.csv "Mar-10 12:35": |chi(R)|
# =================== FEFFIT RESULTS ====================
# [[Statistics]]
#   n_function_calls     = 217
#   n_variables          = 10
#   n_data_points        = 196
#   n_independent        = 25.1597204
#   chi_square           = 9.32598908
#   reduced chi_square   = 0.61518213
#   r-factor             = 0.02925625
#   Akaike info crit     = -4.96949500
#   Bayesian info crit   = 7.28294817
#  
# [[Parameters]]
#   N_Mg302              =  1.1162681 +/- 4.9031849  (init= 3.0200000)
#   N_O203               =  5.4223305 +/- 1.8602995  (init= 4.8600000)
#   N_Si328              =  2.3314040 +/- 5.5968398  (init= 6.0000000)
#   delr_Mg302           = -0.0368426 +/- 0.1774181  (init= 0.0060000)
#   delr_O203            =  0.0039743 +/- 0.0263352  (init=-0.0175000)
#   delr_Si328           =  0.0011548 +/- 0.0771880  (init=-0.0163000)
#   e0                   =  6.5711257 +/- 4.0902778  (init= 5.7000000)
#   s02                  =  0.8000000 (fixed)
#   sigma2_Mg302         =  0.0010000 +/- 0.0341856  (init= 0.0050000)
#   sigma2_O203          =  0.0088231 +/- 0.0038881  (init= 0.0093500)
#   sigma2_Si328         =  0.0010001 +/- 0.0113049  (init= 0.0050000)
#  
# [[Correlations]] (unreported correlations are <  0.100)
#   N_Si328, sigma2_Si328 =  0.987
#   N_Mg302, sigma2_Mg302 = -0.985
#   N_Si328, delr_Mg302  =  0.952
#   N_Mg302, delr_Mg302  =  0.951
#   delr_Mg302, sigma2_Si328 =  0.943
#   delr_Mg302, sigma2_Mg302 = -0.933
#   delr_Si328, sigma2_Mg302 =  0.914
#   N_Mg302, N_Si328     =  0.908
#   delr_Mg302, delr_Si328 = -0.905
#   N_Mg302, delr_Si328  = -0.905
#   N_Si328, delr_Si328  = -0.896
#   N_Mg302, sigma2_Si328 =  0.895
#   N_Si328, sigma2_Mg302 = -0.894
#   N_O203, sigma2_O203  =  0.886
#   delr_Si328, sigma2_Si328 = -0.864
#   sigma2_Mg302, sigma2_Si328 = -0.863
#   delr_O203, e0        =  0.862
#   delr_Si328, e0       =  0.496
#   delr_O203, delr_Si328 =  0.388
#   N_Si328, e0          = -0.300
#   e0, sigma2_Mg302     =  0.248
#   e0, sigma2_Si328     = -0.240
#   N_O203, e0           = -0.235
#   N_Si328, delr_O203   = -0.221
#   N_Mg302, e0          = -0.183
#   delr_Si328, sigma2_O203 = -0.174
#   delr_Mg302, e0       = -0.173
#   N_O203, delr_Si328   = -0.172
#   delr_O203, sigma2_Mg302 =  0.169
#   delr_O203, sigma2_Si328 = -0.169
#   sigma2_Mg302, sigma2_O203 = -0.156
#   N_Mg302, sigma2_O203 =  0.150
#   e0, sigma2_O203      = -0.143
#   N_Si328, sigma2_O203 =  0.139
#   delr_Mg302, sigma2_O203 =  0.134
#   sigma2_O203, sigma2_Si328 =  0.130
#   N_O203, sigma2_Mg302 = -0.129
#   N_Mg302, N_O203      =  0.114
#   N_Mg302, delr_O203   = -0.111
#   N_O203, N_Si328      =  0.110
#   delr_Mg302, delr_O203 = -0.108
#  
# [[Dataset]]
#   unique_id            = 'dpo6s7jk'
#   fit space            = 'r'
#   r-range              = 0.900, 3.900
#   k-range              = 0.100, 12.750
#   k window, dk         = 'Kaiser-Bessel', 3.000
#   paths used in fit    = ['/Users/christiandewey/.larch/feff/Fe1_K_Nontronite_cif7180/feff0002.dat', '/Users/christiandewey/.larch/feff/Fe2_K_Biotite_cif861/feff0009.dat', '/Users/christiandewey/.larch/feff/Fe2_K_Biotite_cif861/feff0004.dat']
#   k-weight             = 3
#   epsilon_k            = Array(mean=0.0030960, std=0.0077619)
#   epsilon_r            = 0.5462866
#   n_independent        = 25.160
#  
# [[Paths]]
#  = Path 'Fe_O203' Fe K Edge
#     feffdat file = /Users/christiandewey/.larch/feff/Fe1_K_Nontronite_cif7180/feff0002.dat, from feff run 'Fe1_K_Nontronite_cif7180'
#     geometry  atom      x        y        z      ipot
#               Fe      -0.0000, -0.0000, -0.0000  0 (absorber)
#                O       0.6522, -1.5236, -1.1781  1
#      reff   =  2.0334000
#      degen  =  2.0000000
#      n*s02  =  4.3378644 +/- 1.4882396  := 'N_O203 * s02'
#      e0     =  6.5711257 +/- 4.0902778  := 'e0'
#      r      =  2.0373743 +/- 0.0263352  := 'reff + delr_O203'
#      deltar =  0.0039743 +/- 0.0263352  := 'delr_O203'
#      sigma2 =  0.0088231 +/- 0.0038881  := 'sigma2_O203'
# 
#  = Path 'Fe_Si328' Fe K Edge
#     feffdat file = /Users/christiandewey/.larch/feff/Fe2_K_Biotite_cif861/feff0009.dat, from feff run 'Fe2_K_Biotite_cif861'
#     geometry  atom      x        y        z      ipot
#               Fe      -0.0000, -0.0000, -0.0000  0 (absorber)
#               Si       0.3824, -1.5411, -2.8686  3
#      reff   =  3.2788000
#      degen  =  2.0000000
#      n*s02  =  1.8651232 +/- 4.4774718  := 'N_Si328 * s02'
#      e0     =  6.5711257 +/- 4.0902778  := 'e0'
#      r      =  3.2799548 +/- 0.0771880  := 'reff + delr_Si328'
#      deltar =  0.0011548 +/- 0.0771880  := 'delr_Si328'
#      sigma2 =  0.0010001 +/- 0.0113049  := 'sigma2_Si328'
# 
#  = Path 'Fe_Mg302' Fe K Edge
#     feffdat file = /Users/christiandewey/.larch/feff/Fe2_K_Biotite_cif861/feff0004.dat, from feff run 'Fe2_K_Biotite_cif861'
#     geometry  atom      x        y        z      ipot
#               Fe      -0.0000, -0.0000, -0.0000  0 (absorber)
#               Mg      -2.6190, -1.4241,  0.4666  5
#      reff   =  3.0174000
#      degen  =  2.0000000
#      n*s02  =  0.8930145 +/- 3.9225479  := 'N_Mg302 * s02'
#      e0     =  6.5711257 +/- 4.0902778  := 'e0'
#      r      =  2.9805574 +/- 0.1774181  := 'reff + delr_Mg302'
#      deltar = -0.0368426 +/- 0.1774181  := 'delr_Mg302'
#      sigma2 =  0.0010000 +/- 0.0341856  := 'sigma2_Mg302'
# 
# =======================================================
## 
#---------------------------------------------------------------------------
# r              expdata        model        
 0.000000000    0.005394292    0.025115037
 0.030679616    0.004691337    0.025036226
 0.061359232    0.003228951    0.024986349
 0.092038847    0.003875586    0.025418454
 0.122718463    0.006979553    0.026749234
 0.153398079    0.010116083    0.029036517
 0.184077695    0.012119858    0.031941536
 0.214757310    0.012359565    0.034981892
 0.245436926    0.010617390    0.037803686
 0.276116542    0.007141585    0.040323197
 0.306796158    0.002949357    0.042735160
 0.337475773    0.003714891    0.045402603
 0.368155389    0.007600116    0.048659376
 0.398835005    0.010002202    0.052623128
 0.429514621    0.010110101    0.057143413
 0.460194236    0.008112090    0.061915428
 0.490873852    0.005890076    0.066674121
 0.521553468    0.006644643    0.071366296
 0.552233084    0.007707233    0.076239691
 0.582912699    0.004818810    0.081816760
 0.613592315    0.013326949    0.088745989
 0.644271931    0.042250632    0.097582820
 0.674951547    0.090676335    0.108618746
 0.705631162    0.161778732    0.121858614
 0.736310778    0.257673526    0.137135121
 0.766990394    0.378708617    0.154265870
 0.797670010    0.523081523    0.173167576
 0.828349625    0.686666184    0.193893622
 0.859029241    0.863083278    0.216602556
 0.889708857    1.044048092    0.241487464
 0.920388473    1.220017866    0.268704078
 0.951068088    1.381150142    0.298329617
 0.981747704    1.518580978    0.330366879
 1.012427320    1.626038323    0.364787153
 1.043106936    1.701807972    0.401590413
 1.073786552    1.751003138    0.440856114
 1.104466167    1.787765551    0.482761752
 1.135145783    1.836119087    0.527555894
 1.165825399    1.926855439    0.575484825
 1.196505015    2.088424243    0.626684568
 1.227184630    2.335509262    0.681059584
 1.257864246    2.664065103    0.738173035
 1.288543862    3.055626951    0.797170146
 1.319223478    3.484896742    0.856748096
 1.349903093    3.925301041    0.915176584
 1.380582709    4.351850818    0.970366112
 1.411262325    4.742453632    1.019976730
 1.441941941    5.078569503    1.061558079
 1.472621556    5.345589235    1.092710407
 1.503301172    5.533042984    1.111255259
 1.533980788    5.634654002    1.115403493
 1.564660404    5.648235733    1.103907553
 1.595340019    5.575437333    1.076185098
 1.626019635    5.421352791    1.032402342
 1.656699251    5.194015798    0.973508104
 1.687378867    4.903805552    0.901213311
 1.718058482    4.562788936    0.817915281
 1.748738098    4.184023972    0.726571048
 1.779417714    3.780850016    0.630528821
 1.810097330    3.366193419    0.533330893
 1.840776945    2.951924370    0.438504628
 1.871456561    2.548311420    0.349360390
 1.902136177    2.163633286    0.268816219
 1.932815793    1.804019202    0.199267553
 1.963495408    1.473593797    0.142508108
 1.994175024    1.174996737    0.099647503
 2.024854640    0.910342086    0.070762655
 2.055534256    0.682714018    0.053874803
 2.086213872    0.498340177    0.044391738
 2.116893487    0.368630817    0.037590892
 2.147573103    0.304505595    0.031769431
 2.178252719    0.293036589    0.028936939
 2.208932335    0.294679053    0.032624172
 2.239611950    0.274715440    0.042967400
 2.270291566    0.213684228    0.057716657
 2.300971182    0.106570078    0.075686216
 2.331650798    0.103432409    0.096890319
 2.362330413    0.325669316    0.121839021
 2.393010029    0.615118773    0.151002587
 2.423689645    0.956732035    0.184505440
 2.454369261    1.339716893    0.222024782
 2.485048876    1.751105703    0.262824853
 2.515728492    2.175862275    0.305848930
 2.546408108    2.597635707    0.349817473
 2.577087724    2.999729871    0.393311100
 2.607767339    3.366155664    0.434836172
 2.638446955    3.682667149    0.472879397
 2.669126571    3.937689460    0.505960083
 2.699806187    4.123054567    0.532687299
 2.730485802    4.234475423    0.551825676
 2.761165418    4.271710017    0.562369151
 2.791845034    4.238393191    0.563617672
 2.822524650    4.141544242    0.555248650
 2.853204265    3.990790640    0.537373465
 2.883883881    3.797381366    0.510569672
 2.914563497    3.573095627    0.475881679
 2.945243113    3.329180726    0.434785932
 2.975922728    3.075469331    0.389120531
 3.006602344    2.819819307    0.340982675
 3.037281960    2.567975673    0.292599415
 3.067961576    2.323870556    0.246176280
 3.098641192    2.090270253    0.203722493
 3.129320807    1.869584738    0.166841093
 3.160000423    1.664607072    0.136470412
 3.190680039    1.478950730    0.112612852
 3.221359655    1.316973275    0.094223029
 3.252039270    1.183008086    0.079502409
 3.282718886    1.079878798    0.066576036
 3.313398502    1.007139134    0.054137056
 3.344078118    0.960107364    0.041736039
 3.374757733    0.930652341    0.029822617
 3.405437349    0.909411256    0.019993968
 3.436116965    0.888077471    0.015706157
 3.466796581    0.860780712    0.018469644
 3.497476196    0.824536199    0.023587059
 3.528155812    0.779185430    0.027714163
 3.558835428    0.727184736    0.029829131
 3.589515044    0.673369871    0.029828520
 3.620194659    0.624559150    0.028046375
 3.650874275    0.588542897    0.025079960
 3.681553891    0.571926911    0.021679334
 3.712233507    0.577277578    0.018614139
 3.742913122    0.601726155    0.016439296
 3.773592738    0.638544927    0.015198398
 3.804272354    0.680139633    0.014402573
 3.834951970    0.720180190    0.013419169
 3.865631585    0.754362170    0.011831686
 3.896311201    0.780347723    0.009534323
 3.926990817    0.797373498    0.006711809
 3.957670433    0.805746067    0.003976693
 3.988350049    0.806316854    0.003310775
 4.019029664    0.800005020    0.005406057
 4.049709280    0.787441835    0.007825008
 4.080388896    0.768797795    0.009679086
 4.111068512    0.743810347    0.010707574
 4.141748127    0.711970509    0.010845984
 4.172427743    0.672781174    0.010151318
 4.203107359    0.625989723    0.008772181
 4.233786975    0.571722201    0.006926585
 4.264466590    0.510488558    0.004893901
 4.295146206    0.443071303    0.003074793
 4.325825822    0.370343708    0.002249173
 4.356505438    0.293085916    0.002844955
 4.387185053    0.211882335    0.003787494
 4.417864669    0.127250819    0.004454544
 4.448544285    0.041831338    0.004700659
 4.479223901    0.059206160    0.004527205
 4.509903516    0.152388214    0.003997889
 4.540583132    0.249066576    0.003211466
 4.571262748    0.346107359    0.002296210
 4.601942364    0.440897529    0.001452618
 4.632621979    0.530435573    0.001134086
 4.663301595    0.611465034    0.001580982
 4.693981211    0.680744409    0.002214743
 4.724660827    0.735347793    0.002724657
 4.755340442    0.772948491    0.003011304
 4.786020058    0.792053139    0.003036713
 4.816699674    0.792164060    0.002795616
 4.847379290    0.773856856    0.002311773
 4.878058905    0.738769074    0.001643828
 4.908738521    0.689503968    9.313838e-4
 4.939418137    0.629460352    7.318109e-4
 4.970097753    0.562604487    0.001355380
 5.000777369    0.493201478    0.002065282
 5.031456984    0.425520046    0.002619449
