# Results for GP17_station15_19908_1cm_035_A_fl_avg.csv "Mar-10 12:35": chi(k), k-weighted
# =================== FEFFIT RESULTS ====================
# [[Statistics]]
#   n_function_calls     = 152
#   n_variables          = 10
#   n_data_points        = 196
#   n_independent        = 25.1597204
#   chi_square           = 14.7221844
#   reduced chi_square   = 0.97113826
#   r-factor             = 0.02154100
#   Akaike info crit     = 6.51718725
#   Bayesian info crit   = 18.7696304
#  
# [[Parameters]]
#   N_Mg302              =  1.0283617 +/- 5.8310374  (init= 3.0200000)
#   N_O203               =  6.0948482 +/- 2.1798374  (init= 4.8600000)
#   N_Si328              =  2.5842898 +/- 6.6812427  (init= 6.0000000)
#   delr_Mg302           = -0.0468532 +/- 0.2308837  (init= 0.0060000)
#   delr_O203            = -0.0110993 +/- 0.0271724  (init=-0.0175000)
#   delr_Si328           = -0.0076118 +/- 0.0830324  (init=-0.0163000)
#   e0                   =  6.6272992 +/- 4.2557113  (init= 5.7000000)
#   s02                  =  0.7000000 (fixed)
#   sigma2_Mg302         =  0.0010000 +/- 0.0096185  (init= 0.0050000)
#   sigma2_O203          =  0.0086939 +/- 0.0040306  (init= 0.0093500)
#   sigma2_Si328         =  0.0010000 +/- 3.9896e-4  (init= 0.0050000)
#  
# [[Correlations]] (unreported correlations are <  0.100)
#   N_Si328, sigma2_Si328 = -0.987
#   N_Mg302, sigma2_Mg302 = -0.985
#   N_Si328, delr_Mg302  =  0.955
#   N_Mg302, delr_Mg302  =  0.951
#   delr_Mg302, sigma2_Si328 = -0.946
#   delr_Mg302, sigma2_Mg302 = -0.935
#   delr_Si328, sigma2_Mg302 =  0.915
#   delr_Mg302, delr_Si328 = -0.914
#   N_Mg302, N_Si328     =  0.908
#   N_Mg302, delr_Si328  = -0.906
#   N_Mg302, sigma2_Si328 = -0.897
#   N_Si328, delr_Si328  = -0.895
#   N_Si328, sigma2_Mg302 = -0.894
#   N_O203, sigma2_O203  =  0.885
#   delr_Si328, sigma2_Si328 =  0.867
#   sigma2_Mg302, sigma2_Si328 =  0.866
#   delr_O203, e0        =  0.859
#   delr_Si328, e0       =  0.497
#   delr_O203, delr_Si328 =  0.394
#   N_Si328, e0          = -0.301
#   e0, sigma2_Mg302     =  0.252
#   e0, sigma2_Si328     =  0.249
#   N_O203, e0           = -0.233
#   N_Si328, delr_O203   = -0.229
#   delr_Mg302, e0       = -0.201
#   N_Mg302, e0          = -0.191
#   delr_O203, sigma2_Si328 =  0.182
#   delr_O203, sigma2_Mg302 =  0.179
#   delr_Si328, sigma2_O203 = -0.162
#   N_O203, delr_Si328   = -0.160
#   sigma2_Mg302, sigma2_O203 = -0.142
#   e0, sigma2_O203      = -0.142
#   delr_Mg302, delr_O203 = -0.139
#   N_Mg302, sigma2_O203 =  0.137
#   N_Si328, sigma2_O203 =  0.127
#   N_Mg302, delr_O203   = -0.125
#   delr_Mg302, sigma2_O203 =  0.124
#   sigma2_O203, sigma2_Si328 = -0.121
#   N_O203, sigma2_Mg302 = -0.115
#   N_Mg302, N_O203      =  0.103
#  
# [[Dataset]]
#   unique_id            = 'dppalyzm'
#   fit space            = 'r'
#   r-range              = 0.900, 3.900
#   k-range              = 0.100, 12.750
#   k window, dk         = 'Kaiser-Bessel', 3.000
#   paths used in fit    = ['/Users/christiandewey/.larch/feff/Fe1_K_Nontronite_cif7180/feff0002.dat', '/Users/christiandewey/.larch/feff/Fe2_K_Biotite_cif861/feff0009.dat', '/Users/christiandewey/.larch/feff/Fe2_K_Biotite_cif861/feff0004.dat']
#   k-weight             = 3
#   epsilon_k            = Array(mean=0.0020754, std=0.0046797)
#   epsilon_r            = 0.3662068
#   n_independent        = 25.160
#  
# [[Paths]]
#  = Path 'Fe_O203' Fe K Edge
#     feffdat file = /Users/christiandewey/.larch/feff/Fe1_K_Nontronite_cif7180/feff0002.dat, from feff run 'Fe1_K_Nontronite_cif7180'
#     geometry  atom      x        y        z      ipot
#               Fe      -0.0000, -0.0000, -0.0000  0 (absorber)
#                O       0.6522, -1.5236, -1.1781  1
#      reff   =  2.0334000
#      degen  =  2.0000000
#      n*s02  =  4.2663938 +/- 1.5258862  := 'N_O203 * s02'
#      e0     =  6.6272992 +/- 4.2557113  := 'e0'
#      r      =  2.0223007 +/- 0.0271724  := 'reff + delr_O203'
#      deltar = -0.0110993 +/- 0.0271724  := 'delr_O203'
#      sigma2 =  0.0086939 +/- 0.0040306  := 'sigma2_O203'
# 
#  = Path 'Fe_Si328' Fe K Edge
#     feffdat file = /Users/christiandewey/.larch/feff/Fe2_K_Biotite_cif861/feff0009.dat, from feff run 'Fe2_K_Biotite_cif861'
#     geometry  atom      x        y        z      ipot
#               Fe      -0.0000, -0.0000, -0.0000  0 (absorber)
#               Si       0.3824, -1.5411, -2.8686  3
#      reff   =  3.2788000
#      degen  =  2.0000000
#      n*s02  =  1.8090029 +/- 4.6768699  := 'N_Si328 * s02'
#      e0     =  6.6272992 +/- 4.2557113  := 'e0'
#      r      =  3.2711882 +/- 0.0830324  := 'reff + delr_Si328'
#      deltar = -0.0076118 +/- 0.0830324  := 'delr_Si328'
#      sigma2 =  0.0010000 +/- 3.9896e-4  := 'sigma2_Si328'
# 
#  = Path 'Fe_Mg302' Fe K Edge
#     feffdat file = /Users/christiandewey/.larch/feff/Fe2_K_Biotite_cif861/feff0004.dat, from feff run 'Fe2_K_Biotite_cif861'
#     geometry  atom      x        y        z      ipot
#               Fe      -0.0000, -0.0000, -0.0000  0 (absorber)
#               Mg      -2.6190, -1.4241,  0.4666  5
#      reff   =  3.0174000
#      degen  =  2.0000000
#      n*s02  =  0.7198532 +/- 4.0817262  := 'N_Mg302 * s02'
#      e0     =  6.6272992 +/- 4.2557113  := 'e0'
#      r      =  2.9705468 +/- 0.2308837  := 'reff + delr_Mg302'
#      deltar = -0.0468532 +/- 0.2308837  := 'delr_Mg302'
#      sigma2 =  0.0010000 +/- 0.0096185  := 'sigma2_Mg302'
# 
# =======================================================
## 
#---------------------------------------------------------------------------
# k              expdata        model        
 0.000000000   -0.000000000    0.000000000
 0.050000000   -2.093877e-4    0.000000000
 0.100000000   -0.001611521    0.000000000
 0.150000000   -0.005220886    0.000000000
 0.200000000   -0.011848642    0.000000000
 0.250000000   -0.022089531    0.000000000
 0.300000000   -0.036305096    0.000000000
 0.350000000   -0.054604548    0.000000000
 0.400000000   -0.076862765    0.000000000
 0.450000000   -0.102843998    0.000000000
 0.500000000   -0.132315787    0.000000000
 0.550000000   -0.163567004    0.000000000
 0.600000000   -0.197713404    0.000000000
 0.650000000   -0.232897937    0.000000000
 0.700000000   -0.267564409    0.000000000
 0.750000000   -0.301674214    0.000000000
 0.800000000   -0.332074233    0.000000000
 0.850000000   -0.356549950    0.000000000
 0.900000000   -0.369982590    0.000000000
 0.950000000   -0.370121295    0.000000000
 1.000000000   -0.348609870    0.000000000
 1.050000000   -0.304714607    0.000000000
 1.100000000   -0.238857775    0.000000000
 1.150000000   -0.146395180    0.000000000
 1.200000000   -0.027826455    0.000000000
 1.250000000    0.100297186    0.000000000
 1.300000000    0.225927749    0.000000000
 1.350000000    0.329306774    0.000000000
 1.400000000    0.417570110    0.000000000
 1.450000000    0.514609097    0.000000000
 1.500000000    0.634402378    0.000000000
 1.550000000    0.748455190    0.000000000
 1.600000000    0.809919604    0.000000000
 1.650000000    0.852912620    0.000000000
 1.700000000    0.849854776    0.000000000
 1.750000000    0.803356326    0.000000000
 1.800000000    0.726836944    0.000000000
 1.850000000    0.688409358    0.000000000
 1.900000000    0.653462767    0.000000000
 1.950000000    0.650316941    0.000000000
 2.000000000    0.657507961    0.000000000
 2.050000000    0.631851145    0.000000000
 2.100000000    0.660862597    0.000000000
 2.150000000    0.740780421    0.000000000
 2.200000000    0.797846622    0.000000000
 2.250000000    0.783577486    0.000000000
 2.300000000    0.794274217    0.000000000
 2.350000000    0.797208828    0.000000000
 2.400000000    0.838817141    0.000000000
 2.450000000    0.839784144    0.000000000
 2.500000000    0.703842605    0.000000000
 2.550000000    0.400245623    0.000000000
 2.600000000   -0.004939876    0.000000000
 2.650000000   -0.482082594    0.000000000
 2.700000000   -1.016844466    0.000000000
 2.750000000   -1.530041586    0.000000000
 2.800000000   -1.857732127    0.000000000
 2.850000000   -2.227868982    0.000000000
 2.900000000   -2.514831367    0.000000000
 2.950000000   -2.802608147    0.000000000
 3.000000000   -3.076515105    0.000000000
 3.050000000   -3.255734737    0.000000000
 3.100000000   -3.386396546    0.000000000
 3.150000000   -3.389487373    0.000000000
 3.200000000   -3.364167890    0.000000000
 3.250000000   -3.109088896    0.000000000
 3.300000000   -2.802297187    0.000000000
 3.350000000   -2.430660327    0.000000000
 3.400000000   -1.941529682    0.000000000
 3.450000000   -1.514655616    0.000000000
 3.500000000   -0.954576064    0.000000000
 3.550000000   -0.288502248    0.000000000
 3.600000000    0.411659837    0.000000000
 3.650000000    1.319782878    0.000000000
 3.700000000    2.344894693    0.000000000
 3.750000000    2.921040310    0.000000000
 3.800000000    3.568964480    0.000000000
 3.850000000    4.009498264    0.000000000
 3.900000000    4.280257147    0.000000000
 3.950000000    4.533690127    0.000000000
 4.000000000    4.522471336    0.000000000
 4.050000000    4.516368550    0.000000000
 4.100000000    4.238675637    0.000000000
 4.150000000    4.165149260    0.000000000
 4.200000000    3.869043103    0.000000000
 4.250000000    3.423819169    0.000000000
 4.300000000    3.113782353    0.000000000
 4.350000000    2.565250449    0.000000000
 4.400000000    2.149653276    0.000000000
 4.450000000    1.565406003    0.000000000
 4.500000000    0.797902988    0.000000000
 4.550000000    0.207536155    0.000000000
 4.600000000   -0.220053752    0.000000000
 4.650000000   -0.834389285    0.000000000
 4.700000000   -1.632948686    0.000000000
 4.750000000   -1.950937752    0.000000000
 4.800000000   -2.147786687    0.000000000
 4.850000000   -2.749767164    0.000000000
 4.900000000   -2.801111902    0.000000000
 4.950000000   -2.951986420    0.000000000
 5.000000000   -3.028288230    0.000000000
 5.050000000   -2.684727058    0.000000000
 5.100000000   -2.525453322    0.000000000
 5.150000000   -2.859981417    0.000000000
 5.200000000   -3.184394545    0.000000000
 5.250000000   -3.330174290    0.000000000
 5.300000000   -3.712324047    0.000000000
 5.350000000   -3.919214818    0.000000000
 5.400000000   -4.109277322    0.000000000
 5.450000000   -4.452678840    0.000000000
 5.500000000   -4.235372498    0.000000000
 5.550000000   -3.729576458    0.000000000
 5.600000000   -2.749880428    0.000000000
 5.650000000   -2.053940961    0.000000000
 5.700000000   -1.047787961    0.000000000
 5.750000000   -0.440970998    0.000000000
 5.800000000    0.453637299    0.000000000
 5.850000000    1.581469147    0.000000000
 5.900000000    2.175842844    0.000000000
 5.950000000    3.126182779    0.000000000
 6.000000000    3.978928744    0.000000000
 6.050000000    4.701790417    0.000000000
 6.100000000    4.752334510    0.000000000
 6.150000000    4.802450142    0.000000000
 6.200000000    4.971731683    0.000000000
 6.250000000    4.834010741    0.000000000
 6.300000000    5.018239631    0.000000000
 6.350000000    4.538158407    0.000000000
 6.400000000    4.172045093    0.000000000
 6.450000000    3.814777513    0.000000000
 6.500000000    3.238983537    0.000000000
 6.550000000    2.237615639    0.000000000
 6.600000000    0.902803885    0.000000000
 6.650000000    0.180682699    0.000000000
 6.700000000   -0.613174131    0.000000000
 6.750000000   -1.541750891    0.000000000
 6.800000000   -2.312250072    0.000000000
 6.850000000   -2.892126624    0.000000000
 6.900000000   -3.534938229    0.000000000
 6.950000000   -4.118972493    0.000000000
 7.000000000   -3.998453323    0.000000000
 7.050000000   -3.960572841    0.000000000
 7.100000000   -3.436131643    0.000000000
 7.150000000   -2.637250640    0.000000000
 7.200000000   -2.103208550    0.000000000
 7.250000000   -1.287711591    0.000000000
 7.300000000    0.051688770    0.000000000
 7.350000000   -0.171414086    0.000000000
 7.400000000    0.565364092    0.000000000
 7.450000000    0.333252613    0.000000000
 7.500000000    1.222802455    0.000000000
 7.550000000    0.346701240    0.000000000
 7.600000000    0.109192521    0.000000000
 7.650000000    0.047578551    0.000000000
 7.700000000    0.574105754    0.000000000
