# Results for GP17_station15_19908_9cm_040_A_fl.avg.csv "Mar-10 12:34": |chi(R)|
# =================== FEFFIT RESULTS ====================
# [[Statistics]]
#   n_function_calls     = 150
#   n_variables          = 10
#   n_data_points        = 196
#   n_independent        = 25.1597204
#   chi_square           = 7.67709629
#   reduced chi_square   = 0.50641411
#   r-factor             = 0.02790376
#   Akaike info crit     = -9.86466178
#   Bayesian info crit   = 2.38778140
#  
# [[Parameters]]
#   N_Mg302              =  1.1314759 +/- 4.7743101  (init= 3.0200000)
#   N_O203               =  6.0569785 +/- 1.8328217  (init= 4.8600000)
#   N_Si328              =  2.6026327 +/- 5.4368761  (init= 6.0000000)
#   delr_Mg302           = -0.0352306 +/- 0.1705858  (init= 0.0060000)
#   delr_O203            =  0.0136139 +/- 0.0230511  (init=-0.0175000)
#   delr_Si328           =  0.0022479 +/- 0.0671461  (init=-0.0163000)
#   e0                   =  6.8071004 +/- 3.5372690  (init= 5.7000000)
#   s02                  =  0.7000000 (fixed)
#   sigma2_Mg302         =  0.0010000 +/- 4.0011e-4  (init= 0.0050000)
#   sigma2_O203          =  0.0088940 +/- 0.0034515  (init= 0.0093500)
#   sigma2_Si328         =  0.0010000 +/- 0.0071950  (init= 0.0050000)
#  
# [[Correlations]] (unreported correlations are <  0.100)
#   N_Si328, sigma2_Si328 =  0.987
#   N_Mg302, sigma2_Mg302 = -0.985
#   N_Si328, delr_Mg302  =  0.953
#   N_Mg302, delr_Mg302  =  0.952
#   delr_Mg302, sigma2_Si328 =  0.943
#   delr_Mg302, sigma2_Mg302 = -0.934
#   delr_Si328, sigma2_Mg302 =  0.913
#   delr_Mg302, delr_Si328 = -0.910
#   N_Mg302, N_Si328     =  0.908
#   N_Mg302, delr_Si328  = -0.904
#   N_Si328, delr_Si328  = -0.896
#   N_Mg302, sigma2_Si328 =  0.895
#   N_Si328, sigma2_Mg302 = -0.893
#   N_O203, sigma2_O203  =  0.886
#   delr_Si328, sigma2_Si328 = -0.864
#   sigma2_Mg302, sigma2_Si328 = -0.862
#   delr_O203, e0        =  0.858
#   delr_Si328, e0       =  0.492
#   delr_O203, delr_Si328 =  0.372
#   N_Si328, e0          = -0.295
#   e0, sigma2_Mg302     =  0.242
#   e0, sigma2_Si328     = -0.238
#   N_O203, e0           = -0.235
#   N_Si328, delr_O203   = -0.204
#   delr_Si328, sigma2_O203 = -0.192
#   N_O203, delr_Si328   = -0.190
#   delr_Mg302, e0       = -0.182
#   N_Mg302, e0          = -0.178
#   sigma2_Mg302, sigma2_O203 = -0.174
#   N_Mg302, sigma2_O203 =  0.169
#   N_Si328, sigma2_O203 =  0.155
#   delr_O203, sigma2_Si328 = -0.154
#   delr_Mg302, sigma2_O203 =  0.154
#   delr_O203, sigma2_Mg302 =  0.151
#   N_O203, sigma2_Mg302 = -0.148
#   sigma2_O203, sigma2_Si328 =  0.146
#   e0, sigma2_O203      = -0.146
#   N_Mg302, N_O203      =  0.134
#   N_O203, N_Si328      =  0.128
#   N_O203, delr_Mg302   =  0.116
#   N_O203, sigma2_Si328 =  0.114
#   delr_Mg302, delr_O203 = -0.102
#  
# [[Dataset]]
#   unique_id            = 'ddf3ipjc'
#   fit space            = 'r'
#   r-range              = 0.900, 3.900
#   k-range              = 0.100, 12.750
#   k window, dk         = 'Kaiser-Bessel', 3.000
#   paths used in fit    = ['/Users/christiandewey/.larch/feff/Fe1_K_Nontronite_cif7180/feff0002.dat', '/Users/christiandewey/.larch/feff/Fe2_K_Biotite_cif861/feff0009.dat', '/Users/christiandewey/.larch/feff/Fe2_K_Biotite_cif861/feff0004.dat']
#   k-weight             = 3
#   epsilon_k            = Array(mean=0.0031985, std=0.0080840)
#   epsilon_r            = 0.5643651
#   n_independent        = 25.160
#  
# [[Paths]]
#  = Path 'Fe_O203' Fe K Edge
#     feffdat file = /Users/christiandewey/.larch/feff/Fe1_K_Nontronite_cif7180/feff0002.dat, from feff run 'Fe1_K_Nontronite_cif7180'
#     geometry  atom      x        y        z      ipot
#               Fe      -0.0000, -0.0000, -0.0000  0 (absorber)
#                O       0.6522, -1.5236, -1.1781  1
#      reff   =  2.0334000
#      degen  =  2.0000000
#      n*s02  =  4.2398850 +/- 1.2829752  := 'N_O203 * s02'
#      e0     =  6.8071004 +/- 3.5372690  := 'e0'
#      r      =  2.0470139 +/- 0.0230511  := 'reff + delr_O203'
#      deltar =  0.0136139 +/- 0.0230511  := 'delr_O203'
#      sigma2 =  0.0088940 +/- 0.0034515  := 'sigma2_O203'
# 
#  = Path 'Fe_Si328' Fe K Edge
#     feffdat file = /Users/christiandewey/.larch/feff/Fe2_K_Biotite_cif861/feff0009.dat, from feff run 'Fe2_K_Biotite_cif861'
#     geometry  atom      x        y        z      ipot
#               Fe      -0.0000, -0.0000, -0.0000  0 (absorber)
#               Si       0.3824, -1.5411, -2.8686  3
#      reff   =  3.2788000
#      degen  =  2.0000000
#      n*s02  =  1.8218429 +/- 3.8058133  := 'N_Si328 * s02'
#      e0     =  6.8071004 +/- 3.5372690  := 'e0'
#      r      =  3.2810479 +/- 0.0671461  := 'reff + delr_Si328'
#      deltar =  0.0022479 +/- 0.0671461  := 'delr_Si328'
#      sigma2 =  0.0010000 +/- 0.0071950  := 'sigma2_Si328'
# 
#  = Path 'Fe_Mg302' Fe K Edge
#     feffdat file = /Users/christiandewey/.larch/feff/Fe2_K_Biotite_cif861/feff0004.dat, from feff run 'Fe2_K_Biotite_cif861'
#     geometry  atom      x        y        z      ipot
#               Fe      -0.0000, -0.0000, -0.0000  0 (absorber)
#               Mg      -2.6190, -1.4241,  0.4666  5
#      reff   =  3.0174000
#      degen  =  2.0000000
#      n*s02  =  0.7920331 +/- 3.3420171  := 'N_Mg302 * s02'
#      e0     =  6.8071004 +/- 3.5372690  := 'e0'
#      r      =  2.9821694 +/- 0.1705858  := 'reff + delr_Mg302'
#      deltar = -0.0352306 +/- 0.1705858  := 'delr_Mg302'
#      sigma2 =  0.0010000 +/- 4.0011e-4  := 'sigma2_Mg302'
# 
# =======================================================
## 
#---------------------------------------------------------------------------
# r              expdata        model        
 0.000000000    0.002091210    0.023893434
 0.030679616    0.001446295    0.023806657
 0.061359232    0.001038107    0.023737847
 0.092038847    0.003610581    0.024151927
 0.122718463    0.006559021    0.025472458
 0.153398079    0.008997244    0.027747247
 0.184077695    0.010270635    0.030618646
 0.214757310    0.009952061    0.033592880
 0.245436926    0.007939257    0.036316288
 0.276116542    0.004504281    0.038712804
 0.306796158    3.103659e-4    0.040987578
 0.337475773    0.003896514    0.043512036
 0.368155389    0.007022240    0.046620910
 0.398835005    0.008324694    0.050422641
 0.429514621    0.007503123    0.054751768
 0.460194236    0.005454312    0.059289936
 0.490873852    0.005743122    0.063762971
 0.521553468    0.008761826    0.068109912
 0.552233084    0.009725401    0.072566358
 0.582912699    0.004942645    0.077634018
 0.613592315    0.012401965    0.083932734
 0.644271931    0.042493091    0.091988540
 0.674951547    0.091057777    0.102074180
 0.705631162    0.160776767    0.114196493
 0.736310778    0.253179850    0.128214163
 0.766990394    0.368120537    0.143989220
 0.797670010    0.503516170    0.161488395
 0.828349625    0.655289926    0.180804401
 0.859029241    0.817543463    0.202110289
 0.889708857    0.982980462    0.225582872
 0.920388473    1.143586222    0.251336436
 0.951068088    1.291554579    0.279396639
 0.981747704    1.420442488    0.309722359
 1.012427320    1.526519112    0.342261513
 1.043106936    1.610238079    0.377014874
 1.073786552    1.677641956    0.414081325
 1.104466167    1.741214406    0.453665612
 1.135145783    1.819220889    0.496041239
 1.165825399    1.932395678    0.541473385
 1.196505015    2.098060465    0.590116804
 1.227184630    2.324409928    0.641908945
 1.257864246    2.608554068    0.696477836
 1.288543862    2.938833654    0.753078895
 1.319223478    3.298806092    0.810567819
 1.349903093    3.670538434    0.867411145
 1.380582709    4.036577271    0.921733101
 1.411262325    4.380926136    0.971396163
 1.441941941    4.689472263    1.014111943
 1.472621556    4.950152661    1.047577374
 1.503301172    5.153017117    1.069628636
 1.533980788    5.290271367    1.078402342
 1.564660404    5.356342320    1.072491063
 1.595340019    5.347978053    1.051079062
 1.626019635    5.264370487    1.014044518
 1.656699251    5.107268375    0.962016707
 1.687378867    4.881035473    0.896380289
 1.718058482    4.592605862    0.819223645
 1.748738098    4.251295936    0.733233515
 1.779417714    3.868448674    0.641543522
 1.810097330    3.456907420    0.547548898
 1.840776945    3.030339898    0.454703640
 1.871456561    2.602455575    0.366319113
 1.902136177    2.186179345    0.285384977
 1.932815793    1.792862172    0.214433848
 1.963495408    1.431627603    0.155465735
 1.994175024    1.108977109    0.109909097
 2.024854640    0.828816850    0.078417000
 2.055534256    0.593152753    0.059965125
 2.086213872    0.403930628    0.050693893
 2.116893487    0.266948532    0.045527258
 2.147573103    0.195442991    0.041639854
 2.178252719    0.188474480    0.039320100
 2.208932335    0.204640762    0.040549791
 2.239611950    0.205632963    0.046669382
 2.270291566    0.173404377    0.057310384
 2.300971182    0.105254268    0.071659141
 2.331650798    0.092727093    0.089494628
 2.362330413    0.257973607    0.111131281
 2.393010029    0.498520180    0.136996604
 2.423689645    0.794357552    0.167281635
 2.454369261    1.136115095    0.201777751
 2.485048876    1.512653215    0.239868175
 2.515728492    1.910407237    0.280598151
 2.546408108    2.313964753    0.322764423
 2.577087724    2.707005934    0.364996348
 2.607767339    3.073392087    0.405823075
 2.638446955    3.398273274    0.443731434
 2.669126571    3.669103924    0.477222028
 2.699806187    3.876467779    0.504869887
 2.730485802    4.014631453    0.525392833
 2.761165418    4.081771219    0.537726722
 2.791845034    4.079849694    0.541102804
 2.822524650    4.014155981    0.535119570
 2.853204265    3.892562247    0.519800022
 2.883883881    3.724588332    0.495625607
 2.914563497    3.520399128    0.463539942
 2.945243113    3.289879929    0.424918450
 2.975922728    3.041933728    0.381503615
 3.006602344    2.784112808    0.335308985
 3.037281960    2.522633761    0.288497166
 3.067961576    2.262741818    0.243236610
 3.098641192    2.009311721    0.201536781
 3.129320807    1.767521878    0.165050685
 3.160000423    1.543417053    0.134827166
 3.190680039    1.344141633    0.111031991
 3.221359655    1.177513955    0.092785955
 3.252039270    1.050466990    0.078381903
 3.282718886    0.966188414    0.065926017
 3.313398502    0.921275636    0.054018270
 3.344078118    0.905639742    0.042094610
 3.374757733    0.905953891    0.030483079
 3.405437349    0.909855362    0.020591523
 3.436116965    0.908260489    0.015625405
 3.466796581    0.895735713    0.017749271
 3.497476196    0.870007890    0.022792226
 3.528155812    0.831394744    0.027121495
 3.558835428    0.782453944    0.029541888
 3.589515044    0.727872671    0.029863230
 3.620194659    0.674430585    0.028362045
 3.650874275    0.630592018    0.025595518
 3.681553891    0.604954441    0.022291840
 3.712233507    0.603170062    0.019224913
 3.742913122    0.624985113    0.016993707
 3.773592738    0.664318249    0.015718387
 3.804272354    0.712357051    0.014963465
 3.834951970    0.760725784    0.014087980
 3.865631585    0.803061497    0.012628943
 3.896311201    0.835331611    0.010424684
 3.926990817    0.855583139    0.007590438
 3.957670433    0.863483777    0.004551541
 3.988350049    0.859781988    0.002810353
 4.019029664    0.845747338    0.004496828
 4.049709280    0.822660463    0.007060053
 4.080388896    0.791437573    0.009147587
 4.111068512    0.752462062    0.010427056
 4.141748127    0.705646458    0.010802901
 4.172427743    0.650679278    0.010309653
 4.203107359    0.587357847    0.009080278
 4.233786975    0.515894982    0.007324483
 4.264466590    0.437113935    0.005318825
 4.295146206    0.352491737    0.003451570
 4.325825822    0.264054490    0.002438766
 4.356505438    0.174158518    0.002861197
 4.387185053    0.085209119    0.003796817
 4.417864669    0.001642193    0.004510486
 4.448544285    0.081766852    0.004803722
 4.479223901    0.157050418    0.004659850
 4.509903516    0.226143780    0.004137928
 4.540583132    0.289150541    0.003338541
 4.571262748    0.346413462    0.002392415
 4.601942364    0.398192859    0.001489751
 4.632621979    0.444386378    0.001059811
 4.663301595    0.484375617    0.001450552
 4.693981211    0.517042599    0.002070272
 4.724660827    0.540941731    0.002569888
 4.755340442    0.554570580    0.002851870
 4.786020058    0.556669363    0.002884865
 4.816699674    0.546489060    0.002667489
 4.847379290    0.523988432    0.002221321
 4.878058905    0.489940670    0.001591441
 4.908738521    0.445946846    8.633787e-4
 4.939418137    0.394365556    4.436748e-4
 4.970097753    0.338176934    0.001032475
 5.000777369    0.280804761    0.001732776
 5.031456984    0.225918211    0.002289864
 5.062136600    0.177206018    0.002627418
 5.092816216    0.138003834    0.002707323
 5.123495832    0.110431839    0.002525402
 5.154175447    0.093966636    0.002116815
 5.184855063    0.085297183    0.001573478
 5.215534679    0.081510600    0.001117519
 5.246214295    0.083823889    0.001163947
 5.276893910    0.097197825    0.001665684
 5.307573526    0.124982584    0.002218324
 5.338253142    0.166087186    0.002625405
 5.368932758    0.217472562    0.002804219
 5.399612373    0.276081977    0.002726756
 5.430291989    0.339136950    0.002407731
 5.460971605    0.404025005    0.001904849
 5.491651221    0.468211087    0.001337395
 5.522330836    0.529218786    9.709341e-4
 5.553010452    0.584668229    0.001134645
 5.583690068    0.632355737    0.001579839
 5.614369684    0.670360193    0.001973646
 5.645049299    0.697158888    0.002187732
 5.675728915    0.711734109    0.002180226
 5.706408531    0.713652532    0.001956819
 5.737088147    0.703102969    0.001563382
 5.767767762    0.680883757    0.001096465
 5.798447378    0.648338115    7.695689e-4
 5.829126994    0.607243079    8.794579e-4
 5.859806610    0.559664094    0.001236066
 5.890486225    0.507792120    0.001546082
 5.921165841    0.453782376    0.001698426
 5.951845457    0.399613179    0.001657722
 5.982525073    0.346979411    0.001428678
 6.013204689    0.297228390    0.001047873
 6.043884304    0.251337198    5.923949e-4
 6.074563920    0.209922168    3.446474e-4
 6.105243536    0.173266126    6.799087e-4
 6.135923152    0.141350595    0.001081302
 6.166602767    0.113890078    0.001367369
 6.197282383    0.090380659    0.001489742
 6.227961999    0.070185359    0.001435334
 6.258641615    0.052671756    0.001218606
 6.289321230    0.037396666    8.830819e-4
 6.320000846    0.024343889    5.281013e-4
 6.350680462    0.014408397    4.524212e-4
 6.381360078    0.010359679    7.544724e-4
 6.412039693    0.012265623    0.001085866
 6.442719309    0.014478017    0.001317634
 6.473398925    0.015071196    0.001407620
 6.504078541    0.017060056    0.001346342
 6.534758156    0.026513575    0.001150196
 6.565437772    0.044781921    8.641547e-4
 6.596117388    0.070302153    5.867586e-4
 6.626797004    0.101704983    5.303521e-4
 6.657476619    0.137647668    7.480309e-4
 6.688156235    0.176595737    0.001013183
 6.718835851    0.216801539    0.001205748
 6.749515467    0.256366784    0.001282176
 6.780195082    0.293342438    0.001230902
 6.810874698    0.325846488    0.001061672
 6.841554314    0.352188280    8.018250e-4
 6.872233930    0.370990625    4.980534e-4
 6.902913545    0.381301668    2.630918e-4
 6.933593161    0.382688884    3.570947e-4
 6.964272777    0.375308155    5.862143e-4
 6.994952393    0.359941589    7.655218e-4
 7.025632009    0.337997997    8.571562e-4
 7.056311624    0.311467636    8.545838e-4
 7.086991240    0.282813532    7.668585e-4
 7.117670856    0.254760284    6.137894e-4
 7.148350472    0.229914908    4.219600e-4
 7.179030087    0.210180644    2.224469e-4
 7.209709703    0.196114619    8.470011e-5
 7.240389319    0.186668452    1.810401e-4
 7.271068935    0.179659980    3.079227e-4
 7.301748550    0.172703006    4.113099e-4
 7.332428166    0.163981228    4.967107e-4
 7.363107782    0.152578307    5.711377e-4
 7.393787398    0.138459445    6.329273e-4
 7.424467013    0.122284086    6.703964e-4
 7.455146629    0.105164220    6.672388e-4
 7.485826245    0.088422112    6.103048e-4
 7.516505861    0.073374765    4.981803e-4
 7.547185476    0.061163837    3.589073e-4
 7.577865092    0.052636877    3.084323e-4
 7.608544708    0.048250385    4.665055e-4
 7.639224324    0.047953358    7.195348e-4
 7.669903939    0.051122714    9.722055e-4
 7.700583555    0.056676275    0.001177628
 7.731263171    0.063288191    0.001306770
