# Results for GP17_station5_19119_15cm_023_A_fl.avg.csv "Mar-10 12:33": |chi(R)|
# =================== FEFFIT RESULTS ====================
# [[Statistics]]
#   n_function_calls     = 141
#   n_variables          = 10
#   n_data_points        = 196
#   n_independent        = 25.1597204
#   chi_square           = 10.1167961
#   reduced chi_square   = 0.66734714
#   r-factor             = 0.02057627
#   Akaike info crit     = -2.92169526
#   Bayesian info crit   = 9.33074791
#  
# [[Parameters]]
#   N_Mg302              =  1.3839317 +/- 5.3581771  (init= 3.0200000)
#   N_O203               =  5.8079913 +/- 1.6442284  (init= 4.8600000)
#   N_Si328              =  2.9714776 +/- 4.6895333  (init= 6.0000000)
#   delr_Mg302           = -0.0033488 +/- 0.1525544  (init= 0.0060000)
#   delr_O203            = -0.0074288 +/- 0.0222278  (init=-0.0175000)
#   delr_Si328           = -0.0092647 +/- 0.0397686  (init=-0.0163000)
#   e0                   =  6.7818974 +/- 3.6435250  (init= 5.7000000)
#   s02                  =  0.7000000 (fixed)
#   sigma2_Mg302         =  0.0036743 +/- 0.0249897  (init= 0.0050000)
#   sigma2_O203          =  0.0077283 +/- 0.0030480  (init= 0.0093500)
#   sigma2_Si328         =  0.0010000 +/- 0.0010764  (init= 0.0050000)
#  
# [[Correlations]] (unreported correlations are <  0.100)
#   N_Mg302, sigma2_Mg302 =  0.931
#   N_Mg302, delr_Mg302  =  0.926
#   N_Si328, sigma2_Si328 =  0.921
#   N_Si328, delr_Mg302  =  0.903
#   N_O203, sigma2_O203  =  0.883
#   delr_O203, e0        =  0.873
#   N_Mg302, N_Si328     =  0.866
#   delr_Mg302, sigma2_Mg302 =  0.841
#   delr_Mg302, delr_Si328 = -0.812
#   N_Si328, delr_Si328  = -0.808
#   N_Mg302, delr_Si328  = -0.783
#   delr_Si328, e0       =  0.724
#   delr_Mg302, sigma2_Si328 =  0.710
#   N_Si328, sigma2_Mg302 =  0.699
#   delr_Si328, sigma2_Si328 = -0.676
#   N_Mg302, sigma2_Si328 =  0.672
#   delr_Si328, sigma2_Mg302 = -0.654
#   delr_O203, delr_Si328 =  0.623
#   N_Si328, e0          = -0.451
#   delr_Mg302, e0       = -0.448
#   e0, sigma2_Mg302     = -0.435
#   sigma2_Mg302, sigma2_Si328 =  0.423
#   N_Mg302, e0          = -0.411
#   N_Si328, delr_O203   = -0.387
#   delr_Mg302, delr_O203 = -0.385
#   delr_O203, sigma2_Mg302 = -0.369
#   N_Mg302, delr_O203   = -0.347
#   e0, sigma2_Si328     = -0.303
#   delr_O203, sigma2_Si328 = -0.257
#   N_O203, e0           = -0.224
#   N_O203, delr_Si328   = -0.158
#   e0, sigma2_O203      = -0.135
#   delr_Si328, sigma2_O203 = -0.119
#   N_O203, sigma2_Mg302 =  0.113
#  
# [[Dataset]]
#   unique_id            = 'dmrhrvpd'
#   fit space            = 'r'
#   r-range              = 0.900, 3.900
#   k-range              = 0.100, 12.750
#   k window, dk         = 'Kaiser-Bessel', 3.000
#   paths used in fit    = ['/Users/christiandewey/.larch/feff/Fe1_K_Nontronite_cif7180/feff0002.dat', '/Users/christiandewey/.larch/feff/Fe2_K_Biotite_cif861/feff0009.dat', '/Users/christiandewey/.larch/feff/Fe2_K_Biotite_cif861/feff0004.dat']
#   k-weight             = 3
#   epsilon_k            = Array(mean=0.0024858, std=0.0062414)
#   epsilon_r            = 0.4386059
#   n_independent        = 25.160
#  
# [[Paths]]
#  = Path 'Fe_O203' Fe K Edge
#     feffdat file = /Users/christiandewey/.larch/feff/Fe1_K_Nontronite_cif7180/feff0002.dat, from feff run 'Fe1_K_Nontronite_cif7180'
#     geometry  atom      x        y        z      ipot
#               Fe      -0.0000, -0.0000, -0.0000  0 (absorber)
#                O       0.6522, -1.5236, -1.1781  1
#      reff   =  2.0334000
#      degen  =  2.0000000
#      n*s02  =  4.0655939 +/- 1.1509599  := 'N_O203 * s02'
#      e0     =  6.7818974 +/- 3.6435250  := 'e0'
#      r      =  2.0259712 +/- 0.0222278  := 'reff + delr_O203'
#      deltar = -0.0074288 +/- 0.0222278  := 'delr_O203'
#      sigma2 =  0.0077283 +/- 0.0030480  := 'sigma2_O203'
# 
#  = Path 'Fe_Si328' Fe K Edge
#     feffdat file = /Users/christiandewey/.larch/feff/Fe2_K_Biotite_cif861/feff0009.dat, from feff run 'Fe2_K_Biotite_cif861'
#     geometry  atom      x        y        z      ipot
#               Fe      -0.0000, -0.0000, -0.0000  0 (absorber)
#               Si       0.3824, -1.5411, -2.8686  3
#      reff   =  3.2788000
#      degen  =  2.0000000
#      n*s02  =  2.0800343 +/- 3.2826733  := 'N_Si328 * s02'
#      e0     =  6.7818974 +/- 3.6435250  := 'e0'
#      r      =  3.2695353 +/- 0.0397686  := 'reff + delr_Si328'
#      deltar = -0.0092647 +/- 0.0397686  := 'delr_Si328'
#      sigma2 =  0.0010000 +/- 0.0010764  := 'sigma2_Si328'
# 
#  = Path 'Fe_Mg302' Fe K Edge
#     feffdat file = /Users/christiandewey/.larch/feff/Fe2_K_Biotite_cif861/feff0004.dat, from feff run 'Fe2_K_Biotite_cif861'
#     geometry  atom      x        y        z      ipot
#               Fe      -0.0000, -0.0000, -0.0000  0 (absorber)
#               Mg      -2.6190, -1.4241,  0.4666  5
#      reff   =  3.0174000
#      degen  =  2.0000000
#      n*s02  =  0.9687522 +/- 3.7507240  := 'N_Mg302 * s02'
#      e0     =  6.7818974 +/- 3.6435250  := 'e0'
#      r      =  3.0140512 +/- 0.1525544  := 'reff + delr_Mg302'
#      deltar = -0.0033488 +/- 0.1525544  := 'delr_Mg302'
#      sigma2 =  0.0036743 +/- 0.0249897  := 'sigma2_Mg302'
# 
# =======================================================
## 
#---------------------------------------------------------------------------
# r              expdata        model        
 0.000000000    8.909225e-4    0.029744603
 0.030679616    8.005855e-4    0.029316012
 0.061359232    0.001561961    0.028368418
 0.092038847    0.003223461    0.027798498
 0.122718463    0.005022174    0.028583746
 0.153398079    0.006403563    0.031021921
 0.184077695    0.006921463    0.034490885
 0.214757310    0.006307873    0.038014463
 0.245436926    0.004569088    0.040865349
 0.276116542    0.002239891    0.042833231
 0.306796158    0.002447971    0.044265133
 0.337475773    0.005004927    0.045918117
 0.368155389    0.006826633    0.048579832
 0.398835005    0.007035825    0.052586960
 0.429514621    0.005382993    0.057622795
 0.460194236    0.003230496    0.062968139
 0.490873852    0.005765201    0.067942037
 0.521553468    0.010080955    0.072253544
 0.552233084    0.011954716    0.076185164
 0.582912699    0.008046238    0.080580099
 0.613592315    0.005836589    0.086575511
 0.644271931    0.032803226    0.095119430
 0.674951547    0.077392196    0.106555104
 0.705631162    0.142853384    0.120590519
 0.736310778    0.231602762    0.136618954
 0.766990394    0.344706348    0.154102290
 0.797670010    0.481554429    0.172817097
 0.828349625    0.639672204    0.192918717
 0.859029241    0.814703871    0.214847016
 0.889708857    1.000600475    0.239129058
 0.920388473    1.190030396    0.266165060
 0.951068088    1.375019870    0.296091472
 0.981747704    1.547821310    0.328775586
 1.012427320    1.701999019    0.363930317
 1.043106936    1.833709056    0.401288984
 1.073786552    1.943112100    0.440767686
 1.104466167    2.035749257    0.482556405
 1.135145783    2.123461174    0.527104266
 1.165825399    2.224035908    0.574993912
 1.196505015    2.358557185    0.626732784
 1.227184630    2.546210339    0.682517211
 1.257864246    2.798378066    0.742034820
 1.288543862    3.115230672    0.804354870
 1.319223478    3.486343383    0.867923266
 1.349903093    3.893905145    0.930647965
 1.380582709    4.316229329    0.990044707
 1.411262325    4.730410183    1.043413053
 1.441941941    5.114082196    1.088020984
 1.472621556    5.446606848    1.121285118
 1.503301172    5.709956781    1.140939250
 1.533980788    5.889432500    1.145186008
 1.564660404    5.974250426    1.132826227
 1.595340019    5.957991084    1.103359717
 1.626019635    5.838876724    1.057050462
 1.656699251    5.619845576    0.994949833
 1.687378867    5.308398040    0.918873194
 1.718058482    4.916204329    0.831328448
 1.748738098    4.458480572    0.735399196
 1.779417714    3.953158881    0.634590046
 1.810097330    3.419893984    0.532646892
 1.840776945    2.878962736    0.433370927
 1.871456561    2.350121349    0.340452832
 1.902136177    1.851487275    0.257364687
 1.932815793    1.398507514    0.187356662
 1.963495408    1.003062240    0.133539867
 1.994175024    0.672731674    0.098492219
 2.024854640    0.410227313    0.081588457
 2.055534256    0.212973300    0.075878965
 2.086213872    0.072925115    0.072578778
 2.116893487    0.023987445    0.066982921
 2.147573103    0.092087229    0.058426916
 2.178252719    0.146325615    0.048684798
 2.208932335    0.191762750    0.041122201
 2.239611950    0.224296061    0.039336221
 2.270291566    0.234035617    0.043777518
 2.300971182    0.210042350    0.051663315
 2.331650798    0.146479367    0.060973712
 2.362330413    0.087363229    0.071874257
 2.393010029    0.216174208    0.086065513
 2.423689645    0.453234446    0.105585804
 2.454369261    0.751408413    0.131706093
 2.485048876    1.097333480    0.164543212
 2.515728492    1.477628359    0.203303250
 2.546408108    1.876822592    0.246639871
 2.577087724    2.277929624    0.292884079
 2.607767339    2.663528406    0.340163352
 2.638446955    3.016982235    0.386476134
 2.669126571    3.323632852    0.429762870
 2.699806187    3.571849691    0.467991000
 2.730485802    3.753833093    0.499257332
 2.761165418    3.866089753    0.521902989
 2.791845034    3.909523017    0.534631185
 2.822524650    3.889110248    0.536615401
 2.853204265    3.813174876    0.527585126
 2.883883881    3.692303698    0.507877845
 2.914563497    3.538013320    0.478449062
 2.945243113    3.361333007    0.440836416
 2.975922728    3.171533093    0.397078485
 3.006602344    2.975257494    0.349592777
 3.037281960    2.776272552    0.301018951
 3.067961576    2.575899701    0.254029944
 3.098641192    2.373994363    0.211101633
 3.129320807    2.170164104    0.174212486
 3.160000423    1.964871724    0.144448781
 3.190680039    1.760150969    0.121605682
 3.221359655    1.559803868    0.104115821
 3.252039270    1.369065631    0.089627724
 3.282718886    1.193777232    0.075973408
 3.313398502    1.039128903    0.061868568
 3.344078118    0.908137710    0.047102273
 3.374757733    0.800313693    0.032527434
 3.405437349    0.711303588    0.020616239
 3.436116965    0.634100252    0.017120254
 3.466796581    0.561441163    0.022924750
 3.497476196    0.488289421    0.030360714
 3.528155812    0.413753451    0.035845316
 3.558835428    0.342929009    0.038467860
 3.589515044    0.289444532    0.038225821
 3.620194659    0.274384298    0.035590367
 3.650874275    0.308401111    0.031350512
 3.681553891    0.377637243    0.026512772
 3.712233507    0.462057389    0.022175831
 3.742913122    0.548342095    0.019237170
 3.773592738    0.628967306    0.017861490
 3.804272354    0.699785376    0.017298333
 3.834951970    0.758706556    0.016526619
 3.865631585    0.805005399    0.014882089
 3.896311201    0.838860391    0.012174678
 3.926990817    0.860971036    0.008614058
 3.957670433    0.872215564    0.004938325
 3.988350049    0.873366772    0.003901935
 4.019029664    0.864903012    0.006884234
 4.049709280    0.846945295    0.010304342
 4.080388896    0.819326773    0.012970617
 4.111068512    0.781769083    0.014527738
 4.141748127    0.734115263    0.014866628
 4.172427743    0.676560622    0.014039076
 4.203107359    0.609831858    0.012224738
 4.233786975    0.535285730    0.009705498
 4.264466590    0.454926803    0.006858010
 4.295146206    0.371383209    0.004248319
 4.325825822    0.287961601    0.003087656
 4.356505438    0.209166132    0.004106446
 4.387185053    0.143069560    0.005616903
 4.417864669    0.108154526    0.006703106
 4.448544285    0.123196670    0.007146702
 4.479223901    0.168508079    0.006934677
 4.509903516    0.221529073    0.006147409
 4.540583132    0.274610065    0.004922685
 4.571262748    0.325559070    0.003445544
 4.601942364    0.373480833    0.002007580
