# Results for GP17_station27_20892_3cm_026_A_fl.avg.csv "Mar-10 12:33": |chi(R)|
# =================== FEFFIT RESULTS ====================
# [[Statistics]]
#   n_function_calls     = 261
#   n_variables          = 10
#   n_data_points        = 196
#   n_independent        = 25.1597204
#   chi_square           = 7.68543737
#   reduced chi_square   = 0.50696432
#   r-factor             = 0.02089601
#   Akaike info crit     = -9.83734084
#   Bayesian info crit   = 2.41510233
#  
# [[Parameters]]
#   N_Mg302              =  0.7042712 +/- 1.7950265  (init= 3.0200000)
#   N_O203               =  5.5832340 +/- 1.4363995  (init= 4.8600000)
#   N_Si328              =  2.5807608 +/- 1.9966255  (init= 6.0000000)
#   delr_Mg302           = -0.0870663 +/- 0.0916499  (init= 0.0060000)
#   delr_O203            = -0.0142567 +/- 0.0193568  (init=-0.0175000)
#   delr_Si328           =  9.4688e-4 +/- 0.0240377  (init=-0.0163000)
#   e0                   =  6.4902882 +/- 2.9186204  (init= 5.7000000)
#   s02                  =  0.7000000 (fixed)
#   sigma2_Mg302         =  0.0010000 +/- 0.0026994  (init= 0.0050000)
#   sigma2_O203          =  0.0090251 +/- 0.0029347  (init= 0.0093500)
#   sigma2_Si328         =  0.0010001 +/- 0.0053819  (init= 0.0050000)
#  
# [[Correlations]] (unreported correlations are <  0.100)
#   N_Si328, sigma2_Si328 =  0.950
#   N_Mg302, sigma2_Mg302 = -0.950
#   N_O203, sigma2_O203  =  0.885
#   delr_O203, e0        =  0.854
#   delr_Mg302, sigma2_Si328 =  0.807
#   delr_Mg302, sigma2_Mg302 = -0.803
#   N_Mg302, delr_Mg302  =  0.778
#   sigma2_Mg302, sigma2_Si328 = -0.727
#   N_Si328, delr_Mg302  =  0.691
#   N_Mg302, sigma2_Si328 =  0.635
#   N_Si328, sigma2_Mg302 = -0.620
#   delr_Si328, e0       =  0.593
#   delr_O203, delr_Si328 =  0.486
#   N_Mg302, N_Si328     =  0.484
#   delr_Si328, sigma2_Mg302 =  0.477
#   N_Si328, delr_Si328  = -0.454
#   delr_Si328, sigma2_Si328 = -0.432
#   N_Mg302, e0          =  0.351
#   delr_Mg302, e0       =  0.346
#   delr_Mg302, delr_Si328 = -0.341
#   N_Mg302, delr_O203   =  0.333
#   N_Mg302, delr_Si328  = -0.326
#   delr_Mg302, delr_O203 =  0.314
#   e0, sigma2_Mg302     = -0.212
#   delr_O203, sigma2_Mg302 = -0.211
#   N_O203, e0           = -0.196
#   N_O203, delr_Si328   = -0.163
#   delr_Si328, sigma2_O203 = -0.112
#   delr_O203, sigma2_O203 =  0.110
#  
# [[Dataset]]
#   unique_id            = 'd2swc537'
#   fit space            = 'r'
#   r-range              = 0.900, 3.900
#   k-range              = 0.100, 12.750
#   k window, dk         = 'Kaiser-Bessel', 3.000
#   paths used in fit    = ['/Users/christiandewey/.larch/feff/Fe1_K_Nontronite_cif7180/feff0002.dat', '/Users/christiandewey/.larch/feff/Fe2_K_Biotite_cif861/feff0009.dat', '/Users/christiandewey/.larch/feff/Fe2_K_Biotite_cif861/feff0004.dat']
#   k-weight             = 3
#   epsilon_k            = Array(mean=0.0025628, std=0.0063232)
#   epsilon_r            = 0.4522021
#   n_independent        = 25.160
#  
# [[Paths]]
#  = Path 'Fe_O203' Fe K Edge
#     feffdat file = /Users/christiandewey/.larch/feff/Fe1_K_Nontronite_cif7180/feff0002.dat, from feff run 'Fe1_K_Nontronite_cif7180'
#     geometry  atom      x        y        z      ipot
#               Fe      -0.0000, -0.0000, -0.0000  0 (absorber)
#                O       0.6522, -1.5236, -1.1781  1
#      reff   =  2.0334000
#      degen  =  2.0000000
#      n*s02  =  3.9082638 +/- 1.0054796  := 'N_O203 * s02'
#      e0     =  6.4902882 +/- 2.9186204  := 'e0'
#      r      =  2.0191433 +/- 0.0193568  := 'reff + delr_O203'
#      deltar = -0.0142567 +/- 0.0193568  := 'delr_O203'
#      sigma2 =  0.0090251 +/- 0.0029347  := 'sigma2_O203'
# 
#  = Path 'Fe_Si328' Fe K Edge
#     feffdat file = /Users/christiandewey/.larch/feff/Fe2_K_Biotite_cif861/feff0009.dat, from feff run 'Fe2_K_Biotite_cif861'
#     geometry  atom      x        y        z      ipot
#               Fe      -0.0000, -0.0000, -0.0000  0 (absorber)
#               Si       0.3824, -1.5411, -2.8686  3
#      reff   =  3.2788000
#      degen  =  2.0000000
#      n*s02  =  1.8065326 +/- 1.3976378  := 'N_Si328 * s02'
#      e0     =  6.4902882 +/- 2.9186204  := 'e0'
#      r      =  3.2797469 +/- 0.0240377  := 'reff + delr_Si328'
#      deltar =  9.4688e-4 +/- 0.0240377  := 'delr_Si328'
#      sigma2 =  0.0010001 +/- 0.0053819  := 'sigma2_Si328'
# 
#  = Path 'Fe_Mg302' Fe K Edge
#     feffdat file = /Users/christiandewey/.larch/feff/Fe2_K_Biotite_cif861/feff0004.dat, from feff run 'Fe2_K_Biotite_cif861'
#     geometry  atom      x        y        z      ipot
#               Fe      -0.0000, -0.0000, -0.0000  0 (absorber)
#               Mg      -2.6190, -1.4241,  0.4666  5
#      reff   =  3.0174000
#      degen  =  2.0000000
#      n*s02  =  0.4929898 +/- 1.2565185  := 'N_Mg302 * s02'
#      e0     =  6.4902882 +/- 2.9186204  := 'e0'
#      r      =  2.9303337 +/- 0.0916499  := 'reff + delr_Mg302'
#      deltar = -0.0870663 +/- 0.0916499  := 'delr_Mg302'
#      sigma2 =  0.0010000 +/- 0.0026994  := 'sigma2_Mg302'
# 
# =======================================================
## 
#---------------------------------------------------------------------------
# r              expdata        model        
 0.000000000    7.842847e-4    0.026477026
 0.030679616    0.001690030    0.026354589
 0.061359232    0.003155276    0.026157904
 0.092038847    0.004660984    0.026315740
 0.122718463    0.005914493    0.027265812
 0.153398079    0.006574224    0.029149118
 0.184077695    0.006341932    0.031710911
 0.214757310    0.005075939    0.034492267
 0.245436926    0.002938540    0.037098891
 0.276116542    0.001609312    0.039371821
 0.306796158    0.004002548    0.041435495
 0.337475773    0.006506061    0.043632992
 0.368155389    0.007793957    0.046357374
 0.398835005    0.007207846    0.049841907
 0.429514621    0.004511529    0.054039056
 0.460194236    0.001639549    0.058675210
 0.490873852    0.006556551    0.063434688
 0.521553468    0.011683610    0.068161929
 0.552233084    0.013769048    0.073000608
 0.582912699    0.009584736    0.078422236
 0.613592315    0.004575872    0.085112487
 0.644271931    0.032620330    0.093733316
 0.674951547    0.078286867    0.104676009
 0.705631162    0.144700915    0.117958364
 0.736310778    0.233933028    0.133313523
 0.766990394    0.346594332    0.150383016
 0.797670010    0.481527607    0.168899881
 0.828349625    0.635645371    0.188797811
 0.859029241    0.803960042    0.210229158
 0.889708857    0.979840836    0.233501432
 0.920388473    1.155519601    0.258962685
 0.951068088    1.322855196    0.286882772
 0.981747704    1.474354651    0.317378732
 1.012427320    1.604436860    0.350411978
 1.043106936    1.710898295    0.385852218
 1.073786552    1.796463451    0.423575416
 1.104466167    1.870099879    0.463551395
 1.135145783    1.947373136    0.505880859
 1.165825399    2.048669149    0.550757482
 1.196505015    2.194426620    0.598354282
 1.227184630    2.398561417    0.648659570
 1.257864246    2.663680873    0.701307437
 1.288543862    2.980866550    0.755452021
 1.319223478    3.333079698    0.809720948
 1.349903093    3.699336636    0.862258861
 1.380582709    4.057910540    0.910848763
 1.411262325    4.388350219    0.953085383
 1.441941941    4.672687926    0.986571818
 1.472621556    4.896173713    1.009114565
 1.503301172    5.047716764    1.018898191
 1.533980788    5.120108991    1.014626947
 1.564660404    5.110060661    0.995625493
 1.595340019    5.018065545    0.961894827
 1.626019635    4.848114364    0.914122704
 1.656699251    4.607279878    0.853650620
 1.687378867    4.305200583    0.782401821
 1.718058482    3.953491546    0.702776930
 1.748738098    3.565110625    0.617525596
 1.779417714    3.153707049    0.529604132
 1.810097330    2.732977825    0.442030792
 1.840776945    2.316056487    0.357752640
 1.871456561    1.914958684    0.279542805
 1.902136177    1.540110875    0.209957529
 1.932815793    1.199993642    0.151402243
 1.963495408    0.900945447    0.106344573
 1.994175024    0.647213728    0.077293851
 2.024854640    0.441464831    0.064565673
 2.055534256    0.286322418    0.062487880
 2.086213872    0.187730799    0.063336213
 2.116893487    0.152928948    0.063514346
 2.147573103    0.165123792    0.063523111
 2.178252719    0.193164976    0.066064016
 2.208932335    0.226007426    0.073849438
 2.239611950    0.267839069    0.087617108
 2.270291566    0.328464771    0.106241211
 2.300971182    0.417617189    0.128165530
 2.331650798    0.541749918    0.152234998
 2.362330413    0.703502928    0.177819619
 2.393010029    0.902390892    0.204685800
 2.423689645    1.135347838    0.232816343
 2.454369261    1.396972669    0.262235052
 2.485048876    1.679734802    0.292860590
 2.515728492    1.974305349    0.324406921
 2.546408108    2.270054482    0.356337676
 2.577087724    2.555691298    0.387869974
 2.607767339    2.819994758    0.418015542
 2.638446955    3.052572644    0.445645453
 2.669126571    3.244581736    0.469567472
 2.699806187    3.389344363    0.488608745
 2.730485802    3.482803489    0.501699186
 2.761165418    3.523770069    0.507951940
 2.791845034    3.513931900    0.506737113
 2.822524650    3.457611740    0.497744260
 2.853204265    3.361283704    0.481028641
 2.883883881    3.232880973    0.457036370
 2.914563497    3.080955578    0.426604492
 2.945243113    2.913782342    0.390933582
 2.975922728    2.738529926    0.351532441
 3.006602344    2.560640761    0.310136127
 3.037281960    2.383549332    0.268599177
 3.067961576    2.208809430    0.228764106
 3.098641192    2.036601441    0.192300455
 3.129320807    1.866487163    0.160505194
 3.160000423    1.698220669    0.134067234
 3.190680039    1.532434163    0.112857665
 3.221359655    1.371078595    0.095903303
 3.252039270    1.217561760    0.081690549
 3.282718886    1.076544072    0.068707344
 3.313398502    0.953305444    0.055913926
 3.344078118    0.852545136    0.042946299
 3.374757733    0.776637540    0.030134772
 3.405437349    0.723980731    0.018701787
 3.436116965    0.688686228    0.012249302
 3.466796581    0.662226326    0.015037091
 3.497476196    0.636018636    0.021260756
 3.528155812    0.603433779    0.026387449
 3.558835428    0.560720179    0.029302678
 3.589515044    0.507249419    0.029863703
 3.620194659    0.445683851    0.028338924
 3.650874275    0.382588127    0.025254114
 3.681553891    0.329672293    0.021313203
 3.712233507    0.303508652    0.017333917
 3.742913122    0.316733391    0.014140024
 3.773592738    0.365302725    0.012261564
 3.804272354    0.433958139    0.011495841
 3.834951970    0.509110657    0.011037077
 3.865631585    0.582105049    0.010159715
 3.896311201    0.647855964    0.008552984
 3.926990817    0.703446733    0.006308217
 3.957670433    0.747271409    0.004029067
 3.988350049    0.778509831    0.003576340
 4.019029664    0.796789284    0.005626623
 4.049709280    0.801978081    0.008117931
 4.080388896    0.794093695    0.010129755
 4.111068512    0.773311143    0.011330512
 4.141748127    0.740046681    0.011595966
 4.172427743    0.695081221    0.010937021
 4.203107359    0.639685103    0.009471250
 4.233786975    0.575712910    0.007398109
 4.264466590    0.505652809    0.004977627
 4.295146206    0.432637132    0.002555302
 4.325825822    0.360447436    0.001281405
 4.356505438    0.293566603    0.002676030
 4.387185053    0.237267337    0.004182834
 4.417864669    0.197287467    0.005185875
 4.448544285    0.177673861    0.005605312
