# Results for GP17_station27_20892_7cm_028_A_fl.avg.csv "Mar-10 12:33": chi(k), k-weighted
# =================== FEFFIT RESULTS ====================
# [[Statistics]]
#   n_function_calls     = 162
#   n_variables          = 10
#   n_data_points        = 196
#   n_independent        = 25.1597204
#   chi_square           = 6.88463717
#   reduced chi_square   = 0.45414012
#   r-factor             = 0.01894737
#   Akaike info crit     = -12.6057870
#   Bayesian info crit   = -0.35334384
#  
# [[Parameters]]
#   N_Mg302              =  0.9897034 +/- 4.1286019  (init= 3.0200000)
#   N_O203               =  5.4727159 +/- 1.2940680  (init= 4.8600000)
#   N_Si328              =  2.6707983 +/- 3.3212750  (init= 6.0000000)
#   delr_Mg302           = -0.0591394 +/- 0.1980341  (init= 0.0060000)
#   delr_O203            = -0.0131782 +/- 0.0174153  (init=-0.0175000)
#   delr_Si328           = -0.0044539 +/- 0.0343183  (init=-0.0163000)
#   e0                   =  6.5205566 +/- 2.6156805  (init= 5.7000000)
#   s02                  =  0.7000000 (fixed)
#   sigma2_Mg302         =  0.0052071 +/- 0.0371043  (init= 0.0050000)
#   sigma2_O203          =  0.0091777 +/- 0.0027201  (init= 0.0093500)
#   sigma2_Si328         =  0.0010000 +/- 0.0030249  (init= 0.0050000)
#  
# [[Correlations]] (unreported correlations are <  0.100)
#   N_Si328, sigma2_Si328 = -0.984
#   N_Mg302, sigma2_Mg302 =  0.980
#   N_Si328, delr_Mg302  =  0.941
#   delr_Mg302, sigma2_Si328 = -0.927
#   N_Mg302, delr_Mg302  =  0.924
#   delr_Mg302, sigma2_Mg302 =  0.922
#   N_O203, sigma2_O203  =  0.887
#   N_Si328, sigma2_Mg302 =  0.882
#   N_Mg302, N_Si328     =  0.868
#   N_Mg302, sigma2_Si328 = -0.851
#   delr_O203, e0        =  0.847
#   sigma2_Mg302, sigma2_Si328 = -0.847
#   delr_Si328, sigma2_Mg302 = -0.843
#   delr_Mg302, delr_Si328 = -0.838
#   N_Si328, delr_Si328  = -0.826
#   N_Mg302, delr_Si328  = -0.806
#   delr_Si328, sigma2_Si328 =  0.787
#   delr_Si328, e0       =  0.493
#   delr_O203, delr_Si328 =  0.377
#   N_O203, e0           = -0.210
#   N_O203, delr_Si328   = -0.192
#   N_Si328, e0          = -0.186
#   delr_Si328, sigma2_O203 = -0.172
#   sigma2_Mg302, sigma2_O203 =  0.156
#   N_Mg302, sigma2_O203 =  0.152
#   N_O203, sigma2_Mg302 =  0.139
#   e0, sigma2_Si328     =  0.137
#   N_Si328, sigma2_O203 =  0.130
#   delr_Mg302, sigma2_O203 =  0.129
#   N_Mg302, N_O203      =  0.124
#   sigma2_O203, sigma2_Si328 = -0.123
#   N_Si328, delr_O203   = -0.121
#   e0, sigma2_O203      = -0.112
#   N_O203, N_Si328      =  0.111
#   e0, sigma2_Mg302     = -0.108
#   N_O203, delr_Mg302   =  0.100
#  
# [[Dataset]]
#   unique_id            = 'dhd6hqsg'
#   fit space            = 'r'
#   r-range              = 0.900, 3.900
#   k-range              = 0.100, 12.750
#   k window, dk         = 'Kaiser-Bessel', 3.000
#   paths used in fit    = ['/Users/christiandewey/.larch/feff/Fe1_K_Nontronite_cif7180/feff0002.dat', '/Users/christiandewey/.larch/feff/Fe2_K_Biotite_cif861/feff0009.dat', '/Users/christiandewey/.larch/feff/Fe2_K_Biotite_cif861/feff0004.dat']
#   k-weight             = 3
#   epsilon_k            = Array(mean=0.0025229, std=0.0060956)
#   epsilon_r            = 0.4451530
#   n_independent        = 25.160
#  
# [[Paths]]
#  = Path 'Fe_O203' Fe K Edge
#     feffdat file = /Users/christiandewey/.larch/feff/Fe1_K_Nontronite_cif7180/feff0002.dat, from feff run 'Fe1_K_Nontronite_cif7180'
#     geometry  atom      x        y        z      ipot
#               Fe      -0.0000, -0.0000, -0.0000  0 (absorber)
#                O       0.6522, -1.5236, -1.1781  1
#      reff   =  2.0334000
#      degen  =  2.0000000
#      n*s02  =  3.8309011 +/- 0.9058476  := 'N_O203 * s02'
#      e0     =  6.5205566 +/- 2.6156805  := 'e0'
#      r      =  2.0202218 +/- 0.0174153  := 'reff + delr_O203'
#      deltar = -0.0131782 +/- 0.0174153  := 'delr_O203'
#      sigma2 =  0.0091777 +/- 0.0027201  := 'sigma2_O203'
# 
#  = Path 'Fe_Si328' Fe K Edge
#     feffdat file = /Users/christiandewey/.larch/feff/Fe2_K_Biotite_cif861/feff0009.dat, from feff run 'Fe2_K_Biotite_cif861'
#     geometry  atom      x        y        z      ipot
#               Fe      -0.0000, -0.0000, -0.0000  0 (absorber)
#               Si       0.3824, -1.5411, -2.8686  3
#      reff   =  3.2788000
#      degen  =  2.0000000
#      n*s02  =  1.8695588 +/- 2.3248925  := 'N_Si328 * s02'
#      e0     =  6.5205566 +/- 2.6156805  := 'e0'
#      r      =  3.2743461 +/- 0.0343183  := 'reff + delr_Si328'
#      deltar = -0.0044539 +/- 0.0343183  := 'delr_Si328'
#      sigma2 =  0.0010000 +/- 0.0030249  := 'sigma2_Si328'
# 
#  = Path 'Fe_Mg302' Fe K Edge
#     feffdat file = /Users/christiandewey/.larch/feff/Fe2_K_Biotite_cif861/feff0004.dat, from feff run 'Fe2_K_Biotite_cif861'
#     geometry  atom      x        y        z      ipot
#               Fe      -0.0000, -0.0000, -0.0000  0 (absorber)
#               Mg      -2.6190, -1.4241,  0.4666  5
#      reff   =  3.0174000
#      degen  =  2.0000000
#      n*s02  =  0.6927924 +/- 2.8900213  := 'N_Mg302 * s02'
#      e0     =  6.5205566 +/- 2.6156805  := 'e0'
#      r      =  2.9582606 +/- 0.1980341  := 'reff + delr_Mg302'
#      deltar = -0.0591394 +/- 0.1980341  := 'delr_Mg302'
#      sigma2 =  0.0052071 +/- 0.0371043  := 'sigma2_Mg302'
# 
# =======================================================
## 
#---------------------------------------------------------------------------
# k              expdata        model        
 0.000000000   -0.000000000    0.000000000
 0.050000000   -1.836679e-4    0.000000000
 0.100000000   -0.001413790    0.000000000
 0.150000000   -0.004579090    0.000000000
 0.200000000   -0.010385492    0.000000000
 0.250000000   -0.019343101    0.000000000
 0.300000000   -0.031751846    0.000000000
 0.350000000   -0.047688114    0.000000000
 0.400000000   -0.067062686    0.000000000
 0.450000000   -0.089700661    0.000000000
 0.500000000   -0.115146133    0.000000000
 0.550000000   -0.142430757    0.000000000
 0.600000000   -0.171262537    0.000000000
 0.650000000   -0.200778488    0.000000000
 0.700000000   -0.230014175    0.000000000
 0.750000000   -0.258176898    0.000000000
 0.800000000   -0.283474712    0.000000000
 0.850000000   -0.302282207    0.000000000
 0.900000000   -0.313314194    0.000000000
 0.950000000   -0.310467100    0.000000000
 1.000000000   -0.291178212    0.000000000
 1.050000000   -0.252539019    0.000000000
 1.100000000   -0.191279582    0.000000000
 1.150000000   -0.112568086    0.000000000
 1.200000000   -0.012918442    0.000000000
 1.250000000    0.098281053    0.000000000
 1.300000000    0.205808677    0.000000000
 1.350000000    0.307523156    0.000000000
 1.400000000    0.395497387    0.000000000
 1.450000000    0.498092462    0.000000000
 1.500000000    0.609348565    0.000000000
 1.550000000    0.726150810    0.000000000
 1.600000000    0.794773254    0.000000000
 1.650000000    0.816482265    0.000000000
 1.700000000    0.805540973    0.000000000
 1.750000000    0.755199087    0.000000000
 1.800000000    0.684298024    0.000000000
 1.850000000    0.627090798    0.000000000
 1.900000000    0.609951998    0.000000000
 1.950000000    0.604818398    0.000000000
 2.000000000    0.595639008    0.000000000
 2.050000000    0.608835274    0.000000000
 2.100000000    0.609120611    0.000000000
 2.150000000    0.669105866    0.000000000
 2.200000000    0.708207864    0.000000000
 2.250000000    0.731893954    0.000000000
 2.300000000    0.724270326    0.000000000
 2.350000000    0.767185227    0.000000000
 2.400000000    0.777224057    0.000000000
 2.450000000    0.759213161    0.000000000
 2.500000000    0.673440670    0.000000000
 2.550000000    0.399559195    0.000000000
 2.600000000   -0.048630911    0.000000000
 2.650000000   -0.509086575    0.000000000
 2.700000000   -0.986203530    0.000000000
 2.750000000   -1.391021008    0.000000000
 2.800000000   -1.773617231    0.000000000
 2.850000000   -2.083906345    0.000000000
 2.900000000   -2.389931014    0.000000000
 2.950000000   -2.700121300    0.000000000
 3.000000000   -2.938871559    0.000000000
 3.050000000   -3.087846023    0.000000000
 3.100000000   -3.211544247    0.000000000
 3.150000000   -3.273320985    0.000000000
 3.200000000   -3.123184189    0.000000000
 3.250000000   -2.907690551    0.000000000
 3.300000000   -2.694108692    0.000000000
 3.350000000   -2.210219480    0.000000000
 3.400000000   -1.720650853    0.000000000
 3.450000000   -1.244601219    0.000000000
 3.500000000   -0.813460971    0.000000000
 3.550000000   -0.205583765    0.000000000
 3.600000000    0.540905333    0.000000000
 3.650000000    1.259942558    0.000000000
 3.700000000    2.171704949    0.000000000
 3.750000000    2.744072877    0.000000000
 3.800000000    3.187847744    0.000000000
 3.850000000    3.653803335    0.000000000
 3.900000000    4.009242200    0.000000000
 3.950000000    4.214434177    0.000000000
 4.000000000    4.163651921    0.000000000
 4.050000000    4.052478213    0.000000000
 4.100000000    3.934988527    0.000000000
 4.150000000    3.742394532    0.000000000
 4.200000000    3.516875276    0.000000000
 4.250000000    3.195589484    0.000000000
 4.300000000    2.794131842    0.000000000
 4.350000000    2.424388525    0.000000000
 4.400000000    2.043428119    0.000000000
 4.450000000    1.429015490    0.000000000
 4.500000000    0.884891742    0.000000000
 4.550000000    0.133045866    0.000000000
 4.600000000   -0.484917594    0.000000000
 4.650000000   -0.998186504    0.000000000
 4.700000000   -1.566931993    0.000000000
 4.750000000   -1.836411341    0.000000000
 4.800000000   -2.274044491    0.000000000
 4.850000000   -2.538414179    0.000000000
 4.900000000   -2.575249923    0.000000000
 4.950000000   -2.612089160    0.000000000
 5.000000000   -2.355596588    0.000000000
 5.050000000   -2.185535077    0.000000000
 5.100000000   -2.015437528    0.000000000
 5.150000000   -2.151388607    0.000000000
 5.200000000   -2.198830741    0.000000000
 5.250000000   -2.699469389    0.000000000
 5.300000000   -3.073849424    0.000000000
 5.350000000   -3.147699703    0.000000000
 5.400000000   -3.578952646    0.000000000
 5.450000000   -3.713856713    0.000000000
 5.500000000   -3.720385132    0.000000000
 5.550000000   -3.617863808    0.000000000
 5.600000000   -2.950811754    0.000000000
 5.650000000   -2.098854491    0.000000000
 5.700000000   -1.506912919    0.000000000
 5.750000000   -0.849964854    0.000000000
 5.800000000   -0.102419793    0.000000000
 5.850000000    0.841564469    0.000000000
 5.900000000    1.720008080    0.000000000
 5.950000000    2.535019379    0.000000000
 6.000000000    3.328294146    0.000000000
 6.050000000    3.763928222    0.000000000
 6.100000000    3.997598134    0.000000000
 6.150000000    4.547236800    0.000000000
 6.200000000    4.308753607    0.000000000
 6.250000000    4.233060842    0.000000000
 6.300000000    4.514334674    0.000000000
 6.350000000    4.095182231    0.000000000
 6.400000000    3.882634338    0.000000000
 6.450000000    3.615467709    0.000000000
 6.500000000    2.931095229    0.000000000
 6.550000000    2.098543730    0.000000000
 6.600000000    1.251925002    0.000000000
 6.650000000    0.513689902    0.000000000
 6.700000000   -0.566337088    0.000000000
 6.750000000   -1.262844107    0.000000000
 6.800000000   -2.264898760    0.000000000
 6.850000000   -2.828362829    0.000000000
 6.900000000   -2.967715439    0.000000000
 6.950000000   -3.587839398    0.000000000
 7.000000000   -3.935851028    0.000000000
 7.050000000   -3.670811301    0.000000000
 7.100000000   -3.322935937    0.000000000
 7.150000000   -2.281086331    0.000000000
 7.200000000   -1.603856808    0.000000000
 7.250000000   -0.648721069    0.000000000
 7.300000000    0.005390440    0.000000000
 7.350000000    0.256681258    0.000000000
 7.400000000    1.511693126    0.000000000
 7.450000000    0.941784344    0.000000000
