# Results for GP17_station5_19119_9cm_021_A_fl.avg.csv "Mar-10 12:33": |chi(R)|
# =================== FEFFIT RESULTS ====================
# [[Statistics]]
#   n_function_calls     = 139
#   n_variables          = 10
#   n_data_points        = 196
#   n_independent        = 25.1597204
#   chi_square           = 13.1162034
#   reduced chi_square   = 0.86520088
#   r-factor             = 0.02064763
#   Akaike info crit     = 3.61105996
#   Bayesian info crit   = 15.8635031
#  
# [[Parameters]]
#   N_Mg302              =  1.2788779 +/- 6.1752760  (init= 3.0200000)
#   N_O203               =  5.7176540 +/- 1.8386743  (init= 4.8600000)
#   N_Si328              =  2.9508260 +/- 5.6985566  (init= 6.0000000)
#   delr_Mg302           = -0.0076344 +/- 0.1913369  (init= 0.0060000)
#   delr_O203            = -0.0062278 +/- 0.0249941  (init=-0.0175000)
#   delr_Si328           = -0.0075628 +/- 0.0517992  (init=-0.0163000)
#   e0                   =  6.8873214 +/- 4.1482594  (init= 5.7000000)
#   s02                  =  0.7000000 (fixed)
#   sigma2_Mg302         =  0.0031403 +/- 0.0301651  (init= 0.0050000)
#   sigma2_O203          =  0.0073844 +/- 0.0034124  (init= 0.0093500)
#   sigma2_Si328         =  0.0010000 +/- 1.0691e-4  (init= 0.0050000)
#  
# [[Correlations]] (unreported correlations are <  0.100)
#   N_Mg302, sigma2_Mg302 =  0.946
#   N_Si328, sigma2_Si328 = -0.938
#   N_Mg302, delr_Mg302  =  0.934
#   N_Si328, delr_Mg302  =  0.923
#   N_Mg302, N_Si328     =  0.883
#   N_O203, sigma2_O203  =  0.882
#   delr_O203, e0        =  0.871
#   delr_Mg302, sigma2_Mg302 =  0.863
#   delr_Mg302, delr_Si328 = -0.861
#   N_Si328, delr_Si328  = -0.841
#   N_Mg302, delr_Si328  = -0.835
#   delr_Mg302, sigma2_Si328 = -0.777
#   N_Si328, sigma2_Mg302 =  0.753
#   delr_Si328, sigma2_Mg302 = -0.745
#   N_Mg302, sigma2_Si328 = -0.730
#   delr_Si328, sigma2_Si328 =  0.721
#   delr_Si328, e0       =  0.709
#   delr_O203, delr_Si328 =  0.608
#   sigma2_Mg302, sigma2_Si328 = -0.531
#   N_Si328, e0          = -0.458
#   delr_Mg302, e0       = -0.446
#   e0, sigma2_Mg302     = -0.441
#   N_Mg302, e0          = -0.411
#   N_Si328, delr_O203   = -0.392
#   delr_Mg302, delr_O203 = -0.381
#   delr_O203, sigma2_Mg302 = -0.373
#   N_Mg302, delr_O203   = -0.345
#   e0, sigma2_Si328     =  0.334
#   delr_O203, sigma2_Si328 =  0.282
#   N_O203, e0           = -0.223
#   N_O203, delr_Si328   = -0.156
#   e0, sigma2_O203      = -0.139
#   delr_Si328, sigma2_O203 = -0.124
#   N_O203, sigma2_Mg302 =  0.111
#  
# [[Dataset]]
#   unique_id            = 'dtu7q7dk'
#   fit space            = 'r'
#   r-range              = 0.900, 3.900
#   k-range              = 0.100, 12.750
#   k window, dk         = 'Kaiser-Bessel', 3.000
#   paths used in fit    = ['/Users/christiandewey/.larch/feff/Fe1_K_Nontronite_cif7180/feff0002.dat', '/Users/christiandewey/.larch/feff/Fe2_K_Biotite_cif861/feff0009.dat', '/Users/christiandewey/.larch/feff/Fe2_K_Biotite_cif861/feff0004.dat']
#   k-weight             = 3
#   epsilon_k            = Array(mean=0.0022135, std=0.0054889)
#   epsilon_r            = 0.3905589
#   n_independent        = 25.160
#  
# [[Paths]]
#  = Path 'Fe_O203' Fe K Edge
#     feffdat file = /Users/christiandewey/.larch/feff/Fe1_K_Nontronite_cif7180/feff0002.dat, from feff run 'Fe1_K_Nontronite_cif7180'
#     geometry  atom      x        y        z      ipot
#               Fe      -0.0000, -0.0000, -0.0000  0 (absorber)
#                O       0.6522, -1.5236, -1.1781  1
#      reff   =  2.0334000
#      degen  =  2.0000000
#      n*s02  =  4.0023578 +/- 1.2870720  := 'N_O203 * s02'
#      e0     =  6.8873214 +/- 4.1482594  := 'e0'
#      r      =  2.0271722 +/- 0.0249941  := 'reff + delr_O203'
#      deltar = -0.0062278 +/- 0.0249941  := 'delr_O203'
#      sigma2 =  0.0073844 +/- 0.0034124  := 'sigma2_O203'
# 
#  = Path 'Fe_Si328' Fe K Edge
#     feffdat file = /Users/christiandewey/.larch/feff/Fe2_K_Biotite_cif861/feff0009.dat, from feff run 'Fe2_K_Biotite_cif861'
#     geometry  atom      x        y        z      ipot
#               Fe      -0.0000, -0.0000, -0.0000  0 (absorber)
#               Si       0.3824, -1.5411, -2.8686  3
#      reff   =  3.2788000
#      degen  =  2.0000000
#      n*s02  =  2.0655782 +/- 3.9889896  := 'N_Si328 * s02'
#      e0     =  6.8873214 +/- 4.1482594  := 'e0'
#      r      =  3.2712372 +/- 0.0517992  := 'reff + delr_Si328'
#      deltar = -0.0075628 +/- 0.0517992  := 'delr_Si328'
#      sigma2 =  0.0010000 +/- 1.0691e-4  := 'sigma2_Si328'
# 
#  = Path 'Fe_Mg302' Fe K Edge
#     feffdat file = /Users/christiandewey/.larch/feff/Fe2_K_Biotite_cif861/feff0004.dat, from feff run 'Fe2_K_Biotite_cif861'
#     geometry  atom      x        y        z      ipot
#               Fe      -0.0000, -0.0000, -0.0000  0 (absorber)
#               Mg      -2.6190, -1.4241,  0.4666  5
#      reff   =  3.0174000
#      degen  =  2.0000000
#      n*s02  =  0.8952145 +/- 4.3226932  := 'N_Mg302 * s02'
#      e0     =  6.8873214 +/- 4.1482594  := 'e0'
#      r      =  3.0097656 +/- 0.1913369  := 'reff + delr_Mg302'
#      deltar = -0.0076344 +/- 0.1913369  := 'delr_Mg302'
#      sigma2 =  0.0031403 +/- 0.0301651  := 'sigma2_Mg302'
# 
# =======================================================
## 
#---------------------------------------------------------------------------
# r              expdata        model        
 0.000000000    0.001392906    0.029661965
 0.030679616    0.001086929    0.029291150
 0.061359232    0.001079267    0.028484387
 0.092038847    0.002514495    0.028043531
 0.122718463    0.004269577    0.028832979
 0.153398079    0.005689467    0.031124752
 0.184077695    0.006333506    0.034385095
 0.214757310    0.005933775    0.037744525
 0.245436926    0.004470098    0.040534564
 0.276116542    0.002349386    0.042546876
 0.306796158    0.002017346    0.044078182
 0.337475773    0.004282219    0.045797799
 0.368155389    0.006067072    0.048411962
 0.398835005    0.006468058    0.052241218
 0.429514621    0.005235704    0.057029776
 0.460194236    0.003436097    0.062146021
 0.490873852    0.005157552    0.066969079
 0.521553468    0.008839941    0.071215279
 0.552233084    0.010576324    0.075118169
 0.582912699    0.007291790    0.079431550
 0.613592315    0.005220157    0.085205684
 0.644271931    0.029059114    0.093362342
 0.674951547    0.068994620    0.104303227
 0.705631162    0.127998753    0.117841572
 0.736310778    0.208450119    0.133462575
 0.766990394    0.311568670    0.150669780
 0.797670010    0.437114566    0.169223251
 0.828349625    0.583211520    0.189215621
 0.859029241    0.746324573    0.211004090
 0.889708857    0.921419394    0.235046947
 0.920388473    1.102320337    0.261717974
 0.951068088    1.282273592    0.291178886
 0.981747704    1.454711417    0.323360306
 1.012427320    1.614202079    0.358048647
 1.043106936    1.757551081    0.395032877
 1.073786552    1.884975387    0.434249878
 1.104466167    2.001172197    0.475874755
 1.135145783    2.115916756    0.520321164
 1.165825399    2.243590816    0.568141237
 1.196505015    2.401017307    0.619843131
 1.227184630    2.603595985    0.675670826
 1.257864246    2.860991806    0.735404108
 1.288543862    3.174371054    0.798228630
 1.319223478    3.536264233    0.862700579
 1.349903093    3.932422425    0.926802187
 1.380582709    4.344301322    0.988066351
 1.411262325    4.751262354    1.043744154
 1.441941941    5.132259924    1.090993343
 1.472621556    5.467123696    1.127072161
 1.503301172    5.737591108    1.149527549
 1.533980788    5.928183816    1.156368757
 1.564660404    6.026955537    1.146217653
 1.595340019    6.026096005    1.118426892
 1.626019635    5.922355725    1.073157360
 1.656699251    5.717252900    1.011407791
 1.687378867    5.417031781    0.934992058
 1.718058482    5.032357005    0.846463464
 1.748738098    4.577747971    0.748989857
 1.779417714    4.070778093    0.646188520
 1.810097330    3.531083242    0.541935064
 1.840776945    2.979239495    0.440166686
 1.871456561    2.435580684    0.344708484
 1.902136177    1.919030164    0.259165693
 1.932815793    1.446018517    0.186945209
 1.963495408    1.029550792    0.131431240
 1.994175024    0.678478050    0.095747592
 2.024854640    0.397042777    0.079711565
 2.055534256    0.185019462    0.075642652
 2.086213872    0.045341012    0.073740667
 2.116893487    0.076959196    0.069057337
 2.147573103    0.136299482    0.061066548
 2.178252719    0.175849286    0.051752308
 2.208932335    0.203521880    0.044633204
 2.239611950    0.219925573    0.043253217
 2.270291566    0.217752360    0.048004644
 2.300971182    0.186624459    0.056247474
 2.331650798    0.122057338    0.066018852
 2.362330413    0.091957296    0.077433909
 2.393010029    0.242299755    0.092128505
 2.423689645    0.480751491    0.112118790
 2.454369261    0.778218346    0.138704136
 2.485048876    1.123230912    0.172032820
 2.515728492    1.502947311    0.211305833
 2.546408108    1.902127790    0.255137334
 2.577087724    2.303864829    0.301805301
 2.607767339    2.690719749    0.349389028
 2.638446955    3.045977352    0.395854376
 2.669126571    3.354869365    0.439129094
 2.699806187    3.605647466    0.477187394
 2.730485802    3.790402987    0.508148686
 2.761165418    3.905549671    0.530386996
 2.791845034    3.951911064    0.542642447
 2.822524650    3.934385488    0.544123434
 2.853204265    3.861199508    0.534587400
 2.883883881    3.742806904    0.514389391
 2.914563497    3.590546319    0.484490415
 2.945243113    3.415234750    0.446421618
 2.975922728    3.225931485    0.402204688
 3.006602344    3.029125889    0.354232732
 3.037281960    2.828542853    0.305117690
 3.067961576    2.625607712    0.257507593
 3.098641192    2.420413750    0.213866227
 3.129320807    2.212883549    0.176189172
 3.160000423    2.003785791    0.145628820
 3.190680039    1.795359991    0.122097143
 3.221359655    1.591444463    0.104147227
 3.252039270    1.397122405    0.089478638
 3.282718886    1.217963829    0.075883161
 3.313398502    1.058968269    0.061986193
 3.344078118    0.923373156    0.047480539
 3.374757733    0.811655913    0.033122621
 3.405437349    0.721252641    0.021201737
 3.436116965    0.647413999    0.017104924
 3.466796581    0.585004701    0.022354926
 3.497476196    0.530419399    0.029645973
 3.528155812    0.482812991    0.035173340
 3.558835428    0.444307264    0.037929476
 3.589515044    0.419041093    0.037864792
 3.620194659    0.410969519    0.035417091
 3.650874275    0.421191761    0.031347716
 3.681553891    0.446893556    0.026638931
 3.712233507    0.482827163    0.022368807
 3.742913122    0.523566817    0.019428174
 3.773592738    0.564814943    0.018010540
 3.804272354    0.603685776    0.017415647
 3.834951970    0.638514898    0.016646610
 3.865631585    0.668552728    0.015031489
 3.896311201    0.693665841    0.012358225
 3.926990817    0.714065905    0.008802433
 3.957670433    0.730061530    0.005005434
 3.988350049    0.741836296    0.003530253
 4.019029664    0.749272511    0.006432235
 4.049709280    0.751850070    0.009901025
 4.080388896    0.748644424    0.012634031
 4.111068512    0.738427587    0.014268252
 4.141748127    0.719850562    0.014689068
 4.172427743    0.691666803    0.013942179
 4.203107359    0.652950997    0.012201793
 4.233786975    0.603274795    0.009745744
 4.264466590    0.542815657    0.006947431
 4.295146206    0.472391604    0.004361762
 4.325825822    0.393431899    0.003138916
 4.356505438    0.307917773    0.004053276
 4.387185053    0.218401158    0.005521562
 4.417864669    0.128696783    0.006594321
 4.448544285    0.053360719    0.007037318
 4.479223901    0.079189991    0.006833170
 4.509903516    0.158146782    0.006061443
 4.540583132    0.236714514    0.004859976
 4.571262748    0.309027195    0.003412490
 4.601942364    0.373011335    0.002000478
 4.632621979    0.427335100    0.001396752
