# Results for GP17_station15_19908_11cm_041_A_fl.avg.csv "Mar-10 12:34": |chi(R)|
# =================== FEFFIT RESULTS ====================
# [[Statistics]]
#   n_function_calls     = 209
#   n_variables          = 10
#   n_data_points        = 196
#   n_independent        = 25.1597204
#   chi_square           = 10.8111482
#   reduced chi_square   = 0.71314958
#   r-factor             = 0.02425132
#   Akaike info crit     = -1.25157237
#   Bayesian info crit   = 11.0008708
#  
# [[Parameters]]
#   N_Mg302              =  1.0764234 +/- 5.3445842  (init= 3.0200000)
#   N_O203               =  5.8735629 +/- 2.0007915  (init= 4.8600000)
#   N_Si328              =  3.0434562 +/- 6.2850180  (init= 6.0000000)
#   delr_Mg302           = -0.0401832 +/- 0.2004304  (init= 0.0060000)
#   delr_O203            =  0.0055803 +/- 0.0252621  (init=-0.0175000)
#   delr_Si328           =  7.3746e-4 +/- 0.0687363  (init=-0.0163000)
#   e0                   =  6.7153555 +/- 3.9199553  (init= 5.7000000)
#   s02                  =  0.7000000 (fixed)
#   sigma2_Mg302         =  0.0010000 +/- 0.0227668  (init= 0.0050000)
#   sigma2_O203          =  0.0084618 +/- 0.0038125  (init= 0.0093500)
#   sigma2_Si328         =  0.0012758 +/- 0.0131093  (init= 0.0050000)
#  
# [[Correlations]] (unreported correlations are <  0.100)
#   N_Si328, sigma2_Si328 =  0.987
#   N_Mg302, sigma2_Mg302 =  0.984
#   N_Si328, delr_Mg302  =  0.952
#   N_Mg302, delr_Mg302  =  0.950
#   delr_Mg302, sigma2_Si328 =  0.944
#   delr_Mg302, sigma2_Mg302 =  0.934
#   delr_Si328, sigma2_Mg302 = -0.904
#   N_Mg302, N_Si328     =  0.904
#   delr_Mg302, delr_Si328 = -0.901
#   N_Mg302, sigma2_Si328 =  0.895
#   N_Si328, sigma2_Mg302 =  0.891
#   N_Mg302, delr_Si328  = -0.890
#   N_Si328, delr_Si328  = -0.887
#   N_O203, sigma2_O203  =  0.885
#   sigma2_Mg302, sigma2_Si328 =  0.865
#   delr_Si328, sigma2_Si328 = -0.856
#   delr_O203, e0        =  0.851
#   delr_Si328, e0       =  0.525
#   delr_O203, delr_Si328 =  0.404
#   N_Si328, e0          = -0.303
#   e0, sigma2_Mg302     = -0.246
#   e0, sigma2_Si328     = -0.244
#   N_O203, e0           = -0.223
#   N_Si328, delr_O203   = -0.216
#   delr_Mg302, e0       = -0.196
#   delr_Si328, sigma2_O203 = -0.179
#   N_O203, delr_Si328   = -0.178
#   N_Mg302, e0          = -0.177
#   delr_O203, sigma2_Si328 = -0.164
#   sigma2_Mg302, sigma2_O203 =  0.160
#   delr_O203, sigma2_Mg302 = -0.160
#   N_Mg302, sigma2_O203 =  0.154
#   N_Si328, sigma2_O203 =  0.142
#   delr_Mg302, sigma2_O203 =  0.141
#   e0, sigma2_O203      = -0.139
#   sigma2_O203, sigma2_Si328 =  0.134
#   N_O203, sigma2_Mg302 =  0.132
#   delr_Mg302, delr_O203 = -0.120
#   N_Mg302, N_O203      =  0.118
#   N_O203, N_Si328      =  0.113
#   N_O203, delr_Mg302   =  0.103
#   N_O203, sigma2_Si328 =  0.100
#  
# [[Dataset]]
#   unique_id            = 'dukvjrud'
#   fit space            = 'r'
#   r-range              = 0.900, 3.900
#   k-range              = 0.100, 12.750
#   k window, dk         = 'Kaiser-Bessel', 3.000
#   paths used in fit    = ['/Users/christiandewey/.larch/feff/Fe1_K_Nontronite_cif7180/feff0002.dat', '/Users/christiandewey/.larch/feff/Fe2_K_Biotite_cif861/feff0009.dat', '/Users/christiandewey/.larch/feff/Fe2_K_Biotite_cif861/feff0004.dat']
#   k-weight             = 3
#   epsilon_k            = Array(mean=0.0026028, std=0.0064580)
#   epsilon_r            = 0.4592554
#   n_independent        = 25.160
#  
# [[Paths]]
#  = Path 'Fe_O203' Fe K Edge
#     feffdat file = /Users/christiandewey/.larch/feff/Fe1_K_Nontronite_cif7180/feff0002.dat, from feff run 'Fe1_K_Nontronite_cif7180'
#     geometry  atom      x        y        z      ipot
#               Fe      -0.0000, -0.0000, -0.0000  0 (absorber)
#                O       0.6522, -1.5236, -1.1781  1
#      reff   =  2.0334000
#      degen  =  2.0000000
#      n*s02  =  4.1114940 +/- 1.4005540  := 'N_O203 * s02'
#      e0     =  6.7153555 +/- 3.9199553  := 'e0'
#      r      =  2.0389803 +/- 0.0252621  := 'reff + delr_O203'
#      deltar =  0.0055803 +/- 0.0252621  := 'delr_O203'
#      sigma2 =  0.0084618 +/- 0.0038125  := 'sigma2_O203'
# 
#  = Path 'Fe_Si328' Fe K Edge
#     feffdat file = /Users/christiandewey/.larch/feff/Fe2_K_Biotite_cif861/feff0009.dat, from feff run 'Fe2_K_Biotite_cif861'
#     geometry  atom      x        y        z      ipot
#               Fe      -0.0000, -0.0000, -0.0000  0 (absorber)
#               Si       0.3824, -1.5411, -2.8686  3
#      reff   =  3.2788000
#      degen  =  2.0000000
#      n*s02  =  2.1304193 +/- 4.3995126  := 'N_Si328 * s02'
#      e0     =  6.7153555 +/- 3.9199553  := 'e0'
#      r      =  3.2795375 +/- 0.0687363  := 'reff + delr_Si328'
#      deltar =  7.3746e-4 +/- 0.0687363  := 'delr_Si328'
#      sigma2 =  0.0012758 +/- 0.0131093  := 'sigma2_Si328'
# 
#  = Path 'Fe_Mg302' Fe K Edge
#     feffdat file = /Users/christiandewey/.larch/feff/Fe2_K_Biotite_cif861/feff0004.dat, from feff run 'Fe2_K_Biotite_cif861'
#     geometry  atom      x        y        z      ipot
#               Fe      -0.0000, -0.0000, -0.0000  0 (absorber)
#               Mg      -2.6190, -1.4241,  0.4666  5
#      reff   =  3.0174000
#      degen  =  2.0000000
#      n*s02  =  0.7534964 +/- 3.7412089  := 'N_Mg302 * s02'
#      e0     =  6.7153555 +/- 3.9199553  := 'e0'
#      r      =  2.9772168 +/- 0.2004304  := 'reff + delr_Mg302'
#      deltar = -0.0401832 +/- 0.2004304  := 'delr_Mg302'
#      sigma2 =  0.0010000 +/- 0.0227668  := 'sigma2_Mg302'
# 
# =======================================================
## 
#---------------------------------------------------------------------------
# r              expdata        model        
 0.000000000    0.002430532    0.024123361
 0.030679616    0.001829475    0.024022038
 0.061359232    4.267873e-4    0.023907476
 0.092038847    0.002393825    0.024244120
 0.122718463    0.004983343    0.025467943
 0.153398079    0.007159622    0.027650318
 0.184077695    0.008362479    0.030450606
 0.214757310    0.008215323    0.033375279
 0.245436926    0.006610574    0.036057955
 0.276116542    0.003757364    0.038404807
 0.306796158    2.624618e-4    0.040607066
 0.337475773    0.003438511    0.043035589
 0.368155389    0.006192091    0.046042182
 0.398835005    0.007394072    0.049761947
 0.429514621    0.006707262    0.054049328
 0.460194236    0.004762732    0.058587902
 0.490873852    0.004781160    0.063087789
 0.521553468    0.007733750    0.067463700
 0.552233084    0.009216668    0.071932252
 0.582912699    0.005757858    0.076996703
 0.613592315    0.008743814    0.083306979
 0.644271931    0.034309669    0.091438143
 0.674951547    0.076992809    0.101704717
 0.705631162    0.139629634    0.114122925
 0.736310778    0.224304654    0.128520801
 0.766990394    0.331704873    0.144700468
 0.797670010    0.460796741    0.162560770
 0.828349625    0.608666291    0.182142276
 0.859029241    0.770551036    0.203600283
 0.889708857    0.940092787    0.227134612
 0.920388473    1.109829951    0.252913986
 0.951068088    1.271936685    0.281028597
 0.981747704    1.419207143    0.311488132
 1.012427320    1.546274005    0.344261438
 1.043106936    1.651029605    0.379337801
 1.073786552    1.736148907    0.416783320
 1.104466167    1.810420353    0.456768461
 1.135145783    1.889190312    0.499551263
 1.165825399    1.992759217    0.545412428
 1.196505015    2.141822352    0.594551220
 1.227184630    2.351026215    0.646961928
 1.257864246    2.624153659    0.702316162
 1.288543862    2.953734108    0.759874753
 1.319223478    3.324210187    0.818445477
 1.349903093    3.715872940    0.876393121
 1.380582709    4.107857783    0.931700001
 1.411262325    4.480008380    0.982069783
 1.441941941    4.813989088    1.025064870
 1.472621556    5.093989687    1.058266446
 1.503301172    5.307206424    1.079445442
 1.533980788    5.444173120    1.086731932
 1.564660404    5.498963277    1.078769993
 1.595340019    5.469264128    1.054845288
 1.626019635    5.356318458    1.014973971
 1.656699251    5.164730907    0.959943980
 1.687378867    4.902139042    0.891303414
 1.718058482    4.578754764    0.811295083
 1.748738098    4.206788421    0.722741118
 1.779417714    3.799776337    0.628886296
 1.810097330    3.371842099    0.533213157
 1.840776945    2.936932814    0.439245909
 1.871456561    2.508083863    0.350363842
 1.902136177    2.096780380    0.269649306
 1.932815793    1.712502991    0.199800271
 1.963495408    1.362574382    0.143130368
 1.994175024    1.052475061    0.101566160
 2.024854640    0.786905487    0.076011132
 2.055534256    0.572062220    0.064113481
 2.086213872    0.419172879    0.059574924
 2.116893487    0.342927354    0.056738813
 2.147573103    0.337733292    0.053733197
 2.178252719    0.364341386    0.051674872
 2.208932335    0.383911972    0.052880482
 2.239611950    0.373766595    0.058881494
 2.270291566    0.321801787    0.069528348
 2.300971182    0.224681609    0.084044336
 2.331650798    0.120218298    0.102156628
 2.362330413    0.231527091    0.124239964
 2.393010029    0.496825234    0.150928446
 2.423689645    0.827219652    0.182677385
 2.454369261    1.205134215    0.219491501
 2.485048876    1.617201419    0.260849890
 2.515728492    2.048831455    0.305758533
 2.546408108    2.484095535    0.352852048
 2.577087724    2.906456038    0.400500500
 2.607767339    3.299734250    0.446907959
 2.638446955    3.649121811    0.490204401
 2.669126571    3.942116499    0.528536164
 2.699806187    4.169287182    0.560158691
 2.730485802    4.324791797    0.583531964
 2.761165418    4.406595303    0.597415515
 2.791845034    4.416363083    0.600957007
 2.822524650    4.359038453    0.593766547
 2.853204265    4.242148940    0.575968443
 2.883883881    4.074922145    0.548223101
 2.914563497    3.867323907    0.511713984
 2.945243113    3.629152794    0.468097596
 2.975922728    3.369326962    0.419417919
 3.006602344    3.095474135    0.367989582
 3.037281960    2.813880360    0.316255445
 3.067961576    2.529777656    0.266622358
 3.098641192    2.247876641    0.221271728
 3.129320807    1.973003262    0.181930150
 3.160000423    1.710691678    0.149585861
 3.190680039    1.467601025    0.124197556
 3.221359655    1.251603087    0.104592677
 3.252039270    1.071236956    0.088813922
 3.282718886    0.933954335    0.074857618
 3.313398502    0.842790066    0.061352078
 3.344078118    0.793005775    0.047855363
 3.374757733    0.772388835    0.034900625
 3.405437349    0.766066519    0.024227401
 3.436116965    0.761630892    0.019287892
 3.466796581    0.751322368    0.021695636
 3.497476196    0.731815649    0.027038761
 3.528155812    0.703189991    0.031618175
 3.558835428    0.667937930    0.034134049
 3.589515044    0.630218773    0.034367683
 3.620194659    0.595257667    0.032620464
 3.650874275    0.568633263    0.029501856
 3.681553891    0.555183582    0.025799621
 3.712233507    0.557613990    0.022334711
 3.742913122    0.575543708    0.019726998
 3.773592738    0.605780865    0.018098730
 3.804272354    0.643629389    0.017007665
 3.834951970    0.684285628    0.015789007
 3.865631585    0.723715745    0.013945709
 3.896311201    0.759004807    0.011290986
 3.926990817    0.788379111    0.007929032
 3.957670433    0.811051098    0.004285389
 3.988350049    0.826958390    0.002421845
 4.019029664    0.836438581    0.005102949
 4.049709280    0.839887247    0.008264830
 4.080388896    0.837461393    0.010744984
 4.111068512    0.828891784    0.012264306
 4.141748127    0.813444603    0.012736789
 4.172427743    0.790031145    0.012207255
 4.203107359    0.757422908    0.010829716
 4.233786975    0.714507404    0.008850532
 4.264466590    0.660523467    0.006606869
 4.295146206    0.595236704    0.004587781
 4.325825822    0.519044749    0.003579488
 4.356505438    0.433034287    0.004018398
 4.387185053    0.339067814    0.005025007
 4.417864669    0.240192523    0.005828406
 4.448544285    0.143153613    0.006162027
 4.479223901    0.080068806    0.005980744
 4.509903516    0.127810875    0.005343469
 4.540583132    0.221025610    0.004373218
 4.571262748    0.316772118    0.003250073
 4.601942364    0.406607833    0.002257904
 4.632621979    0.486827289    0.001881542
 4.663301595    0.554910543    0.002300430
 4.693981211    0.608972876    0.002967820
 4.724660827    0.647686091    0.003500631
 4.755340442    0.670306327    0.003759673
 4.786020058    0.676722311    0.003703292
 4.816699674    0.667492541    0.003340076
 4.847379290    0.643855374    0.002716564
 4.878058905    0.607703410    0.001922976
 4.908738521    0.561519203    0.001162246
