#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_flakysmooth2_Fe_11.001: FeXANES_GT5_flakysmooth2_Fe_11.001
#------------------------------------------
# energy, FeXANES_GT5_flakysmooth2_Fe_11.001
 7032.05000,  7.35472e-4
 7037.05000,  4.89501e-4
 7042.05000,  1.78626e-4
 7047.05000,  1.55398e-5
 7052.05000, -1.63419e-4
 7057.05000, -2.91260e-4
 7062.05000, -4.88664e-4
 7067.05000, -1.82642e-4
 7072.05000, -5.02473e-4
 7077.05000,  1.04278e-6
 7082.05000,  9.43748e-4
 7087.05000,  0.00193595
 7092.05000,  0.00342847
 7097.05000,  0.00621671
 7102.05000,  0.01109142
 7102.35000,  0.01124460
 7102.65000,  0.01191904
 7102.95000,  0.01206437
 7103.25000,  0.01271817
 7103.55000,  0.01323972
 7103.85000,  0.01361796
 7104.15000,  0.01437986
 7104.45000,  0.01461193
 7104.75000,  0.01546909
 7105.05000,  0.01586537
 7105.35000,  0.01613084
 7105.65000,  0.01668194
 7105.95000,  0.01804979
 7106.25000,  0.01863927
 7106.55000,  0.01941539
 7106.85000,  0.02032227
 7107.15000,  0.02134794
 7107.45000,  0.02278202
 7107.75000,  0.02389208
 7108.05000,  0.02505503
 7108.35000,  0.02659612
 7108.65000,  0.02821534
 7108.95000,  0.03053862
 7109.25000,  0.03397101
 7109.55000,  0.03629977
 7109.85000,  0.04248321
 7110.15000,  0.05285937
 7110.45000,  0.06227758
 7110.75000,  0.06830852
 7111.05000,  0.07469648
 7111.35000,  0.07786294
 7111.65000,  0.07715992
 7111.95000,  0.07679783
 7112.25000,  0.07734883
 7112.55000,  0.08029571
 7112.85000,  0.08256796
 7113.15000,  0.08328567
 7113.45000,  0.08398752
 7113.75000,  0.08466053
 7114.05000,  0.08683945
 7114.35000,  0.09070618
 7114.65000,  0.09521836
 7114.95000,  0.10350401
 7115.25000,  0.11323233
 7115.55000,  0.12196786
 7115.85000,  0.13674895
 7116.15000,  0.15896514
 7116.45000,  0.18406229
 7116.75000,  0.21457728
 7117.05000,  0.24989588
 7117.35000,  0.29299407
 7117.65000,  0.33150248
 7117.95000,  0.40137536
 7118.25000,  0.46530307
 7118.55000,  0.51424098
 7118.85000,  0.59332815
 7119.15000,  0.64896883
 7119.45000,  0.68637741
 7119.75000,  0.73718036
 7120.05000,  0.76706971
 7120.35000,  0.81371832
 7120.65000,  0.83727331
 7120.95000,  0.87852502
 7121.25000,  0.90245328
 7121.55000,  0.93696032
 7121.85000,  0.96282829
 7122.15000,  0.98852370
 7122.45000,  1.03808256
 7122.75000,  1.06424948
 7123.05000,  1.09930431
 7123.35000,  1.11790736
 7123.65000,  1.15868636
 7123.95000,  1.18320905
 7124.25000,  1.20520621
 7124.55000,  1.22332034
 7124.85000,  1.23570170
 7125.15000,  1.24701451
 7125.45000,  1.25314816
 7125.75000,  1.25459096
 7126.05000,  1.25973484
 7126.35000,  1.26353135
 7126.65000,  1.26201634
 7126.95000,  1.25875816
 7127.25000,  1.25482828
 7127.55000,  1.25390339
 7127.85000,  1.24551463
 7128.15000,  1.24392393
 7128.45000,  1.23869705
 7128.75000,  1.23020834
 7129.05000,  1.22239751
 7129.35000,  1.21112648
 7129.65000,  1.20166009
 7129.95000,  1.19092471
 7130.25000,  1.17293329
 7130.55000,  1.15736415
 7130.85000,  1.14043491
 7131.15000,  1.12336811
 7131.45000,  1.10847787
 7131.75000,  1.08924658
 7132.05000,  1.08038568
 7133.05000,  1.05085035
 7134.05000,  1.02206696
 7135.05000,  1.01012869
 7136.05000,  0.99743000
 7137.05000,  0.99098399
 7138.05000,  0.99407854
 7139.05000,  0.99575730
 7140.05000,  0.99412124
 7141.05000,  0.99064281
 7142.05000,  0.98509847
 7143.05000,  0.97791272
 7144.05000,  0.96409758
 7145.05000,  0.95248113
 7146.05000,  0.94157023
 7147.05000,  0.92558508
 7148.05000,  0.91330049
 7149.05000,  0.90760096
 7150.05000,  0.90446650
 7151.05000,  0.90379137
 7152.05000,  0.91136066
 7153.05000,  0.92073597
 7154.05000,  0.93190482
 7155.05000,  0.93806656
 7156.05000,  0.94337036
 7157.05000,  0.94965512
 7158.05000,  0.95506246
 7159.05000,  0.95991116
 7160.05000,  0.96933034
 7161.05000,  0.97559368
 7162.05000,  0.98707499
 7163.05000,  0.99563580
 7164.05000,  1.00841566
 7165.05000,  1.01624963
 7166.05000,  1.02929683
 7167.05000,  1.03932227
 7168.05000,  1.04271228
 7169.05000,  1.04953210
 7170.05000,  1.05157894
 7171.05000,  1.05005671
 7172.05000,  1.05584454
