#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT15_super_dark_Fe_13.001: FeXANES_GT15_super_dark_Fe_13.001
#------------------------------------------
# energy, FeXANES_GT15_super_dark_Fe_13.001
 7032.05000,  8.95737e-4
 7037.05000,  6.47177e-4
 7042.05000,  3.57920e-4
 7047.05000,  1.34338e-4
 7052.05000, -1.35882e-4
 7057.05000, -1.26165e-4
 7062.05000, -1.62545e-4
 7067.05000, -1.44234e-4
 7072.05000, -3.17865e-4
 7077.05000, -2.09479e-4
 7082.05000,  1.74398e-4
 7087.05000,  4.29515e-4
 7092.05000,  0.00137472
 7097.05000,  0.00203839
 7102.05000,  0.00494799
 7102.35000,  0.00601416
 7102.65000,  0.00602192
 7102.95000,  0.00633262
 7103.25000,  0.00659333
 7103.55000,  0.00656848
 7103.85000,  0.00709610
 7104.15000,  0.00738748
 7104.45000,  0.00766718
 7104.75000,  0.00836085
 7105.05000,  0.00834415
 7105.35000,  0.00828731
 7105.65000,  0.00893663
 7105.95000,  0.00903595
 7106.25000,  0.00993449
 7106.55000,  0.01054199
 7106.85000,  0.01064584
 7107.15000,  0.01121896
 7107.45000,  0.01166607
 7107.75000,  0.01225367
 7108.05000,  0.01325555
 7108.35000,  0.01393319
 7108.65000,  0.01502596
 7108.95000,  0.01599689
 7109.25000,  0.01714653
 7109.55000,  0.01884446
 7109.85000,  0.02191123
 7110.15000,  0.02561601
 7110.45000,  0.02946792
 7110.75000,  0.03437123
 7111.05000,  0.04320161
 7111.35000,  0.04838142
 7111.65000,  0.05621502
 7111.95000,  0.06955026
 7112.25000,  0.08508265
 7112.55000,  0.10479157
 7112.85000,  0.12332025
 7113.15000,  0.13029069
 7113.45000,  0.12802830
 7113.75000,  0.11451218
 7114.05000,  0.09379795
 7114.35000,  0.07350977
 7114.65000,  0.06666757
 7114.95000,  0.05900306
 7115.25000,  0.05863375
 7115.55000,  0.06071498
 7115.85000,  0.06447794
 7116.15000,  0.07039603
 7116.45000,  0.07881440
 7116.75000,  0.08729591
 7117.05000,  0.10862660
 7117.35000,  0.12170314
 7117.65000,  0.14731390
 7117.95000,  0.16897227
 7118.25000,  0.19174678
 7118.55000,  0.21018166
 7118.85000,  0.24213597
 7119.15000,  0.26980851
