#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_flaky2_Fe_16.001: FeXANES_GT5_flaky2_Fe_16.001
#------------------------------------------
# energy, FeXANES_GT5_flaky2_Fe_16.001
 7032.05000,  8.80611e-4
 7037.05000,  4.89737e-4
 7042.05000,  2.26043e-4
 7047.05000,  7.78812e-5
 7052.05000, -2.17611e-4
 7057.05000, -3.93417e-4
 7062.05000, -5.04620e-4
 7067.05000, -3.64070e-4
 7072.05000, -1.87514e-4
 7077.05000, -2.67447e-6
 7082.05000,  8.76245e-4
 7087.05000,  0.00203936
 7092.05000,  0.00383914
 7097.05000,  0.00592953
 7102.05000,  0.01157145
 7102.35000,  0.01201182
 7102.65000,  0.01216874
 7102.95000,  0.01300461
 7103.25000,  0.01331696
 7103.55000,  0.01374698
 7103.85000,  0.01407416
 7104.15000,  0.01476151
 7104.45000,  0.01536296
 7104.75000,  0.01612902
 7105.05000,  0.01657649
 7105.35000,  0.01699673
 7105.65000,  0.01845551
 7105.95000,  0.01908995
 7106.25000,  0.02009284
 7106.55000,  0.02070635
 7106.85000,  0.02130841
 7107.15000,  0.02303396
 7107.45000,  0.02442401
 7107.75000,  0.02560804
 7108.05000,  0.02692975
 7108.35000,  0.02900881
 7108.65000,  0.03090953
 7108.95000,  0.03286100
 7109.25000,  0.03694231
 7109.55000,  0.03999818
 7109.85000,  0.04527083
 7110.15000,  0.05415209
 7110.45000,  0.06510245
 7110.75000,  0.07748050
 7111.05000,  0.08658995
 7111.35000,  0.10142312
 7111.65000,  0.11489051
 7111.95000,  0.13161955
 7112.25000,  0.15142872
 7112.55000,  0.16364495
 7112.85000,  0.17409422
 7113.15000,  0.17548283
 7113.45000,  0.17029564
 7113.75000,  0.16141150
 7114.05000,  0.15962809
 7114.35000,  0.15821560
 7114.65000,  0.15850168
 7114.95000,  0.16090376
 7115.25000,  0.16661396
 7115.55000,  0.17319160
 7115.85000,  0.18023639
 7116.15000,  0.19249175
 7116.45000,  0.21189846
 7116.75000,  0.23080051
 7117.05000,  0.24695225
 7117.35000,  0.27376594
 7117.65000,  0.29826809
 7117.95000,  0.32621913
 7118.25000,  0.35892191
 7118.55000,  0.38950768
 7118.85000,  0.44205935
 7119.15000,  0.47721682
 7119.45000,  0.51488900
 7119.75000,  0.58379558
 7120.05000,  0.62855586
 7120.35000,  0.66475517
 7120.65000,  0.69018419
 7120.95000,  0.72001831
 7121.25000,  0.74562184
 7121.55000,  0.77783072
 7121.85000,  0.80020650
 7122.15000,  0.82579908
 7122.45000,  0.85108710
 7122.75000,  0.87802970
 7123.05000,  0.90223302
 7123.35000,  0.92417301
 7123.65000,  0.94524229
 7123.95000,  0.96353110
 7124.25000,  0.97200330
 7124.55000,  0.99092988
 7124.85000,  1.00456574
 7125.15000,  1.01223516
 7125.45000,  1.02279248
 7125.75000,  1.03165561
 7126.05000,  1.03755179
 7126.35000,  1.04647952
 7126.65000,  1.05446098
 7126.95000,  1.06753349
 7127.25000,  1.07760527
 7127.55000,  1.08936183
 7127.85000,  1.10643928
 7128.15000,  1.11531111
 7128.45000,  1.12616056
 7128.75000,  1.13690353
 7129.05000,  1.14525112
 7129.35000,  1.15056186
 7129.65000,  1.15242691
 7129.95000,  1.15299218
 7130.25000,  1.15738863
 7130.55000,  1.15620842
 7130.85000,  1.14865607
 7131.15000,  1.14652966
 7131.45000,  1.14257988
 7131.75000,  1.13821919
 7132.05000,  1.13139881
 7133.05000,  1.11022174
 7134.05000,  1.10008725
 7135.05000,  1.08245512
 7136.05000,  1.07339809
 7137.05000,  1.06537344
 7138.05000,  1.06037264
 7139.05000,  1.04563477
 7140.05000,  1.04006053
 7141.05000,  1.03595894
 7142.05000,  1.03322596
 7143.05000,  1.03454511
 7144.05000,  1.03262669
 7145.05000,  1.03170723
 7146.05000,  1.02919501
 7147.05000,  1.01087616
 7148.05000,  1.00036288
 7149.05000,  0.99203122
 7150.05000,  0.98276955
 7151.05000,  0.97539717
 7152.05000,  0.96620292
 7153.05000,  0.96119730
 7154.05000,  0.95746130
 7155.05000,  0.95438027
 7156.05000,  0.94757667
 7157.05000,  0.94463760
 7158.05000,  0.94251920
 7159.05000,  0.94389488
 7160.05000,  0.94368360
 7161.05000,  0.94556115
 7162.05000,  0.94765838
 7163.05000,  0.95138325
 7164.05000,  0.95468230
 7165.05000,  0.95711945
 7166.05000,  0.96234561
 7167.05000,  0.96548338
 7168.05000,  0.97247832
 7169.05000,  0.98151714
 7170.05000,  0.98387394
 7171.05000,  0.98973726
 7172.05000,  0.99501898
 7173.05000,  1.00168761
 7174.05000,  1.00408754
 7175.05000,  1.01005728
 7176.05000,  1.01549998
 7177.05000,  1.02029411
 7178.05000,  1.02410796
 7179.05000,  1.02561345
 7180.05000,  1.03036831
 7181.05000,  1.03443018
 7182.05000,  1.03718919
 7183.05000,  1.03651226
 7184.05000,  1.03675849
 7185.05000,  1.03618648
 7186.05000,  1.03646342
 7187.05000,  1.03528690
 7188.05000,  1.03559236
 7189.05000,  1.03371449
 7190.05000,  1.03054042
 7191.05000,  1.02523247
 7192.05000,  1.02584997
 7193.05000,  1.02580920
 7194.05000,  1.02141644
 7195.05000,  1.01845608
 7196.05000,  1.01524784
 7197.05000,  1.01288086
 7198.05000,  1.01247782
 7199.05000,  1.00487699
 7200.05000,  1.00384403
 7201.05000,  1.00078695
 7202.05000,  0.99769899
 7203.05000,  0.99618653
 7204.05000,  0.99356972
 7205.05000,  0.99241045
 7206.05000,  0.99119788
 7207.05000,  0.99101998
 7208.05000,  0.99047688
