#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_flaky2_Fe_18.001: FeXANES_GT5_flaky2_Fe_18.001
#------------------------------------------
# energy, FeXANES_GT5_flaky2_Fe_18.001
 7032.05000,  0.00129878
 7037.05000,  8.36528e-4
 7042.05000,  4.18976e-4
 7047.05000,  1.21266e-4
 7052.05000, -3.06218e-4
 7057.05000, -4.76369e-4
 7062.05000, -7.09987e-4
 7067.05000, -5.16259e-4
 7072.05000, -7.72111e-4
 7077.05000, -3.96539e-4
 7082.05000,  6.19933e-4
 7087.05000,  0.00118078
 7092.05000,  0.00324095
 7097.05000,  0.00414678
 7102.05000,  0.01083954
 7102.35000,  0.01124769
 7102.65000,  0.01151591
 7102.95000,  0.01180486
 7103.25000,  0.01250743
 7103.55000,  0.01292037
 7103.85000,  0.01332611
 7104.15000,  0.01353549
 7104.45000,  0.01446042
 7104.75000,  0.01477729
 7105.05000,  0.01516410
 7105.35000,  0.01630794
 7105.65000,  0.01719117
 7105.95000,  0.01772268
 7106.25000,  0.01830193
 7106.55000,  0.01951292
 7106.85000,  0.02010594
 7107.15000,  0.02077298
 7107.45000,  0.02287872
 7107.75000,  0.02384091
 7108.05000,  0.02523874
 7108.35000,  0.02687935
 7108.65000,  0.02841122
 7108.95000,  0.03072314
 7109.25000,  0.03339282
 7109.55000,  0.03850915
 7109.85000,  0.04429512
 7110.15000,  0.04996749
 7110.45000,  0.05723793
 7110.75000,  0.07261048
 7111.05000,  0.08871605
 7111.35000,  0.10020076
 7111.65000,  0.11048394
 7111.95000,  0.12058972
 7112.25000,  0.14061731
 7112.55000,  0.15189476
 7112.85000,  0.16467170
 7113.15000,  0.16518729
 7113.45000,  0.15914071
 7113.75000,  0.15324998
 7114.05000,  0.15040856
 7114.35000,  0.14764751
 7114.65000,  0.15008748
 7114.95000,  0.15269811
 7115.25000,  0.15993093
 7115.55000,  0.16501542
 7115.85000,  0.17318743
 7116.15000,  0.18858726
