#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_flaky2_Fe_24.001: FeXANES_GT5_flaky2_Fe_24.001
#------------------------------------------
# energy, FeXANES_GT5_flaky2_Fe_24.001
 7032.05000,  9.24141e-4
 7037.05000,  6.86977e-4
 7042.05000,  3.52486e-4
 7047.05000,  9.17085e-5
 7052.05000, -6.26377e-5
 7057.05000, -6.25495e-5
 7062.05000, -2.45845e-4
 7067.05000, -2.42698e-4
 7072.05000, -2.39649e-4
 7077.05000, -2.12524e-4
 7082.05000,  2.51729e-4
 7087.05000,  3.69979e-4
 7092.05000,  0.00206067
 7097.05000,  0.00297425
 7102.05000,  0.00533978
 7102.35000,  0.00639638
 7102.65000,  0.00642939
 7102.95000,  0.00660642
 7103.25000,  0.00684166
 7103.55000,  0.00706007
 7103.85000,  0.00729104
 7104.15000,  0.00773670
 7104.45000,  0.00816801
 7104.75000,  0.00841095
 7105.05000,  0.00866584
 7105.35000,  0.00887944
 7105.65000,  0.00924100
 7105.95000,  0.00947025
 7106.25000,  0.01007295
 7106.55000,  0.01045068
 7106.85000,  0.01078400
 7107.15000,  0.01126157
 7107.45000,  0.01198188
 7107.75000,  0.01238296
 7108.05000,  0.01304139
 7108.35000,  0.01344423
 7108.65000,  0.01485185
 7108.95000,  0.01520547
 7109.25000,  0.01665126
 7109.55000,  0.01851680
 7109.85000,  0.02053448
 7110.15000,  0.02320327
 7110.45000,  0.02384142
 7110.75000,  0.02900000
 7111.05000,  0.03270506
 7111.35000,  0.03681114
 7111.65000,  0.04219889
 7111.95000,  0.04856531
 7112.25000,  0.05503551
 7112.55000,  0.06022856
 7112.85000,  0.06240322
 7113.15000,  0.06747248
 7113.45000,  0.06853177
 7113.75000,  0.06802050
 7114.05000,  0.06529145
 7114.35000,  0.06240450
 7114.65000,  0.06066272
 7114.95000,  0.05675809
 7115.25000,  0.05667479
 7115.55000,  0.05714125
 7115.85000,  0.06290855
 7116.15000,  0.06818604
 7116.45000,  0.07361547
 7116.75000,  0.08424285
 7117.05000,  0.09551690
 7117.35000,  0.10894857
 7117.65000,  0.12064869
 7117.95000,  0.13376280
 7118.25000,  0.15969909
 7118.55000,  0.18998301
 7118.85000,  0.22096671
 7119.15000,  0.25573629
 7119.45000,  0.28233648
 7119.75000,  0.33389115
 7120.05000,  0.37281342
 7120.35000,  0.40620680
 7120.65000,  0.42952082
 7120.95000,  0.45074044
 7121.25000,  0.47991422
 7121.55000,  0.52483111
 7121.85000,  0.56333416
 7122.15000,  0.56407541
 7122.45000,  0.65412245
 7122.75000,  0.68878762
 7123.05000,  0.74984338
 7123.35000,  0.80028343
 7123.65000,  0.82415097
 7123.95000,  0.88162338
 7124.25000,  0.90831202
 7124.55000,  0.94732062
 7124.85000,  0.97454783
 7125.15000,  1.00525315
 7125.45000,  1.02680881
 7125.75000,  1.05280252
 7126.05000,  1.07715144
 7126.35000,  1.10952803
 7126.65000,  1.13423868
 7126.95000,  1.17375682
 7127.25000,  1.20207501
 7127.55000,  1.22415968
 7127.85000,  1.24666080
 7128.15000,  1.27507863
 7128.45000,  1.30599540
 7128.75000,  1.32876042
 7129.05000,  1.33640944
 7129.35000,  1.34966020
 7129.65000,  1.35627118
 7129.95000,  1.35887435
 7130.25000,  1.35780208
 7130.55000,  1.35509874
 7130.85000,  1.34906936
 7131.15000,  1.35014316
 7131.45000,  1.34109180
 7131.75000,  1.33557411
 7132.05000,  1.32967224
 7133.05000,  1.28821089
 7134.05000,  1.24356627
 7135.05000,  1.19073256
 7136.05000,  1.15426660
 7137.05000,  1.12256569
 7138.05000,  1.11042998
 7139.05000,  1.09674283
 7140.05000,  1.09566918
 7141.05000,  1.09347409
 7142.05000,  1.07829473
 7143.05000,  1.07249442
 7144.05000,  1.06658108
 7145.05000,  1.05254724
 7146.05000,  1.03508675
 7147.05000,  1.01263901
 7148.05000,  0.99284145
 7149.05000,  0.96288822
 7150.05000,  0.94211717
 7151.05000,  0.92315012
 7152.05000,  0.91277430
 7153.05000,  0.90339431
 7154.05000,  0.90179242
 7155.05000,  0.89078592
 7156.05000,  0.88712513
 7157.05000,  0.88426041
 7158.05000,  0.88567545
 7159.05000,  0.88828186
 7160.05000,  0.89180320
 7161.05000,  0.89737994
 7162.05000,  0.90633396
 7163.05000,  0.91674490
 7164.05000,  0.93083605
 7165.05000,  0.93785995
 7166.05000,  0.94738079
 7167.05000,  0.96041244
 7168.05000,  0.97499357
 7169.05000,  0.98018799
 7170.05000,  0.99387899
 7171.05000,  1.00168772
 7172.05000,  1.01166665
 7173.05000,  1.01540912
 7174.05000,  1.02207308
 7175.05000,  1.03694447
 7176.05000,  1.04178723
 7177.05000,  1.04831790
 7178.05000,  1.04992463
 7179.05000,  1.04977194
 7180.05000,  1.05176323
 7181.05000,  1.05413504
 7182.05000,  1.05276854
 7183.05000,  1.04907783
 7184.05000,  1.05118043
 7185.05000,  1.04557601
 7186.05000,  1.05003919
 7187.05000,  1.04109922
 7188.05000,  1.04206244
 7189.05000,  1.04043756
 7190.05000,  1.03740504
 7191.05000,  1.03388131
 7192.05000,  1.03103266
 7193.05000,  1.02903861
 7194.05000,  1.02696592
 7195.05000,  1.02094633
 7196.05000,  1.02223889
 7197.05000,  1.01923227
 7198.05000,  1.01871237
 7199.05000,  1.01025380
 7200.05000,  1.00685441
 7201.05000,  1.00178578
 7202.05000,  1.00090473
 7203.05000,  1.00250222
 7204.05000,  1.00128949
 7205.05000,  0.99748021
 7206.05000,  0.99624009
 7207.05000,  0.99741065
 7208.05000,  0.99029020
 7209.05000,  0.99016525
 7210.05000,  0.99428432
 7211.05000,  0.99108053
 7212.05000,  0.98789723
 7213.05000,  0.99398733
 7214.05000,  0.99282808
 7215.05000,  0.99421423
 7216.05000,  0.99661977
 7217.05000,  0.99948021
 7218.05000,  0.99879856
 7219.05000,  0.99788870
 7220.05000,  0.99730610
 7221.05000,  0.99581458
 7222.05000,  0.99617092
 7223.05000,  0.99672719
 7224.05000,  0.99711891
 7225.05000,  0.99717281
 7226.05000,  0.99397517
 7227.05000,  0.99635194
 7228.05000,  0.99311266
 7229.05000,  0.99482098
 7230.05000,  0.99168573
 7231.05000,  0.99091518
 7232.05000,  0.98595976
 7233.05000,  0.98587169
 7234.05000,  0.98753997
 7235.05000,  0.98300096
 7236.05000,  0.98739338
 7237.05000,  0.98889258
 7238.05000,  0.98826081
 7239.05000,  0.98843263
 7240.05000,  0.99017750
 7241.05000,  0.98982472
 7242.05000,  0.99347651
 7243.05000,  0.99703518
 7244.05000,  0.99854168
 7245.05000,  0.99869671
 7246.05000,  1.00010859
 7247.05000,  1.00372555
 7248.05000,  0.99897262
 7249.05000,  0.99831745
 7250.05000,  1.00102142
 7251.05000,  1.00324723
 7252.05000,  1.00300481
 7253.05000,  1.00706538
 7254.05000,  1.00959469
 7255.05000,  1.01464618
 7256.05000,  1.00584958
 7257.05000,  1.01396509
 7258.05000,  1.01756111
 7259.05000,  1.01715849
 7260.05000,  1.01633044
 7261.05000,  1.01469533
 7262.05000,  1.02302536
 7263.05000,  1.10149155
 7264.05000,  1.03463422
 7265.05000,  1.01613115
 7266.05000,  1.01676924
 7267.05000,  1.01785057
 7268.05000,  1.01760304
 7269.05000,  1.01255126
 7270.05000,  1.01614754
 7271.05000,  1.01906441
 7272.05000,  1.01982232
 7273.05000,  1.01453625
 7274.05000,  1.01017559
 7275.05000,  1.00975910
 7276.05000,  1.00710658
 7277.05000,  1.00804598
 7278.05000,  1.00443044
 7279.05000,  1.00717751
 7280.05000,  1.00611631
 7281.05000,  1.00553340
 7282.05000,  1.00177293
 7283.05000,  1.00124626
 7284.05000,  1.00133955
 7285.05000,  1.00044780
 7286.05000,  1.00118847
 7287.05000,  1.00080952
 7288.05000,  0.99718514
 7289.05000,  0.99597350
 7290.05000,  0.99606142
 7291.05000,  0.99275655
 7292.05000,  0.99303310
 7293.05000,  0.99321021
 7294.05000,  0.99239234
 7295.05000,  0.99323572
 7296.05000,  0.99177457
 7297.05000,  0.99244689
 7298.05000,  0.99003837
 7299.05000,  0.98748013
 7300.05000,  0.98652113
 7301.05000,  0.98808617
 7302.05000,  0.98647472
 7303.05000,  0.98886647
 7304.05000,  0.98797789
 7305.05000,  0.98577244
 7306.05000,  0.98583811
 7307.05000,  0.98865287
 7308.05000,  0.98663359
 7309.05000,  0.98438842
 7310.05000,  0.98428742
 7311.05000,  0.98434049
 7312.05000,  0.98311775
