#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT15_super_dark_Fe_22.001: FeXANES_GT15_super_dark_Fe_22.001
#------------------------------------------
# energy, FeXANES_GT15_super_dark_Fe_22.001
 7120.95000,  0.48312152
 7121.25000,  0.51164119
 7121.55000,  0.54168943
 7121.85000,  0.60412243
 7122.15000,  0.65269391
 7122.45000,  0.70737175
 7122.75000,  0.76568698
 7123.05000,  0.81051883
 7123.35000,  0.86220268
 7123.65000,  0.91637686
 7123.95000,  0.95982496
 7124.25000,  0.98115520
 7124.55000,  1.03066763
 7124.85000,  1.04579112
 7125.15000,  1.06215586
 7125.45000,  1.08480566
 7125.75000,  1.10840990
 7126.05000,  1.13387527
 7126.35000,  1.15898743
 7126.65000,  1.19336269
 7126.95000,  1.24166077
 7127.25000,  1.28118239
 7127.55000,  1.31359339
 7127.85000,  1.34389182
 7128.15000,  1.37847644
 7128.45000,  1.39011955
 7128.75000,  1.40415019
 7129.05000,  1.41376801
 7129.35000,  1.41604736
 7129.65000,  1.42266632
 7129.95000,  1.42751992
 7130.25000,  1.42294695
 7130.55000,  1.41180535
 7130.85000,  1.39491035
 7131.15000,  1.39181611
 7131.45000,  1.39265692
 7131.75000,  1.38576904
 7132.05000,  1.37109011
 7133.05000,  1.31555209
 7134.05000,  1.25771844
 7135.05000,  1.20645159
 7136.05000,  1.17023043
 7137.05000,  1.15231561
 7138.05000,  1.13112533
 7139.05000,  1.12352394
 7140.05000,  1.11797490
 7141.05000,  1.11072890
 7142.05000,  1.10208714
 7143.05000,  1.08935337
 7144.05000,  1.07974342
 7145.05000,  1.05838404
 7146.05000,  1.03374238
 7147.05000,  1.00755338
 7148.05000,  0.97435727
 7149.05000,  0.95683909
 7150.05000,  0.91867075
 7151.05000,  0.91149591
 7152.05000,  0.90952686
 7153.05000,  0.90579226
 7154.05000,  0.90336475
 7155.05000,  0.89701222
 7156.05000,  0.89648994
 7157.05000,  0.89824649
 7158.05000,  0.90351475
 7159.05000,  0.91122527
 7160.05000,  0.91879475
 7161.05000,  0.94005620
 7162.05000,  0.95182969
 7163.05000,  0.96878535
 7164.05000,  0.98519798
 7165.05000,  0.99985979
 7166.05000,  1.00718782
 7167.05000,  1.03075082
 7168.05000,  1.05617165
 7169.05000,  1.07527795
 7170.05000,  1.08475965
 7171.05000,  1.09368884
 7172.05000,  1.09782014
 7173.05000,  1.10719141
 7174.05000,  1.11628004
 7175.05000,  1.13371689
 7176.05000,  1.15823994
 7177.05000,  1.16954813
 7178.05000,  1.17651130
 7179.05000,  1.17465154
 7180.05000,  1.17981236
 7181.05000,  1.18125693
 7182.05000,  1.17764564
 7183.05000,  1.16878293
 7184.05000,  1.15962908
 7185.05000,  1.14621190
 7186.05000,  1.14264005
 7187.05000,  1.14113999
 7188.05000,  1.13271408
 7189.05000,  1.12278430
 7190.05000,  1.11600859
 7191.05000,  1.11101034
 7192.05000,  1.10379818
 7193.05000,  1.09031390
 7194.05000,  1.07921765
 7195.05000,  1.07729045
 7196.05000,  1.06766862
 7197.05000,  1.06671960
 7198.05000,  1.06072748
 7199.05000,  1.05484674
 7200.05000,  1.04216892
 7201.05000,  1.03354707
 7202.05000,  1.02805245
 7203.05000,  1.01710496
 7204.05000,  1.01145702
 7205.05000,  1.00938990
 7206.05000,  1.00252598
 7207.05000,  1.00128821
 7208.05000,  0.99929993
 7209.05000,  0.99646186
 7210.05000,  0.99348199
 7211.05000,  0.99017814
 7212.05000,  0.98651885
 7213.05000,  0.98648241
 7214.05000,  0.98557097
 7215.05000,  0.98357824
 7216.05000,  0.98088622
 7217.05000,  0.97773558
 7218.05000,  0.97964608
 7219.05000,  0.98133698
 7220.05000,  0.98880505
 7221.05000,  0.99224111
 7222.05000,  0.98759286
 7223.05000,  0.98728672
 7224.05000,  0.98239179
 7225.05000,  0.98021952
 7226.05000,  0.97545772
 7227.05000,  0.98574722
 7228.05000,  0.99307218
 7229.05000,  0.99162821
 7230.05000,  0.98924041
 7231.05000,  0.98698186
 7232.05000,  0.97739865
 7233.05000,  0.97573342
 7234.05000,  0.97484994
 7235.05000,  0.97306402
 7236.05000,  0.97685752
 7237.05000,  0.97908244
 7238.05000,  0.97679424
 7239.05000,  0.97741235
 7240.05000,  0.98180611
 7241.05000,  0.98571315
 7242.05000,  0.98789694
 7243.05000,  0.99119896
 7244.05000,  0.99387561
 7245.05000,  0.98992456
 7246.05000,  0.99047258
 7247.05000,  0.99033140
 7248.05000,  0.98667369
 7249.05000,  0.98515112
 7250.05000,  0.98688946
 7251.05000,  0.98511735
 7252.05000,  0.98773130
 7253.05000,  0.99323415
 7254.05000,  1.00468747
 7255.05000,  1.01415521
 7256.05000,  1.01918832
 7257.05000,  1.02511117
 7258.05000,  1.02734898
 7259.05000,  1.03038136
 7260.05000,  1.02223830
 7261.05000,  1.02804944
 7262.05000,  1.03791466
 7263.05000,  1.04040587
 7264.05000,  1.06194552
 7265.05000,  0.98677915
 7266.05000,  1.04467575
 7267.05000,  1.04659152
 7268.05000,  1.05468647
 7269.05000,  1.04801789
 7270.05000,  1.04516650
 7271.05000,  1.03847762
 7272.05000,  1.03983485
 7273.05000,  1.03270097
 7274.05000,  1.02896617
 7275.05000,  1.02857023
 7276.05000,  1.02940503
 7277.05000,  1.02296911
 7278.05000,  1.01985566
 7279.05000,  1.01827575
 7280.05000,  1.02162643
 7281.05000,  1.01682359
 7282.05000,  1.01192761
 7283.05000,  1.01745634
 7284.05000,  1.01795145
 7285.05000,  1.00920303
 7286.05000,  1.00209576
 7287.05000,  0.99858098
 7288.05000,  0.99049246
 7289.05000,  0.98617492
 7290.05000,  0.97869098
 7291.05000,  0.97482150
 7292.05000,  0.97253467
 7293.05000,  0.97603317
 7294.05000,  0.97250949
 7295.05000,  0.96994498
 7296.05000,  0.97152076
 7297.05000,  0.97142394
 7298.05000,  0.97343868
 7299.05000,  0.97477995
 7300.05000,  0.97312818
 7301.05000,  0.97817144
 7302.05000,  0.98335520
 7303.05000,  0.98317414
 7304.05000,  0.98084714
 7305.05000,  0.98246664
 7306.05000,  0.98499552
 7307.05000,  0.99345053
 7308.05000,  0.99626253
 7309.05000,  0.99820231
 7310.05000,  1.00022549
 7311.05000,  0.99863841
 7312.05000,  0.99999192
