#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_flaky2_Fe_27.001: FeXANES_GT5_flaky2_Fe_27.001
#------------------------------------------
# energy, FeXANES_GT5_flaky2_Fe_27.001
 7032.05000,  7.83965e-4
 7037.05000,  5.94587e-4
 7042.05000,  3.35051e-4
 7047.05000,  6.96938e-5
 7052.05000, -3.80235e-5
 7057.05000, -6.41571e-5
 7062.05000, -2.02416e-4
 7067.05000, -3.01387e-4
 7072.05000, -2.15234e-4
 7077.05000, -1.26320e-4
 7082.05000,  1.94068e-4
 7087.05000,  3.48725e-4
 7092.05000,  0.00167484
 7097.05000,  0.00247321
 7102.05000,  0.00466286
 7102.35000,  0.00561066
 7102.65000,  0.00566931
 7102.95000,  0.00599875
 7103.25000,  0.00601880
 7103.55000,  0.00637096
 7103.85000,  0.00672348
 7104.15000,  0.00686290
 7104.45000,  0.00695775
 7104.75000,  0.00743206
 7105.05000,  0.00763825
 7105.35000,  0.00801698
 7105.65000,  0.00828089
 7105.95000,  0.00865824
 7106.25000,  0.00928262
 7106.55000,  0.00960288
 7106.85000,  0.00976638
 7107.15000,  0.01024460
 7107.45000,  0.01098064
 7107.75000,  0.01132132
 7108.05000,  0.01185453
 7108.35000,  0.01277377
 7108.65000,  0.01321238
 7108.95000,  0.01370994
 7109.25000,  0.01503877
 7109.55000,  0.01586148
 7109.85000,  0.01757639
 7110.15000,  0.01961797
 7110.45000,  0.02248136
 7110.75000,  0.02520835
 7111.05000,  0.02665634
 7111.35000,  0.03221504
 7111.65000,  0.03882740
 7111.95000,  0.04542357
 7112.25000,  0.05262589
 7112.55000,  0.05684934
 7112.85000,  0.06065615
 7113.15000,  0.06224405
 7113.45000,  0.06389131
 7113.75000,  0.06330027
 7114.05000,  0.05968818
 7114.35000,  0.05694443
 7114.65000,  0.05361692
 7114.95000,  0.05128531
 7115.25000,  0.05068574
 7115.55000,  0.05187983
 7115.85000,  0.05509171
 7116.15000,  0.05684836
 7116.45000,  0.06239555
 7116.75000,  0.06829733
 7117.05000,  0.07633542
 7117.35000,  0.08694553
 7117.65000,  0.09426253
 7117.95000,  0.10577406
 7118.25000,  0.11619152
 7118.55000,  0.14042019
 7118.85000,  0.16106374
 7119.15000,  0.18292050
 7119.45000,  0.20877244
 7119.75000,  0.23649832
 7120.05000,  0.26423473
 7120.35000,  0.28581668
 7120.65000,  0.32118473
 7120.95000,  0.34247588
 7121.25000,  0.37896384
 7121.55000,  0.39615962
 7121.85000,  0.45092391
 7122.15000,  0.47148403
 7122.45000,  0.53911122
 7122.75000,  0.57494386
 7123.05000,  0.62212898
 7123.35000,  0.68143751
 7123.65000,  0.72370118
 7123.95000,  0.76284236
 7124.25000,  0.79529008
 7124.55000,  0.82312290
 7124.85000,  0.86059159
 7125.15000,  0.89515699
 7125.45000,  0.92601347
 7125.75000,  0.96293043
 7126.05000,  1.00374200
 7126.35000,  1.02647326
 7126.65000,  1.08427093
 7126.95000,  1.12666626
 7127.25000,  1.17747639
 7127.55000,  1.20907864
 7127.85000,  1.24109223
 7128.15000,  1.27336536
 7128.45000,  1.28005723
 7128.75000,  1.30532718
 7129.05000,  1.32726450
 7129.35000,  1.33331386
 7129.65000,  1.34167402
 7129.95000,  1.34966672
 7130.25000,  1.35421610
 7130.55000,  1.35927252
 7130.85000,  1.36663132
 7131.15000,  1.37407534
 7131.45000,  1.38118346
 7131.75000,  1.38318071
 7132.05000,  1.37942501
 7133.05000,  1.35909971
 7134.05000,  1.32344552
 7135.05000,  1.24099366
 7136.05000,  1.21129353
 7137.05000,  1.18071221
 7138.05000,  1.15879073
 7139.05000,  1.13497242
 7140.05000,  1.12610870
 7141.05000,  1.11028768
 7142.05000,  1.10015873
 7143.05000,  1.09012584
 7144.05000,  1.07772663
 7145.05000,  1.07807219
 7146.05000,  1.06824297
 7147.05000,  1.04674071
 7148.05000,  1.01453100
 7149.05000,  0.98331653
 7150.05000,  0.95446463
 7151.05000,  0.94042224
 7152.05000,  0.91394040
 7153.05000,  0.89584979
 7154.05000,  0.88821184
 7155.05000,  0.87875193
 7156.05000,  0.87102035
 7157.05000,  0.86553682
 7158.05000,  0.86089475
 7159.05000,  0.85852672
 7160.05000,  0.86068024
 7161.05000,  0.86172692
 7162.05000,  0.87260759
 7163.05000,  0.87991446
 7164.05000,  0.88773050
 7165.05000,  0.90323265
 7166.05000,  0.91444115
 7167.05000,  0.93299203
 7168.05000,  0.93928329
 7169.05000,  0.96300097
 7170.05000,  0.97453664
 7171.05000,  0.98094516
 7172.05000,  1.00398290
 7173.05000,  1.01683483
 7174.05000,  1.02205946
 7175.05000,  1.04466781
 7176.05000,  1.04981904
 7177.05000,  1.05069089
 7178.05000,  1.06142348
 7179.05000,  1.06572898
 7180.05000,  1.06711780
 7181.05000,  1.06937232
 7182.05000,  1.07125113
 7183.05000,  1.07240267
 7184.05000,  1.06667654
 7185.05000,  1.06261082
 7186.05000,  1.06420254
 7187.05000,  1.05896806
 7188.05000,  1.05743390
 7189.05000,  1.05548278
 7190.05000,  1.05154128
 7191.05000,  1.04683250
 7192.05000,  1.04628807
 7193.05000,  1.04322789
 7194.05000,  1.04086192
 7195.05000,  1.03977181
 7196.05000,  1.04006837
 7197.05000,  1.03571448
 7198.05000,  1.03036880
 7199.05000,  1.02983175
 7200.05000,  1.02565813
 7201.05000,  1.02331181
 7202.05000,  1.01916001
 7203.05000,  1.01848984
 7204.05000,  1.01528843
 7205.05000,  1.00986499
 7206.05000,  1.00871859
 7207.05000,  1.00450270
 7208.05000,  1.00283658
 7209.05000,  0.99960750
 7210.05000,  0.99837639
 7211.05000,  0.99586848
 7212.05000,  0.99302731
 7213.05000,  0.99037187
 7214.05000,  0.98889262
 7215.05000,  0.98660410
 7216.05000,  0.99174522
 7217.05000,  0.98809256
 7218.05000,  0.99095767
 7219.05000,  0.99114965
 7220.05000,  0.98875616
 7221.05000,  0.99210244
 7222.05000,  0.99067695
 7223.05000,  0.99299225
 7224.05000,  0.99057823
 7225.05000,  0.98976804
 7226.05000,  0.98866514
 7227.05000,  0.99049912
 7228.05000,  0.98877990
 7229.05000,  0.98875296
 7230.05000,  0.98663336
 7231.05000,  0.98652594
 7232.05000,  0.98459923
 7233.05000,  0.97892057
 7234.05000,  0.98065904
 7235.05000,  0.98077651
 7236.05000,  0.97615426
 7237.05000,  0.97728154
 7238.05000,  0.97906507
 7239.05000,  0.98016078
 7240.05000,  0.97915743
 7241.05000,  0.97906327
 7242.05000,  0.98170977
 7243.05000,  0.98501615
 7244.05000,  0.98651949
 7245.05000,  0.98880150
 7246.05000,  0.98790034
 7247.05000,  0.99520796
 7248.05000,  0.99488952
 7249.05000,  0.98970062
 7250.05000,  0.99642636
 7251.05000,  1.00111172
 7252.05000,  1.00383786
 7253.05000,  1.00764038
 7254.05000,  1.00676949
 7255.05000,  1.01276183
 7256.05000,  1.01119351
 7257.05000,  1.01478322
 7258.05000,  1.01586546
 7259.05000,  1.01734438
 7260.05000,  1.01684610
 7261.05000,  1.02070559
 7262.05000,  1.02654133
 7263.05000,  1.03033487
 7264.05000,  1.03762999
 7265.05000,  1.02062494
 7266.05000,  1.01933302
 7267.05000,  1.02069419
 7268.05000,  1.02090249
 7269.05000,  1.01179632
 7270.05000,  1.02292825
 7271.05000,  1.02076927
 7272.05000,  1.02442205
 7273.05000,  1.02143365
 7274.05000,  1.01214609
 7275.05000,  1.01723663
 7276.05000,  1.01602172
 7277.05000,  1.01677529
 7278.05000,  1.01419686
 7279.05000,  1.01328791
 7280.05000,  1.01217985
 7281.05000,  1.01402029
 7282.05000,  1.01381716
 7283.05000,  1.01106276
 7284.05000,  1.00959593
 7285.05000,  1.00817726
 7286.05000,  1.00671428
 7287.05000,  1.00642365
 7288.05000,  1.00432535
 7289.05000,  1.00383913
 7290.05000,  1.00301105
 7291.05000,  1.00387473
 7292.05000,  0.99982728
 7293.05000,  0.99638785
 7294.05000,  0.99197174
 7295.05000,  0.99196839
 7296.05000,  0.99287020
 7297.05000,  0.99060364
 7298.05000,  0.99031357
 7299.05000,  0.98913840
 7300.05000,  0.98749578
 7301.05000,  0.98765737
 7302.05000,  0.98638848
 7303.05000,  0.98569448
 7304.05000,  0.98370129
 7305.05000,  0.98296353
 7306.05000,  0.98238777
 7307.05000,  0.98394678
 7308.05000,  0.98519838
 7309.05000,  0.98556182
 7310.05000,  0.98180564
 7311.05000,  0.98204568
 7312.05000,  0.98417474
