#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_concentric_gray1_Fe_4.001: FeXANES_GT5_concentric_gray1_Fe_4.001
#------------------------------------------
# energy, FeXANES_GT5_concentric_gray1_Fe_4.001
 7119.45000,  0.45690589
 7119.75000,  0.49164086
 7120.05000,  0.56267178
 7120.35000,  0.60678805
 7120.65000,  0.63586163
 7120.95000,  0.66161169
 7121.25000,  0.70338571
 7121.55000,  0.74402427
 7121.85000,  0.76907947
 7122.15000,  0.80422119
 7122.45000,  0.84822519
 7122.75000,  0.88789047
 7123.05000,  0.92426765
 7123.35000,  0.96031372
 7123.65000,  0.99336877
 7123.95000,  1.02652682
 7124.25000,  1.03900277
 7124.55000,  1.06957734
 7124.85000,  1.07937217
 7125.15000,  1.09681090
 7125.45000,  1.10387923
 7125.75000,  1.11183390
 7126.05000,  1.12496249
 7126.35000,  1.13328354
 7126.65000,  1.14305760
 7126.95000,  1.16100735
 7127.25000,  1.17680474
 7127.55000,  1.19895696
 7127.85000,  1.21664717
 7128.15000,  1.23171025
 7128.45000,  1.25693525
 7128.75000,  1.26773439
 7129.05000,  1.28266983
 7129.35000,  1.28745970
 7129.65000,  1.28893954
 7129.95000,  1.28286481
 7130.25000,  1.27242624
 7130.55000,  1.26895378
 7130.85000,  1.25504307
 7131.15000,  1.24683938
 7131.45000,  1.23155040
 7131.75000,  1.22299111
 7132.05000,  1.20709820
 7133.05000,  1.16058458
 7134.05000,  1.12960455
 7135.05000,  1.09686112
 7136.05000,  1.07355499
 7137.05000,  1.05862927
 7138.05000,  1.04606938
 7139.05000,  1.04001467
 7140.05000,  1.02616093
 7141.05000,  1.02954670
 7142.05000,  1.02767293
 7143.05000,  1.02283166
 7144.05000,  1.01623773
 7145.05000,  1.00590445
 7146.05000,  0.99197008
 7147.05000,  0.97251374
 7148.05000,  0.95984234
 7149.05000,  0.95130936
 7150.05000,  0.92787636
 7151.05000,  0.91158324
 7152.05000,  0.90594767
 7153.05000,  0.89578461
 7154.05000,  0.89734416
 7155.05000,  0.89410287
 7156.05000,  0.89213835
 7157.05000,  0.89526198
 7158.05000,  0.89885948
 7159.05000,  0.90414359
 7160.05000,  0.91377507
 7161.05000,  0.92026061
 7162.05000,  0.92989382
 7163.05000,  0.93789028
 7164.05000,  0.94859297
 7165.05000,  0.95761136
 7166.05000,  0.96196674
 7167.05000,  0.96898115
 7168.05000,  0.97692483
 7169.05000,  0.98209801
 7170.05000,  0.98311843
 7171.05000,  0.99450598
 7172.05000,  1.00096495
 7173.05000,  1.00329393
 7174.05000,  1.01245882
 7175.05000,  1.01663488
 7176.05000,  1.02201176
 7177.05000,  1.02652829
 7178.05000,  1.03066709
 7179.05000,  1.02950998
 7180.05000,  1.03484094
 7181.05000,  1.03760876
 7182.05000,  1.03980462
 7183.05000,  1.04226580
 7184.05000,  1.04373516
 7185.05000,  1.04087955
 7186.05000,  1.04131849
 7187.05000,  1.03954732
 7188.05000,  1.03330172
 7189.05000,  1.03234263
 7190.05000,  1.02919150
 7191.05000,  1.02582184
 7192.05000,  1.02460430
 7193.05000,  1.02267544
 7194.05000,  1.01651715
 7195.05000,  1.00867737
 7196.05000,  1.00543575
 7197.05000,  1.00132848
 7198.05000,  1.00160683
 7199.05000,  1.00036046
 7200.05000,  0.99680029
 7201.05000,  0.99314547
 7202.05000,  0.98990454
 7203.05000,  0.98459857
 7204.05000,  0.98377432
 7205.05000,  0.97874886
 7206.05000,  0.97524617
 7207.05000,  0.97592766
 7208.05000,  0.97111088
 7209.05000,  0.97464557
 7210.05000,  0.97205527
 7211.05000,  0.97366343
 7212.05000,  0.97719817
 7213.05000,  0.98274246
 7214.05000,  0.98503153
 7215.05000,  0.98957939
 7216.05000,  0.98812482
 7217.05000,  0.98722507
 7218.05000,  0.98877487
 7219.05000,  0.99264055
 7220.05000,  0.99515630
 7221.05000,  0.99733935
 7222.05000,  0.99877874
 7223.05000,  0.99907587
 7224.05000,  0.99794353
 7225.05000,  1.00020052
 7226.05000,  0.99818305
 7227.05000,  0.99620653
 7228.05000,  0.99837930
 7229.05000,  0.99823481
 7230.05000,  0.99852959
 7231.05000,  0.99854201
 7232.05000,  0.99473351
 7233.05000,  0.99652951
 7234.05000,  1.00094079
 7235.05000,  0.99807151
 7236.05000,  0.99282841
 7237.05000,  0.99131373
 7238.05000,  0.99378616
 7239.05000,  0.98830896
 7240.05000,  0.98553640
 7241.05000,  0.98821472
 7242.05000,  0.98504096
 7243.05000,  0.98444793
 7244.05000,  0.98294348
 7245.05000,  0.98730648
 7246.05000,  0.98810766
 7247.05000,  0.98932522
 7248.05000,  0.99144566
 7249.05000,  0.99071280
 7250.05000,  0.99782337
 7251.05000,  1.00063426
 7252.05000,  1.00041851
 7253.05000,  1.00196396
 7254.05000,  1.00247096
 7255.05000,  1.00792688
 7256.05000,  1.00180588
 7257.05000,  1.00668227
 7258.05000,  1.00395325
 7259.05000,  1.00977256
 7260.05000,  1.00636364
 7261.05000,  1.01150203
 7262.05000,  1.01718753
 7263.05000,  1.04443526
 7264.05000,  1.03174511
 7265.05000,  1.01572653
 7266.05000,  1.00976089
 7267.05000,  1.00755758
 7268.05000,  1.01103418
 7269.05000,  1.00868566
 7270.05000,  1.00913288
 7271.05000,  1.00909109
 7272.05000,  1.01063829
 7273.05000,  1.01259979
 7274.05000,  1.00578202
 7275.05000,  1.00565536
 7276.05000,  1.00473867
 7277.05000,  1.00719958
 7278.05000,  1.00545425
 7279.05000,  1.00474149
 7280.05000,  1.00584989
 7281.05000,  1.00921043
 7282.05000,  1.00840052
 7283.05000,  1.00609181
 7284.05000,  1.00937418
 7285.05000,  1.01049879
 7286.05000,  1.00722489
 7287.05000,  1.00649633
 7288.05000,  1.00449833
 7289.05000,  1.00296762
 7290.05000,  1.00101513
 7291.05000,  0.99891830
 7292.05000,  1.00165829
 7293.05000,  0.99802677
 7294.05000,  1.00382087
 7295.05000,  1.00133884
 7296.05000,  0.99843824
 7297.05000,  1.00323006
 7298.05000,  1.00082095
 7299.05000,  0.99758429
 7300.05000,  0.99630359
 7301.05000,  0.99580746
 7302.05000,  0.99556237
 7303.05000,  0.99663839
 7304.05000,  0.99276765
 7305.05000,  0.99161679
 7306.05000,  0.99533268
 7307.05000,  0.98924637
 7308.05000,  0.98875636
 7309.05000,  0.98764397
 7310.05000,  0.98755918
 7311.05000,  0.98498623
 7312.05000,  0.98646868
