#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_flaky2_Fe_4.001: FeXANES_GT5_flaky2_Fe_4.001
#------------------------------------------
# energy, FeXANES_GT5_flaky2_Fe_4.001
 7122.75000,  0.53849311
 7123.05000,  0.60317412
 7123.35000,  0.65345210
 7123.65000,  0.69969066
 7123.95000,  0.71175477
 7124.25000,  0.74987033
 7124.55000,  0.80687471
 7124.85000,  0.83569202
 7125.15000,  0.86609602
 7125.45000,  0.90142413
 7125.75000,  0.90261173
 7126.05000,  0.97567775
 7126.35000,  1.02705852
 7126.65000,  1.08933244
 7126.95000,  1.12842573
 7127.25000,  1.17657720
 7127.55000,  1.21630933
 7127.85000,  1.26211057
 7128.15000,  1.28592736
 7128.45000,  1.30253821
 7128.75000,  1.32229820
 7129.05000,  1.33577002
 7129.35000,  1.34368810
 7129.65000,  1.34853527
 7129.95000,  1.35679760
 7130.25000,  1.36171002
 7130.55000,  1.37339744
 7130.85000,  1.37315656
 7131.15000,  1.38686503
 7131.45000,  1.38931217
 7131.75000,  1.39204538
 7132.05000,  1.39137781
 7133.05000,  1.37089880
 7134.05000,  1.33273383
 7135.05000,  1.26844017
 7136.05000,  1.22439492
 7137.05000,  1.20974468
 7138.05000,  1.17295905
 7139.05000,  1.16253675
 7140.05000,  1.13978148
 7141.05000,  1.12042331
 7142.05000,  1.10727724
 7143.05000,  1.09660693
 7144.05000,  1.09395275
 7145.05000,  1.09246877
 7146.05000,  1.08648814
 7147.05000,  1.06716209
 7148.05000,  1.05439657
 7149.05000,  1.00842514
 7150.05000,  0.97375354
 7151.05000,  0.94672572
 7152.05000,  0.92947640
 7153.05000,  0.90437735
 7154.05000,  0.89150368
 7155.05000,  0.87951849
 7156.05000,  0.87143885
 7157.05000,  0.86523496
 7158.05000,  0.86015287
 7159.05000,  0.85814455
 7160.05000,  0.85570375
 7161.05000,  0.86143556
 7162.05000,  0.86463696
 7163.05000,  0.87399783
 7164.05000,  0.88325925
 7165.05000,  0.89590584
 7166.05000,  0.91155166
 7167.05000,  0.92320409
 7168.05000,  0.94046852
 7169.05000,  0.95540748
 7170.05000,  0.97612213
 7171.05000,  0.99164560
 7172.05000,  1.00745179
 7173.05000,  1.02506339
 7174.05000,  1.04041536
 7175.05000,  1.05151244
 7176.05000,  1.06098890
 7177.05000,  1.06578918
 7178.05000,  1.07126206
 7179.05000,  1.07886413
 7180.05000,  1.08236915
 7181.05000,  1.08497952
 7182.05000,  1.08563528
 7183.05000,  1.08668082
 7184.05000,  1.08953682
 7185.05000,  1.08404709
 7186.05000,  1.08297663
 7187.05000,  1.08130359
 7188.05000,  1.07851038
 7189.05000,  1.07661555
 7190.05000,  1.07665185
 7191.05000,  1.06963144
 7192.05000,  1.07029567
 7193.05000,  1.06075064
 7194.05000,  1.05927747
 7195.05000,  1.05677839
 7196.05000,  1.05445731
 7197.05000,  1.04875053
 7198.05000,  1.04531392
 7199.05000,  1.03869773
 7200.05000,  1.03675237
 7201.05000,  1.02990397
 7202.05000,  1.02921528
 7203.05000,  1.02379831
 7204.05000,  1.01969334
 7205.05000,  1.01651966
 7206.05000,  1.01346793
 7207.05000,  1.01039154
 7208.05000,  1.00661357
 7209.05000,  1.00080512
 7210.05000,  1.00297335
 7211.05000,  0.99658168
 7212.05000,  0.99439706
 7213.05000,  0.99622226
 7214.05000,  0.99084882
 7215.05000,  0.98659966
 7216.05000,  0.98763363
 7217.05000,  0.98775795
 7218.05000,  0.98806172
 7219.05000,  0.99155306
 7220.05000,  0.99349167
 7221.05000,  0.99782285
 7222.05000,  0.99704213
 7223.05000,  1.00053238
 7224.05000,  1.00021246
 7225.05000,  0.99691523
 7226.05000,  1.00253048
 7227.05000,  0.99833631
 7228.05000,  0.99733396
 7229.05000,  0.99507473
 7230.05000,  0.99303550
 7231.05000,  0.99493132
 7232.05000,  0.98772353
 7233.05000,  0.98947054
 7234.05000,  0.98880412
 7235.05000,  0.98255035
 7236.05000,  0.98316304
 7237.05000,  0.97835569
 7238.05000,  0.97618630
 7239.05000,  0.97755826
 7240.05000,  0.97636018
 7241.05000,  0.98003348
 7242.05000,  0.97880192
 7243.05000,  0.97599566
 7244.05000,  0.97936123
 7245.05000,  0.98202124
 7246.05000,  0.98421733
 7247.05000,  0.99431694
 7248.05000,  0.98716762
 7249.05000,  0.98868354
 7250.05000,  0.99279487
 7251.05000,  0.99372406
 7252.05000,  0.99719952
 7253.05000,  0.99613910
 7254.05000,  1.00468141
 7255.05000,  1.00652405
 7256.05000,  1.00082513
 7257.05000,  1.00817476
 7258.05000,  1.01378114
 7259.05000,  1.01627368
 7260.05000,  1.01400284
 7261.05000,  1.02094751
 7262.05000,  1.02730433
 7263.05000,  1.03902245
 7264.05000,  1.04405504
 7265.05000,  0.99954813
 7266.05000,  1.02600195
 7267.05000,  1.02549998
 7268.05000,  1.03642798
 7269.05000,  1.02466960
 7270.05000,  1.02258238
 7271.05000,  1.02542331
 7272.05000,  1.02928343
 7273.05000,  1.02647594
 7274.05000,  1.01582547
 7275.05000,  1.02053637
 7276.05000,  1.02205519
 7277.05000,  1.02001350
 7278.05000,  1.01827548
 7279.05000,  1.01854746
 7280.05000,  1.01929672
 7281.05000,  1.01545546
 7282.05000,  1.01252475
 7283.05000,  1.01383056
 7284.05000,  1.01254857
 7285.05000,  1.01179680
 7286.05000,  1.00865365
 7287.05000,  1.00678629
 7288.05000,  1.00581846
 7289.05000,  1.00201488
 7290.05000,  1.00236536
 7291.05000,  0.99951354
 7292.05000,  0.99741542
 7293.05000,  0.99593011
 7294.05000,  0.99559079
 7295.05000,  0.99000927
 7296.05000,  0.98995233
 7297.05000,  0.98885490
 7298.05000,  0.98471505
 7299.05000,  0.98512365
 7300.05000,  0.98689674
 7301.05000,  0.98305839
 7302.05000,  0.98318400
 7303.05000,  0.98049436
 7304.05000,  0.98109430
 7305.05000,  0.97827150
 7306.05000,  0.97842805
 7307.05000,  0.97818859
 7308.05000,  0.97918379
 7309.05000,  0.97639137
 7310.05000,  0.97804764
 7311.05000,  0.97787959
 7312.05000,  0.97904985
