#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_flaky2_FeXRD_17.001: FeXANES_GT5_flaky2_FeXRD_17.001
#------------------------------------------
# energy, FeXANES_GT5_flaky2_FeXRD_17.001
 7133.05000,  1.14872097
 7134.05000,  1.13336850
 7135.05000,  1.12850496
 7136.05000,  1.09934918
 7137.05000,  1.07909462
 7138.05000,  1.07140463
 7139.05000,  1.06300025
 7140.05000,  1.04865567
 7141.05000,  1.03997364
 7142.05000,  1.03094924
 7143.05000,  1.01963110
 7144.05000,  1.00222662
 7145.05000,  0.99238390
 7146.05000,  0.97925079
 7147.05000,  0.96093011
 7148.05000,  0.95018832
 7149.05000,  0.93834828
 7150.05000,  0.92928650
 7151.05000,  0.91977513
 7152.05000,  0.91779093
 7153.05000,  0.91567936
 7154.05000,  0.91248210
 7155.05000,  0.91409432
 7156.05000,  0.91879695
 7157.05000,  0.92094819
 7158.05000,  0.92294382
 7159.05000,  0.92826859
 7160.05000,  0.93432507
 7161.05000,  0.93802301
 7162.05000,  0.94204107
 7163.05000,  0.95080629
 7164.05000,  0.95902373
 7165.05000,  0.96434052
 7166.05000,  0.96905670
 7167.05000,  0.97522439
 7168.05000,  0.98394630
 7169.05000,  0.98872576
 7170.05000,  0.99390752
 7171.05000,  1.00531785
 7172.05000,  1.00940265
 7173.05000,  1.01501336
 7174.05000,  1.01698192
 7175.05000,  1.02218680
 7176.05000,  1.02374055
 7177.05000,  1.02924475
 7178.05000,  1.02838953
 7179.05000,  1.03212924
 7180.05000,  1.02978184
 7181.05000,  1.03091637
 7182.05000,  1.03237208
 7183.05000,  1.03513012
 7184.05000,  1.03555649
 7185.05000,  1.03473840
 7186.05000,  1.03652277
 7187.05000,  1.03554192
 7188.05000,  1.03435657
 7189.05000,  1.03341633
 7190.05000,  1.03154375
 7191.05000,  1.03053799
 7192.05000,  1.02951104
 7193.05000,  1.02408617
 7194.05000,  1.02144048
 7195.05000,  1.02063661
 7196.05000,  1.01991666
 7197.05000,  1.01595330
 7198.05000,  1.01517061
 7199.05000,  1.01479778
 7200.05000,  1.01085431
 7201.05000,  1.00792031
 7202.05000,  1.00759722
 7203.05000,  1.00371295
 7204.05000,  0.99935455
 7205.05000,  0.99790657
 7206.05000,  1.00091667
 7207.05000,  0.99787299
 7208.05000,  0.99697346
 7209.05000,  0.99538697
 7210.05000,  0.99427039
 7211.05000,  0.99546706
 7212.05000,  0.99387856
 7213.05000,  0.99151834
 7214.05000,  0.99236259
 7215.05000,  0.99212003
 7216.05000,  0.98997581
 7217.05000,  0.99242286
 7218.05000,  0.99108463
 7219.05000,  0.98925275
 7220.05000,  0.99073889
 7221.05000,  0.99093378
 7222.05000,  0.98889994
 7223.05000,  0.98856880
 7224.05000,  0.98961354
 7225.05000,  0.99169839
 7226.05000,  0.98855972
 7227.05000,  0.99012081
 7228.05000,  0.98978816
 7229.05000,  0.98962048
 7230.05000,  0.99063669
 7231.05000,  0.99030666
 7232.05000,  0.98934384
 7233.05000,  0.98794358
 7234.05000,  0.98900641
 7235.05000,  0.99204318
 7236.05000,  0.99210252
 7237.05000,  0.99321476
 7238.05000,  0.99383091
 7239.05000,  0.99359159
 7240.05000,  0.99449188
 7241.05000,  0.99440131
 7242.05000,  0.99519142
 7243.05000,  0.99643912
 7244.05000,  0.99670642
 7245.05000,  0.99865246
 7246.05000,  0.99931432
 7247.05000,  1.00415540
 7248.05000,  0.99986847
 7249.05000,  1.00184770
 7250.05000,  1.00124605
 7251.05000,  1.00202462
 7252.05000,  1.00288041
 7253.05000,  1.00325977
 7254.05000,  1.00652564
 7255.05000,  1.01062911
 7256.05000,  1.00673937
 7257.05000,  1.00258034
 7258.05000,  1.00640507
 7259.05000,  1.01040210
 7260.05000,  1.00809267
 7261.05000,  1.00892284
 7262.05000,  1.01742497
 7263.05000,  1.02084901
 7264.05000,  1.01913045
 7265.05000,  1.01095789
 7266.05000,  1.01137107
 7267.05000,  1.01166546
 7268.05000,  1.01306347
 7269.05000,  1.00891869
 7270.05000,  1.00792766
 7271.05000,  1.01212864
 7272.05000,  1.01404541
 7273.05000,  1.00955024
 7274.05000,  1.00866218
 7275.05000,  1.00715270
 7276.05000,  1.00597891
 7277.05000,  1.00571999
 7278.05000,  1.00645406
 7279.05000,  1.00612426
 7280.05000,  1.01169608
 7281.05000,  1.00516999
 7282.05000,  1.00544301
 7283.05000,  1.00638798
 7284.05000,  1.00289973
 7285.05000,  1.00240369
 7286.05000,  1.00152588
 7287.05000,  1.00170827
 7288.05000,  1.00078904
 7289.05000,  1.00100363
 7290.05000,  1.00220509
 7291.05000,  0.99828951
 7292.05000,  0.99770515
 7293.05000,  0.99884403
 7294.05000,  0.99987659
 7295.05000,  0.99763140
 7296.05000,  0.99615618
 7297.05000,  0.99348241
 7298.05000,  0.99412648
 7299.05000,  0.99472624
 7300.05000,  0.99440084
 7301.05000,  0.99392153
 7302.05000,  0.99419645
 7303.05000,  0.99089788
 7304.05000,  0.99135486
 7305.05000,  0.99357159
 7306.05000,  0.99018966
 7307.05000,  0.99051994
 7308.05000,  0.99218394
 7309.05000,  0.98996438
 7310.05000,  0.99065856
 7311.05000,  0.99028182
 7312.05000,  0.99145257
