#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_flaky2_Fe_1.001: FeXANES_GT5_flaky2_Fe_1.001
#------------------------------------------
# energy, FeXANES_GT5_flaky2_Fe_1.001
 7032.05000, -8.10693e-4
 7037.05000,  9.88037e-4
 7042.05000,  7.07417e-4
 7047.05000,  3.54959e-4
 7052.05000, -1.52877e-4
 7057.05000, -2.46221e-4
 7062.05000, -4.77235e-4
 7067.05000, -5.99881e-4
 7072.05000, -4.68687e-4
 7077.05000, -2.27226e-4
 7082.05000, -1.27567e-5
 7087.05000,  0.00112251
 7092.05000,  0.00194793
 7097.05000,  0.00405936
 7102.05000,  0.00641841
 7102.35000,  0.00903416
 7102.65000,  0.00922201
 7102.95000,  0.00968104
 7103.25000,  0.01002247
 7103.55000,  0.01044433
 7103.85000,  0.01106252
 7104.15000,  0.01146401
 7104.45000,  0.01189132
 7104.75000,  0.01213437
 7105.05000,  0.01281984
 7105.35000,  0.01339085
 7105.65000,  0.01415476
 7105.95000,  0.01488824
 7106.25000,  0.01543535
 7106.55000,  0.01541524
 7106.85000,  0.01665744
 7107.15000,  0.01746621
 7107.45000,  0.01867493
 7107.75000,  0.01938575
 7108.05000,  0.02036047
 7108.35000,  0.02142600
 7108.65000,  0.02259069
 7108.95000,  0.02447072
 7109.25000,  0.02709270
 7109.55000,  0.02768711
 7109.85000,  0.03278774
 7110.15000,  0.03656609
 7110.45000,  0.04302316
 7110.75000,  0.04881995
 7111.05000,  0.05652616
 7111.35000,  0.06065420
 7111.65000,  0.06889801
 7111.95000,  0.07396361
 7112.25000,  0.08383703
 7112.55000,  0.08880761
 7112.85000,  0.09818859
 7113.15000,  0.10367113
 7113.45000,  0.10803883
 7113.75000,  0.11028460
 7114.05000,  0.11254396
 7114.35000,  0.11528980
 7114.65000,  0.11888913
 7114.95000,  0.12131720
 7115.25000,  0.12731618
 7115.55000,  0.13360171
 7115.85000,  0.13969123
 7116.15000,  0.14831208
 7116.45000,  0.15474445
 7116.75000,  0.16875037
 7117.05000,  0.19010164
 7117.35000,  0.20823355
 7117.65000,  0.22634533
 7117.95000,  0.24219635
 7118.25000,  0.27660273
 7118.55000,  0.30631492
 7118.85000,  0.34385567
 7119.15000,  0.38779569
 7119.45000,  0.42510819
 7119.75000,  0.48581601
 7120.05000,  0.52569518
 7120.35000,  0.54103969
 7120.65000,  0.62081539
 7120.95000,  0.67359291
 7121.25000,  0.71395576
 7121.55000,  0.74947089
 7121.85000,  0.77581475
 7122.15000,  0.81344007
 7122.45000,  0.84166332
 7122.75000,  0.86270574
 7123.05000,  0.87931922
 7123.35000,  0.92500481
 7123.65000,  0.94515209
 7123.95000,  0.96427947
 7124.25000,  0.99548387
 7124.55000,  1.01470637
 7124.85000,  1.03122055
 7125.15000,  1.04706026
 7125.45000,  1.06250830
 7125.75000,  1.07732260
 7126.05000,  1.09188098
 7126.35000,  1.10493680
 7126.65000,  1.11924339
 7126.95000,  1.12780102
 7127.25000,  1.14431190
 7127.55000,  1.15529639
 7127.85000,  1.16582866
 7128.15000,  1.18425865
 7128.45000,  1.19616770
 7128.75000,  1.19868882
 7129.05000,  1.20297788
 7129.35000,  1.21176411
 7129.65000,  1.21499369
 7129.95000,  1.21255628
 7130.25000,  1.21382219
 7130.55000,  1.21250836
 7130.85000,  1.20684581
 7131.15000,  1.20415724
 7131.45000,  1.19844035
 7131.75000,  1.18844546
 7132.05000,  1.18515171
 7133.05000,  1.16266070
 7134.05000,  1.12461493
 7135.05000,  1.10769900
 7136.05000,  1.09516197
 7137.05000,  1.07640135
 7138.05000,  1.06273588
 7139.05000,  1.04689310
 7140.05000,  1.04464312
 7141.05000,  1.03775601
 7142.05000,  1.03450986
 7143.05000,  1.03335932
 7144.05000,  1.03034468
 7145.05000,  1.02395937
 7146.05000,  1.01555014
 7147.05000,  1.00426042
 7148.05000,  0.99295146
 7149.05000,  0.97995399
 7150.05000,  0.97145113
 7151.05000,  0.95517782
 7152.05000,  0.94527282
 7153.05000,  0.94289320
 7154.05000,  0.93882438
 7155.05000,  0.93321325
 7156.05000,  0.92708899
 7157.05000,  0.92735595
 7158.05000,  0.92528071
 7159.05000,  0.92635069
 7160.05000,  0.93229087
 7161.05000,  0.93723292
 7162.05000,  0.94061748
 7163.05000,  0.95058405
 7164.05000,  0.96033424
 7165.05000,  0.96156895
 7166.05000,  0.97359503
 7167.05000,  0.98109413
 7168.05000,  0.99189641
 7169.05000,  0.99988913
 7170.05000,  1.00918395
 7171.05000,  1.01495587
 7172.05000,  1.02079017
 7173.05000,  1.02744119
 7174.05000,  1.03314727
 7175.05000,  1.03662659
 7176.05000,  1.03993305
 7177.05000,  1.03983872
 7178.05000,  1.04186581
 7179.05000,  1.04216058
 7180.05000,  1.03938130
 7181.05000,  1.04080016
 7182.05000,  1.03991289
 7183.05000,  1.03464102
 7184.05000,  1.03429347
 7185.05000,  1.03283815
 7186.05000,  1.03163763
 7187.05000,  1.03253125
 7188.05000,  1.03128888
 7189.05000,  1.02992215
 7190.05000,  1.02878643
 7191.05000,  1.02742444
 7192.05000,  1.02473353
 7193.05000,  1.02414033
 7194.05000,  1.02033651
 7195.05000,  1.02096835
 7196.05000,  1.01659290
 7197.05000,  1.01508906
 7198.05000,  1.01414526
 7199.05000,  1.00847630
 7200.05000,  1.00783309
 7201.05000,  1.00490719
 7202.05000,  1.00084348
 7203.05000,  1.00049064
 7204.05000,  0.99915515
 7205.05000,  0.99493302
 7206.05000,  0.99555388
 7207.05000,  0.99001118
 7208.05000,  0.99073700
 7209.05000,  0.99092481
 7210.05000,  0.99086523
 7211.05000,  0.99125448
 7212.05000,  0.99070897
 7213.05000,  0.98920286
 7214.05000,  0.99154392
 7215.05000,  0.99345704
 7216.05000,  0.99426565
 7217.05000,  0.99410730
 7218.05000,  0.99419455
 7219.05000,  0.99615229
 7220.05000,  0.99752780
 7221.05000,  0.99576110
 7222.05000,  0.99686628
 7223.05000,  0.99751793
 7224.05000,  0.99636690
 7225.05000,  0.99508868
 7226.05000,  0.99483093
 7227.05000,  0.99545778
 7228.05000,  0.99566669
 7229.05000,  0.99483928
 7230.05000,  0.99537406
 7231.05000,  0.99416098
 7232.05000,  0.99271302
 7233.05000,  0.99350365
 7234.05000,  0.99441454
 7235.05000,  0.99500766
 7236.05000,  0.99472406
 7237.05000,  0.99470981
 7238.05000,  0.99458219
 7239.05000,  0.99487776
 7240.05000,  0.99620198
 7241.05000,  0.99834496
 7242.05000,  0.99882275
 7243.05000,  0.99922201
 7244.05000,  1.00029950
 7245.05000,  1.00188843
 7246.05000,  1.00285482
 7247.05000,  1.00903573
 7248.05000,  1.00593628
 7249.05000,  1.00456729
 7250.05000,  1.00626982
 7251.05000,  1.00477397
 7252.05000,  1.00126598
 7253.05000,  1.00577363
 7254.05000,  1.00712753
 7255.05000,  1.01145690
 7256.05000,  1.00599927
 7257.05000,  1.00628775
 7258.05000,  1.00796703
 7259.05000,  1.01157948
 7260.05000,  1.00778363
 7261.05000,  1.00901643
 7262.05000,  1.01680921
 7263.05000,  1.03457098
