#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT15_super_dark_Fe_11.001: FeXANES_GT15_super_dark_Fe_11.001
#------------------------------------------
# energy, FeXANES_GT15_super_dark_Fe_11.001
 7127.25000,  1.22222009
 7127.55000,  1.24069555
 7127.85000,  1.24834351
 7128.15000,  1.26978948
 7128.45000,  1.28644866
 7128.75000,  1.29850647
 7129.05000,  1.30671776
 7129.35000,  1.30859955
 7129.65000,  1.30714536
 7129.95000,  1.30879943
 7130.25000,  1.30528045
 7130.55000,  1.30373647
 7130.85000,  1.30400192
 7131.15000,  1.30542850
 7131.45000,  1.29985919
 7131.75000,  1.29540769
 7132.05000,  1.28648116
 7133.05000,  1.24270013
 7134.05000,  1.20719963
 7135.05000,  1.16633971
 7136.05000,  1.14846864
 7137.05000,  1.12952582
 7138.05000,  1.11049118
 7139.05000,  1.09303240
 7140.05000,  1.07658463
 7141.05000,  1.06900981
 7142.05000,  1.06625260
 7143.05000,  1.07219043
 7144.05000,  1.07261263
 7145.05000,  1.06600203
 7146.05000,  1.05720567
 7147.05000,  1.03599661
 7148.05000,  1.01807590
 7149.05000,  0.99720838
 7150.05000,  0.98203012
 7151.05000,  0.96486195
 7152.05000,  0.95115470
 7153.05000,  0.93802418
 7154.05000,  0.93508552
 7155.05000,  0.92960390
 7156.05000,  0.92058651
 7157.05000,  0.92431332
 7158.05000,  0.93321607
 7159.05000,  0.93487617
 7160.05000,  0.94314203
 7161.05000,  0.95382936
 7162.05000,  0.96038942
 7163.05000,  0.96992441
 7164.05000,  0.97798204
 7165.05000,  0.98937745
 7166.05000,  0.99722544
 7167.05000,  1.00956661
 7168.05000,  1.01335892
 7169.05000,  1.02462276
 7170.05000,  1.03900261
 7171.05000,  1.04150979
 7172.05000,  1.05541715
 7173.05000,  1.06036416
 7174.05000,  1.06801007
 7175.05000,  1.07250396
 7176.05000,  1.07706192
 7177.05000,  1.07757241
 7178.05000,  1.07700526
 7179.05000,  1.08709904
 7180.05000,  1.08398292
 7181.05000,  1.09287963
 7182.05000,  1.10940656
 7183.05000,  1.11024806
 7184.05000,  1.11157714
 7185.05000,  1.11492289
 7186.05000,  1.11639021
 7187.05000,  1.11278996
 7188.05000,  1.11120959
 7189.05000,  1.09905260
 7190.05000,  1.08978782
 7191.05000,  1.08302603
 7192.05000,  1.07947414
 7193.05000,  1.07225985
 7194.05000,  1.06673931
 7195.05000,  1.05890177
 7196.05000,  1.05200134
 7197.05000,  1.05017866
 7198.05000,  1.04175395
 7199.05000,  1.03124716
 7200.05000,  1.02787289
 7201.05000,  1.02465643
 7202.05000,  1.01616394
 7203.05000,  1.00716505
 7204.05000,  0.99373103
 7205.05000,  0.98383856
 7206.05000,  0.98100342
 7207.05000,  0.98076866
 7208.05000,  0.97523840
 7209.05000,  0.97581717
 7210.05000,  0.97674864
 7211.05000,  0.97660287
 7212.05000,  0.96487971
 7213.05000,  0.96075438
 7214.05000,  0.95722763
 7215.05000,  0.95700862
 7216.05000,  0.95847176
 7217.05000,  0.95552634
 7218.05000,  0.95136741
 7219.05000,  0.95386587
 7220.05000,  0.96501301
 7221.05000,  0.97143185
 7222.05000,  0.97671387
 7223.05000,  0.97440880
 7224.05000,  0.97676348
 7225.05000,  0.97849485
 7226.05000,  0.97248048
 7227.05000,  0.96770862
 7228.05000,  0.96477528
 7229.05000,  0.96698515
 7230.05000,  0.95950188
 7231.05000,  0.95461989
 7232.05000,  0.95392809
 7233.05000,  0.95740880
 7234.05000,  0.95780369
 7235.05000,  0.95864895
 7236.05000,  0.95724244
 7237.05000,  0.95934041
 7238.05000,  0.96010716
 7239.05000,  0.95369525
 7240.05000,  0.94697116
 7241.05000,  0.94292231
 7242.05000,  0.93381286
 7243.05000,  0.92950017
 7244.05000,  0.92133985
 7245.05000,  0.91782350
 7246.05000,  0.91236123
 7247.05000,  0.91540685
 7248.05000,  0.91216706
 7249.05000,  0.90794196
 7250.05000,  0.90721104
 7251.05000,  0.91240113
 7252.05000,  0.92386113
 7253.05000,  0.94218886
 7254.05000,  0.93894330
 7255.05000,  0.94369271
 7256.05000,  0.93070253
 7257.05000,  0.93943648
 7258.05000,  0.95897773
 7259.05000,  0.97036873
 7260.05000,  0.97884983
 7261.05000,  0.97726560
 7262.05000,  0.97825368
 7263.05000,  1.02190782
 7264.05000,  1.00421346
 7265.05000,  0.98790248
 7266.05000,  0.99512544
 7267.05000,  1.01070965
 7268.05000,  1.01301869
 7269.05000,  1.00472728
 7270.05000,  1.01185724
 7271.05000,  1.01343191
 7272.05000,  1.01972017
 7273.05000,  1.01762308
 7274.05000,  1.01292221
 7275.05000,  1.03194178
 7276.05000,  1.03937998
 7277.05000,  1.04263263
 7278.05000,  1.04938253
 7279.05000,  1.04870833
 7280.05000,  1.04663712
 7281.05000,  1.04110834
 7282.05000,  1.03907860
 7283.05000,  1.03803156
 7284.05000,  1.03489405
 7285.05000,  1.03837391
 7286.05000,  1.04545564
 7287.05000,  1.04730989
 7288.05000,  1.04047813
 7289.05000,  1.04130245
 7290.05000,  1.04096455
 7291.05000,  1.04742339
 7292.05000,  1.04978726
 7293.05000,  1.04519378
 7294.05000,  1.04546503
 7295.05000,  1.04593476
 7296.05000,  1.04424368
 7297.05000,  1.03895306
 7298.05000,  1.03410367
 7299.05000,  1.02997826
 7300.05000,  1.02367534
 7301.05000,  1.02040793
 7302.05000,  1.01908014
 7303.05000,  1.01651482
 7304.05000,  1.00979139
 7305.05000,  1.01430314
 7306.05000,  1.01652835
 7307.05000,  1.02028422
 7308.05000,  1.02764483
 7309.05000,  1.03284812
 7310.05000,  1.03291136
 7311.05000,  1.03014867
 7312.05000,  1.02695608
