#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_flaky2_FeXRD_5.001: FeXANES_GT5_flaky2_FeXRD_5.001
#------------------------------------------
# energy, FeXANES_GT5_flaky2_FeXRD_5.001
 7218.05000,  0.97471717
 7219.05000,  0.97564982
 7220.05000,  0.97511855
 7221.05000,  0.97566221
 7222.05000,  0.97642001
 7223.05000,  0.97296173
 7224.05000,  0.97615394
 7225.05000,  0.97487347
 7226.05000,  0.97455822
 7227.05000,  0.97191079
 7228.05000,  0.97323217
 7229.05000,  0.97000899
 7230.05000,  0.97046887
 7231.05000,  0.97622042
 7232.05000,  0.96866262
 7233.05000,  0.97189211
 7234.05000,  0.97261097
 7235.05000,  0.96660696
 7236.05000,  0.96877935
 7237.05000,  0.96840457
 7238.05000,  0.97184468
 7239.05000,  0.96962376
 7240.05000,  0.96795093
 7241.05000,  0.97229395
 7242.05000,  0.97729706
 7243.05000,  0.97555276
 7244.05000,  0.98119853
 7245.05000,  0.98472939
 7246.05000,  0.97939248
 7247.05000,  0.99217473
 7248.05000,  0.99411533
 7249.05000,  0.99164502
 7250.05000,  1.00244931
 7251.05000,  1.00073746
 7252.05000,  1.00308921
 7253.05000,  1.00394604
 7254.05000,  1.02146144
 7255.05000,  1.02888743
 7256.05000,  1.03191252
 7257.05000,  1.03226982
 7258.05000,  1.03582554
 7259.05000,  1.03755619
 7260.05000,  1.04258818
 7261.05000,  1.05273215
 7262.05000,  1.06146301
 7263.05000,  1.05987079
 7264.05000,  1.06045921
 7265.05000,  1.05487268
 7266.05000,  1.04586398
 7267.05000,  1.04570567
 7268.05000,  1.03870428
 7269.05000,  1.03081765
 7270.05000,  1.03129833
 7271.05000,  1.03243373
 7272.05000,  1.03627858
 7273.05000,  1.03366571
 7274.05000,  1.02898357
 7275.05000,  1.02945674
 7276.05000,  1.02726411
 7277.05000,  1.02671626
 7278.05000,  1.02582159
 7279.05000,  1.02749111
 7280.05000,  1.02836874
 7281.05000,  1.02040467
 7282.05000,  1.02067831
 7283.05000,  1.02214263
 7284.05000,  1.02367413
 7285.05000,  1.01224513
 7286.05000,  1.01293619
 7287.05000,  1.00791848
 7288.05000,  1.00543776
 7289.05000,  1.00625506
 7290.05000,  1.00123253
 7291.05000,  1.00092596
 7292.05000,  1.00131646
 7293.05000,  0.99642782
 7294.05000,  0.99737490
 7295.05000,  0.99350707
 7296.05000,  0.99034985
 7297.05000,  0.99278721
 7298.05000,  0.98330805
 7299.05000,  0.98364715
 7300.05000,  0.98069868
 7301.05000,  0.97783002
 7302.05000,  0.97455545
 7303.05000,  0.96861077
 7304.05000,  0.96651562
 7305.05000,  0.96260625
 7306.05000,  0.96333802
 7307.05000,  0.96331792
 7308.05000,  0.96354140
 7309.05000,  0.96229990
 7310.05000,  0.96271749
 7311.05000,  0.96600202
 7312.05000,  0.96874082
