#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT15_super_dark_Fe_4.001: FeXANES_GT15_super_dark_Fe_4.001
#------------------------------------------
# energy, FeXANES_GT15_super_dark_Fe_4.001
 7032.05000,  0.00117689
 7037.05000,  0.00136066
 7042.05000,  0.00105198
 7047.05000,  5.70628e-4
 7052.05000,  2.53851e-4
 7057.05000,  1.28024e-5
 7062.05000, -2.49200e-4
 7067.05000, -3.78915e-4
 7072.05000, -5.63843e-4
 7077.05000, -3.61734e-4
 7082.05000, -2.13504e-4
 7087.05000, -9.87153e-5
 7092.05000,  0.00102863
 7097.05000,  0.00181522
 7102.05000,  0.00468721
 7102.35000,  0.00466921
 7102.65000,  0.00510426
 7102.95000,  0.00510386
 7103.25000,  0.00525504
 7103.55000,  0.00551793
 7103.85000,  0.00582923
 7104.15000,  0.00602130
 7104.45000,  0.00638955
 7104.75000,  0.00647786
 7105.05000,  0.00698122
 7105.35000,  0.00737983
 7105.65000,  0.00744794
 7105.95000,  0.00797509
 7106.25000,  0.00831130
 7106.55000,  0.00859793
 7106.85000,  0.00899941
 7107.15000,  0.00908448
 7107.45000,  0.00961368
 7107.75000,  0.01047523
 7108.05000,  0.01084238
 7108.35000,  0.01123928
 7108.65000,  0.01213081
 7108.95000,  0.01276338
 7109.25000,  0.01373924
 7109.55000,  0.01397502
 7109.85000,  0.01594738
 7110.15000,  0.01797133
 7110.45000,  0.02021797
 7110.75000,  0.02277794
 7111.05000,  0.02541665
 7111.35000,  0.02938246
 7111.65000,  0.03354513
 7111.95000,  0.04082147
 7112.25000,  0.04712917
 7112.55000,  0.05020479
 7112.85000,  0.05042536
 7113.15000,  0.05074634
 7113.45000,  0.05301623
 7113.75000,  0.05582663
 7114.05000,  0.05569377
 7114.35000,  0.05347476
 7114.65000,  0.04918980
 7114.95000,  0.04662949
 7115.25000,  0.04439686
 7115.55000,  0.04421364
 7115.85000,  0.04549150
 7116.15000,  0.04933948
 7116.45000,  0.05290347
 7116.75000,  0.05817905
 7117.05000,  0.06250160
 7117.35000,  0.07021513
 7117.65000,  0.07675733
 7117.95000,  0.08838279
 7118.25000,  0.09731488
 7118.55000,  0.11253120
 7118.85000,  0.12033634
 7119.15000,  0.14703939
 7119.45000,  0.16898045
 7119.75000,  0.19152030
 7120.05000,  0.20958459
 7120.35000,  0.23549310
 7120.65000,  0.25919969
 7120.95000,  0.28459412
 7121.25000,  0.31758897
 7121.55000,  0.34765547
 7121.85000,  0.38372569
 7122.15000,  0.40591250
 7122.45000,  0.47261094
 7122.75000,  0.51038142
 7123.05000,  0.57136170
 7123.35000,  0.59672511
 7123.65000,  0.66151550
 7123.95000,  0.68761457
 7124.25000,  0.72793783
 7124.55000,  0.75646324
 7124.85000,  0.78458142
 7125.15000,  0.81246505
 7125.45000,  0.84831309
 7125.75000,  0.88984101
 7126.05000,  0.93441459
 7126.35000,  0.98592623
 7126.65000,  0.98741861
 7126.95000,  1.06110435
 7127.25000,  1.12923842
 7127.55000,  1.16661427
 7127.85000,  1.19547432
 7128.15000,  1.21892875
 7128.45000,  1.23726849
 7128.75000,  1.25319144
 7129.05000,  1.26159854
 7129.35000,  1.27631577
 7129.65000,  1.28071328
 7129.95000,  1.28554490
 7130.25000,  1.29713649
 7130.55000,  1.30623271
 7130.85000,  1.31009484
 7131.15000,  1.32358274
 7131.45000,  1.32772404
 7131.75000,  1.33366299
 7132.05000,  1.33638048
 7133.05000,  1.32781410
 7134.05000,  1.28595084
 7135.05000,  1.22603772
 7136.05000,  1.18596353
 7137.05000,  1.15989729
 7138.05000,  1.13839692
 7139.05000,  1.12499256
 7140.05000,  1.10849339
 7141.05000,  1.10518126
 7142.05000,  1.08676674
 7143.05000,  1.07476809
 7144.05000,  1.06861167
 7145.05000,  1.07429361
 7146.05000,  1.06708250
 7147.05000,  1.05066319
 7148.05000,  1.03875853
 7149.05000,  0.99362960
 7150.05000,  0.96135624
 7151.05000,  0.92987216
 7152.05000,  0.91851033
 7153.05000,  0.89334878
 7154.05000,  0.87974454
 7155.05000,  0.86951843
 7156.05000,  0.86385810
 7157.05000,  0.85511544
 7158.05000,  0.85217580
 7159.05000,  0.84888205
 7160.05000,  0.84843218
 7161.05000,  0.85152157
 7162.05000,  0.85541732
 7163.05000,  0.86170072
 7164.05000,  0.87195054
 7165.05000,  0.88161728
 7166.05000,  0.89557505
 7167.05000,  0.91340636
 7168.05000,  0.91812968
 7169.05000,  0.93476079
 7170.05000,  0.95452733
 7171.05000,  0.97247722
 7172.05000,  0.98272331
 7173.05000,  1.00583797
 7174.05000,  1.01932918
 7175.05000,  1.02252340
 7176.05000,  1.03995985
 7177.05000,  1.04443988
 7178.05000,  1.05051853
 7179.05000,  1.05545554
 7180.05000,  1.05605958
 7181.05000,  1.06324295
 7182.05000,  1.06430190
 7183.05000,  1.06284978
 7184.05000,  1.06397760
 7185.05000,  1.06015386
 7186.05000,  1.05807577
 7187.05000,  1.05764428
 7188.05000,  1.05471161
 7189.05000,  1.05242663
 7190.05000,  1.05199552
 7191.05000,  1.04962240
 7192.05000,  1.04412127
 7193.05000,  1.04122380
 7194.05000,  1.04116094
 7195.05000,  1.03692367
 7196.05000,  1.03602163
 7197.05000,  1.03220095
 7198.05000,  1.02946501
 7199.05000,  1.02621650
 7200.05000,  1.02379515
 7201.05000,  1.01605623
 7202.05000,  1.01426330
 7203.05000,  1.01030724
 7204.05000,  1.00828393
 7205.05000,  1.00617115
 7206.05000,  1.00089364
 7207.05000,  0.99793050
 7208.05000,  0.99691100
 7209.05000,  0.99588812
 7210.05000,  0.99036883
 7211.05000,  0.98992857
 7212.05000,  0.98276294
 7213.05000,  0.98172395
 7214.05000,  0.98015090
 7215.05000,  0.98065655
 7216.05000,  0.97784442
 7217.05000,  0.97785725
 7218.05000,  0.97743157
 7219.05000,  0.98003142
 7220.05000,  0.98329390
 7221.05000,  0.98357503
 7222.05000,  0.98616849
 7223.05000,  0.98544461
 7224.05000,  0.98798599
 7225.05000,  0.98625198
 7226.05000,  0.98797746
 7227.05000,  0.98600601
 7228.05000,  0.98664490
 7229.05000,  0.98604724
 7230.05000,  0.98419261
 7231.05000,  0.98257003
 7232.05000,  0.97831125
 7233.05000,  0.98044375
 7234.05000,  0.97720903
 7235.05000,  0.97393210
 7236.05000,  0.97636818
 7237.05000,  0.97400030
 7238.05000,  0.97317311
 7239.05000,  0.97203119
 7240.05000,  0.97159192
