#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_flaky2_Fe_26.001: FeXANES_GT5_flaky2_Fe_26.001
#------------------------------------------
# energy, FeXANES_GT5_flaky2_Fe_26.001
 7032.05000,  8.60573e-4
 7037.05000,  6.89208e-4
 7042.05000,  3.49082e-4
 7047.05000,  1.22637e-4
 7052.05000,  1.92112e-5
 7057.05000, -1.90368e-4
 7062.05000, -2.37841e-4
 7067.05000, -2.75789e-4
 7072.05000, -2.39011e-4
 7077.05000, -1.83108e-5
 7082.05000, -6.90867e-5
 7087.05000,  5.39477e-4
 7092.05000,  0.00106086
 7097.05000,  0.00231026
 7102.05000,  0.00424311
 7102.35000,  0.00515383
 7102.65000,  0.00516267
 7102.95000,  0.00549940
 7103.25000,  0.00568190
 7103.55000,  0.00577335
 7103.85000,  0.00599076
 7104.15000,  0.00637091
 7104.45000,  0.00688456
 7104.75000,  0.00694141
 7105.05000,  0.00721268
 7105.35000,  0.00731926
 7105.65000,  0.00796400
 7105.95000,  0.00812138
 7106.25000,  0.00836203
 7106.55000,  0.00880111
 7106.85000,  0.00916165
 7107.15000,  0.00967493
 7107.45000,  0.01001710
 7107.75000,  0.01002729
 7108.05000,  0.01125286
 7108.35000,  0.01132238
 7108.65000,  0.01190269
 7108.95000,  0.01314783
 7109.25000,  0.01410101
 7109.55000,  0.01515964
 7109.85000,  0.01648897
 7110.15000,  0.01894746
 7110.45000,  0.02092623
 7110.75000,  0.02284396
 7111.05000,  0.02687298
 7111.35000,  0.03002669
 7111.65000,  0.03669621
 7111.95000,  0.04146656
 7112.25000,  0.04825616
 7112.55000,  0.05533426
 7112.85000,  0.05742106
 7113.15000,  0.06025271
 7113.45000,  0.06037316
 7113.75000,  0.06077942
 7114.05000,  0.05831205
 7114.35000,  0.05389899
 7114.65000,  0.04985294
 7114.95000,  0.04865989
 7115.25000,  0.04780150
 7115.55000,  0.04863296
 7115.85000,  0.05089084
 7116.15000,  0.05491516
 7116.45000,  0.05861708
 7116.75000,  0.06504284
 7117.05000,  0.06982958
 7117.35000,  0.07980896
 7117.65000,  0.08899600
 7117.95000,  0.10007892
 7118.25000,  0.11359115
 7118.55000,  0.12878997
 7118.85000,  0.14592207
 7119.15000,  0.16748378
 7119.45000,  0.17914969
 7119.75000,  0.21519445
 7120.05000,  0.24412269
 7120.35000,  0.25045021
 7120.65000,  0.29674783
 7120.95000,  0.32343232
 7121.25000,  0.34595543
 7121.55000,  0.38573984
 7121.85000,  0.42348171
 7122.15000,  0.45458689
 7122.45000,  0.51136447
 7122.75000,  0.54688826
 7123.05000,  0.60638532
 7123.35000,  0.65257791
 7123.65000,  0.69262226
 7123.95000,  0.72906031
 7124.25000,  0.76756266
 7124.55000,  0.77997971
 7124.85000,  0.83105088
 7125.15000,  0.85197072
 7125.45000,  0.89786330
 7125.75000,  0.93681295
 7126.05000,  0.97094995
 7126.35000,  1.01731224
 7126.65000,  1.05994673
 7126.95000,  1.11373141
 7127.25000,  1.15339022
 7127.55000,  1.18934319
 7127.85000,  1.21534210
 7128.15000,  1.24424260
 7128.45000,  1.25554096
 7128.75000,  1.28828625
 7129.05000,  1.29465779
 7129.35000,  1.30778350
 7129.65000,  1.32221634
 7129.95000,  1.32904520
 7130.25000,  1.33714363
 7130.55000,  1.34399041
 7130.85000,  1.34808323
 7131.15000,  1.35411540
 7131.45000,  1.36018097
 7131.75000,  1.36285110
 7132.05000,  1.36503328
 7133.05000,  1.35523841
 7134.05000,  1.29604721
 7135.05000,  1.22785370
 7136.05000,  1.19230036
 7137.05000,  1.15404874
 7138.05000,  1.13642682
 7139.05000,  1.11819895
 7140.05000,  1.10534574
 7141.05000,  1.08870659
 7142.05000,  1.07729212
 7143.05000,  1.06684022
 7144.05000,  1.06103212
 7145.05000,  1.05645853
 7146.05000,  1.04881246
 7147.05000,  1.02755206
 7148.05000,  0.99730498
 7149.05000,  0.97258523
 7150.05000,  0.93485836
 7151.05000,  0.91663498
 7152.05000,  0.89060420
 7153.05000,  0.87802938
 7154.05000,  0.86968393
 7155.05000,  0.86109002
 7156.05000,  0.85027905
 7157.05000,  0.84821745
 7158.05000,  0.84418955
 7159.05000,  0.84590977
 7160.05000,  0.84580058
 7161.05000,  0.85048000
 7162.05000,  0.85473109
 7163.05000,  0.86030957
 7164.05000,  0.87100431
 7165.05000,  0.88427448
 7166.05000,  0.90312323
 7167.05000,  0.91055046
 7168.05000,  0.92749838
 7169.05000,  0.94913936
 7170.05000,  0.95400098
 7171.05000,  0.97501707
 7172.05000,  0.99177300
 7173.05000,  1.00771657
 7174.05000,  1.02274810
 7175.05000,  1.04206030
 7176.05000,  1.05065040
 7177.05000,  1.05584231
 7178.05000,  1.06011051
 7179.05000,  1.06003926
 7180.05000,  1.06868178
 7181.05000,  1.06972846
 7182.05000,  1.07085163
 7183.05000,  1.07383074
 7184.05000,  1.07009370
 7185.05000,  1.06868694
 7186.05000,  1.06531328
 7187.05000,  1.06498894
 7188.05000,  1.06516511
 7189.05000,  1.06159266
 7190.05000,  1.06070674
 7191.05000,  1.06027603
 7192.05000,  1.05434736
 7193.05000,  1.05183119
 7194.05000,  1.05117158
 7195.05000,  1.04848115
 7196.05000,  1.04591935
 7197.05000,  1.03946522
 7198.05000,  1.04059141
 7199.05000,  1.03555725
 7200.05000,  1.03162763
 7201.05000,  1.02702950
 7202.05000,  1.02340653
 7203.05000,  1.02519814
 7204.05000,  1.02275600
 7205.05000,  1.01735996
 7206.05000,  1.01663138
 7207.05000,  1.01917559
 7208.05000,  1.01404915
 7209.05000,  1.01038154
 7210.05000,  1.00871193
 7211.05000,  1.00472085
 7212.05000,  0.99945731
 7213.05000,  0.99864123
 7214.05000,  0.99494763
 7215.05000,  0.99154592
 7216.05000,  0.99076181
 7217.05000,  0.98578355
 7218.05000,  0.98905391
 7219.05000,  0.99095229
 7220.05000,  0.98652469
 7221.05000,  0.98547672
 7222.05000,  0.98473083
 7223.05000,  0.98438811
 7224.05000,  0.98367001
 7225.05000,  0.98413242
 7226.05000,  0.98287362
 7227.05000,  0.98070333
 7228.05000,  0.98020774
 7229.05000,  0.97923179
 7230.05000,  0.97779764
 7231.05000,  0.97627076
 7232.05000,  0.97308581
 7233.05000,  0.97165670
 7234.05000,  0.97091178
 7235.05000,  0.97280455
 7236.05000,  0.97243721
 7237.05000,  0.97290774
 7238.05000,  0.97337388
 7239.05000,  0.97284587
 7240.05000,  0.97366442
 7241.05000,  0.97399218
 7242.05000,  0.97894627
 7243.05000,  0.98082304
 7244.05000,  0.97839399
 7245.05000,  0.97926643
 7246.05000,  0.98274742
 7247.05000,  0.98798072
 7248.05000,  0.98840484
 7249.05000,  0.99134972
 7250.05000,  0.99557280
 7251.05000,  0.99733778
 7252.05000,  1.00068964
 7253.05000,  1.00286188
 7254.05000,  1.01639836
 7255.05000,  1.01288264
 7256.05000,  1.00215159
 7257.05000,  1.01114477
 7258.05000,  1.01607328
 7259.05000,  1.01875380
 7260.05000,  1.01930419
 7261.05000,  1.01864553
 7262.05000,  1.02289931
 7263.05000,  1.03200473
 7264.05000,  1.03045094
 7265.05000,  0.99349471
 7266.05000,  1.02530935
 7267.05000,  1.02201621
 7268.05000,  1.02891576
 7269.05000,  1.02675694
 7270.05000,  1.02749923
 7271.05000,  1.02344476
 7272.05000,  1.02558668
 7273.05000,  1.02341256
 7274.05000,  1.02137861
 7275.05000,  1.01719404
 7276.05000,  1.01909135
 7277.05000,  1.01820810
 7278.05000,  1.01910876
 7279.05000,  1.01828299
 7280.05000,  1.02471984
 7281.05000,  1.01932563
 7282.05000,  1.01886249
 7283.05000,  1.01777932
 7284.05000,  1.01607810
 7285.05000,  1.01480377
 7286.05000,  1.01501823
 7287.05000,  1.00926731
 7288.05000,  1.00951946
 7289.05000,  1.00967334
 7290.05000,  1.01079540
 7291.05000,  1.00709525
 7292.05000,  1.00519196
 7293.05000,  1.00412821
 7294.05000,  1.00109334
 7295.05000,  0.99740695
 7296.05000,  0.99486889
 7297.05000,  0.99007960
 7298.05000,  0.98958964
 7299.05000,  0.98741421
 7300.05000,  0.98878834
 7301.05000,  0.98790180
 7302.05000,  0.98144078
 7303.05000,  0.98250336
 7304.05000,  0.97949588
 7305.05000,  0.97914111
 7306.05000,  0.97692792
 7307.05000,  0.97870271
 7308.05000,  0.98114740
 7309.05000,  0.98124026
 7310.05000,  0.97680161
 7311.05000,  0.97697728
 7312.05000,  0.97784646
