#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_flaky2_FeXRD_12.001: FeXANES_GT5_flaky2_FeXRD_12.001
#------------------------------------------
# energy, FeXANES_GT5_flaky2_FeXRD_12.001
 7032.05000,  8.52269e-4
 7037.05000,  7.72996e-4
 7042.05000,  4.72151e-4
 7047.05000,  2.63077e-4
 7052.05000, -6.33288e-5
 7057.05000, -2.82141e-4
 7062.05000, -3.43230e-4
 7067.05000, -2.46199e-4
 7072.05000, -4.29802e-4
 7077.05000, -1.14092e-4
 7082.05000,  7.05090e-7
 7087.05000,  7.42859e-4
 7092.05000,  0.00170163
 7097.05000,  0.00219822
 7102.05000,  0.00494639
 7102.35000,  0.00599932
 7102.65000,  0.00616633
 7102.95000,  0.00650531
 7103.25000,  0.00658300
 7103.55000,  0.00697770
 7103.85000,  0.00735793
 7104.15000,  0.00781518
 7104.45000,  0.00761662
 7104.75000,  0.00830271
 7105.05000,  0.00840262
 7105.35000,  0.00889171
 7105.65000,  0.00920636
 7105.95000,  0.00938795
 7106.25000,  0.01001683
 7106.55000,  0.01052593
 7106.85000,  0.01075208
 7107.15000,  0.01146437
 7107.45000,  0.01175372
 7107.75000,  0.01251864
 7108.05000,  0.01283027
 7108.35000,  0.01368464
 7108.65000,  0.01441730
 7108.95000,  0.01546740
 7109.25000,  0.01642303
 7109.55000,  0.01771368
 7109.85000,  0.01975031
 7110.15000,  0.02216055
 7110.45000,  0.02516825
 7110.75000,  0.02522882
 7111.05000,  0.03150632
 7111.35000,  0.03556622
 7111.65000,  0.03847367
 7111.95000,  0.04501226
 7112.25000,  0.05027593
 7112.55000,  0.05962689
 7112.85000,  0.06373810
 7113.15000,  0.06742048
 7113.45000,  0.06814783
 7113.75000,  0.06771403
 7114.05000,  0.06509317
 7114.35000,  0.06042445
 7114.65000,  0.05636648
 7114.95000,  0.05350117
 7115.25000,  0.05298705
 7115.55000,  0.05393523
 7115.85000,  0.05574026
 7116.15000,  0.05946775
 7116.45000,  0.06476309
 7116.75000,  0.07181429
 7117.05000,  0.08019529
 7117.35000,  0.09301801
 7117.65000,  0.10256252
 7117.95000,  0.11277098
 7118.25000,  0.13775016
 7118.55000,  0.15744012
 7118.85000,  0.16341492
 7119.15000,  0.20767787
 7119.45000,  0.23935217
 7119.75000,  0.26330757
 7120.05000,  0.30312985
 7120.35000,  0.32737253
 7120.65000,  0.36334141
 7120.95000,  0.39372234
 7121.25000,  0.42379183
 7121.55000,  0.45854244
 7121.85000,  0.49444884
 7122.15000,  0.49595506
 7122.45000,  0.57367376
 7122.75000,  0.63340568
 7123.05000,  0.65957773
 7123.35000,  0.72073724
 7123.65000,  0.77711247
 7123.95000,  0.81520320
 7124.25000,  0.83192368
 7124.55000,  0.86899169
 7124.85000,  0.89911568
 7125.15000,  0.92681258
 7125.45000,  0.94817651
 7125.75000,  0.98372835
 7126.05000,  1.00270504
 7126.35000,  1.04788088
 7126.65000,  1.09344937
 7126.95000,  1.13284300
 7127.25000,  1.16629297
 7127.55000,  1.19326948
 7127.85000,  1.22189874
 7128.15000,  1.24449349
 7128.45000,  1.26140100
 7128.75000,  1.27296554
 7129.05000,  1.27726396
 7129.35000,  1.28744443
 7129.65000,  1.28985474
 7129.95000,  1.30090814
 7130.25000,  1.30037287
 7130.55000,  1.30180623
 7130.85000,  1.31299187
 7131.15000,  1.30990997
 7131.45000,  1.31209181
 7131.75000,  1.31576773
 7132.05000,  1.30791614
 7133.05000,  1.28407946
 7134.05000,  1.25189290
 7135.05000,  1.19586368
 7136.05000,  1.16323587
 7137.05000,  1.15370375
 7138.05000,  1.12035642
 7139.05000,  1.10402385
 7140.05000,  1.10152893
 7141.05000,  1.09059678
 7142.05000,  1.07879924
 7143.05000,  1.07656574
 7144.05000,  1.07376482
 7145.05000,  1.07042381
 7146.05000,  1.06144972
 7147.05000,  1.03759449
 7148.05000,  1.01640874
 7149.05000,  0.98795708
 7150.05000,  0.95999393
 7151.05000,  0.93334969
 7152.05000,  0.91784743
 7153.05000,  0.89896054
 7154.05000,  0.89081288
 7155.05000,  0.88216302
 7156.05000,  0.88031177
 7157.05000,  0.87391064
 7158.05000,  0.87091057
 7159.05000,  0.87193642
 7160.05000,  0.87169944
 7161.05000,  0.87608893
 7162.05000,  0.88166529
 7163.05000,  0.88824022
 7164.05000,  0.89580397
 7165.05000,  0.90906509
 7166.05000,  0.92062551
 7167.05000,  0.93168227
 7168.05000,  0.94449224
 7169.05000,  0.96395890
 7170.05000,  0.97636026
 7171.05000,  0.98890631
 7172.05000,  1.00010333
 7173.05000,  1.00857566
 7174.05000,  1.02251904
 7175.05000,  1.03067564
 7176.05000,  1.03929553
 7177.05000,  1.04340805
 7178.05000,  1.04834468
 7179.05000,  1.05083044
 7180.05000,  1.05584796
 7181.05000,  1.05692558
 7182.05000,  1.05749923
 7183.05000,  1.05959217
 7184.05000,  1.05690406
 7185.05000,  1.05693953
 7186.05000,  1.05592970
 7187.05000,  1.05068506
 7188.05000,  1.05243103
 7189.05000,  1.04784915
 7190.05000,  1.04575227
 7191.05000,  1.04225021
 7192.05000,  1.04079213
 7193.05000,  1.03554254
 7194.05000,  1.03489651
 7195.05000,  1.03160123
 7196.05000,  1.02994863
 7197.05000,  1.02810733
 7198.05000,  1.02213754
 7199.05000,  1.01821691
 7200.05000,  1.01877598
 7201.05000,  1.00981011
 7202.05000,  1.00757281
 7203.05000,  1.00537575
 7204.05000,  1.00187612
 7205.05000,  1.00012729
 7206.05000,  0.99819427
 7207.05000,  0.99683768
 7208.05000,  0.99535826
 7209.05000,  0.99118864
 7210.05000,  0.99276617
 7211.05000,  0.98596598
 7212.05000,  0.98488421
 7213.05000,  0.98330644
 7214.05000,  0.98387194
 7215.05000,  0.98396377
 7216.05000,  0.98442180
 7217.05000,  0.98439558
 7218.05000,  0.98591064
 7219.05000,  0.98650660
 7220.05000,  0.98553310
 7221.05000,  0.99070274
 7222.05000,  0.98853233
 7223.05000,  0.99045751
 7224.05000,  0.99306807
 7225.05000,  0.99241710
 7226.05000,  0.99233447
 7227.05000,  0.99210287
 7228.05000,  0.98960800
 7229.05000,  0.99048569
 7230.05000,  0.99006151
 7231.05000,  0.98688711
 7232.05000,  0.98543843
 7233.05000,  0.98616564
 7234.05000,  0.98468607
 7235.05000,  0.98327035
 7236.05000,  0.98343167
 7237.05000,  0.98208575
 7238.05000,  0.97976194
 7239.05000,  0.97996047
 7240.05000,  0.97857945
 7241.05000,  0.98168512
 7242.05000,  0.98093271
 7243.05000,  0.98457804
 7244.05000,  0.98449382
 7245.05000,  0.98250732
 7246.05000,  0.98645048
 7247.05000,  0.99046580
 7248.05000,  0.99221185
 7249.05000,  0.99368793
 7250.05000,  0.99540794
 7251.05000,  0.99971019
 7252.05000,  1.00268270
 7253.05000,  1.00198037
 7254.05000,  1.00780894
 7255.05000,  1.01641217
 7256.05000,  1.00596022
 7257.05000,  1.01163049
 7258.05000,  1.01164318
 7259.05000,  1.01909173
 7260.05000,  1.00868338
 7261.05000,  1.01880219
 7262.05000,  1.01614579
 7263.05000,  1.06627361
 7264.05000,  1.04766479
 7265.05000,  1.01880684
 7266.05000,  1.01629460
 7267.05000,  1.01836362
 7268.05000,  1.02587010
 7269.05000,  1.01565084
 7270.05000,  1.01509381
 7271.05000,  1.01743819
 7272.05000,  1.02436653
 7273.05000,  1.02020825
 7274.05000,  1.01371527
 7275.05000,  1.01207607
 7276.05000,  1.01358747
 7277.05000,  1.01301629
 7278.05000,  1.01210535
 7279.05000,  1.01120446
 7280.05000,  1.01517688
 7281.05000,  1.01086885
 7282.05000,  1.01045272
 7283.05000,  1.01044203
 7284.05000,  1.00713637
 7285.05000,  1.00514925
 7286.05000,  1.00497826
 7287.05000,  1.00563032
 7288.05000,  1.00451167
 7289.05000,  1.00336253
 7290.05000,  1.00042881
 7291.05000,  1.00100396
 7292.05000,  0.99819371
 7293.05000,  0.99758014
 7294.05000,  0.99841163
 7295.05000,  0.99332355
 7296.05000,  0.99115328
 7297.05000,  0.99372614
 7298.05000,  0.99204052
 7299.05000,  0.99099221
 7300.05000,  0.98977692
 7301.05000,  0.98579628
 7302.05000,  0.99015065
 7303.05000,  0.98934395
 7304.05000,  0.98526187
 7305.05000,  0.98466940
 7306.05000,  0.98451172
 7307.05000,  0.98462861
 7308.05000,  0.98495128
 7309.05000,  0.98658203
 7310.05000,  0.98763878
 7311.05000,  0.98582880
 7312.05000,  0.98616491
