#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT15_super_dark_Fe_2.001: FeXANES_GT15_super_dark_Fe_2.001
#------------------------------------------
# energy, FeXANES_GT15_super_dark_Fe_2.001
 7032.05000,  8.30072e-4
 7037.05000,  7.23870e-4
 7042.05000,  4.37046e-4
 7047.05000,  1.57560e-4
 7052.05000,  1.17505e-5
 7057.05000, -9.50089e-5
 7062.05000, -3.52582e-4
 7067.05000, -2.76240e-4
 7072.05000, -5.03238e-4
 7077.05000, -2.83834e-4
 7082.05000,  2.39166e-4
 7087.05000,  6.65381e-4
 7092.05000,  0.00173293
 7097.05000,  0.00285497
 7102.05000,  0.00642652
 7102.35000,  0.00630429
 7102.65000,  0.00675151
 7102.95000,  0.00737485
 7103.25000,  0.00723034
 7103.55000,  0.00727864
 7103.85000,  0.00749456
 7104.15000,  0.00782017
 7104.45000,  0.00868886
 7104.75000,  0.00890688
 7105.05000,  0.00928649
 7105.35000,  0.00949178
 7105.65000,  0.00981396
 7105.95000,  0.01046451
 7106.25000,  0.01072539
 7106.55000,  0.01070052
 7106.85000,  0.01127311
 7107.15000,  0.01166476
 7107.45000,  0.01209257
 7107.75000,  0.01299854
 7108.05000,  0.01346424
 7108.35000,  0.01412994
 7108.65000,  0.01514434
 7108.95000,  0.01635495
 7109.25000,  0.01712022
 7109.55000,  0.01991786
 7109.85000,  0.02204079
 7110.15000,  0.02668453
 7110.45000,  0.03011133
 7110.75000,  0.03011574
 7111.05000,  0.03617543
 7111.35000,  0.03916003
 7111.65000,  0.04380731
 7111.95000,  0.04703298
 7112.25000,  0.05184332
 7112.55000,  0.05511497
 7112.85000,  0.05705420
 7113.15000,  0.05982636
 7113.45000,  0.06091719
 7113.75000,  0.06143736
 7114.05000,  0.06141648
 7114.35000,  0.06131190
 7114.65000,  0.06165247
 7114.95000,  0.06291184
 7115.25000,  0.06693861
 7115.55000,  0.06927263
 7115.85000,  0.07331829
 7116.15000,  0.08537266
 7116.45000,  0.09584668
 7116.75000,  0.10919293
 7117.05000,  0.11751388
 7117.35000,  0.13904070
 7117.65000,  0.15548623
 7117.95000,  0.19916493
 7118.25000,  0.23821191
 7118.55000,  0.26850963
 7118.85000,  0.32285486
 7119.15000,  0.37037570
 7119.45000,  0.41907494
 7119.75000,  0.45553744
 7120.05000,  0.51339283
 7120.35000,  0.53983380
 7120.65000,  0.58136446
 7120.95000,  0.59423463
 7121.25000,  0.62248740
 7121.55000,  0.64345522
 7121.85000,  0.69064505
 7122.15000,  0.73817005
 7122.45000,  0.76586091
 7122.75000,  0.85086069
 7123.05000,  0.91313045
 7123.35000,  0.98078736
 7123.65000,  1.02576192
 7123.95000,  1.09429389
 7124.25000,  1.13918173
 7124.55000,  1.16535883
 7124.85000,  1.18427347
 7125.15000,  1.21468394
 7125.45000,  1.22769920
 7125.75000,  1.24132053
 7126.05000,  1.25180183
 7126.35000,  1.26559180
 7126.65000,  1.28803781
 7126.95000,  1.32371144
 7127.25000,  1.35282323
 7127.55000,  1.37267521
 7127.85000,  1.41087403
 7128.15000,  1.42321187
 7128.45000,  1.45405594
 7128.75000,  1.47058320
 7129.05000,  1.47801591
 7129.35000,  1.48411206
 7129.65000,  1.47591770
 7129.95000,  1.45353940
 7130.25000,  1.44639827
 7130.55000,  1.43666074
 7130.85000,  1.41638466
 7131.15000,  1.39297066
 7131.45000,  1.37245501
 7131.75000,  1.36976467
 7132.05000,  1.34374357
 7133.05000,  1.30189291
 7134.05000,  1.22509121
 7135.05000,  1.16778753
 7136.05000,  1.13952111
 7137.05000,  1.11098616
 7138.05000,  1.09269559
 7139.05000,  1.08307847
 7140.05000,  1.08376653
 7141.05000,  1.08349031
 7142.05000,  1.07912467
 7143.05000,  1.07270567
 7144.05000,  1.05679165
 7145.05000,  1.04468211
 7146.05000,  1.02587517
 7147.05000,  0.99229942
 7148.05000,  0.97174870
 7149.05000,  0.94603091
 7150.05000,  0.93848891
 7151.05000,  0.92561425
 7152.05000,  0.92255829
 7153.05000,  0.92157630
 7154.05000,  0.92311003
 7155.05000,  0.91921872
 7156.05000,  0.92098836
 7157.05000,  0.91931854
