#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_flaky2_FeXRD_18.001: FeXANES_GT5_flaky2_FeXRD_18.001
#------------------------------------------
# energy, FeXANES_GT5_flaky2_FeXRD_18.001
 7126.95000,  1.18496807
 7127.25000,  1.18926833
 7127.55000,  1.19601003
 7127.85000,  1.20342828
 7128.15000,  1.20626595
 7128.45000,  1.20518650
 7128.75000,  1.20810346
 7129.05000,  1.20305465
 7129.35000,  1.20308984
 7129.65000,  1.20287836
 7129.95000,  1.19560698
 7130.25000,  1.18897509
 7130.55000,  1.18748785
 7130.85000,  1.17832891
 7131.15000,  1.17182101
 7131.45000,  1.16806150
 7131.75000,  1.16114279
 7132.05000,  1.15907293
 7133.05000,  1.13686464
 7134.05000,  1.11226956
 7135.05000,  1.08688077
 7136.05000,  1.07711923
 7137.05000,  1.06591534
 7138.05000,  1.05359834
 7139.05000,  1.04636331
 7140.05000,  1.03924739
 7141.05000,  1.03049025
 7142.05000,  1.02460264
 7143.05000,  1.01084572
 7144.05000,  0.99697612
 7145.05000,  0.98413334
 7146.05000,  0.96770745
 7147.05000,  0.95580935
 7148.05000,  0.94193167
 7149.05000,  0.93197591
 7150.05000,  0.92125749
 7151.05000,  0.91295208
 7152.05000,  0.90683455
 7153.05000,  0.90276078
 7154.05000,  0.90430237
 7155.05000,  0.90528877
 7156.05000,  0.90605037
 7157.05000,  0.90837562
 7158.05000,  0.90949544
 7159.05000,  0.91392882
 7160.05000,  0.92236173
 7161.05000,  0.92486276
 7162.05000,  0.93213197
 7163.05000,  0.93846472
 7164.05000,  0.94087123
 7165.05000,  0.94936021
 7166.05000,  0.95038225
 7167.05000,  0.96003358
 7168.05000,  0.97147952
 7169.05000,  0.97628045
 7170.05000,  0.98483816
 7171.05000,  0.99029622
 7172.05000,  0.99992293
 7173.05000,  1.00541193
 7174.05000,  1.00956029
 7175.05000,  1.01532619
 7176.05000,  1.01918305
 7177.05000,  1.01572998
 7178.05000,  1.01974408
 7179.05000,  1.02347824
 7180.05000,  1.02409198
 7181.05000,  1.02577306
 7182.05000,  1.03176630
 7183.05000,  1.03588676
 7184.05000,  1.03726148
 7185.05000,  1.03640796
 7186.05000,  1.03744082
 7187.05000,  1.03824317
 7188.05000,  1.03389897
 7189.05000,  1.03311566
 7190.05000,  1.03146919
 7191.05000,  1.02728396
 7192.05000,  1.02449116
 7193.05000,  1.02208418
 7194.05000,  1.02439052
 7195.05000,  1.02155074
 7196.05000,  1.01872474
 7197.05000,  1.01862372
 7198.05000,  1.01540372
 7199.05000,  1.01428704
 7200.05000,  1.00805127
 7201.05000,  1.00923199
 7202.05000,  1.00513449
 7203.05000,  1.00214539
 7204.05000,  1.00170405
 7205.05000,  0.99744097
 7206.05000,  0.99164106
 7207.05000,  0.99159465
 7208.05000,  0.99264494
 7209.05000,  0.98647813
 7210.05000,  0.98468240
 7211.05000,  0.98715913
 7212.05000,  0.98557352
 7213.05000,  0.98511548
 7214.05000,  0.98268736
 7215.05000,  0.98315536
 7216.05000,  0.98692509
 7217.05000,  0.98633589
 7218.05000,  0.98646971
 7219.05000,  0.98473658
 7220.05000,  0.98372276
 7221.05000,  0.98060616
 7222.05000,  0.98134429
 7223.05000,  0.98297534
 7224.05000,  0.98382985
 7225.05000,  0.98166445
 7226.05000,  0.98754552
 7227.05000,  0.98814771
 7228.05000,  0.98654665
 7229.05000,  0.98974269
 7230.05000,  0.99104589
 7231.05000,  0.99204505
 7232.05000,  0.99041090
 7233.05000,  0.99266120
 7234.05000,  0.99233055
 7235.05000,  0.99380847
 7236.05000,  0.99532158
 7237.05000,  0.99560580
 7238.05000,  0.99754781
 7239.05000,  0.99800999
 7240.05000,  0.99664072
 7241.05000,  0.99939899
 7242.05000,  1.00008428
 7243.05000,  0.99995411
 7244.05000,  1.00217796
 7245.05000,  1.00439129
 7246.05000,  1.00290115
 7247.05000,  1.00725415
 7248.05000,  1.00659474
 7249.05000,  1.00603352
 7250.05000,  1.00771814
 7251.05000,  1.01042016
 7252.05000,  1.01066386
 7253.05000,  1.00710461
 7254.05000,  1.01131182
 7255.05000,  1.01702364
 7256.05000,  1.01066054
 7257.05000,  1.01193071
 7258.05000,  1.01247102
 7259.05000,  1.01899474
 7260.05000,  1.01036765
 7261.05000,  1.01805447
 7262.05000,  1.02285304
 7263.05000,  1.02880091
 7264.05000,  1.02648110
 7265.05000,  1.02042331
 7266.05000,  1.01777601
 7267.05000,  1.01760796
 7268.05000,  1.01760852
 7269.05000,  1.01083370
 7270.05000,  1.01765072
 7271.05000,  1.01839715
 7272.05000,  1.01801269
 7273.05000,  1.01689285
 7274.05000,  1.00532199
 7275.05000,  1.01010326
 7276.05000,  1.01009001
 7277.05000,  1.00904342
 7278.05000,  1.00791571
 7279.05000,  1.01189752
 7280.05000,  1.00954974
 7281.05000,  1.01042459
 7282.05000,  1.00893519
 7283.05000,  1.00735607
 7284.05000,  1.00402556
 7285.05000,  1.00027496
 7286.05000,  1.00161839
 7287.05000,  1.00153282
 7288.05000,  0.99604839
 7289.05000,  0.99453798
 7290.05000,  0.99607429
 7291.05000,  0.99898889
 7292.05000,  0.99432210
 7293.05000,  0.99241037
 7294.05000,  0.99369217
 7295.05000,  0.99015137
 7296.05000,  0.98428017
 7297.05000,  0.98633324
 7298.05000,  0.98714694
 7299.05000,  0.98748843
 7300.05000,  0.98836695
 7301.05000,  0.98572026
 7302.05000,  0.98712799
 7303.05000,  0.98817848
 7304.05000,  0.98538099
 7305.05000,  0.98542546
 7306.05000,  0.98830648
 7307.05000,  0.98727669
 7308.05000,  0.98967890
 7309.05000,  0.98841046
 7310.05000,  0.98985543
 7311.05000,  0.99441753
 7312.05000,  0.99241482
