#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_flakysmooth2_Fe_5.001: FeXANES_GT5_flakysmooth2_Fe_5.001
#------------------------------------------
# energy, FeXANES_GT5_flakysmooth2_Fe_5.001
 7119.75000,  0.74316369
 7120.05000,  0.78206533
 7120.35000,  0.80293821
 7120.65000,  0.85041927
 7120.95000,  0.87773302
 7121.25000,  0.89098634
 7121.55000,  0.94872383
 7121.85000,  0.98202101
 7122.15000,  1.01633730
 7122.45000,  1.04920182
 7122.75000,  1.07604634
 7123.05000,  1.11765660
 7123.35000,  1.14964367
 7123.65000,  1.17068366
 7123.95000,  1.19800069
 7124.25000,  1.22000816
 7124.55000,  1.23423304
 7124.85000,  1.24883424
 7125.15000,  1.25610722
 7125.45000,  1.26540451
 7125.75000,  1.26956412
 7126.05000,  1.27037896
 7126.35000,  1.27018191
 7126.65000,  1.27095864
 7126.95000,  1.26594228
 7127.25000,  1.26230511
 7127.55000,  1.25866268
 7127.85000,  1.25827894
 7128.15000,  1.25124826
 7128.45000,  1.24710890
 7128.75000,  1.23882807
 7129.05000,  1.23147044
 7129.35000,  1.22009364
 7129.65000,  1.21128234
 7129.95000,  1.19203249
 7130.25000,  1.17877120
 7130.55000,  1.15568262
 7130.85000,  1.13342538
 7131.15000,  1.11668009
 7131.45000,  1.09209259
 7131.75000,  1.07685002
 7132.05000,  1.05938624
 7133.05000,  1.02036648
 7134.05000,  1.00357846
 7135.05000,  0.98888222
 7136.05000,  0.97648410
 7137.05000,  0.96647006
 7138.05000,  0.97065781
 7139.05000,  0.97253371
 7140.05000,  0.97155259
 7141.05000,  0.96554874
 7142.05000,  0.96317561
 7143.05000,  0.95450569
 7144.05000,  0.94518278
 7145.05000,  0.93200945
 7146.05000,  0.91332248
 7147.05000,  0.90538961
 7148.05000,  0.89768898
 7149.05000,  0.88882295
 7150.05000,  0.88255509
 7151.05000,  0.88938581
 7152.05000,  0.90097653
 7153.05000,  0.90993388
 7154.05000,  0.91642583
 7155.05000,  0.93150052
 7156.05000,  0.94250896
 7157.05000,  0.95034271
 7158.05000,  0.95546684
 7159.05000,  0.96211800
 7160.05000,  0.96998915
 7161.05000,  0.98011805
 7162.05000,  0.98156775
 7163.05000,  0.99638583
 7164.05000,  1.00699171
 7165.05000,  1.01775206
 7166.05000,  1.02659129
 7167.05000,  1.04052780
 7168.05000,  1.04899230
 7169.05000,  1.05327639
 7170.05000,  1.05759593
 7171.05000,  1.05563712
 7172.05000,  1.05319829
 7173.05000,  1.04985815
 7174.05000,  1.04741830
 7175.05000,  1.04670273
 7176.05000,  1.04173825
 7177.05000,  1.04121764
 7178.05000,  1.04217171
 7179.05000,  1.03797123
 7180.05000,  1.03629287
 7181.05000,  1.03376481
 7182.05000,  1.02849507
 7183.05000,  1.02321920
 7184.05000,  1.02220802
 7185.05000,  1.01635938
 7186.05000,  1.01419631
 7187.05000,  1.00954350
 7188.05000,  1.00897842
 7189.05000,  1.00657126
 7190.05000,  1.00082416
 7191.05000,  0.99806355
 7192.05000,  0.99550564
 7193.05000,  0.99190225
 7194.05000,  0.98914001
 7195.05000,  0.98676817
 7196.05000,  0.98366587
 7197.05000,  0.98197642
 7198.05000,  0.98179847
 7199.05000,  0.97928945
 7200.05000,  0.97528592
 7201.05000,  0.97380105
 7202.05000,  0.97757149
 7203.05000,  0.97980850
 7204.05000,  0.97525045
 7205.05000,  0.97761074
 7206.05000,  0.97679335
 7207.05000,  0.97801611
 7208.05000,  0.97978247
 7209.05000,  0.98029364
 7210.05000,  0.98316713
 7211.05000,  0.98490801
 7212.05000,  0.98823360
 7213.05000,  0.98733462
 7214.05000,  0.98984206
 7215.05000,  0.99577815
 7216.05000,  0.99641037
 7217.05000,  0.99792071
 7218.05000,  1.00025192
 7219.05000,  1.00183779
 7220.05000,  1.00202463
 7221.05000,  1.00085865
 7222.05000,  1.00082535
 7223.05000,  1.00117475
 7224.05000,  1.00169781
 7225.05000,  1.00155825
 7226.05000,  1.00047034
 7227.05000,  0.99933886
 7228.05000,  0.99997418
 7229.05000,  0.99829154
 7230.05000,  0.99717609
 7231.05000,  0.99574482
 7232.05000,  0.98941258
 7233.05000,  0.99045636
 7234.05000,  0.99265086
 7235.05000,  0.99189639
 7236.05000,  0.99099431
 7237.05000,  0.99163649
 7238.05000,  0.99695387
 7239.05000,  0.99488244
 7240.05000,  0.99877075
 7241.05000,  1.00094664
 7242.05000,  0.99850061
 7243.05000,  1.00589963
 7244.05000,  1.00817665
 7245.05000,  1.00885387
 7246.05000,  1.01097194
 7247.05000,  1.01594811
 7248.05000,  1.01371625
 7249.05000,  1.01526284
 7250.05000,  1.01657714
 7251.05000,  1.01615950
 7252.05000,  1.01769047
 7253.05000,  1.01473040
 7254.05000,  1.01968766
 7255.05000,  1.02511879
 7256.05000,  1.01627119
 7257.05000,  1.01431814
 7258.05000,  1.01884937
 7259.05000,  1.01719686
 7260.05000,  1.01483993
 7261.05000,  1.01510166
 7262.05000,  1.01827593
 7263.05000,  1.03703289
 7264.05000,  1.05589504
 7265.05000,  1.01022831
 7266.05000,  1.01362900
 7267.05000,  1.01267240
 7268.05000,  1.01538461
 7269.05000,  1.00894898
 7270.05000,  1.00891849
 7271.05000,  1.00887618
 7272.05000,  1.01204993
 7273.05000,  1.00966815
 7274.05000,  1.00091530
 7275.05000,  1.00175804
 7276.05000,  1.00073011
 7277.05000,  1.00117798
 7278.05000,  1.00042182
 7279.05000,  0.99801945
 7280.05000,  1.00437125
 7281.05000,  0.99901129
 7282.05000,  0.99873697
 7283.05000,  0.99605806
 7284.05000,  0.99452240
 7285.05000,  0.99680263
 7286.05000,  0.99610863
 7287.05000,  0.99440052
 7288.05000,  0.99646795
 7289.05000,  0.99503575
 7290.05000,  0.99161610
 7291.05000,  0.99298655
 7292.05000,  0.99294787
 7293.05000,  0.99056043
 7294.05000,  0.99197991
 7295.05000,  0.98724742
 7296.05000,  0.98860715
 7297.05000,  0.99212734
 7298.05000,  0.98903982
 7299.05000,  0.98930789
 7300.05000,  0.99180227
 7301.05000,  0.99099116
 7302.05000,  0.98925795
 7303.05000,  0.98932921
 7304.05000,  0.99201568
 7305.05000,  0.99291494
 7306.05000,  0.99091348
 7307.05000,  0.99196754
 7308.05000,  0.99262510
 7309.05000,  0.99265077
 7310.05000,  0.99011669
 7311.05000,  0.99280882
 7312.05000,  0.99166781
