#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT15_super_dark_Fe_17.001: FeXANES_GT15_super_dark_Fe_17.001
#------------------------------------------
# energy, FeXANES_GT15_super_dark_Fe_17.001
 7032.05000,  3.96834e-5
 7037.05000,  6.98828e-4
 7042.05000,  3.70235e-4
 7047.05000,  2.79139e-4
 7052.05000,  1.07179e-5
 7057.05000, -2.21258e-4
 7062.05000, -2.34827e-4
 7067.05000, -3.98209e-4
 7072.05000, -6.20855e-4
 7077.05000,  1.32604e-5
 7082.05000,  2.90311e-4
 7087.05000,  5.11486e-4
 7092.05000,  0.00141119
 7097.05000,  0.00213976
 7102.05000,  0.00532094
 7102.35000,  0.00523992
 7102.65000,  0.00549935
 7102.95000,  0.00568640
 7103.25000,  0.00644308
 7103.55000,  0.00657135
 7103.85000,  0.00639736
 7104.15000,  0.00720294
 7104.45000,  0.00723749
 7104.75000,  0.00729866
 7105.05000,  0.00787928
 7105.35000,  0.00814909
 7105.65000,  0.00836903
 7105.95000,  0.00862050
 7106.25000,  0.00930301
 7106.55000,  0.00968006
 7106.85000,  0.00994580
 7107.15000,  0.01082681
 7107.45000,  0.01092618
 7107.75000,  0.01169083
 7108.05000,  0.01194967
 7108.35000,  0.01302195
 7108.65000,  0.01376441
 7108.95000,  0.01498594
 7109.25000,  0.01606533
 7109.55000,  0.01674980
 7109.85000,  0.01769277
 7110.15000,  0.02126329
 7110.45000,  0.02366581
 7110.75000,  0.02669265
 7111.05000,  0.03064503
 7111.35000,  0.03520602
 7111.65000,  0.04353925
 7111.95000,  0.05177555
 7112.25000,  0.06098254
 7112.55000,  0.06425876
 7112.85000,  0.07236402
 7113.15000,  0.07554460
 7113.45000,  0.07735086
 7113.75000,  0.07551515
 7114.05000,  0.07354010
 7114.35000,  0.06586533
 7114.65000,  0.06290895
 7114.95000,  0.06196228
 7115.25000,  0.06269295
 7115.55000,  0.06394639
 7115.85000,  0.06723079
 7116.15000,  0.07242060
 7116.45000,  0.07674161
 7116.75000,  0.08380715
 7117.05000,  0.09099066
 7117.35000,  0.09814654
 7117.65000,  0.10789030
 7117.95000,  0.11945490
 7118.25000,  0.13251100
 7118.55000,  0.14028171
 7118.85000,  0.16820045
 7119.15000,  0.19049038
 7119.45000,  0.21609171
 7119.75000,  0.23383058
 7120.05000,  0.26668851
 7120.35000,  0.29462422
 7120.65000,  0.32640548
 7120.95000,  0.33523404
 7121.25000,  0.36780059
 7121.55000,  0.42822156
 7121.85000,  0.48035368
 7122.15000,  0.52643301
 7122.45000,  0.56283364
 7122.75000,  0.61838602
 7123.05000,  0.66101453
 7123.35000,  0.69295139
 7123.65000,  0.73807225
 7123.95000,  0.76607598
 7124.25000,  0.81541417
 7124.55000,  0.84765265
 7124.85000,  0.89045158
 7125.15000,  0.90827800
 7125.45000,  0.95654920
 7125.75000,  1.00109669
 7126.05000,  1.02763761
 7126.35000,  1.07413346
 7126.65000,  1.09998170
 7126.95000,  1.15106573
 7127.25000,  1.17475531
 7127.55000,  1.19968641
 7127.85000,  1.23198586
 7128.15000,  1.27500107
 7128.45000,  1.28869433
 7128.75000,  1.30090204
 7129.05000,  1.31363843
 7129.35000,  1.32486073
 7129.65000,  1.33444126
 7129.95000,  1.34439376
 7130.25000,  1.34512769
 7130.55000,  1.34902455
 7130.85000,  1.35504585
 7131.15000,  1.35953126
 7131.45000,  1.36555694
 7131.75000,  1.36624590
 7132.05000,  1.36540653
 7133.05000,  1.35516924
 7134.05000,  1.30933640
 7135.05000,  1.26579863
 7136.05000,  1.23623541
 7137.05000,  1.20568666
 7138.05000,  1.18548039
 7139.05000,  1.15941277
 7140.05000,  1.14166838
 7141.05000,  1.11857888
 7142.05000,  1.10685830
 7143.05000,  1.09780473
 7144.05000,  1.08676749
 7145.05000,  1.08588350
 7146.05000,  1.07234817
 7147.05000,  1.06005952
 7148.05000,  1.03695244
 7149.05000,  1.00291736
 7150.05000,  0.97960149
 7151.05000,  0.95682386
 7152.05000,  0.95069013
 7153.05000,  0.93175557
 7154.05000,  0.92185725
 7155.05000,  0.90862381
 7156.05000,  0.89810161
 7157.05000,  0.89467754
 7158.05000,  0.88604117
 7159.05000,  0.88035827
 7160.05000,  0.87707206
 7161.05000,  0.87877640
 7162.05000,  0.88104621
 7163.05000,  0.88838093
 7164.05000,  0.89401836
 7165.05000,  0.90257451
