#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_concentric_gray1_Fe_7.001: FeXANES_GT5_concentric_gray1_Fe_7.001
#------------------------------------------
# energy, FeXANES_GT5_concentric_gray1_Fe_7.001
 7032.05000, -0.00208343
 7037.05000,  3.65498e-4
 7042.05000,  7.42196e-5
 7047.05000, -3.27474e-5
 7052.05000,  3.35176e-6
 7057.05000, -3.77313e-4
 7062.05000, -2.95012e-4
 7067.05000, -3.42661e-4
 7072.05000,  1.64928e-4
 7077.05000,  9.06226e-5
 7082.05000,  3.49113e-4
 7087.05000,  0.00154012
 7092.05000,  0.00242116
 7097.05000,  0.00441587
 7102.05000,  0.00761585
 7102.35000,  0.00785467
 7102.65000,  0.00775161
 7102.95000,  0.00781966
 7103.25000,  0.00875715
 7103.55000,  0.00891153
 7103.85000,  0.00952115
 7104.15000,  0.00963211
 7104.45000,  0.00980492
 7104.75000,  0.01039980
 7105.05000,  0.01036163
 7105.35000,  0.01104732
 7105.65000,  0.01155577
 7105.95000,  0.01179398
 7106.25000,  0.01227416
 7106.55000,  0.01293399
 7106.85000,  0.01347187
 7107.15000,  0.01455661
 7107.45000,  0.01510122
 7107.75000,  0.01589769
 7108.05000,  0.01669356
 7108.35000,  0.01771162
 7108.65000,  0.01804943
 7108.95000,  0.02109467
 7109.25000,  0.02242599
 7109.55000,  0.02518869
 7109.85000,  0.02981163
 7110.15000,  0.03438989
 7110.45000,  0.04016562
 7110.75000,  0.04848749
 7111.05000,  0.05005268
 7111.35000,  0.05741734
 7111.65000,  0.06220658
 7111.95000,  0.06567556
 7112.25000,  0.06968843
 7112.55000,  0.07231382
 7112.85000,  0.07607513
 7113.15000,  0.07624881
 7113.45000,  0.07588537
 7113.75000,  0.07574839
 7114.05000,  0.07606756
 7114.35000,  0.07700010
 7114.65000,  0.08160572
 7114.95000,  0.08247814
 7115.25000,  0.09210453
 7115.55000,  0.10110000
 7115.85000,  0.11171360
 7116.15000,  0.12324018
 7116.45000,  0.13533787
 7116.75000,  0.16308199
 7117.05000,  0.18674266
 7117.35000,  0.21138845
 7117.65000,  0.23518625
 7117.95000,  0.26956829
 7118.25000,  0.31902190
 7118.55000,  0.35729860
 7118.85000,  0.38455010
 7119.15000,  0.47804586
 7119.45000,  0.53733475
 7119.75000,  0.59355941
 7120.05000,  0.63723724
 7120.35000,  0.65923887
 7120.65000,  0.68416763
 7120.95000,  0.74602548
 7121.25000,  0.77491406
 7121.55000,  0.79846609
 7121.85000,  0.82484285
 7122.15000,  0.85621149
 7122.45000,  0.89549638
 7122.75000,  0.94325795
 7123.05000,  0.98141539
 7123.35000,  1.01773273
 7123.65000,  1.04603681
 7123.95000,  1.08524780
 7124.25000,  1.09768118
 7124.55000,  1.12867679
 7124.85000,  1.14245948
 7125.15000,  1.14430865
 7125.45000,  1.15521596
 7125.75000,  1.15986403
 7126.05000,  1.16411575
 7126.35000,  1.16887415
 7126.65000,  1.17851472
 7126.95000,  1.18697142
 7127.25000,  1.20097294
 7127.55000,  1.21323362
 7127.85000,  1.23934485
 7128.15000,  1.25952731
 7128.45000,  1.27151734
 7128.75000,  1.29054458
 7129.05000,  1.30734046
 7129.35000,  1.30960643
 7129.65000,  1.31094137
 7129.95000,  1.31298509
 7130.25000,  1.30522271
 7130.55000,  1.29292025
 7130.85000,  1.27643612
 7131.15000,  1.26536034
 7131.45000,  1.25836014
 7131.75000,  1.23509354
 7132.05000,  1.22844045
 7133.05000,  1.20089709
 7134.05000,  1.12947452
 7135.05000,  1.09336261
