#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT15_super_dark_Fe_7.001: FeXANES_GT15_super_dark_Fe_7.001
#------------------------------------------
# energy, FeXANES_GT15_super_dark_Fe_7.001
 7032.05000,  0.00112527
 7037.05000,  8.11623e-4
 7042.05000,  4.60215e-4
 7047.05000,  1.89247e-4
 7052.05000, -2.03348e-4
 7057.05000, -5.83765e-5
 7062.05000, -2.98899e-4
 7067.05000, -3.29895e-4
 7072.05000, -2.60350e-4
 7077.05000, -2.26534e-4
 7082.05000,  1.65972e-4
 7087.05000,  5.61968e-4
 7092.05000,  0.00117015
 7097.05000,  0.00262239
 7102.05000,  0.00518221
 7102.35000,  0.00532351
 7102.65000,  0.00569618
 7102.95000,  0.00552595
 7103.25000,  0.00596507
 7103.55000,  0.00588737
 7103.85000,  0.00639675
 7104.15000,  0.00679258
 7104.45000,  0.00708959
 7104.75000,  0.00754503
 7105.05000,  0.00770974
 7105.35000,  0.00803284
 7105.65000,  0.00800793
 7105.95000,  0.00851930
 7106.25000,  0.00895928
 7106.55000,  0.00918481
 7106.85000,  0.00994270
 7107.15000,  0.00978132
 7107.45000,  0.01024487
 7107.75000,  0.01110795
 7108.05000,  0.01155279
 7108.35000,  0.01195254
 7108.65000,  0.01270358
 7108.95000,  0.01341469
 7109.25000,  0.01548842
 7109.55000,  0.01678786
 7109.85000,  0.01824348
 7110.15000,  0.02110881
 7110.45000,  0.02470720
 7110.75000,  0.02847981
 7111.05000,  0.03100217
 7111.35000,  0.03635258
 7111.65000,  0.04020183
 7111.95000,  0.04520747
 7112.25000,  0.05067806
 7112.55000,  0.05896314
 7112.85000,  0.06101692
 7113.15000,  0.06498517
 7113.45000,  0.06646812
 7113.75000,  0.06533420
 7114.05000,  0.05989268
 7114.35000,  0.05878997
 7114.65000,  0.05623987
 7114.95000,  0.05346228
 7115.25000,  0.05430320
 7115.55000,  0.05785383
 7115.85000,  0.06009339
 7116.15000,  0.06776218
 7116.45000,  0.07467847
 7116.75000,  0.08550203
 7117.05000,  0.09728489
 7117.35000,  0.11527728
 7117.65000,  0.11513435
 7117.95000,  0.14635004
 7118.25000,  0.17142862
 7118.55000,  0.18541888
 7118.85000,  0.22795501
 7119.15000,  0.25010978
 7119.45000,  0.29310895
 7119.75000,  0.32872764
 7120.05000,  0.36105277
 7120.35000,  0.39429196
 7120.65000,  0.41612877
 7120.95000,  0.43872643
 7121.25000,  0.48292146
 7121.55000,  0.51696734
 7121.85000,  0.55639592
 7122.15000,  0.58647293
 7122.45000,  0.64093408
 7122.75000,  0.67802619
 7123.05000,  0.72768808
 7123.35000,  0.77313219
 7123.65000,  0.83187694
 7123.95000,  0.87322260
 7124.25000,  0.90080965
 7124.55000,  0.93759254
 7124.85000,  0.97174365
 7125.15000,  1.01083079
 7125.45000,  1.03352148
 7125.75000,  1.07723870
 7126.05000,  1.10001845
 7126.35000,  1.14583081
 7126.65000,  1.17824155
 7126.95000,  1.21631153
 7127.25000,  1.24897193
 7127.55000,  1.27984651
 7127.85000,  1.30553718
 7128.15000,  1.34580752
 7128.45000,  1.36228340
 7128.75000,  1.39392080
 7129.05000,  1.40557319
 7129.35000,  1.41288870
 7129.65000,  1.42222082
 7129.95000,  1.42769089
 7130.25000,  1.42893971
 7130.55000,  1.43156967
 7130.85000,  1.42497984
 7131.15000,  1.43549289
 7131.45000,  1.42777818
 7131.75000,  1.42269900
 7132.05000,  1.40906399
 7133.05000,  1.37965983
 7134.05000,  1.33726579
 7135.05000,  1.28759600
 7136.05000,  1.22771175
 7137.05000,  1.19823635
 7138.05000,  1.18124311
 7139.05000,  1.15659441
 7140.05000,  1.14903289
 7141.05000,  1.13905794
 7142.05000,  1.12708064
 7143.05000,  1.11584927
 7144.05000,  1.09963204
 7145.05000,  1.08773923
 7146.05000,  1.08137223
 7147.05000,  1.04455537
 7148.05000,  1.01943659
 7149.05000,  0.98903086
 7150.05000,  0.96372814
 7151.05000,  0.94155381
 7152.05000,  0.92684925
 7153.05000,  0.90994075
 7154.05000,  0.90228442
 7155.05000,  0.89911544
 7156.05000,  0.89587605
 7157.05000,  0.88751131
 7158.05000,  0.88650378
 7159.05000,  0.88748783
 7160.05000,  0.88916135
 7161.05000,  0.89723744
 7162.05000,  0.90319788
 7163.05000,  0.91397402
 7164.05000,  0.92874902
 7165.05000,  0.94114207
 7166.05000,  0.95170066
 7167.05000,  0.96360335
 7168.05000,  0.97549093
 7169.05000,  0.98898877
 7170.05000,  0.99257705
 7171.05000,  1.01697415
 7172.05000,  1.02505519
 7173.05000,  1.02377955
 7174.05000,  1.05127093
 7175.05000,  1.06052062
 7176.05000,  1.06737614
 7177.05000,  1.07331794
 7178.05000,  1.07359752
 7179.05000,  1.08355458
 7180.05000,  1.08625216
 7181.05000,  1.08851846
 7182.05000,  1.08469525
 7183.05000,  1.08497148
 7184.05000,  1.07892726
 7185.05000,  1.07769115
 7186.05000,  1.07823252
 7187.05000,  1.07333552
 7188.05000,  1.06933014
 7189.05000,  1.06993960
 7190.05000,  1.06650616
 7191.05000,  1.06271559
 7192.05000,  1.05442957
 7193.05000,  1.05521010
 7194.05000,  1.05483458
 7195.05000,  1.04861630
 7196.05000,  1.03576523
 7197.05000,  1.03570917
 7198.05000,  1.03366833
 7199.05000,  1.02339490
