#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_flaky2_FeXRD_16.001: FeXANES_GT5_flaky2_FeXRD_16.001
#------------------------------------------
# energy, FeXANES_GT5_flaky2_FeXRD_16.001
 7116.15000,  0.06299026
 7116.45000,  0.07127141
 7116.75000,  0.08126561
 7117.05000,  0.09313932
 7117.35000,  0.10718162
 7117.65000,  0.12035729
 7117.95000,  0.14230181
 7118.25000,  0.15819576
 7118.55000,  0.18276026
 7118.85000,  0.20455114
 7119.15000,  0.24479796
 7119.45000,  0.27167598
 7119.75000,  0.33136292
 7120.05000,  0.36230631
 7120.35000,  0.40555457
 7120.65000,  0.41348491
 7120.95000,  0.46291413
 7121.25000,  0.48133068
 7121.55000,  0.50735133
 7121.85000,  0.54165436
 7122.15000,  0.59118060
 7122.45000,  0.63538305
 7122.75000,  0.68871679
 7123.05000,  0.73808035
 7123.35000,  0.78443144
 7123.65000,  0.79703819
 7123.95000,  0.86948825
 7124.25000,  0.90117206
 7124.55000,  0.93254754
 7124.85000,  0.96544926
 7125.15000,  0.99085471
 7125.45000,  1.01388892
 7125.75000,  1.02723357
 7126.05000,  1.07560350
 7126.35000,  1.10364340
 7126.65000,  1.13389822
 7126.95000,  1.15999668
 7127.25000,  1.20020318
 7127.55000,  1.22529933
 7127.85000,  1.26952345
 7128.15000,  1.29996028
 7128.45000,  1.32289355
 7128.75000,  1.35864399
 7129.05000,  1.36983557
 7129.35000,  1.37460026
 7129.65000,  1.38975173
 7129.95000,  1.38809161
 7130.25000,  1.38238577
 7130.55000,  1.38185059
 7130.85000,  1.37010010
 7131.15000,  1.36641533
 7131.45000,  1.36335911
 7131.75000,  1.35191815
 7132.05000,  1.34193603
 7133.05000,  1.29556870
 7134.05000,  1.24996588
 7135.05000,  1.18137008
 7136.05000,  1.14239306
 7137.05000,  1.12503169
 7138.05000,  1.10168444
 7139.05000,  1.09690742
 7140.05000,  1.08616252
 7141.05000,  1.07675256
 7142.05000,  1.07594738
 7143.05000,  1.05432544
 7144.05000,  1.04986422
 7145.05000,  1.03931092
 7146.05000,  1.01189234
 7147.05000,  0.99218738
 7148.05000,  0.96099673
 7149.05000,  0.95318853
 7150.05000,  0.93088041
 7151.05000,  0.89848518
 7152.05000,  0.88597501
 7153.05000,  0.87954370
 7154.05000,  0.87789149
 7155.05000,  0.87805388
 7156.05000,  0.87077663
 7157.05000,  0.87083798
 7158.05000,  0.86856305
 7159.05000,  0.87353599
 7160.05000,  0.87631331
 7161.05000,  0.87801272
 7162.05000,  0.89794935
 7163.05000,  0.90494181
 7164.05000,  0.91757730
 7165.05000,  0.92551296
 7166.05000,  0.94207811
 7167.05000,  0.95159953
 7168.05000,  0.95573439
 7169.05000,  0.97319025
 7170.05000,  0.97480160
 7171.05000,  0.98433700
 7172.05000,  0.99113641
 7173.05000,  0.99701023
 7174.05000,  1.00995725
 7175.05000,  1.01752029
 7176.05000,  1.02251666
 7177.05000,  1.02761568
 7178.05000,  1.03358668
 7179.05000,  1.03704152
 7180.05000,  1.04425940
 7181.05000,  1.04975488
 7182.05000,  1.05405532
 7183.05000,  1.05693382
 7184.05000,  1.05411584
 7185.05000,  1.05236679
 7186.05000,  1.04630684
 7187.05000,  1.04443288
 7188.05000,  1.04248618
 7189.05000,  1.03685841
 7190.05000,  1.03370306
 7191.05000,  1.02507568
 7192.05000,  1.02636932
 7193.05000,  1.01943359
 7194.05000,  1.01255353
 7195.05000,  1.00685729
 7196.05000,  1.00725576
 7197.05000,  1.00606050
 7198.05000,  1.00027646
 7199.05000,  0.99395170
 7200.05000,  0.98923689
 7201.05000,  0.98311906
 7202.05000,  0.98003358
 7203.05000,  0.98216957
 7204.05000,  0.98068881
 7205.05000,  0.98159171
 7206.05000,  0.97779497
 7207.05000,  0.97549256
 7208.05000,  0.97281159
 7209.05000,  0.97593852
 7210.05000,  0.97431994
 7211.05000,  0.97453726
 7212.05000,  0.97149768
 7213.05000,  0.97363852
 7214.05000,  0.97430955
 7215.05000,  0.97258016
 7216.05000,  0.97310999
 7217.05000,  0.97543046
 7218.05000,  0.97883717
 7219.05000,  0.98420933
 7220.05000,  0.98163207
 7221.05000,  0.98696302
 7222.05000,  0.98496820
 7223.05000,  0.98343044
 7224.05000,  0.98331870
 7225.05000,  0.98114984
 7226.05000,  0.98105836
 7227.05000,  0.97998423
 7228.05000,  0.97597604
 7229.05000,  0.97903406
 7230.05000,  0.97664723
 7231.05000,  0.97391337
 7232.05000,  0.97368245
 7233.05000,  0.97152859
 7234.05000,  0.97421758
 7235.05000,  0.97971551
 7236.05000,  0.97764428
 7237.05000,  0.98046141
 7238.05000,  0.97637139
 7239.05000,  0.98109311
 7240.05000,  0.98096902
 7241.05000,  0.98559470
 7242.05000,  0.98993053
 7243.05000,  0.99487229
 7244.05000,  0.99925657
 7245.05000,  1.00139975
 7246.05000,  1.00701530
 7247.05000,  1.01239747
 7248.05000,  1.00555666
 7249.05000,  1.00785371
 7250.05000,  1.01043915
 7251.05000,  1.01318926
 7252.05000,  1.01369605
 7253.05000,  1.01405119
 7254.05000,  1.01691545
 7255.05000,  1.02169253
 7256.05000,  1.01846898
 7257.05000,  1.02332116
 7258.05000,  1.02728603
 7259.05000,  1.03255725
 7260.05000,  1.02482925
 7261.05000,  1.02746364
 7262.05000,  1.02796476
 7263.05000,  1.03382935
 7264.05000,  1.03438595
 7265.05000,  0.97299202
 7266.05000,  1.02443639
 7267.05000,  1.02638639
 7268.05000,  1.02134505
 7269.05000,  1.02047259
 7270.05000,  1.02369419
 7271.05000,  1.02235982
 7272.05000,  1.02836704
 7273.05000,  1.02155569
 7274.05000,  1.01437140
 7275.05000,  1.02250502
 7276.05000,  1.01912302
 7277.05000,  1.01919867
 7278.05000,  1.02025015
 7279.05000,  1.01934101
 7280.05000,  1.02334480
 7281.05000,  1.00879384
 7282.05000,  1.01337824
 7283.05000,  1.01373118
 7284.05000,  1.01477049
 7285.05000,  1.01536730
 7286.05000,  1.01271949
 7287.05000,  1.00880577
 7288.05000,  1.00841758
 7289.05000,  1.00326700
 7290.05000,  1.00075846
 7291.05000,  0.99959980
 7292.05000,  0.99794654
 7293.05000,  0.99810510
 7294.05000,  0.99613995
 7295.05000,  0.99356075
 7296.05000,  0.99653828
 7297.05000,  0.99262343
 7298.05000,  0.99339517
 7299.05000,  0.99263809
 7300.05000,  0.98721679
 7301.05000,  0.98419701
 7302.05000,  0.98172214
 7303.05000,  0.98362056
 7304.05000,  0.98301219
 7305.05000,  0.98352737
 7306.05000,  0.98244075
 7307.05000,  0.97843007
 7308.05000,  0.98106983
 7309.05000,  0.97815292
 7310.05000,  0.97729352
 7311.05000,  0.97184011
 7312.05000,  0.97270300
