#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_flaky2_Fe_12.001: FeXANES_GT5_flaky2_Fe_12.001
#------------------------------------------
# energy, FeXANES_GT5_flaky2_Fe_12.001
 7125.15000,  1.01502356
 7125.45000,  1.03156724
 7125.75000,  1.03715234
 7126.05000,  1.04985011
 7126.35000,  1.06609700
 7126.65000,  1.07368638
 7126.95000,  1.08645477
 7127.25000,  1.10045956
 7127.55000,  1.11718645
 7127.85000,  1.13762589
 7128.15000,  1.14608762
 7128.45000,  1.16240810
 7128.75000,  1.18081573
 7129.05000,  1.18804861
 7129.35000,  1.19203575
 7129.65000,  1.20140881
 7129.95000,  1.19638037
 7130.25000,  1.19436870
 7130.55000,  1.19554676
 7130.85000,  1.18689996
 7131.15000,  1.17456250
 7131.45000,  1.17479448
 7131.75000,  1.16650006
 7132.05000,  1.15271617
 7133.05000,  1.14241995
 7134.05000,  1.10387404
 7135.05000,  1.09598642
 7136.05000,  1.08550432
 7137.05000,  1.06772706
 7138.05000,  1.05477519
 7139.05000,  1.04099224
 7140.05000,  1.03622839
 7141.05000,  1.03004396
 7142.05000,  1.03107443
 7143.05000,  1.03110839
 7144.05000,  1.02789897
 7145.05000,  1.02722333
 7146.05000,  1.02124080
 7147.05000,  1.00781782
 7148.05000,  0.99575937
 7149.05000,  0.98087714
 7150.05000,  0.97067084
 7151.05000,  0.95737831
 7152.05000,  0.95581331
 7153.05000,  0.94507866
 7154.05000,  0.94548829
 7155.05000,  0.94046632
 7156.05000,  0.93642183
 7157.05000,  0.93597259
 7158.05000,  0.93211605
 7159.05000,  0.93377938
 7160.05000,  0.93385827
 7161.05000,  0.94284202
 7162.05000,  0.94705406
 7163.05000,  0.95569228
 7164.05000,  0.95797341
 7165.05000,  0.96252781
 7166.05000,  0.96746919
 7167.05000,  0.97127057
 7168.05000,  0.97356652
 7169.05000,  0.97669756
 7170.05000,  0.98260260
 7171.05000,  0.99285912
 7172.05000,  0.99535398
 7173.05000,  1.00397970
 7174.05000,  1.00556887
 7175.05000,  1.00873011
 7176.05000,  1.01586826
 7177.05000,  1.02207728
 7178.05000,  1.02716406
 7179.05000,  1.03645955
 7180.05000,  1.03845643
 7181.05000,  1.04080076
 7182.05000,  1.04737316
 7183.05000,  1.04775615
 7184.05000,  1.04449408
 7185.05000,  1.04282743
 7186.05000,  1.03985694
 7187.05000,  1.03824427
 7188.05000,  1.03678562
 7189.05000,  1.03580878
 7190.05000,  1.03746665
 7191.05000,  1.03151962
 7192.05000,  1.02801112
 7193.05000,  1.02424248
 7194.05000,  1.02418765
 7195.05000,  1.01951471
 7196.05000,  1.01674852
 7197.05000,  1.01617483
 7198.05000,  1.01361643
 7199.05000,  1.01227407
 7200.05000,  1.00920646
 7201.05000,  1.00648473
 7202.05000,  1.00296029
 7203.05000,  0.99665536
 7204.05000,  0.99663012
 7205.05000,  0.98521941
 7206.05000,  0.98958956
 7207.05000,  0.98533167
 7208.05000,  0.98285398
 7209.05000,  0.98701401
 7210.05000,  0.98487952
 7211.05000,  0.98788124
 7212.05000,  0.99011666
 7213.05000,  0.99468182
 7214.05000,  0.99091524
 7215.05000,  0.99780828
 7216.05000,  0.99827771
 7217.05000,  0.99573096
 7218.05000,  0.99827067
 7219.05000,  1.00153110
 7220.05000,  1.00713437
 7221.05000,  1.00634658
 7222.05000,  1.00834485
 7223.05000,  1.00817610
 7224.05000,  1.00642019
 7225.05000,  1.00813688
 7226.05000,  1.01038167
 7227.05000,  1.01208989
 7228.05000,  1.01038691
 7229.05000,  1.00773411
 7230.05000,  1.01102909
 7231.05000,  1.00893304
 7232.05000,  1.00543080
 7233.05000,  1.00199070
 7234.05000,  0.99710249
 7235.05000,  0.99969223
 7236.05000,  0.99622689
 7237.05000,  0.99503184
 7238.05000,  0.99490789
 7239.05000,  0.99168425
 7240.05000,  0.98948899
 7241.05000,  0.99278706
 7242.05000,  0.98639282
 7243.05000,  0.98215607
 7244.05000,  0.98361328
 7245.05000,  0.98453089
 7246.05000,  0.98733676
 7247.05000,  0.99037825
 7248.05000,  0.98191741
 7249.05000,  0.98365084
 7250.05000,  0.98813823
 7251.05000,  0.98653414
 7252.05000,  0.99028570
 7253.05000,  0.98946509
 7254.05000,  0.99593510
 7255.05000,  0.99763550
 7256.05000,  0.99006056
 7257.05000,  0.99580747
 7258.05000,  0.99950330
 7259.05000,  1.00739239
 7260.05000,  0.99676054
 7261.05000,  1.00726259
 7262.05000,  1.01140730
 7263.05000,  1.05219497
 7264.05000,  1.02835486
 7265.05000,  0.92966472
 7266.05000,  1.01074281
 7267.05000,  1.01562571
 7268.05000,  1.01879888
 7269.05000,  1.01192878
 7270.05000,  1.01447016
 7271.05000,  1.01936493
 7272.05000,  1.01829386
 7273.05000,  1.01893273
 7274.05000,  1.02090320
 7275.05000,  1.02019477
 7276.05000,  1.02383036
 7277.05000,  1.02052979
 7278.05000,  1.01872149
 7279.05000,  1.01271732
 7280.05000,  1.01598937
 7281.05000,  1.01069897
 7282.05000,  1.00980473
 7283.05000,  1.00631924
 7284.05000,  1.00129608
 7285.05000,  1.00240158
 7286.05000,  1.00197844
 7287.05000,  1.00285290
 7288.05000,  1.00203611
 7289.05000,  1.00015937
 7290.05000,  0.99795784
 7291.05000,  0.99315345
 7292.05000,  0.99191628
 7293.05000,  0.99008499
 7294.05000,  0.99061617
 7295.05000,  0.98534577
 7296.05000,  0.98570817
 7297.05000,  0.98891815
 7298.05000,  0.98440604
 7299.05000,  0.98607193
 7300.05000,  0.98674562
 7301.05000,  0.98564500
 7302.05000,  0.98849734
 7303.05000,  0.98965340
 7304.05000,  0.98817680
 7305.05000,  0.98502382
 7306.05000,  0.98317698
 7307.05000,  0.97988241
 7308.05000,  0.98055356
 7309.05000,  0.98235927
 7310.05000,  0.98304797
 7311.05000,  0.98066672
 7312.05000,  0.98157100
