#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_flaky2_Fe_3.001: FeXANES_GT5_flaky2_Fe_3.001
#------------------------------------------
# energy, FeXANES_GT5_flaky2_Fe_3.001
 7032.05000,  2.77168e-4
 7037.05000,  7.24057e-4
 7042.05000,  4.52237e-4
 7047.05000,  2.85428e-4
 7052.05000, -2.20551e-5
 7057.05000, -1.26543e-4
 7062.05000, -4.35157e-4
 7067.05000, -4.34390e-4
 7072.05000, -3.65645e-4
 7077.05000, -2.94227e-4
 7082.05000,  1.58821e-4
 7087.05000,  7.81532e-4
 7092.05000,  0.00167261
 7097.05000,  0.00323851
 7102.05000,  0.00575044
 7102.35000,  0.00578140
 7102.65000,  0.00621352
 7102.95000,  0.00648376
 7103.25000,  0.00655074
 7103.55000,  0.00682372
 7103.85000,  0.00686942
 7104.15000,  0.00730012
 7104.45000,  0.00751312
 7104.75000,  0.00785003
 7105.05000,  0.00797414
 7105.35000,  0.00832915
 7105.65000,  0.00894633
 7105.95000,  0.00903696
 7106.25000,  0.00942638
 7106.55000,  0.00939606
 7106.85000,  0.01019565
 7107.15000,  0.01068542
 7107.45000,  0.01096926
 7107.75000,  0.01206542
 7108.05000,  0.01241819
 7108.35000,  0.01274787
 7108.65000,  0.01352762
 7108.95000,  0.01453501
 7109.25000,  0.01533147
 7109.55000,  0.01651651
 7109.85000,  0.01783711
 7110.15000,  0.02062820
 7110.45000,  0.02157002
 7110.75000,  0.02607757
 7111.05000,  0.02961741
 7111.35000,  0.03332922
 7111.65000,  0.04180487
 7111.95000,  0.04827354
 7112.25000,  0.05713278
 7112.55000,  0.06161643
 7112.85000,  0.06482744
 7113.15000,  0.06959952
 7113.45000,  0.07269457
 7113.75000,  0.07311976
 7114.05000,  0.07223439
 7114.35000,  0.06856417
 7114.65000,  0.06571131
 7114.95000,  0.06459369
 7115.25000,  0.06417100
 7115.55000,  0.06542645
 7115.85000,  0.06704779
 7116.15000,  0.07099035
 7116.45000,  0.07299761
 7116.75000,  0.07794889
 7117.05000,  0.08353587
 7117.35000,  0.08783716
 7117.65000,  0.09480274
 7117.95000,  0.10042700
 7118.25000,  0.11441217
 7118.55000,  0.12656426
 7118.85000,  0.13713600
 7119.15000,  0.15754990
 7119.45000,  0.17720024
 7119.75000,  0.19991318
 7120.05000,  0.21883221
 7120.35000,  0.25061715
 7120.65000,  0.27918578
 7120.95000,  0.29314728
 7121.25000,  0.34227589
 7121.55000,  0.36941323
 7121.85000,  0.40850577
 7122.15000,  0.44952065
 7122.45000,  0.50537851
 7122.75000,  0.54811895
 7123.05000,  0.59010993
 7123.35000,  0.63247358
 7123.65000,  0.65969990
 7123.95000,  0.70264191
 7124.25000,  0.72743114
 7124.55000,  0.75267746
 7124.85000,  0.79973096
 7125.15000,  0.83063646
 7125.45000,  0.86517398
 7125.75000,  0.90229040
 7126.05000,  0.93107793
 7126.35000,  0.96409462
 7126.65000,  1.01208518
 7126.95000,  1.03799605
 7127.25000,  1.07589113
 7127.55000,  1.10672115
 7127.85000,  1.13255412
 7128.15000,  1.15294737
 7128.45000,  1.16843353
 7128.75000,  1.17824406
 7129.05000,  1.19038566
 7129.35000,  1.19319379
 7129.65000,  1.19528565
 7129.95000,  1.19889074
 7130.25000,  1.20825391
 7130.55000,  1.21470624
 7130.85000,  1.21945881
 7131.15000,  1.22376009
 7131.45000,  1.23087670
 7131.75000,  1.23658333
 7132.05000,  1.23426462
 7133.05000,  1.22957790
 7134.05000,  1.19763363
