#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_flakysmooth2_Fe_7.001: FeXANES_GT5_flakysmooth2_Fe_7.001
#------------------------------------------
# energy, FeXANES_GT5_flakysmooth2_Fe_7.001
 7032.05000,  8.00610e-4
 7037.05000,  3.84226e-4
 7042.05000,  2.42021e-4
 7047.05000, -9.74383e-7
 7052.05000, -2.63408e-4
 7057.05000, -2.88062e-4
 7062.05000, -3.39311e-4
 7067.05000, -2.09748e-4
 7072.05000, -3.80105e-4
 7077.05000,  3.80065e-4
 7082.05000,  4.75295e-4
 7087.05000,  0.00189248
 7092.05000,  0.00308827
 7097.05000,  0.00525707
 7102.05000,  0.01063173
 7102.35000,  0.01099654
 7102.65000,  0.01150516
 7102.95000,  0.01181028
 7103.25000,  0.01220256
 7103.55000,  0.01287694
 7103.85000,  0.01307513
 7104.15000,  0.01389224
 7104.45000,  0.01440651
 7104.75000,  0.01486796
 7105.05000,  0.01551364
 7105.35000,  0.01590125
 7105.65000,  0.01659796
 7105.95000,  0.01760818
 7106.25000,  0.01821199
 7106.55000,  0.01911465
 7106.85000,  0.01968577
 7107.15000,  0.02121421
 7107.45000,  0.02182282
 7107.75000,  0.02302108
 7108.05000,  0.02453058
 7108.35000,  0.02604484
 7108.65000,  0.02717844
 7108.95000,  0.02981439
 7109.25000,  0.03260636
 7109.55000,  0.03559167
 7109.85000,  0.03940915
 7110.15000,  0.04712262
 7110.45000,  0.05470741
 7110.75000,  0.06205519
 7111.05000,  0.06626904
 7111.35000,  0.07032558
 7111.65000,  0.07051558
 7111.95000,  0.06908311
 7112.25000,  0.06905323
 7112.55000,  0.07005593
 7112.85000,  0.07223416
 7113.15000,  0.07239792
 7113.45000,  0.07361100
 7113.75000,  0.07381695
 7114.05000,  0.07401915
 7114.35000,  0.07715010
 7114.65000,  0.08528983
 7114.95000,  0.09172187
 7115.25000,  0.10070358
 7115.55000,  0.10901879
 7115.85000,  0.12621173
 7116.15000,  0.13106387
 7116.45000,  0.15120526
 7116.75000,  0.19919696
 7117.05000,  0.23646217
 7117.35000,  0.28371178
 7117.65000,  0.34033237
 7117.95000,  0.40632959
 7118.25000,  0.47753551
 7118.55000,  0.54882492
 7118.85000,  0.61659441
 7119.15000,  0.67142958
 7119.45000,  0.71972617
 7119.75000,  0.75899424
 7120.05000,  0.79640760
 7120.35000,  0.83284587
 7120.65000,  0.86715203
 7120.95000,  0.89359712
 7121.25000,  0.92350497
 7121.55000,  0.95965334
 7121.85000,  0.99914786
 7122.15000,  1.03335484
 7122.45000,  1.07167986
 7122.75000,  1.10230119
 7123.05000,  1.12939808
 7123.35000,  1.16391641
 7123.65000,  1.19571846
 7123.95000,  1.22520372
 7124.25000,  1.24507227
 7124.55000,  1.26107214
 7124.85000,  1.26966319
 7125.15000,  1.28075595
 7125.45000,  1.29311825
 7125.75000,  1.29560741
 7126.05000,  1.29971619
 7126.35000,  1.29849244
 7126.65000,  1.29683036
 7126.95000,  1.29270268
 7127.25000,  1.29346615
 7127.55000,  1.28460457
 7127.85000,  1.28196123
 7128.15000,  1.27582905
 7128.45000,  1.27171169
 7128.75000,  1.26309033
 7129.05000,  1.25721540
 7129.35000,  1.24567395
 7129.65000,  1.23758648
 7129.95000,  1.21576275
 7130.25000,  1.20255118
 7130.55000,  1.18015624
 7130.85000,  1.16181448
 7131.15000,  1.13643820
 7131.45000,  1.12454684
 7131.75000,  1.09339429
 7132.05000,  1.07798298
 7133.05000,  1.03754908
 7134.05000,  1.02122237
 7135.05000,  1.00628875
 7136.05000,  0.98779649
 7137.05000,  0.98266296
 7138.05000,  0.98863493
 7139.05000,  0.98910171
 7140.05000,  0.98909079
 7141.05000,  0.98174197
 7142.05000,  0.97531201
 7143.05000,  0.96647524
 7144.05000,  0.95413163
 7145.05000,  0.94317066
 7146.05000,  0.92502722
 7147.05000,  0.91283526
 7148.05000,  0.90001269
 7149.05000,  0.89272278
 7150.05000,  0.89170265
 7151.05000,  0.89702202
 7152.05000,  0.90581374
 7153.05000,  0.91732617
 7154.05000,  0.93362012
 7155.05000,  0.93794323
 7156.05000,  0.95105118
 7157.05000,  0.95842550
 7158.05000,  0.96516118
 7159.05000,  0.97230360
 7160.05000,  0.97811186
 7161.05000,  0.98632248
 7162.05000,  0.99619665
 7163.05000,  1.00537437
 7164.05000,  1.01639102
 7165.05000,  1.02574748
 7166.05000,  1.03762018
 7167.05000,  1.04959779
 7168.05000,  1.05552745
 7169.05000,  1.06281368
 7170.05000,  1.06104396
 7171.05000,  1.05998950
 7172.05000,  1.06203062
 7173.05000,  1.05624376
 7174.05000,  1.05612485
 7175.05000,  1.05059154
 7176.05000,  1.04781290
 7177.05000,  1.04633795
 7178.05000,  1.04480755
 7179.05000,  1.04358282
 7180.05000,  1.04022560
 7181.05000,  1.03679687
 7182.05000,  1.03291704
 7183.05000,  1.03013103
 7184.05000,  1.02494695
 7185.05000,  1.01964680
 7186.05000,  1.01614966
 7187.05000,  1.01313239
 7188.05000,  1.01323980
 7189.05000,  1.00930309
 7190.05000,  1.00652551
 7191.05000,  1.00292839
 7192.05000,  0.99835959
 7193.05000,  0.99466758
 7194.05000,  0.99362264
 7195.05000,  0.98877933
 7196.05000,  0.98484020
 7197.05000,  0.98489625
 7198.05000,  0.98249794
 7199.05000,  0.97997238
 7200.05000,  0.98067607
 7201.05000,  0.98240149
 7202.05000,  0.98002246
 7203.05000,  0.97993083
 7204.05000,  0.97863056
 7205.05000,  0.98018615
 7206.05000,  0.98206043
 7207.05000,  0.98193981
 7208.05000,  0.98565450
 7209.05000,  0.98930889
 7210.05000,  0.99075082
 7211.05000,  0.99208437
 7212.05000,  0.99166923
 7213.05000,  0.99763392
 7214.05000,  0.99846995
 7215.05000,  1.00073980
 7216.05000,  1.00220848
 7217.05000,  1.00540767
 7218.05000,  1.00512434
 7219.05000,  1.00592993
 7220.05000,  1.00822551
 7221.05000,  1.00389788
 7222.05000,  1.00514356
 7223.05000,  1.01061725
 7224.05000,  1.00445854
 7225.05000,  1.00441231
 7226.05000,  1.00246315
 7227.05000,  1.00102665
 7228.05000,  1.00047305
 7229.05000,  0.99915831
 7230.05000,  1.00015572
 7231.05000,  0.99807331
 7232.05000,  0.99517667
 7233.05000,  0.99207862
 7234.05000,  0.99261881
 7235.05000,  0.99212705
 7236.05000,  0.99347264
 7237.05000,  0.99240723
 7238.05000,  0.99096544
 7239.05000,  0.99395479
 7240.05000,  0.99695369
 7241.05000,  0.99866917
 7242.05000,  0.99865115
 7243.05000,  1.00302561
 7244.05000,  1.00333245
 7245.05000,  1.00433555
 7246.05000,  1.00785272
 7247.05000,  1.01516971
 7248.05000,  1.01232426
 7249.05000,  1.01390002
 7250.05000,  1.01359253
 7251.05000,  1.01310655
 7252.05000,  1.01747158
 7253.05000,  1.01513075
 7254.05000,  1.01738264
 7255.05000,  1.02553845
 7256.05000,  1.01634362
 7257.05000,  1.01538634
 7258.05000,  1.01677732
 7259.05000,  1.02048939
 7260.05000,  1.00997924
 7261.05000,  1.01563735
 7262.05000,  1.01684623
 7263.05000,  1.05273485
 7264.05000,  1.03851625
 7265.05000,  1.01261913
 7266.05000,  1.01348330
 7267.05000,  1.01207658
 7268.05000,  1.01863058
 7269.05000,  1.00308583
 7270.05000,  1.00954363
 7271.05000,  1.01538631
 7272.05000,  1.01385005
 7273.05000,  1.01105954
 7274.05000,  0.99730909
 7275.05000,  1.00388924
 7276.05000,  1.00331660
 7277.05000,  1.00336756
 7278.05000,  1.00228795
 7279.05000,  1.00250536
 7280.05000,  1.00336889
 7281.05000,  0.99724554
 7282.05000,  0.99720489
 7283.05000,  0.99951292
 7284.05000,  0.99968717
 7285.05000,  0.99779135
 7286.05000,  0.99651991
 7287.05000,  0.99520328
 7288.05000,  0.99609283
 7289.05000,  0.99542717
 7290.05000,  0.99134562
 7291.05000,  0.99326475
 7292.05000,  0.99417017
 7293.05000,  0.99167113
 7294.05000,  0.99294928
 7295.05000,  0.99060697
