#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_flakysmooth2_Fe_9.001: FeXANES_GT5_flakysmooth2_Fe_9.001
#------------------------------------------
# energy, FeXANES_GT5_flakysmooth2_Fe_9.001
 7134.05000,  1.02078836
 7135.05000,  1.00921903
 7136.05000,  0.99023480
 7137.05000,  0.97736998
 7138.05000,  0.97647845
 7139.05000,  0.97125043
 7140.05000,  0.96826099
 7141.05000,  0.96762077
 7142.05000,  0.96325642
 7143.05000,  0.95845429
 7144.05000,  0.95938647
 7145.05000,  0.95251379
 7146.05000,  0.94494025
 7147.05000,  0.93558424
 7148.05000,  0.92871359
 7149.05000,  0.92733949
 7150.05000,  0.93218277
 7151.05000,  0.93479079
 7152.05000,  0.94450601
 7153.05000,  0.95327736
 7154.05000,  0.95892308
 7155.05000,  0.96590057
 7156.05000,  0.96767696
 7157.05000,  0.97124572
 7158.05000,  0.97509869
 7159.05000,  0.98316902
 7160.05000,  0.98653231
 7161.05000,  0.99918281
 7162.05000,  1.00894506
 7163.05000,  1.01234320
 7164.05000,  1.02340622
 7165.05000,  1.03190726
 7166.05000,  1.04178238
 7167.05000,  1.04977585
 7168.05000,  1.04912616
 7169.05000,  1.05529532
 7170.05000,  1.05398631
 7171.05000,  1.05131363
 7172.05000,  1.05048239
 7173.05000,  1.05188055
 7174.05000,  1.05120111
 7175.05000,  1.04782159
 7176.05000,  1.04949745
 7177.05000,  1.04926494
 7178.05000,  1.04613701
 7179.05000,  1.04683041
 7180.05000,  1.04716388
 7181.05000,  1.04447234
 7182.05000,  1.04011485
 7183.05000,  1.03694076
 7184.05000,  1.03328810
 7185.05000,  1.02598732
 7186.05000,  1.02415508
 7187.05000,  1.02185511
 7188.05000,  1.01840166
 7189.05000,  1.01349422
 7190.05000,  1.01155635
 7191.05000,  1.00572038
 7192.05000,  1.00268303
 7193.05000,  0.99667427
 7194.05000,  0.99396928
 7195.05000,  0.98968316
 7196.05000,  0.98433050
 7197.05000,  0.98357448
 7198.05000,  0.98153931
 7199.05000,  0.97941872
 7200.05000,  0.97982459
 7201.05000,  0.97938815
 7202.05000,  0.98277571
 7203.05000,  0.98170781
 7204.05000,  0.98130707
 7205.05000,  0.98154980
 7206.05000,  0.98324780
 7207.05000,  0.98467520
 7208.05000,  0.98287985
 7209.05000,  0.98877653
 7210.05000,  0.98901714
 7211.05000,  0.99366293
 7212.05000,  0.99218720
 7213.05000,  0.99454180
 7214.05000,  0.99444403
 7215.05000,  0.99778225
 7216.05000,  0.99906079
 7217.05000,  1.00156661
 7218.05000,  1.00169995
 7219.05000,  1.00074991
 7220.05000,  1.00282699
 7221.05000,  1.00032371
 7222.05000,  0.99936843
 7223.05000,  1.00238689
 7224.05000,  1.00267042
 7225.05000,  1.00534605
 7226.05000,  1.00354427
 7227.05000,  1.00403433
 7228.05000,  1.00423484
 7229.05000,  1.00465238
 7230.05000,  1.00380284
 7231.05000,  1.00169807
 7232.05000,  0.99953563
 7233.05000,  0.99853861
 7234.05000,  0.99964357
 7235.05000,  1.00112034
 7236.05000,  0.99687845
 7237.05000,  0.99669168
 7238.05000,  0.99784178
 7239.05000,  1.00217727
 7240.05000,  0.99937213
 7241.05000,  0.99731069
 7242.05000,  1.00261495
 7243.05000,  1.00230310
 7244.05000,  1.00633721
 7245.05000,  1.00201363
 7246.05000,  1.00598098
 7247.05000,  1.01335192
 7248.05000,  1.00794497
 7249.05000,  1.00628044
 7250.05000,  1.00599456
 7251.05000,  1.00846192
 7252.05000,  1.00791433
 7253.05000,  1.00719521
 7254.05000,  1.02276796
 7255.05000,  1.01917064
 7256.05000,  1.00987323
 7257.05000,  1.01079198
 7258.05000,  1.00943167
 7259.05000,  1.01518426
 7260.05000,  1.01095050
 7261.05000,  1.00943836
 7262.05000,  1.00961388
 7263.05000,  1.04594035
 7264.05000,  1.03565500
 7265.05000,  1.00882053
 7266.05000,  1.00632585
 7267.05000,  1.00768560
 7268.05000,  1.01090480
 7269.05000,  1.00550093
 7270.05000,  1.00558875
 7271.05000,  1.00590433
 7272.05000,  1.01130806
 7273.05000,  1.00790774
 7274.05000,  0.99816138
 7275.05000,  0.99880239
 7276.05000,  0.99836945
 7277.05000,  0.99820100
 7278.05000,  0.99803789
 7279.05000,  0.99596560
 7280.05000,  0.99862342
 7281.05000,  0.99532856
 7282.05000,  0.99424070
 7283.05000,  0.99633784
 7284.05000,  0.99334746
 7285.05000,  0.99226741
 7286.05000,  0.99214925
 7287.05000,  0.99428291
 7288.05000,  0.99388763
 7289.05000,  0.99556113
 7290.05000,  0.99655654
 7291.05000,  0.99577582
 7292.05000,  0.99601062
 7293.05000,  0.99851185
 7294.05000,  0.99836274
 7295.05000,  0.99300624
 7296.05000,  0.99544339
 7297.05000,  0.99519809
 7298.05000,  0.99372595
 7299.05000,  0.99721165
 7300.05000,  0.99686234
 7301.05000,  0.99465918
 7302.05000,  0.99432884
 7303.05000,  0.99326369
 7304.05000,  0.99412437
 7305.05000,  0.99263447
 7306.05000,  0.99085524
 7307.05000,  0.98943837
 7308.05000,  0.99091074
 7309.05000,  0.99096841
 7310.05000,  0.99317878
 7311.05000,  0.99236368
 7312.05000,  0.99153615
