#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT15_super_dark_Fe_10.001: FeXANES_GT15_super_dark_Fe_10.001
#------------------------------------------
# energy, FeXANES_GT15_super_dark_Fe_10.001
 7032.05000,  0.00106320
 7037.05000,  7.15414e-4
 7042.05000,  4.15078e-4
 7047.05000,  1.47438e-4
 7052.05000,  6.61657e-5
 7057.05000, -2.16790e-4
 7062.05000, -2.28156e-4
 7067.05000, -3.13359e-4
 7072.05000, -3.68642e-4
 7077.05000, -2.95110e-4
 7082.05000,  1.27341e-5
 7087.05000,  7.80641e-4
 7092.05000,  0.00144581
 7097.05000,  0.00266962
 7102.05000,  0.00574917
 7102.35000,  0.00579380
 7102.65000,  0.00608205
 7102.95000,  0.00670794
 7103.25000,  0.00669886
 7103.55000,  0.00768910
 7103.85000,  0.00743411
 7104.15000,  0.00788714
 7104.45000,  0.00825673
 7104.75000,  0.00896943
 7105.05000,  0.00893850
 7105.35000,  0.00952067
 7105.65000,  0.01001273
 7105.95000,  0.01019498
 7106.25000,  0.01074219
 7106.55000,  0.01112173
 7106.85000,  0.01198351
 7107.15000,  0.01291377
 7107.45000,  0.01363399
 7107.75000,  0.01373467
 7108.05000,  0.01481355
 7108.35000,  0.01533427
 7108.65000,  0.01690159
 7108.95000,  0.01864962
 7109.25000,  0.02025724
 7109.55000,  0.02248635
 7109.85000,  0.02465022
 7110.15000,  0.02963794
 7110.45000,  0.03115922
 7110.75000,  0.04151673
 7111.05000,  0.04729334
 7111.35000,  0.05112455
 7111.65000,  0.05464341
 7111.95000,  0.05570340
 7112.25000,  0.06379289
 7112.55000,  0.06865664
 7112.85000,  0.07215887
 7113.15000,  0.07286607
 7113.45000,  0.07261419
 7113.75000,  0.07075853
 7114.05000,  0.06891936
 7114.35000,  0.06857332
 7114.65000,  0.07055130
 7114.95000,  0.07223331
 7115.25000,  0.07635560
 7115.55000,  0.08061725
 7115.85000,  0.08824998
 7116.15000,  0.10426254
 7116.45000,  0.11761993
 7116.75000,  0.13286123
 7117.05000,  0.14891127
 7117.35000,  0.17679176
 7117.65000,  0.17673496
 7117.95000,  0.22953508
 7118.25000,  0.27458621
 7118.55000,  0.31916419
 7118.85000,  0.35304506
 7119.15000,  0.40706791
 7119.45000,  0.42612531
 7119.75000,  0.48925854
 7120.05000,  0.52755365
 7120.35000,  0.55856592
 7120.65000,  0.59231835
 7120.95000,  0.61574996
 7121.25000,  0.65942007
 7121.55000,  0.69097142
 7121.85000,  0.71845660
 7122.15000,  0.75844511
 7122.45000,  0.80760062
 7122.75000,  0.87802023
 7123.05000,  0.92966298
 7123.35000,  0.97807129
 7123.65000,  1.00065293
 7123.95000,  1.04930609
 7124.25000,  1.10430754
 7124.55000,  1.11938160
 7124.85000,  1.18281329
 7125.15000,  1.20180197
 7125.45000,  1.24222326
 7125.75000,  1.26406735
 7126.05000,  1.27320929
 7126.35000,  1.28889659
 7126.65000,  1.29567725
 7126.95000,  1.30978567
 7127.25000,  1.32175873
 7127.55000,  1.33571515
 7127.85000,  1.35263012
 7128.15000,  1.36353785
 7128.45000,  1.37392361
 7128.75000,  1.38892815
 7129.05000,  1.40268843
 7129.35000,  1.40368124
 7129.65000,  1.39770355
 7129.95000,  1.39287981
 7130.25000,  1.37451430
 7130.55000,  1.36875677
 7130.85000,  1.34189537
 7131.15000,  1.32546308
 7131.45000,  1.31361777
 7131.75000,  1.30189501
 7132.05000,  1.29483855
 7133.05000,  1.24154002
 7134.05000,  1.20397744
 7135.05000,  1.16377532
 7136.05000,  1.13305242
 7137.05000,  1.11466479
 7138.05000,  1.10900289
 7139.05000,  1.10842528
 7140.05000,  1.09714664
 7141.05000,  1.09217810
 7142.05000,  1.07944432
 7143.05000,  1.07255406
 7144.05000,  1.06367782
 7145.05000,  1.05213834
 7146.05000,  1.03924786
 7147.05000,  1.02169008
 7148.05000,  1.00140327
 7149.05000,  0.97478792
 7150.05000,  0.95084426
 7151.05000,  0.93805611
 7152.05000,  0.92984502
 7153.05000,  0.91100679
 7154.05000,  0.90250145
 7155.05000,  0.90445699
 7156.05000,  0.90254074
 7157.05000,  0.89655767
 7158.05000,  0.89392905
 7159.05000,  0.90357479
 7160.05000,  0.90994842
 7161.05000,  0.91515320
 7162.05000,  0.92218273
 7163.05000,  0.93289141
 7164.05000,  0.94349539
 7165.05000,  0.95766782
 7166.05000,  0.96684867
 7167.05000,  0.97829097
 7168.05000,  0.98989465
 7169.05000,  1.00298012
 7170.05000,  1.02616289
 7171.05000,  1.04292001
 7172.05000,  1.04633608
 7173.05000,  1.05571401
 7174.05000,  1.06257411
 7175.05000,  1.06730210
 7176.05000,  1.07627964
 7177.05000,  1.07968752
 7178.05000,  1.08118798
