#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_concentric_gray3_Fe_11.001: FeXANES_GT5_concentric_gray3_Fe_11.001
#------------------------------------------
# energy, FeXANES_GT5_concentric_gray3_Fe_11.001
 7267.05000,  1.01868143
 7268.05000,  1.02010397
 7269.05000,  1.01325734
 7270.05000,  1.01441140
 7271.05000,  1.01424136
 7272.05000,  1.02020741
 7273.05000,  1.01815485
 7274.05000,  1.00729968
 7275.05000,  1.01554583
 7276.05000,  1.01771093
 7277.05000,  1.01448774
 7278.05000,  1.01151960
 7279.05000,  1.01151547
 7280.05000,  1.01462484
 7281.05000,  1.01190676
 7282.05000,  1.01060886
 7283.05000,  1.00881033
 7284.05000,  1.00809070
 7285.05000,  1.00681746
 7286.05000,  1.00640066
 7287.05000,  1.00567915
 7288.05000,  1.00516354
 7289.05000,  1.00318667
 7290.05000,  1.00343652
 7291.05000,  1.00063094
 7292.05000,  0.99944319
 7293.05000,  0.99869390
 7294.05000,  0.99663623
 7295.05000,  0.99257197
 7296.05000,  0.98909109
 7297.05000,  0.98911454
 7298.05000,  0.98916613
 7299.05000,  0.98970463
 7300.05000,  0.98779493
 7301.05000,  0.98524922
 7302.05000,  0.98173191
 7303.05000,  0.98013989
 7304.05000,  0.98140732
 7305.05000,  0.98253428
 7306.05000,  0.97909077
 7307.05000,  0.97701870
 7308.05000,  0.97731223
 7309.05000,  0.97155007
 7310.05000,  0.97366430
 7311.05000,  0.97258433
 7312.05000,  0.97296421
