#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_flakysmooth2_Fe_15.001: FeXANES_GT5_flakysmooth2_Fe_15.001
#------------------------------------------
# energy, FeXANES_GT5_flakysmooth2_Fe_15.001
 7134.05000,  1.15786588
 7135.05000,  1.15382115
 7136.05000,  1.13553215
 7137.05000,  1.12556788
 7138.05000,  1.11477393
 7139.05000,  1.10586129
 7140.05000,  1.09684212
 7141.05000,  1.08735950
 7142.05000,  1.08223422
 7143.05000,  1.07151360
 7144.05000,  1.04752431
 7145.05000,  1.04386749
 7146.05000,  1.02232011
 7147.05000,  1.01144901
 7148.05000,  0.98992954
 7149.05000,  0.97813563
 7150.05000,  0.96461357
 7151.05000,  0.95167642
 7152.05000,  0.94106145
 7153.05000,  0.93703083
 7154.05000,  0.92862304
 7155.05000,  0.92335883
 7156.05000,  0.92119182
 7157.05000,  0.91709061
 7158.05000,  0.91614879
 7159.05000,  0.91861694
 7160.05000,  0.91792974
 7161.05000,  0.92278498
 7162.05000,  0.92417706
 7163.05000,  0.92931183
 7164.05000,  0.93436046
 7165.05000,  0.93689129
 7166.05000,  0.94232828
 7167.05000,  0.94714290
 7168.05000,  0.95607005
 7169.05000,  0.96385488
 7170.05000,  0.97159701
 7171.05000,  0.97823594
 7172.05000,  0.98850794
 7173.05000,  0.98961422
 7174.05000,  0.99768661
 7175.05000,  1.00599140
 7176.05000,  1.00658937
 7177.05000,  1.00781653
 7178.05000,  1.01659948
 7179.05000,  1.01766055
 7180.05000,  1.01930523
 7181.05000,  1.01779932
 7182.05000,  1.02034714
 7183.05000,  1.02845925
 7184.05000,  1.02993866
 7185.05000,  1.02999243
 7186.05000,  1.03451029
 7187.05000,  1.03503749
 7188.05000,  1.03601492
 7189.05000,  1.03416801
 7190.05000,  1.03524858
 7191.05000,  1.03415560
 7192.05000,  1.02926394
 7193.05000,  1.02789588
 7194.05000,  1.03116748
 7195.05000,  1.02890089
 7196.05000,  1.02770863
 7197.05000,  1.02859631
 7198.05000,  1.02423513
 7199.05000,  1.02095394
 7200.05000,  1.02264225
 7201.05000,  1.01925559
 7202.05000,  1.01643758
 7203.05000,  1.01428139
 7204.05000,  1.01666242
 7205.05000,  1.01477053
 7206.05000,  1.01189628
 7207.05000,  1.01196126
 7208.05000,  1.01399049
 7209.05000,  1.00747103
 7210.05000,  1.00854824
 7211.05000,  1.01155776
 7212.05000,  1.00734155
 7213.05000,  1.00346935
 7214.05000,  1.00270191
 7215.05000,  1.00007651
 7216.05000,  1.00158726
 7217.05000,  1.00140871
 7218.05000,  1.00075998
 7219.05000,  0.99782513
 7220.05000,  0.99724627
 7221.05000,  0.99701880
 7222.05000,  0.99732802
 7223.05000,  0.99672635
 7224.05000,  0.99476750
 7225.05000,  0.99412562
 7226.05000,  0.99472416
 7227.05000,  0.99616426
 7228.05000,  0.99102380
 7229.05000,  0.99148370
 7230.05000,  0.98781253
 7231.05000,  0.99014035
 7232.05000,  0.99062252
 7233.05000,  0.98885497
 7234.05000,  0.98722212
 7235.05000,  0.98786464
 7236.05000,  0.98867194
 7237.05000,  0.98734442
 7238.05000,  0.99008788
 7239.05000,  0.99165422
 7240.05000,  0.99253778
 7241.05000,  0.99198906
 7242.05000,  0.99013313
 7243.05000,  0.99306861
 7244.05000,  0.99424730
 7245.05000,  0.99161654
 7246.05000,  0.99286408
 7247.05000,  1.00178989
 7248.05000,  0.99326839
 7249.05000,  0.99540763
 7250.05000,  0.99757972
 7251.05000,  0.99630445
 7252.05000,  0.99843391
 7253.05000,  0.99750276
 7254.05000,  1.00056598
 7255.05000,  1.00037392
 7256.05000,  0.99343457
 7257.05000,  1.00291162
 7258.05000,  0.99971849
 7259.05000,  1.00248576
 7260.05000,  1.00003579
 7261.05000,  1.00401813
 7262.05000,  1.00932304
 7263.05000,  1.01344519
 7264.05000,  1.02380517
 7265.05000,  0.97555886
 7266.05000,  1.00576038
 7267.05000,  1.00828385
 7268.05000,  1.00828846
 7269.05000,  1.00728459
 7270.05000,  1.00440985
 7271.05000,  1.00427880
 7272.05000,  1.00828912
 7273.05000,  1.00970365
 7274.05000,  1.00437870
 7275.05000,  1.00296285
 7276.05000,  1.00341007
 7277.05000,  1.00336695
 7278.05000,  1.00761952
 7279.05000,  1.00537295
 7280.05000,  1.01185717
 7281.05000,  1.00235919
 7282.05000,  1.00559978
 7283.05000,  1.00464052
 7284.05000,  1.00680067
 7285.05000,  1.00447512
 7286.05000,  1.00383959
 7287.05000,  1.00138343
 7288.05000,  1.00412114
 7289.05000,  1.00328140
 7290.05000,  1.00335761
 7291.05000,  1.00167609
 7292.05000,  1.00038038
 7293.05000,  1.00137590
 7294.05000,  1.00379550
 7295.05000,  1.00460306
 7296.05000,  0.99935177
 7297.05000,  1.00106872
 7298.05000,  1.00102536
 7299.05000,  1.00081407
 7300.05000,  0.99917314
 7301.05000,  0.99675357
 7302.05000,  0.99693086
 7303.05000,  0.99728405
 7304.05000,  0.99595347
 7305.05000,  0.99588901
 7306.05000,  0.99596154
 7307.05000,  0.99209887
 7308.05000,  0.99254161
 7309.05000,  0.99441840
 7310.05000,  0.99520673
 7311.05000,  0.99324034
 7312.05000,  0.99443109
