#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_concentric_gray3_Fe_4.001: FeXANES_GT5_concentric_gray3_Fe_4.001
#------------------------------------------
# energy, FeXANES_GT5_concentric_gray3_Fe_4.001
 7120.65000,  0.30518151
 7120.95000,  0.33956604
 7121.25000,  0.38469940
 7121.55000,  0.42340261
 7121.85000,  0.45500041
 7122.15000,  0.50006991
 7122.45000,  0.55396413
 7122.75000,  0.58728654
 7123.05000,  0.63967843
 7123.35000,  0.66734797
 7123.65000,  0.70469820
 7123.95000,  0.74854272
 7124.25000,  0.78254687
 7124.55000,  0.79361295
 7124.85000,  0.84259186
 7125.15000,  0.87591111
 7125.45000,  0.90563453
 7125.75000,  0.94374127
 7126.05000,  0.97181365
 7126.35000,  1.00145020
 7126.65000,  1.02898961
 7126.95000,  1.05618906
 7127.25000,  1.07718748
 7127.55000,  1.10789670
 7127.85000,  1.12557710
 7128.15000,  1.14638489
 7128.45000,  1.15530744
 7128.75000,  1.17022163
 7129.05000,  1.17693880
 7129.35000,  1.18175985
 7129.65000,  1.18651341
 7129.95000,  1.18707731
 7130.25000,  1.18908675
 7130.55000,  1.19245561
 7130.85000,  1.19314382
 7131.15000,  1.19771623
 7131.45000,  1.20673765
 7131.75000,  1.20321234
 7132.05000,  1.20614808
 7133.05000,  1.19741750
 7134.05000,  1.17412062
 7135.05000,  1.15273554
 7136.05000,  1.12294736
 7137.05000,  1.10450176
 7138.05000,  1.08230176
 7139.05000,  1.05338917
 7140.05000,  1.02481017
 7141.05000,  1.00222707
 7142.05000,  0.98687022
 7143.05000,  0.98262269
 7144.05000,  0.97891926
 7145.05000,  0.98340822
 7146.05000,  0.97971798
 7147.05000,  0.97844972
 7148.05000,  0.96869907
 7149.05000,  0.95681420
 7150.05000,  0.94081847
 7151.05000,  0.93304026
 7152.05000,  0.91844403
 7153.05000,  0.90540359
 7154.05000,  0.89416886
 7155.05000,  0.88649196
 7156.05000,  0.88052586
 7157.05000,  0.87230038
 7158.05000,  0.86855311
 7159.05000,  0.86747201
 7160.05000,  0.86522162
 7161.05000,  0.86779547
 7162.05000,  0.87217772
 7163.05000,  0.87820012
 7164.05000,  0.88595788
 7165.05000,  0.89432385
 7166.05000,  0.90202826
 7167.05000,  0.91078991
 7168.05000,  0.92376876
 7169.05000,  0.93428205
 7170.05000,  0.94505152
 7171.05000,  0.96356228
 7172.05000,  0.97530960
 7173.05000,  0.98794622
 7174.05000,  1.00208862
 7175.05000,  1.00640784
 7176.05000,  1.00991203
 7177.05000,  1.01389062
 7178.05000,  1.01716815
 7179.05000,  1.01810556
 7180.05000,  1.01840660
 7181.05000,  1.02004623
 7182.05000,  1.01848004
 7183.05000,  1.02091051
 7184.05000,  1.02408497
 7185.05000,  1.02855812
 7186.05000,  1.03054360
 7187.05000,  1.03148367
 7188.05000,  1.03241499
 7189.05000,  1.03119858
 7190.05000,  1.03208439
 7191.05000,  1.03173728
 7192.05000,  1.02989744
 7193.05000,  1.02806474
 7194.05000,  1.02662690
 7195.05000,  1.02594929
 7196.05000,  1.02608247
 7197.05000,  1.02152249
 7198.05000,  1.01734869
 7199.05000,  1.01880859
 7200.05000,  1.01544491
 7201.05000,  1.01209675
 7202.05000,  1.01153772
 7203.05000,  1.00841922
 7204.05000,  1.00439953
 7205.05000,  1.00219039
 7206.05000,  0.99831379
 7207.05000,  0.99641614
 7208.05000,  0.99664185
 7209.05000,  0.99632876
 7210.05000,  0.99577975
 7211.05000,  0.99215552
 7212.05000,  0.99049820
 7213.05000,  0.98828182
 7214.05000,  0.98974337
 7215.05000,  0.98960846
 7216.05000,  0.99245056
 7217.05000,  0.99247322
 7218.05000,  0.99328578
 7219.05000,  0.99654509
 7220.05000,  0.99471434
 7221.05000,  0.99926691
 7222.05000,  0.99894521
 7223.05000,  0.99626777
 7224.05000,  0.99766326
 7225.05000,  0.99926417
 7226.05000,  0.99933480
 7227.05000,  1.00416426
 7228.05000,  1.00561630
 7229.05000,  1.00489593
 7230.05000,  1.00185315
 7231.05000,  0.99597415
 7232.05000,  0.99196932
 7233.05000,  0.99168948
 7234.05000,  0.99335116
 7235.05000,  0.99331864
 7236.05000,  0.99317679
 7237.05000,  0.99837512
 7238.05000,  0.99819522
 7239.05000,  0.99979965
 7240.05000,  0.99893119
 7241.05000,  0.99991973
 7242.05000,  0.99627817
 7243.05000,  0.99639140
 7244.05000,  0.99577521
 7245.05000,  0.99422721
 7246.05000,  0.99577239
 7247.05000,  1.00375910
 7248.05000,  1.00042754
 7249.05000,  0.99865584
 7250.05000,  0.99797055
 7251.05000,  0.99603133
 7252.05000,  0.99501103
 7253.05000,  0.98960480
 7254.05000,  0.99066096
 7255.05000,  0.99827211
 7256.05000,  0.99458412
 7257.05000,  0.99370021
 7258.05000,  0.99542243
 7259.05000,  1.00186579
 7260.05000,  0.99666455
 7261.05000,  0.99893357
 7262.05000,  1.00744205
 7263.05000,  1.02105524
 7264.05000,  1.03064808
 7265.05000,  0.98771251
 7266.05000,  1.01372897
 7267.05000,  1.01299038
 7268.05000,  1.01887852
 7269.05000,  1.01305452
 7270.05000,  1.01427861
 7271.05000,  1.01454436
 7272.05000,  1.01212907
 7273.05000,  1.01078518
 7274.05000,  1.00431504
 7275.05000,  1.00712731
 7276.05000,  1.00763778
 7277.05000,  1.00694578
 7278.05000,  1.00545316
 7279.05000,  1.00208147
 7280.05000,  1.01035626
 7281.05000,  1.00688557
 7282.05000,  1.00599540
 7283.05000,  1.00790566
 7284.05000,  1.00760484
 7285.05000,  1.00453517
 7286.05000,  1.00367642
 7287.05000,  0.99959945
 7288.05000,  0.99921109
 7289.05000,  0.99856091
 7290.05000,  0.99786751
 7291.05000,  0.99893501
 7292.05000,  1.00121505
 7293.05000,  1.00124145
 7294.05000,  0.99981595
 7295.05000,  0.99994121
 7296.05000,  0.99930972
 7297.05000,  0.99667301
 7298.05000,  0.99713760
 7299.05000,  0.99781648
 7300.05000,  0.99273159
 7301.05000,  0.99213260
 7302.05000,  0.98874328
 7303.05000,  0.98755193
 7304.05000,  0.98415461
 7305.05000,  0.98235929
 7306.05000,  0.97912061
 7307.05000,  0.98129237
 7308.05000,  0.98302888
 7309.05000,  0.98792535
 7310.05000,  0.98822610
 7311.05000,  0.98663081
 7312.05000,  0.98397256
