#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_flaky2_Fe_29.001: FeXANES_GT5_flaky2_Fe_29.001
#------------------------------------------
# energy, FeXANES_GT5_flaky2_Fe_29.001
 7032.05000, -0.00179135
 7037.05000,  8.82185e-4
 7042.05000,  4.48532e-4
 7047.05000, -1.81622e-4
 7052.05000, -4.74206e-4
 7057.05000, -6.91899e-4
 7062.05000, -6.60714e-4
 7067.05000, -3.56428e-4
 7072.05000, -5.87164e-5
 7077.05000, -1.22265e-4
 7082.05000,  0.00121513
 7087.05000,  0.00279753
 7092.05000,  0.00435541
 7097.05000,  0.00685862
 7102.05000,  0.01574270
 7102.35000,  0.01690967
 7102.65000,  0.01728595
 7102.95000,  0.01802982
 7103.25000,  0.01881913
 7103.55000,  0.01947312
 7103.85000,  0.02015719
 7104.15000,  0.02072225
 7104.45000,  0.02153249
 7104.75000,  0.02160187
 7105.05000,  0.02322314
 7105.35000,  0.02415205
 7105.65000,  0.02511458
 7105.95000,  0.02598851
 7106.25000,  0.02686791
 7106.55000,  0.02859372
 7106.85000,  0.02958845
 7107.15000,  0.03043424
 7107.45000,  0.03067154
 7107.75000,  0.03329373
 7108.05000,  0.03559745
 7108.35000,  0.03691928
 7108.65000,  0.04000494
 7108.95000,  0.04290073
 7109.25000,  0.04705124
 7109.55000,  0.05431175
 7109.85000,  0.06249984
 7110.15000,  0.07740796
 7110.45000,  0.09473733
 7110.75000,  0.11492956
 7111.05000,  0.12812051
 7111.35000,  0.13679957
 7111.65000,  0.14644224
 7111.95000,  0.15500196
 7112.25000,  0.16613082
 7112.55000,  0.17757851
 7112.85000,  0.18559644
 7113.15000,  0.18623813
 7113.45000,  0.18662197
 7113.75000,  0.18809869
 7114.05000,  0.19410315
 7114.35000,  0.20143573
 7114.65000,  0.21061810
 7114.95000,  0.22065195
 7115.25000,  0.22932398
 7115.55000,  0.24246515
 7115.85000,  0.25536059
 7116.15000,  0.28207919
 7116.45000,  0.31371596
 7116.75000,  0.34315479
 7117.05000,  0.37320386
 7117.35000,  0.38935766
 7117.65000,  0.41322050
 7117.95000,  0.47872353
 7118.25000,  0.52186552
 7118.55000,  0.54564540
 7118.85000,  0.62396325
 7119.15000,  0.67707418
 7119.45000,  0.70497920
 7119.75000,  0.76944032
 7120.05000,  0.78314333
 7120.35000,  0.85222988
 7120.65000,  0.87442688
 7120.95000,  0.89728763
 7121.25000,  0.92339332
 7121.55000,  0.94145435
 7121.85000,  0.96659202
 7122.15000,  0.98918764
 7122.45000,  1.00678521
 7122.75000,  1.03332944
 7123.05000,  1.04831928
 7123.35000,  1.05600214
 7123.65000,  1.07633043
 7123.95000,  1.09024637
 7124.25000,  1.10038692
 7124.55000,  1.10795431
 7124.85000,  1.11599810
 7125.15000,  1.11906972
 7125.45000,  1.11871661
 7125.75000,  1.11912777
 7126.05000,  1.12131707
 7126.35000,  1.12523331
 7126.65000,  1.13097411
 7126.95000,  1.13829216
 7127.25000,  1.14754963
 7127.55000,  1.15818234
 7127.85000,  1.16969728
 7128.15000,  1.17983673
 7128.45000,  1.18719871
 7128.75000,  1.19906780
 7129.05000,  1.20333216
 7129.35000,  1.20411323
 7129.65000,  1.20398525
 7129.95000,  1.20319619
 7130.25000,  1.19705121
 7130.55000,  1.19300592
 7130.85000,  1.18083126
 7131.15000,  1.17434324
 7131.45000,  1.15952818
 7131.75000,  1.15209061
 7132.05000,  1.14666115
 7133.05000,  1.12299851
 7134.05000,  1.11159513
 7135.05000,  1.10098758
 7136.05000,  1.09441409
 7137.05000,  1.08201763
 7138.05000,  1.07233985
 7139.05000,  1.06457764
 7140.05000,  1.05771827
 7141.05000,  1.05718933
 7142.05000,  1.05638077
 7143.05000,  1.05330441
 7144.05000,  1.05085010
 7145.05000,  1.04383144
 7146.05000,  1.03857054
 7147.05000,  1.02864395
 7148.05000,  1.02180361
 7149.05000,  1.01596748
 7150.05000,  1.01447198
 7151.05000,  1.00952311
 7152.05000,  1.00252452
 7153.05000,  0.99833158
 7154.05000,  0.99480122
 7155.05000,  0.98662284
 7156.05000,  0.98278621
 7157.05000,  0.98171845
 7158.05000,  0.97679607
 7159.05000,  0.97255578
 7160.05000,  0.97304016
 7161.05000,  0.97058090
 7162.05000,  0.97121245
 7163.05000,  0.97025653
 7164.05000,  0.96824165
 7165.05000,  0.97209922
 7166.05000,  0.97332553
 7167.05000,  0.97913764
 7168.05000,  0.98146882
 7169.05000,  0.98830400
 7170.05000,  0.99090716
 7171.05000,  0.99414219
 7172.05000,  0.99552353
 7173.05000,  0.99545824
 7174.05000,  1.00154362
 7175.05000,  1.00341200
 7176.05000,  1.00867972
 7177.05000,  1.01319569
 7178.05000,  1.01816421
 7179.05000,  1.02026017
 7180.05000,  1.02153946
 7181.05000,  1.02252011
 7182.05000,  1.02646599
 7183.05000,  1.02939232
 7184.05000,  1.02839035
 7185.05000,  1.03046250
 7186.05000,  1.02939174
 7187.05000,  1.02778894
 7188.05000,  1.02829331
 7189.05000,  1.02869382
 7190.05000,  1.02658438
 7191.05000,  1.01315869
 7192.05000,  1.00252991
 7193.05000,  1.00123154
 7194.05000,  0.99589672
 7195.05000,  0.99560795
 7196.05000,  0.99157806
 7197.05000,  0.99062148
 7198.05000,  0.98914383
 7199.05000,  0.98917962
 7200.05000,  0.98541515
 7201.05000,  0.98432017
 7202.05000,  0.98101638
 7203.05000,  0.97860602
 7204.05000,  0.97793924
 7205.05000,  0.97766567
 7206.05000,  0.97493254
 7207.05000,  0.97485647
 7208.05000,  0.97827249
 7209.05000,  0.97812107
 7210.05000,  0.98155940
 7211.05000,  0.97933519
 7212.05000,  0.97885585
 7213.05000,  0.98095797
 7214.05000,  0.98215486
 7215.05000,  0.97962638
 7216.05000,  0.98280412
 7217.05000,  0.98567441
 7218.05000,  0.98885647
 7219.05000,  0.98906415
 7220.05000,  0.99032268
 7221.05000,  0.99484302
 7222.05000,  0.99738355
 7223.05000,  0.99630840
 7224.05000,  1.00261541
 7225.05000,  1.00110486
 7226.05000,  1.00301295
 7227.05000,  1.00301986
 7228.05000,  1.00385661
 7229.05000,  1.00156168
 7230.05000,  0.99964610
 7231.05000,  1.00006190
 7232.05000,  0.99853415
 7233.05000,  0.99933287
 7234.05000,  0.99770184
 7235.05000,  0.99516595
 7236.05000,  0.99468200
 7237.05000,  0.99116589
 7238.05000,  0.98944179
 7239.05000,  0.98664392
 7240.05000,  0.98823347
 7241.05000,  0.98927597
 7242.05000,  0.98314503
 7243.05000,  0.98149283
 7244.05000,  0.97380083
 7245.05000,  0.97062092
 7246.05000,  0.97081145
 7247.05000,  0.98419017
 7248.05000,  0.96974099
 7249.05000,  0.97008330
 7250.05000,  0.97659260
 7251.05000,  0.97888807
 7252.05000,  0.98141397
 7253.05000,  0.98383689
 7254.05000,  0.98988756
 7255.05000,  0.99723732
 7256.05000,  0.99445841
 7257.05000,  0.99677516
 7258.05000,  1.00075574
 7259.05000,  1.00575914
 7260.05000,  1.00686869
 7261.05000,  1.00843847
 7262.05000,  1.01106608
 7263.05000,  1.03820739
 7264.05000,  1.03998300
 7265.05000,  1.01517992
 7266.05000,  1.01482788
 7267.05000,  1.01669364
 7268.05000,  1.02961076
 7269.05000,  1.00910154
 7270.05000,  1.02197473
 7271.05000,  1.02254896
 7272.05000,  1.02718512
 7273.05000,  1.02548567
 7274.05000,  1.01876611
 7275.05000,  1.01584431
 7276.05000,  1.01617271
 7277.05000,  1.01703303
 7278.05000,  1.01462962
 7279.05000,  1.01668916
 7280.05000,  1.02235941
 7281.05000,  1.01634897
 7282.05000,  1.01794318
 7283.05000,  1.01727481
 7284.05000,  1.01855306
 7285.05000,  1.01683482
 7286.05000,  1.01844476
 7287.05000,  1.01465610
 7288.05000,  1.00852278
 7289.05000,  1.00921491
 7290.05000,  1.00814183
 7291.05000,  1.00895643
 7292.05000,  1.00659203
 7293.05000,  1.00844923
 7294.05000,  1.00381360
 7295.05000,  1.00040697
 7296.05000,  1.00051641
 7297.05000,  1.00268501
 7298.05000,  0.99774896
 7299.05000,  0.99557970
 7300.05000,  0.99364039
 7301.05000,  0.98501601
 7302.05000,  0.98243750
 7303.05000,  0.98334913
 7304.05000,  0.98360387
 7305.05000,  0.98597381
 7306.05000,  0.98620597
 7307.05000,  0.98936951
 7308.05000,  0.98660923
 7309.05000,  0.98628084
 7310.05000,  0.98744091
 7311.05000,  0.98510135
 7312.05000,  0.98840492
