#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_flaky2_Fe_23.001: FeXANES_GT5_flaky2_Fe_23.001
#------------------------------------------
# energy, FeXANES_GT5_flaky2_Fe_23.001
 7032.05000,  4.87959e-5
 7037.05000,  6.88983e-4
 7042.05000,  3.66185e-4
 7047.05000,  2.23202e-4
 7052.05000, -5.83456e-5
 7057.05000, -1.77098e-4
 7062.05000, -2.38350e-4
 7067.05000, -4.21479e-4
 7072.05000, -2.52283e-4
 7077.05000, -1.35689e-4
 7082.05000,  2.95622e-4
 7087.05000,  3.98236e-4
 7092.05000,  0.00172486
 7097.05000,  0.00331170
 7102.05000,  0.00594275
 7102.35000,  0.00645305
 7102.65000,  0.00643013
 7102.95000,  0.00657606
 7103.25000,  0.00691687
 7103.55000,  0.00713305
 7103.85000,  0.00740392
 7104.15000,  0.00776508
 7104.45000,  0.00813440
 7104.75000,  0.00842664
 7105.05000,  0.00899809
 7105.35000,  0.00908655
 7105.65000,  0.00921090
 7105.95000,  0.00980815
 7106.25000,  0.01002673
 7106.55000,  0.01079241
 7106.85000,  0.01118034
 7107.15000,  0.01152520
 7107.45000,  0.01224930
 7107.75000,  0.01283432
 7108.05000,  0.01360957
 7108.35000,  0.01417770
 7108.65000,  0.01519077
 7108.95000,  0.01536670
 7109.25000,  0.01646588
 7109.55000,  0.01847420
 7109.85000,  0.01849635
 7110.15000,  0.02307171
 7110.45000,  0.02587870
 7110.75000,  0.02851231
 7111.05000,  0.03228147
 7111.35000,  0.03327862
 7111.65000,  0.04195266
 7111.95000,  0.04526757
 7112.25000,  0.05369117
 7112.55000,  0.05979835
 7112.85000,  0.06142622
 7113.15000,  0.06478251
 7113.45000,  0.06616162
 7113.75000,  0.06637987
 7114.05000,  0.06594335
 7114.35000,  0.06273813
 7114.65000,  0.05868321
 7114.95000,  0.05717706
 7115.25000,  0.05607529
 7115.55000,  0.05791714
 7115.85000,  0.06080581
 7116.15000,  0.06637988
 7116.45000,  0.07354892
 7116.75000,  0.08152485
 7117.05000,  0.08998753
 7117.35000,  0.10623268
 7117.65000,  0.11708492
 7117.95000,  0.13379852
 7118.25000,  0.15324487
 7118.55000,  0.18249590
 7118.85000,  0.21095182
 7119.15000,  0.24355893
 7119.45000,  0.27877627
 7119.75000,  0.31609355
 7120.05000,  0.35270545
 7120.35000,  0.38588053
 7120.65000,  0.41535416
 7120.95000,  0.44333772
 7121.25000,  0.47273592
 7121.55000,  0.50419674
 7121.85000,  0.52384633
 7122.15000,  0.58264398
 7122.45000,  0.63229812
 7122.75000,  0.66913578
 7123.05000,  0.73391573
 7123.35000,  0.78363356
 7123.65000,  0.82630932
 7123.95000,  0.86643233
 7124.25000,  0.90008604
 7124.55000,  0.92715024
 7124.85000,  0.94723125
 7125.15000,  0.97417635
 7125.45000,  1.00944802
 7125.75000,  1.03068615
 7126.05000,  1.06406775
 7126.35000,  1.10493028
 7126.65000,  1.13904841
 7126.95000,  1.17191495
 7127.25000,  1.20477167
 7127.55000,  1.22810500
 7127.85000,  1.26456620
 7128.15000,  1.28624122
 7128.45000,  1.30933923
 7128.75000,  1.31998753
 7129.05000,  1.33442596
 7129.35000,  1.34338767
 7129.65000,  1.34731240
 7129.95000,  1.34648149
 7130.25000,  1.35082033
 7130.55000,  1.34863791
 7130.85000,  1.34708285
 7131.15000,  1.34512130
 7131.45000,  1.34392951
 7131.75000,  1.33864733
 7132.05000,  1.33654524
 7133.05000,  1.29829746
 7134.05000,  1.24833063
 7135.05000,  1.20834853
 7136.05000,  1.16460035
 7137.05000,  1.13905052
 7138.05000,  1.12524241
 7139.05000,  1.11233855
 7140.05000,  1.11019439
 7141.05000,  1.10546013
 7142.05000,  1.09898922
 7143.05000,  1.08778802
 7144.05000,  1.08064871
 7145.05000,  1.07577967
 7146.05000,  1.06159317
 7147.05000,  1.04066552
 7148.05000,  1.01172708
 7149.05000,  0.98605105
 7150.05000,  0.95962775
 7151.05000,  0.93985745
 7152.05000,  0.92218808
 7153.05000,  0.91066254
 7154.05000,  0.90344364
 7155.05000,  0.90180057
 7156.05000,  0.89536539
