#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_flakysmooth2_Fe_8.001: FeXANES_GT5_flakysmooth2_Fe_8.001
#------------------------------------------
# energy, FeXANES_GT5_flakysmooth2_Fe_8.001
 7032.05000,  8.86486e-4
 7037.05000,  6.04291e-4
 7042.05000,  2.14050e-4
 7047.05000, -7.13857e-5
 7052.05000, -2.04516e-4
 7057.05000, -4.62051e-4
 7062.05000, -3.75716e-4
 7067.05000, -4.62052e-4
 7072.05000, -2.15918e-4
 7077.05000,  2.06893e-4
 7082.05000,  7.66406e-4
 7087.05000,  0.00187299
 7092.05000,  0.00304142
 7097.05000,  0.00640328
 7102.05000,  0.01007819
 7102.35000,  0.01155141
 7102.65000,  0.01182603
 7102.95000,  0.01258036
 7103.25000,  0.01293876
 7103.55000,  0.01344703
 7103.85000,  0.01412364
 7104.15000,  0.01478110
 7104.45000,  0.01503831
 7104.75000,  0.01553125
 7105.05000,  0.01662666
 7105.35000,  0.01715885
 7105.65000,  0.01786599
 7105.95000,  0.01855033
 7106.25000,  0.01948486
 7106.55000,  0.02040820
 7106.85000,  0.02087265
 7107.15000,  0.02263153
 7107.45000,  0.02367064
 7107.75000,  0.02406427
 7108.05000,  0.02610689
 7108.35000,  0.02804652
 7108.65000,  0.02994913
 7108.95000,  0.03172743
 7109.25000,  0.03384270
 7109.55000,  0.03893374
 7109.85000,  0.04502548
 7110.15000,  0.05246949
 7110.45000,  0.05989135
 7110.75000,  0.06861534
 7111.05000,  0.07765216
 7111.35000,  0.07994382
 7111.65000,  0.08070724
 7111.95000,  0.08089772
 7112.25000,  0.08301532
 7112.55000,  0.08591309
 7112.85000,  0.08855318
 7113.15000,  0.08947038
 7113.45000,  0.09017142
 7113.75000,  0.09196203
 7114.05000,  0.09469155
 7114.35000,  0.10027204
 7114.65000,  0.10533926
 7114.95000,  0.11295140
 7115.25000,  0.11761531
 7115.55000,  0.13853010
 7115.85000,  0.15106123
 7116.15000,  0.17656127
 7116.45000,  0.19593324
 7116.75000,  0.23388139
 7117.05000,  0.24400706
 7117.35000,  0.31912755
 7117.65000,  0.37321843
 7117.95000,  0.43504191
 7118.25000,  0.50414689
 7118.55000,  0.54342568
 7118.85000,  0.64664483
 7119.15000,  0.68007610
 7119.45000,  0.76018003
 7119.75000,  0.80231995
 7120.05000,  0.83065969
 7120.35000,  0.86428033
 7120.65000,  0.89562014
 7120.95000,  0.92248891
 7121.25000,  0.94397350
 7121.55000,  0.98526689
 7121.85000,  1.01359014
 7122.15000,  1.03353603
 7122.45000,  1.08506365
 7122.75000,  1.11918466
