#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_flaky2_FeXRD_7.001: FeXANES_GT5_flaky2_FeXRD_7.001
#------------------------------------------
# energy, FeXANES_GT5_flaky2_FeXRD_7.001
 7032.05000, -1.29651e-4
 7037.05000,  2.23306e-4
 7042.05000,  1.31762e-4
 7047.05000,  5.68888e-5
 7052.05000, -1.00719e-4
 7057.05000, -1.28528e-4
 7062.05000, -3.02159e-4
 7067.05000, -2.78209e-4
 7072.05000, -1.84319e-4
 7077.05000,  1.96781e-4
 7082.05000,  3.85196e-4
 7087.05000,  0.00122280
 7092.05000,  0.00221130
 7097.05000,  0.00396233
 7102.05000,  0.00655234
 7102.35000,  0.00685823
 7102.65000,  0.00742930
 7102.95000,  0.00741587
 7103.25000,  0.00744612
 7103.55000,  0.00790344
 7103.85000,  0.00822520
 7104.15000,  0.00852411
 7104.45000,  0.00880310
 7104.75000,  0.00893656
 7105.05000,  0.00964204
 7105.35000,  0.00988434
 7105.65000,  0.00998406
 7105.95000,  0.01047055
 7106.25000,  0.01070908
 7106.55000,  0.01157749
 7106.85000,  0.01183956
 7107.15000,  0.01243359
 7107.45000,  0.01321230
 7107.75000,  0.01366075
 7108.05000,  0.01498314
 7108.35000,  0.01553227
 7108.65000,  0.01587492
 7108.95000,  0.01702883
 7109.25000,  0.01795587
 7109.55000,  0.02005328
 7109.85000,  0.02318943
 7110.15000,  0.02572261
 7110.45000,  0.02759447
 7110.75000,  0.03319766
 7111.05000,  0.03822259
 7111.35000,  0.04089106
 7111.65000,  0.04529527
 7111.95000,  0.05080638
 7112.25000,  0.05565443
 7112.55000,  0.05942443
 7112.85000,  0.06266707
 7113.15000,  0.06517895
 7113.45000,  0.06503866
 7113.75000,  0.06483610
 7114.05000,  0.06459196
 7114.35000,  0.06287108
 7114.65000,  0.06029399
 7114.95000,  0.06089958
 7115.25000,  0.06251463
 7115.55000,  0.06981840
 7115.85000,  0.07777711
 7116.15000,  0.08926274
 7116.45000,  0.10390758
 7116.75000,  0.12055832
 7117.05000,  0.13756173
 7117.35000,  0.15603818
 7117.65000,  0.15623189
 7117.95000,  0.19164218
 7118.25000,  0.22620993
 7118.55000,  0.25981752
 7118.85000,  0.30043251
 7119.15000,  0.30063786
 7119.45000,  0.39452606
 7119.75000,  0.44206100
 7120.05000,  0.48775051
 7120.35000,  0.52428755
 7120.65000,  0.54874406
 7120.95000,  0.57016518
 7121.25000,  0.61216548
 7121.55000,  0.63609614
 7121.85000,  0.66208756
 7122.15000,  0.70864194
 7122.45000,  0.76713101
 7122.75000,  0.81678922
 7123.05000,  0.86864026
 7123.35000,  0.90536740
 7123.65000,  0.95634027
 7123.95000,  1.01206605
 7124.25000,  1.04216578
 7124.55000,  1.08372981
 7124.85000,  1.11256887
 7125.15000,  1.13305640
 7125.45000,  1.15179954
 7125.75000,  1.16803935
 7126.05000,  1.18102879
 7126.35000,  1.19490797
 7126.65000,  1.20616889
 7126.95000,  1.22995116
 7127.25000,  1.25113129
 7127.55000,  1.27567067
 7127.85000,  1.30246898
 7128.15000,  1.31728451
 7128.45000,  1.34931851
 7128.75000,  1.36765354
 7129.05000,  1.38059000
 7129.35000,  1.38200158
 7129.65000,  1.38567969
 7129.95000,  1.38202328
 7130.25000,  1.37254996
 7130.55000,  1.36568574
 7130.85000,  1.35574663
 7131.15000,  1.34692965
 7131.45000,  1.34322812
 7131.75000,  1.32804120
 7132.05000,  1.32272294
 7133.05000,  1.26610346
 7134.05000,  1.20564337
 7135.05000,  1.16641987
 7136.05000,  1.11804485
 7137.05000,  1.10491516
 7138.05000,  1.09181890
 7139.05000,  1.07893112
 7140.05000,  1.08197506
 7141.05000,  1.08229150
 7142.05000,  1.07638467
 7143.05000,  1.06760294
 7144.05000,  1.05705691
 7145.05000,  1.04223725
 7146.05000,  1.02666915
 7147.05000,  0.99597094
 7148.05000,  0.96637952
 7149.05000,  0.94134561
 7150.05000,  0.92315111
 7151.05000,  0.90118991
 7152.05000,  0.89222471
 7153.05000,  0.88381350
 7154.05000,  0.88312510
 7155.05000,  0.88642625
 7156.05000,  0.88720158
 7157.05000,  0.89042707
 7158.05000,  0.89655930
 7159.05000,  0.90115147
