#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_flakysmooth2_Fe_13.001: FeXANES_GT5_flakysmooth2_Fe_13.001
#------------------------------------------
# energy, FeXANES_GT5_flakysmooth2_Fe_13.001
 7227.05000,  0.99986135
 7228.05000,  1.00145356
 7229.05000,  1.00137806
 7230.05000,  0.99917869
 7231.05000,  0.99851022
 7232.05000,  0.99959088
 7233.05000,  0.99867946
 7234.05000,  0.99548082
 7235.05000,  0.99833963
 7236.05000,  0.99312952
 7237.05000,  0.99506700
 7238.05000,  0.99150797
 7239.05000,  0.98796435
 7240.05000,  0.98776915
 7241.05000,  0.98346661
 7242.05000,  0.98148530
 7243.05000,  0.98359222
 7244.05000,  0.98285703
 7245.05000,  0.98463273
 7246.05000,  0.98217543
 7247.05000,  0.97896762
 7248.05000,  0.98187500
 7249.05000,  0.98232514
 7250.05000,  0.98457947
 7251.05000,  0.98860532
 7252.05000,  0.98652389
 7253.05000,  0.98962305
 7254.05000,  0.99990896
 7255.05000,  1.00165774
 7256.05000,  0.99386447
 7257.05000,  1.00204551
 7258.05000,  1.00148008
 7259.05000,  1.00649738
 7260.05000,  1.00573768
 7261.05000,  1.00704900
 7262.05000,  1.01078886
 7263.05000,  1.04208620
 7264.05000,  1.01705726
 7265.05000,  1.01230664
 7266.05000,  1.01144832
 7267.05000,  1.01399654
 7268.05000,  1.01338180
 7269.05000,  1.00908171
 7270.05000,  1.01123667
 7271.05000,  1.01285089
 7272.05000,  1.01595135
 7273.05000,  1.01298607
 7274.05000,  1.00987812
 7275.05000,  1.01316979
 7276.05000,  1.01436267
 7277.05000,  1.01410676
 7278.05000,  1.01543226
 7279.05000,  1.01866710
 7280.05000,  1.01280229
 7281.05000,  1.01703571
 7282.05000,  1.01402919
 7283.05000,  1.01108547
 7284.05000,  1.00735960
 7285.05000,  1.00474727
 7286.05000,  1.00274841
 7287.05000,  1.00030850
 7288.05000,  0.99994632
 7289.05000,  0.99866930
 7290.05000,  0.99672952
 7291.05000,  0.99691316
 7292.05000,  0.99153615
 7293.05000,  0.99125567
 7294.05000,  0.99097960
 7295.05000,  0.99158872
 7296.05000,  0.99447995
 7297.05000,  0.99163207
 7298.05000,  0.99363625
 7299.05000,  0.99104312
 7300.05000,  0.99411238
 7301.05000,  0.99243791
 7302.05000,  0.99380610
 7303.05000,  0.99400591
 7304.05000,  0.99518441
 7305.05000,  0.99614085
 7306.05000,  0.99542887
 7307.05000,  0.99672156
 7308.05000,  0.99930885
 7309.05000,  1.00139270
 7310.05000,  1.00067298
 7311.05000,  1.00198675
 7312.05000,  1.00287300
