#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT15_super_dark_Fe_20.001: FeXANES_GT15_super_dark_Fe_20.001
#------------------------------------------
# energy, FeXANES_GT15_super_dark_Fe_20.001
 7032.05000,  0.00101179
 7037.05000,  5.83469e-4
 7042.05000,  4.79051e-4
 7047.05000,  1.10910e-4
 7052.05000,  3.37815e-5
 7057.05000, -2.17606e-4
 7062.05000, -3.55559e-4
 7067.05000, -3.76989e-4
 7072.05000, -1.99552e-4
 7077.05000, -2.11980e-4
 7082.05000,  1.78797e-4
 7087.05000,  5.59147e-4
 7092.05000,  0.00171836
 7097.05000,  0.00315528
 7102.05000,  0.00430781
 7102.35000,  0.00617138
 7102.65000,  0.00618802
 7102.95000,  0.00631501
 7103.25000,  0.00625844
 7103.55000,  0.00680557
 7103.85000,  0.00708456
 7104.15000,  0.00729944
 7104.45000,  0.00749406
 7104.75000,  0.00780868
 7105.05000,  0.00803172
 7105.35000,  0.00850105
 7105.65000,  0.00884915
 7105.95000,  0.00935859
 7106.25000,  0.00961139
 7106.55000,  0.01013177
 7106.85000,  0.01049904
 7107.15000,  0.01079876
 7107.45000,  0.01132417
 7107.75000,  0.01183796
 7108.05000,  0.01255610
 7108.35000,  0.01353601
 7108.65000,  0.01428918
 7108.95000,  0.01589646
 7109.25000,  0.01732266
 7109.55000,  0.01857467
 7109.85000,  0.02105671
 7110.15000,  0.02286776
 7110.45000,  0.02523436
 7110.75000,  0.02901803
 7111.05000,  0.03143600
 7111.35000,  0.03384128
 7111.65000,  0.03779660
 7111.95000,  0.03998876
 7112.25000,  0.04673396
 7112.55000,  0.04809753
 7112.85000,  0.05120669
 7113.15000,  0.05354779
 7113.45000,  0.05490962
 7113.75000,  0.05498767
 7114.05000,  0.05538254
 7114.35000,  0.05471019
 7114.65000,  0.05346102
 7114.95000,  0.05302900
 7115.25000,  0.05454784
 7115.55000,  0.05865943
 7115.85000,  0.06078800
 7116.15000,  0.07018450
 7116.45000,  0.07643399
 7116.75000,  0.08707963
 7117.05000,  0.09963843
 7117.35000,  0.11823587
 7117.65000,  0.13142022
 7117.95000,  0.15680773
 7118.25000,  0.17997032
 7118.55000,  0.20075180
 7118.85000,  0.23434463
 7119.15000,  0.27245870
 7119.45000,  0.32456949
 7119.75000,  0.36544623
 7120.05000,  0.38462960
 7120.35000,  0.43787592
 7120.65000,  0.46233827
 7120.95000,  0.50234346
 7121.25000,  0.52423157
 7121.55000,  0.55596866
 7121.85000,  0.60151132
 7122.15000,  0.63313543
 7122.45000,  0.69247702
 7122.75000,  0.74837797
 7123.05000,  0.79298657
 7123.35000,  0.86745480
 7123.65000,  0.91829054
 7123.95000,  0.96866792
 7124.25000,  1.00663103
 7124.55000,  1.04180929
 7124.85000,  1.05975739
 7125.15000,  1.09042917
 7125.45000,  1.11640363
 7125.75000,  1.13128114
 7126.05000,  1.13560641
 7126.35000,  1.18688369
 7126.65000,  1.21200934
 7126.95000,  1.26309565
 7127.25000,  1.29336282
 7127.55000,  1.33327221
 7127.85000,  1.37050473
 7128.15000,  1.41396781
 7128.45000,  1.44203706
 7128.75000,  1.46718032
 7129.05000,  1.48008145
 7129.35000,  1.48033484
 7129.65000,  1.48255815
 7129.95000,  1.47433259
 7130.25000,  1.47061706
 7130.55000,  1.46631909
 7130.85000,  1.44534945
 7131.15000,  1.43181874
 7131.45000,  1.41439433
 7131.75000,  1.40716944
 7132.05000,  1.39123373
 7133.05000,  1.33358627
 7134.05000,  1.27128972
 7135.05000,  1.21702853
 7136.05000,  1.18351752
 7137.05000,  1.15304923
 7138.05000,  1.12902432
 7139.05000,  1.11500295
 7140.05000,  1.10737903
 7141.05000,  1.10506902
 7142.05000,  1.09648864
 7143.05000,  1.08044663
 7144.05000,  1.07027637
 7145.05000,  1.05620012
 7146.05000,  1.03190807
 7147.05000,  0.99926052
 7148.05000,  0.96552869
 7149.05000,  0.93892293
 7150.05000,  0.92537838
 7151.05000,  0.89711319
 7152.05000,  0.88019948
 7153.05000,  0.87131175
 7154.05000,  0.86847844
 7155.05000,  0.86351690
 7156.05000,  0.86254320
 7157.05000,  0.86406235
 7158.05000,  0.86740786
 7159.05000,  0.86824242
 7160.05000,  0.87699387
 7161.05000,  0.88245269
 7162.05000,  0.88643335
 7163.05000,  0.90264722
 7164.05000,  0.91632212
 7165.05000,  0.92475822
 7166.05000,  0.93443108
 7167.05000,  0.95118626
 7168.05000,  0.96018692
 7169.05000,  0.97338328
 7170.05000,  0.97946362
 7171.05000,  0.98839678
 7172.05000,  0.99518105
 7173.05000,  1.01824071
 7174.05000,  1.03006146
 7175.05000,  1.04266600
 7176.05000,  1.04914593
 7177.05000,  1.05385996
 7178.05000,  1.05450048
 7179.05000,  1.06040103
 7180.05000,  1.06948245
 7181.05000,  1.07050326
 7182.05000,  1.07410120
 7183.05000,  1.07120653
 7184.05000,  1.06995139
 7185.05000,  1.06659734
 7186.05000,  1.06651166
 7187.05000,  1.06580705
 7188.05000,  1.06446904
 7189.05000,  1.06294746
 7190.05000,  1.06040558
 7191.05000,  1.05063150
 7192.05000,  1.04379075
 7193.05000,  1.03698185
 7194.05000,  1.03458792
 7195.05000,  1.02643411
 7196.05000,  1.02347667
 7197.05000,  1.00890432
 7198.05000,  1.00182948
 7199.05000,  0.99769787
 7200.05000,  0.99660127
 7201.05000,  0.99581956
 7202.05000,  0.99808235
 7203.05000,  0.99730639
 7204.05000,  0.98721027
 7205.05000,  0.98473473
 7206.05000,  0.98242371
 7207.05000,  0.97616464
 7208.05000,  0.97430941
 7209.05000,  0.97175889
 7210.05000,  0.97675001
 7211.05000,  0.97151198
 7212.05000,  0.97184072
 7213.05000,  0.97460583
 7214.05000,  0.97702618
 7215.05000,  0.98196546
 7216.05000,  0.98339595
 7217.05000,  0.98273310
 7218.05000,  0.98431691
 7219.05000,  0.98655799
 7220.05000,  0.98390803
 7221.05000,  0.98186702
 7222.05000,  0.97898362
 7223.05000,  0.97147328
 7224.05000,  0.97283490
 7225.05000,  0.96866850
 7226.05000,  0.96507678
 7227.05000,  0.96386262
 7228.05000,  0.95700067
 7229.05000,  0.96035059
 7230.05000,  0.95674966
 7231.05000,  0.95760549
 7232.05000,  0.95637465
 7233.05000,  0.96251541
 7234.05000,  0.96203944
 7235.05000,  0.97002478
 7236.05000,  0.96805771
 7237.05000,  0.97099007
 7238.05000,  0.97107142
 7239.05000,  0.97162368
 7240.05000,  0.97522295
 7241.05000,  0.97595892
 7242.05000,  0.97772613
 7243.05000,  0.98464185
 7244.05000,  0.99175010
 7245.05000,  0.99911905
 7246.05000,  1.00085110
 7247.05000,  1.00086156
 7248.05000,  1.00324989
 7249.05000,  1.00079746
 7250.05000,  0.99882765
 7251.05000,  0.99698360
 7252.05000,  0.99534760
 7253.05000,  0.98983692
 7254.05000,  0.99383377
 7255.05000,  0.99772161
 7256.05000,  0.99059332
 7257.05000,  0.99333495
 7258.05000,  0.99096454
 7259.05000,  0.99895826
 7260.05000,  0.99402147
 7261.05000,  0.99559948
 7262.05000,  1.00779613
 7263.05000,  1.00145190
 7264.05000,  1.02100633
 7265.05000,  0.97194321
 7266.05000,  1.00154528
 7267.05000,  1.00379454
 7268.05000,  1.01009345
 7269.05000,  0.99952830
 7270.05000,  0.99977522
 7271.05000,  1.00297019
 7272.05000,  1.00944066
 7273.05000,  1.00987362
 7274.05000,  1.01020982
 7275.05000,  1.00572744
 7276.05000,  1.00841509
 7277.05000,  1.01040247
 7278.05000,  1.01377544
 7279.05000,  1.02083744
 7280.05000,  1.02799455
 7281.05000,  1.02573966
 7282.05000,  1.02541943
 7283.05000,  1.03044033
 7284.05000,  1.02452868
 7285.05000,  1.02695606
 7286.05000,  1.02668033
 7287.05000,  1.02572980
 7288.05000,  1.01966450
 7289.05000,  1.02235068
 7290.05000,  1.01973286
 7291.05000,  1.02297105
 7292.05000,  1.02436648
 7293.05000,  1.02253529
 7294.05000,  1.02620012
 7295.05000,  1.01561731
 7296.05000,  1.01637146
 7297.05000,  1.01427717
 7298.05000,  1.01272603
 7299.05000,  1.00651561
 7300.05000,  0.99977305
 7301.05000,  1.00286876
 7302.05000,  0.99692217
 7303.05000,  0.99516424
 7304.05000,  0.99528173
 7305.05000,  0.99514641
 7306.05000,  0.99576650
 7307.05000,  0.99215657
 7308.05000,  0.99324512
 7309.05000,  0.98323443
 7310.05000,  0.98657839
 7311.05000,  0.98503888
 7312.05000,  0.98238052
