#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT15_super_dark_Fe_18.001: FeXANES_GT15_super_dark_Fe_18.001
#------------------------------------------
# energy, FeXANES_GT15_super_dark_Fe_18.001
 7032.05000, -1.00725e-4
 7037.05000,  3.60590e-4
 7042.05000,  1.90904e-4
 7047.05000, -4.91828e-5
 7052.05000, -1.40725e-4
 7057.05000, -2.35718e-4
 7062.05000, -3.29572e-4
 7067.05000, -1.66021e-4
 7072.05000, -3.76370e-4
 7077.05000,  1.63771e-4
 7082.05000,  5.82324e-4
 7087.05000,  0.00185071
 7092.05000,  0.00302873
 7097.05000,  0.00513436
 7102.05000,  0.00682170
 7102.35000,  0.00895815
 7102.65000,  0.00927702
 7102.95000,  0.00964292
 7103.25000,  0.00992497
 7103.55000,  0.01003724
 7103.85000,  0.01100276
 7104.15000,  0.01129462
 7104.45000,  0.01146342
 7104.75000,  0.01170214
 7105.05000,  0.01259643
 7105.35000,  0.01323249
 7105.65000,  0.01365482
 7105.95000,  0.01397129
 7106.25000,  0.01485262
 7106.55000,  0.01531848
 7106.85000,  0.01651487
 7107.15000,  0.01740018
 7107.45000,  0.01814146
 7107.75000,  0.01900819
 7108.05000,  0.02003954
 7108.35000,  0.02195234
 7108.65000,  0.02332654
 7108.95000,  0.02474952
 7109.25000,  0.02653343
 7109.55000,  0.02942470
 7109.85000,  0.03130367
 7110.15000,  0.03818748
 7110.45000,  0.04491713
 7110.75000,  0.05083855
 7111.05000,  0.05435588
 7111.35000,  0.05587350
 7111.65000,  0.05644136
 7111.95000,  0.05623623
 7112.25000,  0.05617814
 7112.55000,  0.05717656
 7112.85000,  0.05913915
 7113.15000,  0.05985192
 7113.45000,  0.06027627
 7113.75000,  0.06130253
 7114.05000,  0.06205524
 7114.35000,  0.06475426
 7114.65000,  0.06749696
 7114.95000,  0.07206485
 7115.25000,  0.07800853
 7115.55000,  0.08847606
 7115.85000,  0.09956854
 7116.15000,  0.11458284
 7116.45000,  0.13005658
 7116.75000,  0.15507064
 7117.05000,  0.19435114
 7117.35000,  0.23506425
 7117.65000,  0.27535708
 7117.95000,  0.34643023
 7118.25000,  0.37979548
 7118.55000,  0.47867815
 7118.85000,  0.54539905
 7119.15000,  0.57687339
 7119.45000,  0.64067390
 7119.75000,  0.69505591
 7120.05000,  0.71696949
 7120.35000,  0.75466539
 7120.65000,  0.80753040
 7120.95000,  0.84259041
 7121.25000,  0.85946214
 7121.55000,  0.91141217
 7121.85000,  0.95418208
 7122.15000,  0.99521292
 7122.45000,  1.02606668
 7122.75000,  1.09086361
 7123.05000,  1.14292734
 7123.35000,  1.18822976
 7123.65000,  1.22949316
 7123.95000,  1.25390551
 7124.25000,  1.28390619
 7124.55000,  1.30046575
 7124.85000,  1.31739848
 7125.15000,  1.32648354
 7125.45000,  1.33775641
 7125.75000,  1.33814271
 7126.05000,  1.33636838
 7126.35000,  1.33623787
 7126.65000,  1.32794718
 7126.95000,  1.31609918
 7127.25000,  1.31269943
 7127.55000,  1.30653400
 7127.85000,  1.29747533
 7128.15000,  1.29293816
 7128.45000,  1.28096045
 7128.75000,  1.27988346
 7129.05000,  1.27507670
 7129.35000,  1.26593402
 7129.65000,  1.25881661
 7129.95000,  1.24134394
