#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_flaky2_Fe_11.001: FeXANES_GT5_flaky2_Fe_11.001
#------------------------------------------
# energy, FeXANES_GT5_flaky2_Fe_11.001
 7032.05000,  9.21467e-4
 7037.05000,  6.49124e-4
 7042.05000,  2.12823e-4
 7047.05000, -5.81918e-5
 7052.05000, -1.30267e-4
 7057.05000, -4.22285e-4
 7062.05000, -6.33615e-4
 7067.05000, -4.24095e-4
 7072.05000, -3.88493e-4
 7077.05000,  3.39407e-4
 7082.05000,  8.55594e-4
 7087.05000,  0.00205275
 7092.05000,  0.00387677
 7097.05000,  0.00678231
 7102.05000,  0.01199076
 7102.35000,  0.01254389
 7102.65000,  0.01282851
 7102.95000,  0.01335786
 7103.25000,  0.01355090
 7103.55000,  0.01436273
 7103.85000,  0.01502409
 7104.15000,  0.01555336
 7104.45000,  0.01597151
 7104.75000,  0.01672483
 7105.05000,  0.01696706
 7105.35000,  0.01832221
 7105.65000,  0.01859818
 7105.95000,  0.01950661
 7106.25000,  0.02045205
 7106.55000,  0.02170338
 7106.85000,  0.02248000
 7107.15000,  0.02341249
 7107.45000,  0.02442226
 7107.75000,  0.02613433
 7108.05000,  0.02744971
 7108.35000,  0.02875408
 7108.65000,  0.03178387
 7108.95000,  0.03390900
 7109.25000,  0.03677300
 7109.55000,  0.04052317
 7109.85000,  0.04502567
 7110.15000,  0.05427811
 7110.45000,  0.05617051
 7110.75000,  0.07596843
 7111.05000,  0.08819601
 7111.35000,  0.10010920
 7111.65000,  0.11005636
 7111.95000,  0.12559688
 7112.25000,  0.15069441
 7112.55000,  0.16745788
 7112.85000,  0.17422329
 7113.15000,  0.17763973
 7113.45000,  0.17076414
 7113.75000,  0.16979406
 7114.05000,  0.16233656
 7114.35000,  0.16203439
 7114.65000,  0.16339612
 7114.95000,  0.16594063
 7115.25000,  0.17168857
 7115.55000,  0.17852447
 7115.85000,  0.18684649
 7116.15000,  0.19898293
 7116.45000,  0.21810008
 7116.75000,  0.23736266
 7117.05000,  0.25929528
 7117.35000,  0.27827766
 7117.65000,  0.30119513
 7117.95000,  0.32974817
 7118.25000,  0.36148884
 7118.55000,  0.40713656
 7118.85000,  0.45236301
 7119.15000,  0.48541400
 7119.45000,  0.53606322
 7119.75000,  0.59590822
 7120.05000,  0.63993006
 7120.35000,  0.65927029
 7120.65000,  0.71525460
 7120.95000,  0.72981960
 7121.25000,  0.77138185
 7121.55000,  0.78381355
 7121.85000,  0.82245084
 7122.15000,  0.84703416
 7122.45000,  0.87315657
 7122.75000,  0.88373807
 7123.05000,  0.92036701
 7123.35000,  0.94524419
 7123.65000,  0.96902080
 7123.95000,  0.98146853
 7124.25000,  1.00206170
 7124.55000,  1.01322618
 7124.85000,  1.02852125
 7125.15000,  1.03763224
 7125.45000,  1.04774791
 7125.75000,  1.05623492
 7126.05000,  1.06528276
 7126.35000,  1.07584501
 7126.65000,  1.08960110
 7126.95000,  1.09739124
 7127.25000,  1.11063051
 7127.55000,  1.12508266
 7127.85000,  1.13377741
 7128.15000,  1.14573559
 7128.45000,  1.15656928
 7128.75000,  1.16741806
 7129.05000,  1.17512149
 7129.35000,  1.17935597
 7129.65000,  1.18236274
 7129.95000,  1.18298443
 7130.25000,  1.18376280
 7130.55000,  1.18378138
 7130.85000,  1.17889211
 7131.15000,  1.17342612
 7131.45000,  1.17331264
 7131.75000,  1.17254676
 7132.05000,  1.16328816
 7133.05000,  1.13988016
 7134.05000,  1.12087817
 7135.05000,  1.10399438
 7136.05000,  1.09621120
 7137.05000,  1.08393861
 7138.05000,  1.07681719
 7139.05000,  1.06468959
 7140.05000,  1.05133153
 7141.05000,  1.04541224
 7142.05000,  1.04661847
 7143.05000,  1.04541522
 7144.05000,  1.04475021
 7145.05000,  1.04260761
 7146.05000,  1.03291788
 7147.05000,  1.02526764
 7148.05000,  1.01839424
 7149.05000,  0.99672402
 7150.05000,  0.98924798
 7151.05000,  0.98126251
 7152.05000,  0.97016561
 7153.05000,  0.96598360
 7154.05000,  0.95815387
 7155.05000,  0.95546460
 7156.05000,  0.95126414
 7157.05000,  0.94625533
 7158.05000,  0.94462584
 7159.05000,  0.94458016
 7160.05000,  0.95096720
 7161.05000,  0.95459145
 7162.05000,  0.95454853
 7163.05000,  0.96317201
 7164.05000,  0.96829642
 7165.05000,  0.96823005
 7166.05000,  0.97195923
 7167.05000,  0.97826399
 7168.05000,  0.98313883
 7169.05000,  0.98399027
 7170.05000,  0.99787326
 7171.05000,  1.00721247
 7172.05000,  1.01347058
 7173.05000,  1.01647502
 7174.05000,  1.01913567
 7175.05000,  1.02800631
 7176.05000,  1.02922387
 7177.05000,  1.03393033
 7178.05000,  1.03576330
 7179.05000,  1.03857554
 7180.05000,  1.04291285
 7181.05000,  1.04393369
 7182.05000,  1.04694151
 7183.05000,  1.04744135
 7184.05000,  1.04640243
 7185.05000,  1.04784249
 7186.05000,  1.04881661
 7187.05000,  1.04577461
 7188.05000,  1.04515545
 7189.05000,  1.04216333
 7190.05000,  1.03815776
 7191.05000,  1.03631924
 7192.05000,  1.03312739
 7193.05000,  1.03192847
