#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_flaky2_Fe_7.001: FeXANES_GT5_flaky2_Fe_7.001
#------------------------------------------
# energy, FeXANES_GT5_flaky2_Fe_7.001
 7032.05000, -5.29349e-5
 7037.05000,  9.33125e-4
 7042.05000,  5.35140e-4
 7047.05000,  2.16296e-4
 7052.05000,  6.06623e-5
 7057.05000, -1.80082e-4
 7062.05000, -3.65746e-4
 7067.05000, -5.01743e-4
 7072.05000, -5.11829e-4
 7077.05000, -3.46375e-4
 7082.05000,  1.73175e-4
 7087.05000,  9.20503e-4
 7092.05000,  8.41775e-4
 7097.05000,  0.00377413
 7102.05000,  0.00710979
 7102.35000,  0.00754197
 7102.65000,  0.00744830
 7102.95000,  0.00806834
 7103.25000,  0.00861100
 7103.55000,  0.00890818
 7103.85000,  0.00906702
 7104.15000,  0.00939100
 7104.45000,  0.00990120
 7104.75000,  0.01024969
 7105.05000,  0.01060054
 7105.35000,  0.01116937
 7105.65000,  0.01166879
 7105.95000,  0.01201492
 7106.25000,  0.01249914
 7106.55000,  0.01286461
 7106.85000,  0.01363122
 7107.15000,  0.01449462
 7107.45000,  0.01525390
 7107.75000,  0.01623854
 7108.05000,  0.01691779
 7108.35000,  0.01821188
 7108.65000,  0.01884338
 7108.95000,  0.02108965
 7109.25000,  0.02219002
 7109.55000,  0.02400168
 7109.85000,  0.02832904
 7110.15000,  0.03145408
 7110.45000,  0.03737503
 7110.75000,  0.04425721
 7111.05000,  0.04759970
 7111.35000,  0.05885898
 7111.65000,  0.06929402
 7111.95000,  0.07893025
 7112.25000,  0.08835509
 7112.55000,  0.10755385
 7112.85000,  0.11269501
 7113.15000,  0.11604843
 7113.45000,  0.11375341
 7113.75000,  0.11095389
 7114.05000,  0.10679101
 7114.35000,  0.10273997
 7114.65000,  0.10204300
 7114.95000,  0.10151609
 7115.25000,  0.10431535
 7115.55000,  0.10728605
 7115.85000,  0.11416814
 7116.15000,  0.11732942
 7116.45000,  0.12976165
 7116.75000,  0.14091645
 7117.05000,  0.14904351
 7117.35000,  0.16462713
 7117.65000,  0.18002444
 7117.95000,  0.19278860
 7118.25000,  0.21916347
 7118.55000,  0.24434817
 7118.85000,  0.27251092
 7119.15000,  0.30599484
 7119.45000,  0.32579414
 7119.75000,  0.38178450
 7120.05000,  0.41975751
 7120.35000,  0.44751223
 7120.65000,  0.45760901
 7120.95000,  0.52666790
 7121.25000,  0.55841746
 7121.55000,  0.58611764
 7121.85000,  0.62125746
 7122.15000,  0.65698373
 7122.45000,  0.69444070
 7122.75000,  0.72501573
 7123.05000,  0.76167037
 7123.35000,  0.81123246
 7123.65000,  0.84914261
 7123.95000,  0.87815223
 7124.25000,  0.89147249
 7124.55000,  0.93015539
 7124.85000,  0.94928558
 7125.15000,  0.97698504
 7125.45000,  1.00060129
 7125.75000,  1.02221450
 7126.05000,  1.03500609
 7126.35000,  1.06597261
 7126.65000,  1.08742663
 7126.95000,  1.10791818
 7127.25000,  1.12223016
 7127.55000,  1.14239185
 7127.85000,  1.15952583
 7128.15000,  1.18122458
 7128.45000,  1.20421343
 7128.75000,  1.22116040
 7129.05000,  1.23087713
 7129.35000,  1.23942136
 7129.65000,  1.24887271
 7129.95000,  1.25123303
 7130.25000,  1.25327187
 7130.55000,  1.25493415
 7130.85000,  1.25375430
 7131.15000,  1.25032453
 7131.45000,  1.24677938
 7131.75000,  1.24299753
 7132.05000,  1.23873874
 7133.05000,  1.21489884
 7134.05000,  1.18598499
 7135.05000,  1.15460587
 7136.05000,  1.13670700
 7137.05000,  1.12924800
 7138.05000,  1.10807902
 7139.05000,  1.09714301
 7140.05000,  1.08826758
 7141.05000,  1.07091981
 7142.05000,  1.06253762
 7143.05000,  1.05912685
 7144.05000,  1.05351465
 7145.05000,  1.05231476
 7146.05000,  1.04851477
 7147.05000,  1.03210373
 7148.05000,  1.01320872
 7149.05000,  0.99477880
 7150.05000,  0.98584696
 7151.05000,  0.96503318
 7152.05000,  0.96277366
 7153.05000,  0.94509201
 7154.05000,  0.94219128
 7155.05000,  0.93790779
 7156.05000,  0.92648241
 7157.05000,  0.92215130
 7158.05000,  0.92015827
 7159.05000,  0.91864885
 7160.05000,  0.91768061
 7161.05000,  0.92106424
 7162.05000,  0.92622484
 7163.05000,  0.93042733
 7164.05000,  0.93679048
 7165.05000,  0.94369396
 7166.05000,  0.95221259
 7167.05000,  0.95900154
 7168.05000,  0.96843101
 7169.05000,  0.97752409
 7170.05000,  0.98417876
 7171.05000,  0.99060482
 7172.05000,  1.00260398
 7173.05000,  1.00930770
 7174.05000,  1.01822236
 7175.05000,  1.02603968
 7176.05000,  1.03311722
 7177.05000,  1.03752281
 7178.05000,  1.04199570
 7179.05000,  1.04852577
 7180.05000,  1.04953805
 7181.05000,  1.05353222
 7182.05000,  1.05696376
 7183.05000,  1.05750677
 7184.05000,  1.05682791
 7185.05000,  1.05417410
 7186.05000,  1.05517519
 7187.05000,  1.05145381
 7188.05000,  1.05310112
 7189.05000,  1.05091407
 7190.05000,  1.04757372
 7191.05000,  1.04309063
 7192.05000,  1.04189283
 7193.05000,  1.03896609
 7194.05000,  1.03374462
 7195.05000,  1.03195956
 7196.05000,  1.02846734
 7197.05000,  1.02563285
 7198.05000,  1.02000017
 7199.05000,  1.01648076
 7200.05000,  1.01048790
 7201.05000,  1.01191518
 7202.05000,  1.00377447
 7203.05000,  1.00257333
 7204.05000,  0.99871438
 7205.05000,  0.99878002
 7206.05000,  1.00018886
 7207.05000,  0.99408668
 7208.05000,  0.99461775
 7209.05000,  0.99195449
 7210.05000,  0.99203885
 7211.05000,  0.99505028
 7212.05000,  0.99252162
 7213.05000,  0.99132943
 7214.05000,  0.99412664
 7215.05000,  0.99608036
 7216.05000,  0.99563059
 7217.05000,  0.99886644
 7218.05000,  0.99847345
 7219.05000,  1.00151604
 7220.05000,  1.00133253
 7221.05000,  1.00012521
 7222.05000,  1.00353249
 7223.05000,  1.00483977
 7224.05000,  1.00463377
 7225.05000,  1.00509892
 7226.05000,  1.00676999
 7227.05000,  1.00479770
 7228.05000,  1.00385576
 7229.05000,  1.00223045
 7230.05000,  1.00021482
 7231.05000,  1.00038925
 7232.05000,  0.99476862
 7233.05000,  0.99851731
 7234.05000,  0.99249725
 7235.05000,  0.99288929
 7236.05000,  0.99260495
 7237.05000,  0.99061104
 7238.05000,  0.99116261
 7239.05000,  0.98895355
 7240.05000,  0.98824522
 7241.05000,  0.98558743
 7242.05000,  0.98779402
 7243.05000,  0.98384987
 7244.05000,  0.98140984
 7245.05000,  0.98436360
 7246.05000,  0.98451385
 7247.05000,  0.99116633
 7248.05000,  0.98630584
 7249.05000,  0.98613390
 7250.05000,  0.98568451
 7251.05000,  0.98886588
 7252.05000,  0.99182776
 7253.05000,  0.99173614
 7254.05000,  1.00084695
 7255.05000,  0.99970024
 7256.05000,  0.99882172
 7257.05000,  0.99968278
 7258.05000,  1.00255786
 7259.05000,  1.00543943
 7260.05000,  1.00891029
 7261.05000,  1.00840481
 7262.05000,  1.01509902
 7263.05000,  1.03324442
 7264.05000,  1.03913847
 7265.05000,  1.01644710
 7266.05000,  1.01200051
 7267.05000,  1.01652027
 7268.05000,  1.01651227
 7269.05000,  1.01262865
 7270.05000,  1.01143443
 7271.05000,  1.01640852
 7272.05000,  1.01869613
 7273.05000,  1.01951168
 7274.05000,  1.01587152
 7275.05000,  1.01281805
 7276.05000,  1.01310575
 7277.05000,  1.01269959
 7278.05000,  1.01113455
 7279.05000,  1.01389175
 7280.05000,  1.01701995
 7281.05000,  1.01125517
 7282.05000,  1.00862729
 7283.05000,  1.00740611
 7284.05000,  1.00715750
 7285.05000,  1.00750871
 7286.05000,  1.00580568
 7287.05000,  1.00404225
 7288.05000,  1.00680008
 7289.05000,  1.00415385
 7290.05000,  1.00165066
 7291.05000,  0.99751248
 7292.05000,  0.99672150
 7293.05000,  0.99617279
 7294.05000,  0.99549889
 7295.05000,  0.99396126
 7296.05000,  0.99296772
 7297.05000,  0.99314185
 7298.05000,  0.99391131
 7299.05000,  0.98975645
 7300.05000,  0.98732880
 7301.05000,  0.98838926
 7302.05000,  0.98510509
 7303.05000,  0.98352261
 7304.05000,  0.98359389
 7305.05000,  0.97929638
 7306.05000,  0.97644513
 7307.05000,  0.97720355
 7308.05000,  0.97679130
 7309.05000,  0.97510968
 7310.05000,  0.97525368
 7311.05000,  0.97472890
 7312.05000,  0.97234276
