#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_flaky2_Fe_21.001: FeXANES_GT5_flaky2_Fe_21.001
#------------------------------------------
# energy, FeXANES_GT5_flaky2_Fe_21.001
 7222.05000,  0.99931914
 7223.05000,  0.99992233
 7224.05000,  1.00234798
 7225.05000,  1.00644180
 7226.05000,  1.01383122
 7227.05000,  1.01759466
 7228.05000,  1.01502344
 7229.05000,  1.01559092
 7230.05000,  1.01335932
 7231.05000,  1.01298990
 7232.05000,  1.01631045
 7233.05000,  1.01234843
 7234.05000,  1.01729256
 7235.05000,  1.01710571
 7236.05000,  1.02106144
 7237.05000,  1.01538369
 7238.05000,  1.01010431
 7239.05000,  1.00127677
 7240.05000,  0.99427781
 7241.05000,  0.98986091
 7242.05000,  0.98635579
 7243.05000,  0.98595635
 7244.05000,  0.96918427
 7245.05000,  0.96496004
 7246.05000,  0.96179345
 7247.05000,  0.95729675
 7248.05000,  0.95778332
 7249.05000,  0.97108952
 7250.05000,  0.97418009
 7251.05000,  0.97039550
 7252.05000,  0.97449894
 7253.05000,  0.97432309
 7254.05000,  0.98534632
 7255.05000,  0.99367161
 7256.05000,  0.98505611
 7257.05000,  0.98751526
 7258.05000,  0.99557654
 7259.05000,  1.00737708
 7260.05000,  1.00819714
 7261.05000,  1.01448454
 7262.05000,  1.01857784
 7263.05000,  1.06609011
 7264.05000,  1.04714354
 7265.05000,  1.01613525
 7266.05000,  1.01122831
 7267.05000,  1.00671429
 7268.05000,  1.00801179
 7269.05000,  1.00226602
 7270.05000,  1.00832357
 7271.05000,  1.01151596
 7272.05000,  1.02192440
 7273.05000,  1.01759984
 7274.05000,  1.00214015
 7275.05000,  1.00727997
 7276.05000,  1.00771578
 7277.05000,  1.01205344
 7278.05000,  1.01146739
 7279.05000,  1.01460730
 7280.05000,  1.02696790
 7281.05000,  1.03143672
 7282.05000,  1.02956460
 7283.05000,  1.02764083
 7284.05000,  1.02184185
 7285.05000,  1.02250605
 7286.05000,  1.01929332
 7287.05000,  1.01959543
 7288.05000,  1.01735876
 7289.05000,  1.01588296
 7290.05000,  1.01219151
 7291.05000,  0.99968904
 7292.05000,  0.99723116
 7293.05000,  0.99447325
 7294.05000,  0.99438783
 7295.05000,  0.99101947
 7296.05000,  0.98903861
 7297.05000,  0.99382119
 7298.05000,  0.99852391
 7299.05000,  0.99922332
 7300.05000,  0.99598448
 7301.05000,  0.98902577
 7302.05000,  0.98728676
 7303.05000,  0.99302113
 7304.05000,  0.99033185
 7305.05000,  0.99480606
 7306.05000,  0.98922937
 7307.05000,  0.98935190
 7308.05000,  0.99251671
 7309.05000,  0.99709990
 7310.05000,  1.00457987
 7311.05000,  1.00442634
 7312.05000,  1.00313587
