#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT15_super_dark_Fe_24.001: FeXANES_GT15_super_dark_Fe_24.001
#------------------------------------------
# energy, FeXANES_GT15_super_dark_Fe_24.001
 7032.05000,  8.84834e-4
 7037.05000,  6.15508e-4
 7042.05000,  2.99062e-4
 7047.05000,  6.97705e-5
 7052.05000, -2.08947e-5
 7057.05000, -6.53340e-5
 7062.05000, -3.05359e-4
 7067.05000, -1.44309e-4
 7072.05000, -1.43946e-4
 7077.05000, -8.30837e-5
 7082.05000, -9.41889e-6
 7087.05000,  4.03513e-4
 7092.05000,  0.00190966
 7097.05000,  0.00332133
 7102.05000,  0.00375858
 7102.35000,  0.00619450
 7102.65000,  0.00625265
 7102.95000,  0.00663493
 7103.25000,  0.00663332
 7103.55000,  0.00703643
 7103.85000,  0.00731609
 7104.15000,  0.00736378
 7104.45000,  0.00759660
 7104.75000,  0.00793474
 7105.05000,  0.00832781
 7105.35000,  0.00854266
 7105.65000,  0.00893933
 7105.95000,  0.00955265
 7106.25000,  0.00996105
 7106.55000,  0.01017009
 7106.85000,  0.01112140
 7107.15000,  0.01112710
 7107.45000,  0.01209155
 7107.75000,  0.01262387
 7108.05000,  0.01329635
 7108.35000,  0.01405699
 7108.65000,  0.01497872
 7108.95000,  0.01622630
 7109.25000,  0.01684798
 7109.55000,  0.01798587
 7109.85000,  0.02114335
 7110.15000,  0.02380099
 7110.45000,  0.02699604
 7110.75000,  0.02913065
 7111.05000,  0.03545470
 7111.35000,  0.04018067
 7111.65000,  0.04331987
 7111.95000,  0.05289682
 7112.25000,  0.06423306
 7112.55000,  0.06869289
 7112.85000,  0.07582133
 7113.15000,  0.07657514
 7113.45000,  0.07586614
 7113.75000,  0.07264734
 7114.05000,  0.07091587
 7114.35000,  0.06741666
 7114.65000,  0.06625718
 7114.95000,  0.06479217
 7115.25000,  0.06568986
 7115.55000,  0.06883745
 7115.85000,  0.07206534
 7116.15000,  0.07848232
 7116.45000,  0.08495166
 7116.75000,  0.08497399
 7117.05000,  0.10330693
 7117.35000,  0.11628442
 7117.65000,  0.12322228
 7117.95000,  0.14390155
 7118.25000,  0.16344126
 7118.55000,  0.17845385
 7118.85000,  0.21052520
 7119.15000,  0.24039688
 7119.45000,  0.26689004
 7119.75000,  0.31112428
 7120.05000,  0.34917667
 7120.35000,  0.36644772
 7120.65000,  0.41415967
 7120.95000,  0.43502274
 7121.25000,  0.47322790
 7121.55000,  0.50533543
 7121.85000,  0.54106573
 7122.15000,  0.55952667
 7122.45000,  0.60111424
 7122.75000,  0.66868831
 7123.05000,  0.70623828
 7123.35000,  0.74011143
 7123.65000,  0.79456934
 7123.95000,  0.83070648
 7124.25000,  0.84914025
 7124.55000,  0.90548043
 7124.85000,  0.91353640
 7125.15000,  0.96450937
 7125.45000,  0.98984230
 7125.75000,  1.00371258
 7126.05000,  1.02796517
 7126.35000,  1.08326525
 7126.65000,  1.10401206
 7126.95000,  1.14210530
 7127.25000,  1.16267774
 7127.55000,  1.19581646
 7127.85000,  1.23180030
 7128.15000,  1.26462975
 7128.45000,  1.29256883
 7128.75000,  1.30805996
 7129.05000,  1.33106617
 7129.35000,  1.34748087
 7129.65000,  1.35658317
 7129.95000,  1.36184507
 7130.25000,  1.36518934
 7130.55000,  1.36913234
 7130.85000,  1.36526614
 7131.15000,  1.36889559
 7131.45000,  1.36634870
 7131.75000,  1.36810754
 7132.05000,  1.36307035
 7133.05000,  1.30990520
 7134.05000,  1.26834547
 7135.05000,  1.20665449
 7136.05000,  1.17150764
 7137.05000,  1.14968866
 7138.05000,  1.12748945
 7139.05000,  1.11343381
 7140.05000,  1.10543495
 7141.05000,  1.09464150
 7142.05000,  1.08474992
 7143.05000,  1.06990610
 7144.05000,  1.06731824
 7145.05000,  1.06158350
 7146.05000,  1.04931790
 7147.05000,  1.03676888
 7148.05000,  0.99765534
 7149.05000,  0.96614562
 7150.05000,  0.94776860
 7151.05000,  0.93444810
 7152.05000,  0.91380972
 7153.05000,  0.90335991
 7154.05000,  0.89964440
 7155.05000,  0.88871013
 7156.05000,  0.88134698
 7157.05000,  0.87471257
 7158.05000,  0.87043488
 7159.05000,  0.87359818
 7160.05000,  0.87499334
 7161.05000,  0.87812334
 7162.05000,  0.88408462
 7163.05000,  0.89255152
 7164.05000,  0.90542334
 7165.05000,  0.91075284
 7166.05000,  0.92385317
 7167.05000,  0.93657456
 7168.05000,  0.94433609
 7169.05000,  0.95159302
 7170.05000,  0.96452716
 7171.05000,  0.97692047
 7172.05000,  0.99013446
 7173.05000,  0.99884213
 7174.05000,  1.00286696
 7175.05000,  1.02096914
 7176.05000,  1.02771561
 7177.05000,  1.03477097
 7178.05000,  1.04085738
 7179.05000,  1.04826673
 7180.05000,  1.05267992
 7181.05000,  1.05886096
 7182.05000,  1.06073000
 7183.05000,  1.06136202
 7184.05000,  1.06415548
 7185.05000,  1.06643534
 7186.05000,  1.06492748
 7187.05000,  1.06393028
 7188.05000,  1.06166949
 7189.05000,  1.05679843
 7190.05000,  1.05475108
 7191.05000,  1.05541600
 7192.05000,  1.05209831
 7193.05000,  1.04843670
 7194.05000,  1.04241970
 7195.05000,  1.03891149
 7196.05000,  1.03498414
 7197.05000,  1.02858762
 7198.05000,  1.02607677
 7199.05000,  1.02220140
 7200.05000,  1.01499826
 7201.05000,  1.01368049
