#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_concentric_gray3_Fe_10.001: FeXANES_GT5_concentric_gray3_Fe_10.001
#------------------------------------------
# energy, FeXANES_GT5_concentric_gray3_Fe_10.001
 7272.05000,  1.02720965
 7273.05000,  1.02491557
 7274.05000,  1.01944317
 7275.05000,  1.01964610
 7276.05000,  1.01961222
 7277.05000,  1.01780605
 7278.05000,  1.02126239
 7279.05000,  1.01989000
 7280.05000,  1.01860875
 7281.05000,  1.01207354
 7282.05000,  1.00810212
 7283.05000,  1.00756654
 7284.05000,  1.00660950
 7285.05000,  1.00350178
 7286.05000,  1.00291184
 7287.05000,  1.00230750
 7288.05000,  0.99918421
 7289.05000,  0.99839203
 7290.05000,  0.99388828
 7291.05000,  0.99337462
 7292.05000,  0.99231200
 7293.05000,  0.98699612
 7294.05000,  0.98837893
 7295.05000,  0.98751838
 7296.05000,  0.98505952
 7297.05000,  0.98729178
 7298.05000,  0.98662735
 7299.05000,  0.98669511
 7300.05000,  0.98601936
 7301.05000,  0.98496968
 7302.05000,  0.98478390
 7303.05000,  0.98616462
 7304.05000,  0.98681016
 7305.05000,  0.98630127
 7306.05000,  0.98438555
 7307.05000,  0.98550544
 7308.05000,  0.98439541
 7309.05000,  0.98167501
 7310.05000,  0.98300990
 7311.05000,  0.98123823
 7312.05000,  0.97926760
