#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_flaky2_Fe_9.001: FeXANES_GT5_flaky2_Fe_9.001
#------------------------------------------
# energy, FeXANES_GT5_flaky2_Fe_9.001
 7032.05000,  2.13652e-4
 7037.05000,  6.69232e-4
 7042.05000,  4.52995e-4
 7047.05000,  2.06480e-4
 7052.05000, -4.46860e-5
 7057.05000, -7.44034e-5
 7062.05000, -3.26707e-4
 7067.05000, -4.20823e-4
 7072.05000, -3.48739e-4
 7077.05000, -3.29416e-4
 7082.05000,  5.22995e-5
 7087.05000,  8.32999e-4
 7092.05000,  0.00182727
 7097.05000,  0.00336685
 7102.05000,  0.00614126
 7102.35000,  0.00623073
 7102.65000,  0.00658501
 7102.95000,  0.00656584
 7103.25000,  0.00692382
 7103.55000,  0.00688793
 7103.85000,  0.00737359
 7104.15000,  0.00786057
 7104.45000,  0.00791970
 7104.75000,  0.00844562
 7105.05000,  0.00882994
 7105.35000,  0.00882827
 7105.65000,  0.00949746
 7105.95000,  0.00974591
 7106.25000,  0.01034287
 7106.55000,  0.01077166
 7106.85000,  0.01117015
 7107.15000,  0.01187878
 7107.45000,  0.01219981
 7107.75000,  0.01290803
 7108.05000,  0.01349762
 7108.35000,  0.01459250
 7108.65000,  0.01530075
 7108.95000,  0.01619515
 7109.25000,  0.01717378
 7109.55000,  0.01866426
 7109.85000,  0.02037108
 7110.15000,  0.02335923
 7110.45000,  0.02624119
 7110.75000,  0.02967569
 7111.05000,  0.03344861
 7111.35000,  0.03858163
 7111.65000,  0.04385494
 7111.95000,  0.05193648
 7112.25000,  0.05782289
 7112.55000,  0.06600611
 7112.85000,  0.07534020
 7113.15000,  0.07903387
 7113.45000,  0.07827989
 7113.75000,  0.07566405
 7114.05000,  0.07164100
 7114.35000,  0.06602639
 7114.65000,  0.06154580
 7114.95000,  0.05952644
 7115.25000,  0.05935086
 7115.55000,  0.05958530
 7115.85000,  0.06450993
 7116.15000,  0.06719331
 7116.45000,  0.07420963
 7116.75000,  0.08385875
 7117.05000,  0.09404490
 7117.35000,  0.10511810
 7117.65000,  0.11874800
 7117.95000,  0.13443403
 7118.25000,  0.14862687
 7118.55000,  0.16980442
 7118.85000,  0.20219598
 7119.15000,  0.23131884
 7119.45000,  0.26579042
 7119.75000,  0.29192238
 7120.05000,  0.33636880
 7120.35000,  0.33749860
 7120.65000,  0.39304856
 7120.95000,  0.43192170
 7121.25000,  0.46576392
 7121.55000,  0.49899916
 7121.85000,  0.54072768
 7122.15000,  0.58172393
 7122.45000,  0.61818505
 7122.75000,  0.67772129
 7123.05000,  0.71307781
 7123.35000,  0.75956198
 7123.65000,  0.81541512
 7123.95000,  0.84944578
 7124.25000,  0.87720464
 7124.55000,  0.91559503
 7124.85000,  0.94257081
 7125.15000,  0.97003014
 7125.45000,  0.99764958
 7125.75000,  1.02966055
 7126.05000,  1.05434177
 7126.35000,  1.09052456
 7126.65000,  1.10845301
 7126.95000,  1.14929657
 7127.25000,  1.17048451
 7127.55000,  1.20332306
 7127.85000,  1.22632882
 7128.15000,  1.24625936
 7128.45000,  1.26461346
 7128.75000,  1.27810653
 7129.05000,  1.28853851
 7129.35000,  1.30016062
 7129.65000,  1.30759250
 7129.95000,  1.31189531
 7130.25000,  1.31385907
 7130.55000,  1.31715952
 7130.85000,  1.31799737
 7131.15000,  1.31671637
 7131.45000,  1.32249516
 7131.75000,  1.31998397
 7132.05000,  1.31822702
 7133.05000,  1.28799966
 7134.05000,  1.22836569
 7135.05000,  1.18459797
 7136.05000,  1.15719464
 7137.05000,  1.14433722
 7138.05000,  1.12496573
 7139.05000,  1.11875613
 7140.05000,  1.10632448
 7141.05000,  1.09996878
 7142.05000,  1.08874030
 7143.05000,  1.08369034
 7144.05000,  1.07572958
 7145.05000,  1.06302268
 7146.05000,  1.04833477
 7147.05000,  1.02673817
 7148.05000,  1.00840622
 7149.05000,  0.98270983
 7150.05000,  0.96084117
 7151.05000,  0.93863163
 7152.05000,  0.92454758
 7153.05000,  0.91600464
 7154.05000,  0.91026681
 7155.05000,  0.90035606
 7156.05000,  0.89443325
 7157.05000,  0.88970657
 7158.05000,  0.88915113
 7159.05000,  0.88905586
 7160.05000,  0.89063395
 7161.05000,  0.89285870
 7162.05000,  0.89959540
 7163.05000,  0.90751414
 7164.05000,  0.91827353
 7165.05000,  0.93057698
 7166.05000,  0.93909922
 7167.05000,  0.95177227
 7168.05000,  0.96144365
 7169.05000,  0.97321867
 7170.05000,  0.98598556
 7171.05000,  0.99559190
 7172.05000,  1.00441105
 7173.05000,  1.01559209
 7174.05000,  1.02294900
 7175.05000,  1.02839214
 7176.05000,  1.03833546
 7177.05000,  1.04594995
 7178.05000,  1.04976925
 7179.05000,  1.04937206
 7180.05000,  1.05361806
 7181.05000,  1.05371849
 7182.05000,  1.05521251
 7183.05000,  1.05213232
 7184.05000,  1.05219775
 7185.05000,  1.05182228
 7186.05000,  1.04785879
 7187.05000,  1.04426874
 7188.05000,  1.04309383
 7189.05000,  1.04170107
 7190.05000,  1.03812335
 7191.05000,  1.03672970
 7192.05000,  1.03408759
 7193.05000,  1.03102916
 7194.05000,  1.03279918
 7195.05000,  1.02527153
 7196.05000,  1.02399397
 7197.05000,  1.02118616
 7198.05000,  1.01688299
 7199.05000,  1.01448519
 7200.05000,  1.00957682
 7201.05000,  1.00805894
 7202.05000,  1.00977440
 7203.05000,  1.00516098
 7204.05000,  1.00218647
 7205.05000,  1.00230097
 7206.05000,  0.99972344
 7207.05000,  0.99908082
 7208.05000,  1.00042220
 7209.05000,  1.00013144
 7210.05000,  0.99661222
 7211.05000,  0.99631705
 7212.05000,  0.99399663
 7213.05000,  0.99287338
 7214.05000,  0.99702803
 7215.05000,  0.99350542
 7216.05000,  0.99534472
 7217.05000,  0.99816205
 7218.05000,  0.99559549
 7219.05000,  0.99572224
 7220.05000,  0.99735223
 7221.05000,  0.99726628
 7222.05000,  0.99873110
 7223.05000,  0.99527880
 7224.05000,  0.99383340
 7225.05000,  0.99383623
 7226.05000,  0.99237301
 7227.05000,  0.99374147
 7228.05000,  0.99212915
 7229.05000,  0.99228974
 7230.05000,  0.98920681
 7231.05000,  0.98707689
 7232.05000,  0.98467316
 7233.05000,  0.98296944
 7234.05000,  0.98354104
 7235.05000,  0.98174211
 7236.05000,  0.98137692
 7237.05000,  0.98322309
 7238.05000,  0.98452528
 7239.05000,  0.98501885
 7240.05000,  0.98931318
 7241.05000,  0.99155165
 7242.05000,  0.99357469
 7243.05000,  0.99477607
 7244.05000,  0.99471678
 7245.05000,  0.99948551
 7246.05000,  1.00117301
 7247.05000,  1.00803391
 7248.05000,  1.00454558
 7249.05000,  1.00774379
 7250.05000,  1.00891927
 7251.05000,  1.00730313
 7252.05000,  1.01204310
 7253.05000,  1.01272010
 7254.05000,  1.01811435
 7255.05000,  1.01646388
 7256.05000,  1.00777864
 7257.05000,  1.01406648
 7258.05000,  1.01469930
 7259.05000,  1.01824795
 7260.05000,  1.00758897
 7261.05000,  1.01710256
 7262.05000,  1.01851608
 7263.05000,  1.04910459
 7264.05000,  1.03478202
 7265.05000,  0.96744962
 7266.05000,  1.01428482
 7267.05000,  1.01491628
 7268.05000,  1.01792718
 7269.05000,  1.00347462
 7270.05000,  1.01249180
 7271.05000,  1.01449202
 7272.05000,  1.01658172
 7273.05000,  1.01282067
 7274.05000,  1.00998285
 7275.05000,  1.01103277
 7276.05000,  1.00839281
 7277.05000,  1.00852200
 7278.05000,  1.01095620
 7279.05000,  1.00750127
 7280.05000,  1.00696978
 7281.05000,  1.00621120
 7282.05000,  1.00207706
 7283.05000,  1.00129087
 7284.05000,  0.99942956
 7285.05000,  0.99684964
 7286.05000,  0.99464587
 7287.05000,  0.99637441
 7288.05000,  0.99779169
 7289.05000,  0.99299652
 7290.05000,  0.99589957
 7291.05000,  0.99364809
 7292.05000,  0.99249764
 7293.05000,  0.99363577
 7294.05000,  0.99354122
 7295.05000,  0.98798650
 7296.05000,  0.99297058
 7297.05000,  0.99204037
 7298.05000,  0.99092489
 7299.05000,  0.99098877
 7300.05000,  0.98689253
 7301.05000,  0.98567897
 7302.05000,  0.98982075
 7303.05000,  0.99037366
 7304.05000,  0.98760521
 7305.05000,  0.98593665
 7306.05000,  0.98548710
 7307.05000,  0.98609377
 7308.05000,  0.98615580
 7309.05000,  0.98704535
 7310.05000,  0.98918591
 7311.05000,  0.99020004
 7312.05000,  0.98934741
