#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT15_super_dark_Fe_6.001: FeXANES_GT15_super_dark_Fe_6.001
#------------------------------------------
# energy, FeXANES_GT15_super_dark_Fe_6.001
 7032.05000,  5.85371e-4
 7037.05000,  3.04046e-4
 7042.05000,  1.23590e-4
 7047.05000, -3.86568e-5
 7052.05000, -4.10790e-5
 7057.05000, -2.52727e-4
 7062.05000, -4.80878e-4
 7067.05000, -9.38246e-5
 7072.05000, -4.37024e-6
 7077.05000,  2.69302e-4
 7082.05000,  2.14599e-4
 7087.05000,  0.00104765
 7092.05000,  0.00233064
 7097.05000,  0.00378301
 7102.05000,  0.00695030
 7102.35000,  0.00695924
 7102.65000,  0.00724791
 7102.95000,  0.00750068
 7103.25000,  0.00774002
 7103.55000,  0.00789916
 7103.85000,  0.00872067
 7104.15000,  0.00897781
 7104.45000,  0.00885206
 7104.75000,  0.00926779
 7105.05000,  0.00979075
 7105.35000,  0.00999197
 7105.65000,  0.01057153
 7105.95000,  0.01100202
 7106.25000,  0.01149802
 7106.55000,  0.01204100
 7106.85000,  0.01210557
 7107.15000,  0.01321935
 7107.45000,  0.01346158
 7107.75000,  0.01453925
 7108.05000,  0.01540021
 7108.35000,  0.01594713
 7108.65000,  0.01749536
 7108.95000,  0.01909741
 7109.25000,  0.02070423
 7109.55000,  0.02332856
 7109.85000,  0.02541518
 7110.15000,  0.03006801
 7110.45000,  0.03766602
 7110.75000,  0.04227450
 7111.05000,  0.05051622
 7111.35000,  0.05405849
 7111.65000,  0.05920183
 7111.95000,  0.06172813
 7112.25000,  0.06547108
 7112.55000,  0.07325480
 7112.85000,  0.07792233
 7113.15000,  0.07793677
 7113.45000,  0.07811292
 7113.75000,  0.07617948
 7114.05000,  0.07550256
 7114.35000,  0.07531735
 7114.65000,  0.07615288
 7114.95000,  0.07857426
 7115.25000,  0.08344482
 7115.55000,  0.08997167
 7115.85000,  0.09990268
 7116.15000,  0.11133020
 7116.45000,  0.12551077
 7116.75000,  0.14933184
 7117.05000,  0.16536969
 7117.35000,  0.19144629
 7117.65000,  0.21059483
 7117.95000,  0.24907519
 7118.25000,  0.28594946
 7118.55000,  0.32680758
 7118.85000,  0.36215068
 7119.15000,  0.40913338
 7119.45000,  0.46915437
 7119.75000,  0.51625075
 7120.05000,  0.55912428
 7120.35000,  0.59702186
 7120.65000,  0.59750610
 7120.95000,  0.66492790
 7121.25000,  0.68790438
 7121.55000,  0.72126002
 7121.85000,  0.76404893
 7122.15000,  0.79725413
 7122.45000,  0.82724851
 7122.75000,  0.86189008
 7123.05000,  0.90325016
 7123.35000,  0.92421008
 7123.65000,  1.00651801
 7123.95000,  1.03529172
 7124.25000,  1.07456632
 7124.55000,  1.10081737
 7124.85000,  1.11636596
 7125.15000,  1.12678640
 7125.45000,  1.14267838
 7125.75000,  1.15500868
 7126.05000,  1.16624832
 7126.35000,  1.18099356
 7126.65000,  1.18995130
 7126.95000,  1.20443601
 7127.25000,  1.22354821
 7127.55000,  1.24549684
 7127.85000,  1.25023796
 7128.15000,  1.28120223
 7128.45000,  1.29885091
 7128.75000,  1.30994149
 7129.05000,  1.32321682
 7129.35000,  1.32383670
 7129.65000,  1.32655905
 7129.95000,  1.32163722
 7130.25000,  1.31003511
 7130.55000,  1.29300466
 7130.85000,  1.27489417
 7131.15000,  1.25891077
 7131.45000,  1.23656231
 7131.75000,  1.23083494
 7132.05000,  1.20271818
 7133.05000,  1.15662521
 7134.05000,  1.12737093
 7135.05000,  1.09715351
 7136.05000,  1.08076748
 7137.05000,  1.07504168
 7138.05000,  1.05640317
 7139.05000,  1.04385091
 7140.05000,  1.03334729
 7141.05000,  1.02964736
 7142.05000,  1.02641903
 7143.05000,  1.02166605
 7144.05000,  1.00917422
 7145.05000,  1.00166485
 7146.05000,  0.97632850
 7147.05000,  0.96139751
 7148.05000,  0.93856770
 7149.05000,  0.92532914
 7150.05000,  0.91115678
 7151.05000,  0.90228097
 7152.05000,  0.89105968
 7153.05000,  0.88460136
 7154.05000,  0.88100054
 7155.05000,  0.87980119
 7156.05000,  0.87930983
 7157.05000,  0.88196156
 7158.05000,  0.88608606
 7159.05000,  0.88754905
 7160.05000,  0.90034425
 7161.05000,  0.90976682
 7162.05000,  0.91813402
 7163.05000,  0.92981000
 7164.05000,  0.93907304
 7165.05000,  0.94927165
 7166.05000,  0.95964317
 7167.05000,  0.96705303
 7168.05000,  0.97962116
 7169.05000,  0.98984645
 7170.05000,  0.99856953
 7171.05000,  1.00403761
 7172.05000,  1.01032271
 7173.05000,  1.01654313
 7174.05000,  1.02150654
 7175.05000,  1.03077623
 7176.05000,  1.03392702
 7177.05000,  1.04076420
 7178.05000,  1.03947620
 7179.05000,  1.04535290
 7180.05000,  1.04348717
 7181.05000,  1.04728527
 7182.05000,  1.04744119
 7183.05000,  1.04769565
 7184.05000,  1.04807910
 7185.05000,  1.04519986
 7186.05000,  1.04201748
 7187.05000,  1.03827063
 7188.05000,  1.03316086
 7189.05000,  1.02870246
 7190.05000,  1.02715659
 7191.05000,  1.01994204
 7192.05000,  1.01603964
 7193.05000,  1.01057021
 7194.05000,  1.00730183
 7195.05000,  1.00219134
 7196.05000,  1.00010577
 7197.05000,  0.99643896
 7198.05000,  0.99155024
 7199.05000,  0.98625456
 7200.05000,  0.98303181
 7201.05000,  0.98456798
 7202.05000,  0.98355729
 7203.05000,  0.98366391
 7204.05000,  0.98181358
 7205.05000,  0.98123697
 7206.05000,  0.98478939
 7207.05000,  0.98308257
 7208.05000,  0.97811386
 7209.05000,  0.98324796
 7210.05000,  0.98643402
 7211.05000,  0.98733767
 7212.05000,  0.98910874
 7213.05000,  0.99207246
 7214.05000,  0.99409643
 7215.05000,  0.99422992
 7216.05000,  0.99756514
 7217.05000,  1.00120393
 7218.05000,  1.00442305
 7219.05000,  1.00864509
 7220.05000,  1.01613089
 7221.05000,  1.01180216
 7222.05000,  1.01535273
 7223.05000,  1.01792897
 7224.05000,  1.01947600
 7225.05000,  1.01699769
 7226.05000,  1.01963994
 7227.05000,  1.02082997
 7228.05000,  1.01753301
 7229.05000,  1.01666712
 7230.05000,  1.01604588
 7231.05000,  1.01472018
 7232.05000,  1.00651056
 7233.05000,  1.00727303
 7234.05000,  1.00446738
 7235.05000,  1.00441852
 7236.05000,  0.99588701
 7237.05000,  0.99877472
 7238.05000,  0.99606433
 7239.05000,  0.99782018
 7240.05000,  0.99733637
 7241.05000,  0.99512393
 7242.05000,  0.99293025
 7243.05000,  0.99222948
 7244.05000,  0.99767695
 7245.05000,  0.99761666
 7246.05000,  0.99697747
 7247.05000,  0.99980165
 7248.05000,  0.99457205
 7249.05000,  0.99783814
 7250.05000,  0.99922192
 7251.05000,  1.00026065
 7252.05000,  1.00416973
 7253.05000,  1.00171657
 7254.05000,  1.00971758
 7255.05000,  1.00419181
 7256.05000,  1.00568006
 7257.05000,  1.00395256
 7258.05000,  1.00700193
 7259.05000,  1.01050050
 7260.05000,  1.01293343
 7261.05000,  1.01386947
 7262.05000,  1.01576601
 7263.05000,  1.03988511
 7264.05000,  1.03011003
 7265.05000,  0.90454466
 7266.05000,  1.01154725
 7267.05000,  1.01768094
 7268.05000,  1.01856722
 7269.05000,  1.01861333
 7270.05000,  1.01599314
 7271.05000,  1.01325850
 7272.05000,  1.02010452
 7273.05000,  1.01407756
 7274.05000,  1.00701771
 7275.05000,  1.00933870
 7276.05000,  1.01264524
 7277.05000,  1.01299573
 7278.05000,  1.00890893
 7279.05000,  1.00891762
 7280.05000,  1.00933666
 7281.05000,  1.00638151
 7282.05000,  1.00611265
 7283.05000,  1.00320512
 7284.05000,  1.00213039
 7285.05000,  1.00276349
 7286.05000,  1.00184998
 7287.05000,  1.00320856
 7288.05000,  0.99813710
 7289.05000,  1.00016772
 7290.05000,  0.99871331
 7291.05000,  0.99529881
 7292.05000,  0.99259629
 7293.05000,  0.99440907
 7294.05000,  0.99352187
 7295.05000,  0.98960135
 7296.05000,  0.98825045
 7297.05000,  0.98790366
 7298.05000,  0.99102723
 7299.05000,  0.99021023
 7300.05000,  0.99087928
 7301.05000,  0.98779962
 7302.05000,  0.98882855
 7303.05000,  0.98976921
 7304.05000,  0.98936187
 7305.05000,  0.99014745
 7306.05000,  0.99083532
 7307.05000,  0.99095501
 7308.05000,  0.98692206
 7309.05000,  0.98473117
 7310.05000,  0.98254436
 7311.05000,  0.98619765
 7312.05000,  0.98484294
