#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT15_super_dark_Fe_19.001: FeXANES_GT15_super_dark_Fe_19.001
#------------------------------------------
# energy, FeXANES_GT15_super_dark_Fe_19.001
 7214.05000,  0.98411323
 7215.05000,  0.98682876
 7216.05000,  0.98668806
 7217.05000,  0.98880522
 7218.05000,  0.99442657
 7219.05000,  0.99297012
 7220.05000,  0.99246556
 7221.05000,  0.99273795
 7222.05000,  0.99321631
 7223.05000,  0.98850061
 7224.05000,  0.98992475
 7225.05000,  0.99357990
 7226.05000,  0.99939299
 7227.05000,  0.99988966
 7228.05000,  0.99960719
 7229.05000,  1.00064514
 7230.05000,  0.99979299
 7231.05000,  1.00610046
 7232.05000,  1.00909452
 7233.05000,  1.00878989
 7234.05000,  1.00930577
 7235.05000,  1.01113742
 7236.05000,  1.01221674
 7237.05000,  1.01522251
 7238.05000,  1.01291399
 7239.05000,  1.01727141
 7240.05000,  1.02012434
 7241.05000,  1.02178872
 7242.05000,  1.02475000
 7243.05000,  1.02738204
 7244.05000,  1.03015263
 7245.05000,  1.02649020
 7246.05000,  1.02502827
 7247.05000,  1.02245735
 7248.05000,  1.01938457
 7249.05000,  1.01858429
 7250.05000,  1.02268536
 7251.05000,  1.02736985
 7252.05000,  1.02856482
 7253.05000,  1.02447277
 7254.05000,  1.02684077
 7255.05000,  1.02761961
 7256.05000,  1.02868588
 7257.05000,  1.02676758
 7258.05000,  1.02981753
 7259.05000,  1.02910334
 7260.05000,  1.02733002
 7261.05000,  1.02252184
 7262.05000,  1.02989294
 7263.05000,  1.01761763
 7264.05000,  1.01688712
 7265.05000,  1.00995318
 7266.05000,  1.00128907
 7267.05000,  1.00262387
 7268.05000,  1.00159300
 7269.05000,  0.99538338
 7270.05000,  0.99906693
 7271.05000,  1.00139529
 7272.05000,  1.00292932
 7273.05000,  0.99090670
 7274.05000,  0.98401286
 7275.05000,  0.98511379
 7276.05000,  0.98482917
 7277.05000,  0.98215996
 7278.05000,  0.98127570
 7279.05000,  0.97745491
 7280.05000,  0.97953206
 7281.05000,  0.98765489
 7282.05000,  0.99182273
 7283.05000,  0.99557587
 7284.05000,  0.99442499
 7285.05000,  0.98927595
 7286.05000,  0.98910865
 7287.05000,  0.98440685
 7288.05000,  0.99560950
 7289.05000,  1.00858231
 7290.05000,  1.00639564
 7291.05000,  1.00775314
 7292.05000,  1.00473640
 7293.05000,  1.00313443
 7294.05000,  1.00284401
 7295.05000,  0.99642059
 7296.05000,  0.99659341
 7297.05000,  0.99476022
 7298.05000,  0.99124956
 7299.05000,  0.99102973
 7300.05000,  0.99308183
 7301.05000,  0.99109170
 7302.05000,  0.98665555
 7303.05000,  0.98732195
 7304.05000,  0.98573885
 7305.05000,  0.98778936
 7306.05000,  0.98752075
 7307.05000,  0.98770562
 7308.05000,  0.98436094
 7309.05000,  0.98531603
 7310.05000,  0.98399237
 7311.05000,  0.98488376
 7312.05000,  0.98548295
