#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_flaky2_Fe_5.001: FeXANES_GT5_flaky2_Fe_5.001
#------------------------------------------
# energy, FeXANES_GT5_flaky2_Fe_5.001
 7032.05000,  0.00119835
 7037.05000,  7.02958e-4
 7042.05000,  6.00719e-4
 7047.05000,  2.06060e-4
 7052.05000, -1.10472e-4
 7057.05000, -2.81615e-4
 7062.05000, -2.58693e-4
 7067.05000, -3.75619e-4
 7072.05000, -5.61753e-4
 7077.05000, -2.03290e-4
 7082.05000,  2.95829e-4
 7087.05000,  6.88835e-4
 7092.05000,  0.00180087
 7097.05000,  0.00272851
 7102.05000,  0.00762600
 7102.35000,  0.00753795
 7102.65000,  0.00816943
 7102.95000,  0.00818017
 7103.25000,  0.00853689
 7103.55000,  0.00878989
 7103.85000,  0.00926288
 7104.15000,  0.00968309
 7104.45000,  0.01040454
 7104.75000,  0.01067278
 7105.05000,  0.01097271
 7105.35000,  0.01124713
 7105.65000,  0.01142882
 7105.95000,  0.01272388
 7106.25000,  0.01315120
 7106.55000,  0.01338149
 7106.85000,  0.01388985
 7107.15000,  0.01425155
 7107.45000,  0.01521613
 7107.75000,  0.01624467
 7108.05000,  0.01725459
 7108.35000,  0.01842585
 7108.65000,  0.02002487
 7108.95000,  0.02117043
 7109.25000,  0.02238329
 7109.55000,  0.02453503
 7109.85000,  0.02884462
 7110.15000,  0.03223688
 7110.45000,  0.04144184
 7110.75000,  0.04599145
 7111.05000,  0.05129332
 7111.35000,  0.05528625
 7111.65000,  0.05776228
 7111.95000,  0.06241318
 7112.25000,  0.06615920
 7112.55000,  0.07078012
 7112.85000,  0.07447403
 7113.15000,  0.07911969
 7113.45000,  0.08496395
 7113.75000,  0.09371333
 7114.05000,  0.10502313
 7114.35000,  0.11127576
 7114.65000,  0.12659363
 7114.95000,  0.14002349
 7115.25000,  0.14204005
 7115.55000,  0.15098685
 7115.85000,  0.15884732
 7116.15000,  0.16568826
 7116.45000,  0.17693265
 7116.75000,  0.19189435
 7117.05000,  0.20029198
 7117.35000,  0.22437574
 7117.65000,  0.23118410
 7117.95000,  0.25039043
 7118.25000,  0.27098920
 7118.55000,  0.28861876
 7118.85000,  0.32236328
 7119.15000,  0.35995483
 7119.45000,  0.40816025
 7119.75000,  0.46245892
 7120.05000,  0.52249972
 7120.35000,  0.54278109
 7120.65000,  0.66261125
 7120.95000,  0.73213282
 7121.25000,  0.79896944
 7121.55000,  0.85413064
 7121.85000,  0.89979875
 7122.15000,  0.93427230
 7122.45000,  0.96670115
 7122.75000,  0.99575048
 7123.05000,  1.00529669
 7123.35000,  1.05195307
 7123.65000,  1.08132119
 7123.95000,  1.10467274
 7124.25000,  1.11757273
 7124.55000,  1.13651965
 7124.85000,  1.15774693
 7125.15000,  1.16674844
 7125.45000,  1.17929679
 7125.75000,  1.20657214
 7126.05000,  1.22045485
 7126.35000,  1.23440324
 7126.65000,  1.25208657
 7126.95000,  1.26283794
 7127.25000,  1.27894696
 7127.55000,  1.28181929
 7127.85000,  1.29047943
 7128.15000,  1.29631956
 7128.45000,  1.29666370
 7128.75000,  1.29688349
 7129.05000,  1.29718819
 7129.35000,  1.29425334
 7129.65000,  1.29600728
 7129.95000,  1.29343970
 7130.25000,  1.29876029
 7130.55000,  1.29797657
 7130.85000,  1.29453284
 7131.15000,  1.29261989
 7131.45000,  1.28496349
 7131.75000,  1.27842331
 7132.05000,  1.26550981
 7133.05000,  1.22968476
 7134.05000,  1.17081216
 7135.05000,  1.13029052
 7136.05000,  1.11256109
 7137.05000,  1.07503885
 7138.05000,  1.05496175
 7139.05000,  1.01893631
 7140.05000,  1.00876129
 7141.05000,  0.98789356
 7142.05000,  0.98591816
 7143.05000,  0.98927298
 7144.05000,  0.98912027
 7145.05000,  0.98839655
 7146.05000,  0.97720497
 7147.05000,  0.97257054
 7148.05000,  0.96398010
 7149.05000,  0.95264145
 7150.05000,  0.94918976
 7151.05000,  0.94073559
 7152.05000,  0.93003723
 7153.05000,  0.92339631
 7154.05000,  0.91635233
 7155.05000,  0.91159498
 7156.05000,  0.91088464
 7157.05000,  0.91205949
 7158.05000,  0.91468553
 7159.05000,  0.92565227
 7160.05000,  0.93154175
 7161.05000,  0.93978256
 7162.05000,  0.94613312
 7163.05000,  0.95755571
 7164.05000,  0.96865127
 7165.05000,  0.97991739
 7166.05000,  0.99144392
 7167.05000,  1.00209969
 7168.05000,  1.01689353
 7169.05000,  1.02666171
 7170.05000,  1.04251103
 7171.05000,  1.04790434
 7172.05000,  1.06204952
 7173.05000,  1.06894835
 7174.05000,  1.07372315
 7175.05000,  1.07467984
 7176.05000,  1.07577695
 7177.05000,  1.07434658
 7178.05000,  1.07722411
 7179.05000,  1.07419601
 7180.05000,  1.06807422
 7181.05000,  1.06758883
 7182.05000,  1.06018713
 7183.05000,  1.05882579
 7184.05000,  1.05615779
 7185.05000,  1.05397031
 7186.05000,  1.04875176
 7187.05000,  1.04790269
 7188.05000,  1.04376993
 7189.05000,  1.04156466
 7190.05000,  1.04258327
 7191.05000,  1.03663378
 7192.05000,  1.03469158
 7193.05000,  1.03011343
 7194.05000,  1.02412034
 7195.05000,  1.02317618
 7196.05000,  1.01875689
 7197.05000,  1.01413070
 7198.05000,  1.00668966
 7199.05000,  1.00529886
 7200.05000,  0.99757921
 7201.05000,  0.99446542
 7202.05000,  0.98792918
 7203.05000,  0.98855104
 7204.05000,  0.98559296
 7205.05000,  0.98371992
 7206.05000,  0.98243085
 7207.05000,  0.98413394
 7208.05000,  0.98084630
 7209.05000,  0.98427210
 7210.05000,  0.98531164
 7211.05000,  0.98611553
 7212.05000,  0.98402261
 7213.05000,  0.98711288
 7214.05000,  0.99273996
 7215.05000,  0.99365009
 7216.05000,  0.99971812
 7217.05000,  1.00015361
 7218.05000,  1.00255804
 7219.05000,  1.00459961
 7220.05000,  1.00386628
 7221.05000,  1.00556816
 7222.05000,  1.00836046
 7223.05000,  1.00594077
 7224.05000,  1.00457860
 7225.05000,  1.00580263
 7226.05000,  1.00344500
 7227.05000,  1.00587796
 7228.05000,  1.00212450
 7229.05000,  1.00415197
 7230.05000,  1.00466149
 7231.05000,  1.00656680
 7232.05000,  1.00628526
 7233.05000,  1.00771265
 7234.05000,  1.00885109
 7235.05000,  1.00767089
 7236.05000,  1.01039135
 7237.05000,  1.00939380
 7238.05000,  1.01038462
 7239.05000,  1.00846287
 7240.05000,  1.00644938
 7241.05000,  1.00559306
 7242.05000,  1.00330746
 7243.05000,  1.00225764
 7244.05000,  1.00327717
 7245.05000,  0.99839548
 7246.05000,  1.00118723
 7247.05000,  1.00386667
 7248.05000,  1.00074686
 7249.05000,  1.00263962
 7250.05000,  1.00232673
 7251.05000,  0.99933918
 7252.05000,  0.99852378
 7253.05000,  0.99977321
 7254.05000,  1.00874768
 7255.05000,  1.00711938
 7256.05000,  1.00143951
 7257.05000,  1.00460282
 7258.05000,  1.00259909
 7259.05000,  1.00528337
 7260.05000,  1.00365789
 7261.05000,  1.00839112
 7262.05000,  1.01150926
 7263.05000,  1.03908548
 7264.05000,  1.02202005
 7265.05000,  1.00327192
 7266.05000,  0.99814168
 7267.05000,  1.00360206
 7268.05000,  1.00075043
 7269.05000,  1.00101293
